org,repo,activity,comments,prs,commits,issues,authors,project,url
Microsoft,CNTK,1266,241,11,912,102,47,Microsoft Cognitive Toolkit,cntk.ai
mantidproject,mantid,1260,373,97,687,103,38,Mantid,mantidproject.org
mozilla,addons-server+testpilot+addons-frontend,1248,413,101,622,112,111,Mozilla,mozilla.org
koding,koding,1232,278,177,659,118,18,koding,""
Microsoft,UWPCommunityToolkit+vscode-mssql+mssql-jdbc,1227,750,121,214,142,45,Microsoft,""
zeit,next.js+styled-jsx,1198,775,106,175,142,34,zeit,""
codenvy,codenvy+artik-ide,1165,454,120,472,119,42,codenvy,""
yogstation13,yogstation,1153,799,159,120,75,16,Yogstation13,yogstation.net
minetest,minetest,1151,988,65,22,76,11,minetest,""
voidlinux,void-packages,1143,311,137,646,49,51,voidlinux,""
alibaba,weex,1123,616,132,193,182,28,alibaba,""
gradle,gradle,1122,405,46,586,85,27,gradle,""
ArduPilot,ardupilot+ardupilot_wiki,1118,771,118,157,72,34,ArduPilot,""
pandas-dev,pandas,1103,821,119,52,111,28,pandas-dev,""
broadinstitute,cromwell+gatk+picard,1099,560,81,381,77,38,Broad Institute,broadinstitute.org
webpack,webpack,1089,790,64,81,154,19,webpack,""
prestodb,presto,1077,678,180,130,89,33,prestodb,""
,syl20bnr/spacemacs,1077,842,81,32,122,17,syl20bnr/spacemacs,""
LLNL,spack,1072,724,108,192,48,38,LLNL,""
chef,chef+chef-web-docs+inspec,1068,490,129,383,66,59,Chef,chef.io/chef
modxcms,evolution,1055,820,44,101,90,11,modxcms,""
akka,akka+akka-http,1031,715,119,112,85,23,akka,""
jhipster,generator-jhipster,1027,705,134,125,63,27,jhipster,""
mattermost,platform,1026,570,168,219,69,23,mattermost,""
metabase,metabase,1023,585,68,244,126,15,metabase,""
scality,S3,1020,392,54,558,16,15,scality,""
openwrt,packages+luci,1012,701,130,134,47,58,openwrt,""
astropy,astropy,1012,797,60,110,45,26,astropy,""
Courseplay,courseplay,1006,733,39,74,160,15,Courseplay,""
duckduckgo,zeroclickinfo-fathead+zeroclickinfo-goodies,990,759,86,85,60,43,duckduckgo,""
JabRef,jabref,987,474,79,391,43,22,JabRef,""
yiisoft,yii2,986,719,75,75,117,19,yiisoft,""
Project-OSRM,osrm-backend,986,489,61,373,63,16,Project-OSRM,""
wix,wix-style-react+react-native-navigation,979,316,89,471,103,27,wix,""
atom,atom,977,682,40,134,121,22,Atom,atom.io
electron,electron,950,582,68,169,131,32,electron,""
bazelbuild,bazel,946,731,12,71,132,27,bazelbuild,""
EFForg,https-everywhere,931,520,305,77,29,25,EFForg,""
GoogleChrome,lighthouse,925,538,54,159,174,14,Google Chrome,google.com/chrome
Microsoft,pxt,924,403,93,328,100,13,Microsoft MakeCode,makecode.com
rapid7,metasploit-framework,923,702,80,87,54,27,rapid7,""
,erikras/redux-form,922,679,35,65,143,20,erikras/redux-form,""
,McSwaggens/AimTux,913,305,66,459,83,16,McSwaggens/AimTux,""
Particular,docs.particular.net+NServiceBus,895,395,91,377,32,45,NServiceBus,particular.net/nservicebus
matplotlib,matplotlib,891,676,78,58,79,19,matplotlib,""
hazelcast,hazelcast,883,458,160,206,59,25,hazelcast,""
yarpc,yarpc-go,880,227,130,479,44,14,yarpc,""
sosy-lab,sv-benchmarks,873,625,88,125,35,26,sosy-lab,""
,rg3/youtube-dl,872,551,27,83,211,14,rg3/youtube-dl,""
eslint,eslint,870,702,35,57,76,19,eslint,eslint.org
citusdata,citus,869,345,38,450,36,13,citusdata,""
openssl,openssl,864,625,83,100,56,16,openssl,""
odota,ui,858,150,34,647,27,13,odota,""
,endless-sky/endless-sky,856,658,23,106,69,11,endless-sky/endless-sky,""
bioconda,bioconda-recipes,856,435,226,170,25,48,bioconda,""
open-mpi,ompi,855,549,126,137,43,18,open-mpi,""
H4PM,Elywing,852,607,43,102,100,15,H4PM,""
sympy,sympy,850,667,67,64,52,32,sympy,""
the-control-group,voyager,849,449,144,157,99,23,the-control-group,""
RIOT-OS,RIOT,847,692,88,48,19,18,RIOT-OS,""
ocaml,opam-repository,831,424,200,195,12,64,ocaml,""
systemd,systemd,830,577,88,50,115,23,systemd,""
opentx,opentx,824,515,49,203,57,13,opentx,""
primefaces,primeng,823,384,54,190,195,24,primefaces,""
,hydrabolt/discord.js,821,170,88,533,30,18,hydrabolt/discord.js,""
,mawww/kakoune,816,614,53,45,104,14,mawww/kakoune,""
serverless,serverless,815,555,74,93,93,19,Serverless Framework,serverless.com
mesonbuild,meson,815,491,100,176,48,16,mesonbuild,""
certbot,certbot,808,471,56,191,90,17,certbot,""
openai,universe+gym,800,492,40,176,92,37,openai,""
ARMmbed,mbed-os,795,590,91,58,56,22,ARMmbed,""
mpv-player,mpv,791,621,32,52,86,11,mpv-player,""
google,oss-fuzz,785,403,76,253,53,39,Google OSS-Fuzz,github.com/google/oss-fuzz
neovim,neovim,784,561,80,74,69,14,neovim,""
meteor,meteor,777,657,33,32,55,13,Meteor,meteor.com
pixijs,pixi.js,775,575,60,52,88,14,pixijs,""
,NestorTejero/ES2016A,775,333,73,295,74,23,NestorTejero/ES2016A,""
akeneo,pim-community-dev,771,83,139,537,12,31,akeneo,""
steemit,steemit.com,770,327,104,248,91,11,steemit,""
GoogleCloudPlatform,google-cloud-python,764,518,78,121,47,12,Google Cloud Platform,cloud.google.com
trilinos,Trilinos,763,549,11,149,54,30,trilinos,""
algolia,instantsearch.js,753,266,106,328,53,18,algolia,""
JMRI,JMRI,752,450,139,127,36,19,JMRI,""
orientechnologies,orientdb,751,453,11,197,90,12,orientechnologies,""
citra-emu,citra,743,515,92,81,55,18,citra-emu,""
tesseract-ocr,tesseract,738,508,39,112,79,12,tesseract-ocr,""
flutter,flutter,735,496,70,60,109,14,flutter,""
kivy,kivy,735,496,61,129,49,25,kivy,""
godotengine,godot,722,496,48,42,136,17,godotengine,""
auth0,docs,716,149,193,314,60,35,auth0,""
apereo,cas,713,270,67,323,53,11,apereo,""
prometheus,prometheus+node_exporter,707,519,45,75,68,25,prometheus,""
jruby,jruby,705,320,34,313,38,15,jruby,""
hydroshare,hydroshare,696,395,39,217,45,14,hydroshare,""
claroline,Distribution,696,100,83,462,51,13,claroline,""
concrete5,concrete5,692,362,88,148,94,11,concrete5,""
openhab,openhab,689,564,48,30,47,16,openhab,""
zurb,foundation-sites,686,442,60,126,58,24,zurb,""
,trueadm/inferno,682,280,68,281,53,22,trueadm/inferno,""
Digipalvelutehdas,APIKA,681,384,40,168,89,11,Digipalvelutehdas,""
almighty,almighty-ui,678,372,94,81,131,16,almighty,""
artsy,force,677,371,123,113,70,14,artsy,""
crate,crate,676,114,112,432,18,11,crate,""
zfsonlinux,zfs,673,534,44,32,63,15,zfsonlinux,""
,monero-project/monero,671,470,95,68,38,17,monero-project/monero,""
Ultimaker,Cura,668,409,22,172,65,11,Ultimaker,""
OpenRCT2,OpenRCT2,662,438,59,104,61,24,OpenRCT2,""
TesseractTeam,Tesseract,661,356,36,221,48,11,TesseractTeam,""
pi-hole,pi-hole,651,470,44,98,39,12,pi-hole,""
sphinx-doc,sphinx,649,431,36,105,77,13,sphinx-doc,""
almende,vis,648,440,54,68,86,12,almende,""
,kwsch/PKHeX,645,349,19,146,131,13,kwsch/PKHeX,""
thaliproject,Thali_CordovaPlugin,644,275,50,240,79,14,thaliproject,""
MISP,MISP,644,423,19,129,73,12,MISP,""
openshift,openshift-docs,639,406,111,108,14,42,OpenShift,openshift.com
,mitchellh/packer,638,435,58,82,63,24,mitchellh/packer,""
chapel-lang,chapel,633,326,139,122,46,17,chapel-lang,""
numpy,numpy,633,487,57,45,44,17,numpy,""
linuxmint,Cinnamon,630,471,22,44,93,14,linuxmint,""
composer,composer,629,483,33,50,63,17,composer,""
wordpress-mobile,WordPress-iOS,625,303,63,205,54,12,WordPress-mobile,make.wordpress.org/mobile
sqlcollaborative,dbatools,624,190,72,299,63,20,sqlcollaborative,""
ZeroK-RTS,Zero-K,623,327,44,146,106,11,ZeroK-RTS,""
airbnb,superset,620,348,81,107,84,18,airbnb,""
greenplum-db,gpdb,620,360,98,148,14,42,greenplum-db,""
galaxyproject,galaxy,619,401,82,77,59,17,galaxyproject,""
HabitRPG,habitica,617,379,55,141,42,24,HabitRPG,""
PowerShell,PowerShell,614,439,49,37,89,25,PowerShell,microsoft.com/powershell
KhronosGroup,Vulkan-LoaderAndValidationLayers,609,196,84,302,27,23,KhronosGroup,""
cplusplus,draft,609,318,117,144,30,11,cplusplus,""
redbadger,website-honestly,606,86,61,422,37,13,redbadger,""
ParadiseSS13,Paradise,592,406,75,57,54,16,ParadiseSS13,nanotrasen.se/forum
bigchaindb,bigchaindb,592,205,74,267,46,15,bigchaindb,""
w3c,web-platform-tests,590,258,109,208,15,55,w3c,""
mockito,mockito,589,387,42,128,32,12,mockito,""
hpi-swt2,workshop-portal,587,108,65,348,66,40,hpi-swt2,""
Dolibarr,dolibarr,581,176,116,239,50,28,Dolibarr,""
corda,corda,578,200,69,290,19,26,corda,""
dinfcll,sachem,578,98,49,366,65,16,dinfcll,""
,robertohuertasm/vscode-icons,576,361,81,96,38,11,robertohuertasm/vscode-icons,""
supercollider,supercollider,575,433,48,55,39,11,supercollider,""
micropython,micropython,574,384,35,99,56,12,micropython,""
fish-shell,fish-shell,572,448,26,44,54,15,fish-shell,""
MinecraftForge,MinecraftForge,571,425,57,43,46,15,MinecraftForge,""
google,ExoPlayer,570,380,30,46,114,13,Google ExoPlayer,github.com/google/ExoPlayer
scipy,scipy,569,454,44,31,40,25,scipy,""
simulationcraft,simc,568,194,21,277,76,24,simulationcraft,""
cakephp,cakephp,567,397,56,57,57,13,cakephp,""
OpenRA,OpenRA,566,439,37,40,50,13,OpenRA,""
pfnet,chainer,564,264,72,178,50,27,pfnet,""
hashicorp,nomad,564,322,37,138,67,17,HashiCorp Nomad,nomadproject.io
Codeception,Codeception+CodeceptJS,560,312,62,112,74,32,Codeception,""
google,protobuf,555,365,64,62,64,24,Google Protocol Buffers,developers.google.com/protocol-buffers
HTBox,allReady,555,417,58,45,35,15,HTBox,""
atomist,rug,554,145,52,286,71,14,atomist,""
druid-io,druid,550,396,63,62,29,18,druid-io,""
idaholab,moose,549,354,56,91,48,18,idaholab,""
babel,babel.github.io+babili,549,313,89,98,49,40,babel,""
Sylius,Sylius,546,312,142,31,61,15,Sylius,""
openwhisk,openwhisk,541,372,70,60,39,20,openwhisk,""
perl6,doc,539,186,26,259,68,23,perl6,""
appcelerator,amp,537,128,54,306,49,13,appcelerator,""
azavea,raster-foundry,537,138,59,266,74,15,azavea,""
bolt,bolt,536,316,64,121,35,12,bolt,""
,skycocker/chromebrew,534,381,63,74,16,20,skycocker/chromebrew,""
oppia,oppia,527,357,53,73,44,25,oppia,""
AnalyticalGraphicsInc,cesium,523,311,45,128,39,17,AnalyticalGraphicsInc,""
openaddresses,openaddresses,519,220,73,186,40,12,openaddresses,""
GoogleCloudPlatform,python-docs-samples+PerfKitBenchmarker+java-docs-samples,515,188,73,217,37,41,GoogleCloudPlatform,""
OfficeDev,office-ui-fabric-react+office-js-docs,514,172,73,192,77,23,OfficeDev,""
openlayers,ol3,512,333,53,57,69,15,openlayers,""
Flexget,Flexget,512,298,29,136,49,16,Flexget,""
dotnet,orleans,507,362,53,51,41,15,Microsoft Orleans,dotnet.github.io/orleans
,gunthercox/ChatterBot,505,239,46,161,59,11,gunthercox/ChatterBot,""
,monero-project/monero-core,504,271,91,80,62,16,monero-project/monero-core,""
date-fns,date-fns,502,305,54,98,45,28,date-fns,""
TheOdinProject,curriculum,502,71,189,220,22,83,TheOdinProject,""
xcat2,xcat-core,499,304,78,73,44,16,xcat2,""
neos,neos-development-collection+flow-development-collection,493,231,97,114,51,28,neos,""
,Dogfalo/materialize,490,376,16,32,66,12,Dogfalo/materialize,""
openSUSE,open-build-service,489,300,81,84,24,13,openSUSE,""
abixen,abixen-platform,488,139,92,130,127,13,abixen,""
Jumpscale,jumpscale_core8+ays_jumpscale8,488,136,66,219,67,34,Jumpscale,""
kaldi-asr,kaldi,487,388,44,36,19,20,kaldi-asr,""
Cloud-CV,EvalAI,486,251,84,109,42,11,Cloud-CV,""
neo4j,neo4j,485,204,81,179,21,28,neo4j,""
fabric8io,fabric8-maven-plugin+fabric8,483,248,52,143,40,30,fabric8io,""
cocos2d,cocos2d-x,479,263,89,77,50,17,cocos2d,""
SeleniumHQ,selenium,479,309,27,49,94,13,SeleniumHQ,""
emberjs,ember.js,479,322,38,59,60,11,emberjs,""
stylelint,stylelint,474,286,35,119,34,16,stylelint,""
apollostack,apollo-client,474,310,39,66,59,12,apollostack,""
,rpherbig/dr-scripts,473,212,49,124,88,12,rpherbig/dr-scripts,""
NodeBB,NodeBB,472,216,32,162,62,13,NodeBB,""
sequelize,sequelize,472,321,25,38,88,17,sequelize,""
yandex,ClickHouse,472,123,50,267,32,19,yandex,""
,NestorTejero/ES2016B,471,141,71,223,36,20,NestorTejero/ES2016B,""
fuse-box,fuse-box,470,126,28,297,19,13,fuse-box,""
gocd,gocd,469,251,86,74,58,13,gocd,""
,bonham000/fcc-react-tests-module,468,162,50,184,72,17,bonham000/fcc-react-tests-module,""
acquia,blt,467,173,113,133,48,15,acquia,""
getsentry,sentry,466,150,62,227,27,15,getsentry,""
TEAMMATES,teammates,466,273,55,96,42,16,TEAMMATES,teammatesv4.appspot.com
dotCMS,core,465,144,52,180,89,20,dotCMS,""
realm,realm-core,464,221,40,191,12,19,realm,""
cloudfoundry,bosh+cf-release,463,175,25,235,28,59,cloudfoundry,""
mipengine,mip-extensions,460,169,149,125,17,31,mipengine,""
TauCetiStation,TauCetiClassic,458,317,49,42,50,15,TauCetiStation,""
HaxeFoundation,haxe,458,278,14,105,61,14,HaxeFoundation,""
KeepSafe,aiohttp,454,275,38,107,34,19,KeepSafe,""
,honestbleeps/Reddit-Enhancement-Suite,454,167,122,128,37,17,honestbleeps/Reddit-Enhancement-Suite,""
devtools-html,debugger.html,454,312,76,22,44,11,devtools-html,""
domoticz,domoticz,453,245,57,130,21,25,domoticz,""
bokeh,bokeh,450,238,44,97,71,11,bokeh,""
dash-project,dash,450,201,26,199,24,13,dash-project,""
,nodemcu/nodemcu-firmware,450,343,22,40,45,13,nodemcu/nodemcu-firmware,""
halide,Halide,449,174,59,205,11,14,halide,""
,lhorie/mithril.js,447,289,32,97,29,17,lhorie/mithril.js,""
cop1000,final-project,445,281,42,80,42,27,cop1000,""
acemod,ACE3,442,193,35,186,28,15,acemod,""
OpenNMT,OpenNMT,442,108,23,288,23,12,OpenNMT,""
WikiEducationFoundation,WikiEduDashboard,439,88,43,279,29,12,WikiEducationFoundation,""
aframevr,aframe,439,311,39,49,40,17,aframevr,""
iron-io,functions,437,105,63,231,38,31,iron-io,""
ngageoint,hootenanny,437,243,19,133,42,12,ngageoint,""
,radare/radare2,437,251,68,62,56,15,radare/radare2,""
lampepfl,dotty,434,283,60,47,44,12,lampepfl,""
intellij-rust,intellij-rust,433,183,33,175,42,11,intellij-rust,""
bounswe,bounswe2016group12,433,22,74,279,58,11,bounswe,""
,walterbender/musicblocks,431,238,44,53,96,15,walterbender/musicblocks,""
Automattic,mongoose,429,278,19,56,76,14,Automattic,""
celery,celery,429,259,32,72,66,26,celery,""
contiki-os,contiki,428,330,36,28,34,16,contiki-os,""
zooniverse,Panoptes-Front-End,426,251,49,103,23,21,zooniverse,""
languagetool-org,languagetool,424,98,11,299,16,14,languagetool-org,""
ember-cli,ember-cli,423,233,44,121,25,25,ember-cli,""
Microsoft,WinObjC,419,232,53,53,81,17,Microsoft Objective-C for Windows,github.com/Microsoft/WinObjC
weaveworks,scope,419,236,36,120,27,14,weaveworks,""
reactioncommerce,reaction,417,234,38,97,48,13,reactioncommerce,""
SatelliteQE,robottelo,417,296,53,48,20,12,SatelliteQE,""
jwplayer,jwplayer,416,117,68,216,15,14,jwplayer,""
fpco,stackage,416,202,48,141,25,34,fpco,""
4teamwork,opengever.core,414,61,50,254,49,11,4teamwork,""
payara,Payara,413,338,26,32,17,13,payara,""
docksal,docksal,413,72,36,289,16,12,docksal,""
Aurorastation,Aurora.3,412,166,81,80,85,11,Aurorastation,""
istio,mixer,412,251,72,59,30,12,istio,""
,yegor256/eo,411,329,23,29,30,11,yegor256/eo,""
ESMCI,cime,410,253,43,63,51,12,ESMCI,""
,spf13/hugo,408,215,51,86,56,19,spf13/hugo,""
youtube,vitess,408,199,89,105,15,16,youtube,""
hashicorp,vault,407,204,35,131,37,20,HashiCorp Vault,vaultproject.io
Microsoft,HoloToolkit-Unity,404,286,45,31,42,11,Microsoft HoloToolkit,github.com/Microsoft/HoloToolkit
SimpleMachines,SMF2.1,400,284,42,41,33,12,SimpleMachines,""
ufal,neuralmonkey,400,146,28,196,30,11,ufal,""
instedd,ask,398,84,21,196,97,13,instedd,""
SpongePowered,SpongeCommon,398,174,19,162,43,15,SpongePowered,""
Theano,Theano,398,293,38,34,33,11,Theano,""
ceph,ceph-ansible,395,224,46,100,25,14,ceph,""
commercialhaskell,stack,393,248,23,76,46,12,commercialhaskell,""
ethereum,go-ethereum,392,241,63,39,49,12,Ethereum,ethereum.org
libgdx,libgdx,391,276,26,46,43,16,libgdx,""
containous,traefik,387,267,25,35,60,15,containous,""
rathena,rathena,387,169,21,130,67,14,rathena,""
KiCad,kicad-library,385,281,55,38,11,15,KiCad,""
LO23TD01,LO23TD01,385,115,51,188,31,25,LO23TD01,""
tiny-dnn,tiny-dnn,379,287,35,35,22,12,tiny-dnn,""
esl,MongooseIM,379,143,35,190,11,18,esl,""
centreon,centreon,375,195,24,117,39,14,centreon,""
capitalone,cloud-custodian,374,175,61,104,34,17,capitalone,""
,255kb/stack-on-a-budget,374,156,70,94,54,33,255kb/stack-on-a-budget,""
FAForever,fa,373,224,28,92,29,11,FAForever,""
keystonejs,keystone,372,280,20,43,29,13,keystonejs,""
Igalia,snabb,371,174,55,110,32,11,Igalia,""
,bbatsov/rubocop,370,228,52,56,34,24,bbatsov/rubocop,""
StackStorm,st2,367,172,53,118,24,16,StackStorm,""
geoadmin,mf-chsdi3,367,181,45,128,13,11,geoadmin,""
witheve,Eve,367,166,49,106,46,14,witheve,""
silverstripe,silverstripe-framework,365,250,40,40,35,14,silverstripe,""
secdev,scapy,364,261,43,36,24,15,secdev,""
vuejs,vuejs.org+cn.vuejs.org,363,176,61,95,31,45,vuejs,""
PyCQA,pylint,361,238,44,52,27,13,PyCQA,""
,nedwill/soundhax,359,260,18,44,37,11,nedwill/soundhax,""
webdriverio,webdriverio,358,256,15,46,41,15,webdriverio,""
openemr,openemr,356,220,32,89,15,16,openemr,""
playframework,playframework,353,216,53,58,26,19,playframework,""
magefree,mage,348,134,56,126,32,14,magefree,""
robotology,yarp,346,155,44,120,27,18,robotology,""
KSP-CKAN,NetKAN,344,165,94,70,15,22,KSP-CKAN,""
rcbops,rpc-openstack,344,244,24,53,23,15,rcbops,""
,jeff-regier/Celeste.jl,341,175,37,100,29,11,jeff-regier/Celeste.jl,""
,jashkenas/coffeescript,341,275,17,27,22,11,jashkenas/coffeescript,""
haskell,cabal,338,245,24,38,31,12,haskell,""
react-toolbox,react-toolbox,336,208,26,44,58,13,react-toolbox,""
,yelouafi/redux-saga,335,248,22,34,31,13,yelouafi/redux-saga,""
mobxjs,mobx,334,258,12,35,29,11,mobxjs,""
hashicorp,consul,334,173,39,91,31,14,HashiCorp Consul,consul.io
open-learning-exchange,BeLL-Apps,330,47,30,227,26,15,open-learning-exchange,""
,antirez/redis,328,205,31,53,39,14,antirez/redis,""
camptocamp,ngeo,326,85,32,190,19,11,camptocamp,""
,netblue30/firejail,326,215,19,44,48,11,netblue30/firejail,""
code-corps,code-corps-ember,326,134,31,149,12,13,code-corps,""
nim-lang,Nim,324,151,34,84,55,20,nim-lang,""
wpninjas,ninja-forms,322,116,37,91,78,13,wpninjas,""
phpmyadmin,phpmyadmin,321,146,23,82,70,31,phpmyadmin,""
HaliteChallenge,Halite,320,109,53,137,21,27,HaliteChallenge,""
pydata,xarray,319,247,28,27,17,11,pydata,""
PowerDNS,pdns,318,119,87,82,30,12,PowerDNS,""
scrapy,scrapy,317,230,23,34,30,12,scrapy,""
diesel-rs,diesel,316,142,35,114,25,11,diesel-rs,""
apache,trafficserver,315,218,36,47,14,18,apache,""
ytaudiobot,ytaudiobot-l10n,315,70,77,144,24,14,ytaudiobot,""
zalando-incubator,zally,313,42,57,200,14,13,zalando-incubator,""
AtomicGameEngine,AtomicGameEngine,313,159,41,67,46,12,AtomicGameEngine,""
collectd,collectd,309,178,35,68,28,14,collectd,""
,selfagency/bs-detector,308,151,43,99,15,12,selfagency/bs-detector,""
codecombat,codecombat,306,66,31,187,22,20,codecombat,""
,Neamar/KISS,306,193,21,77,15,21,Neamar/KISS,""
,channelcat/sanic,305,192,54,34,25,19,channelcat/sanic,""
rackerlabs,rackspace-how-to,305,193,43,50,19,14,rackerlabs,""
pivorakmeetup,pivorak-web-app,302,86,38,112,66,11,pivorakmeetup,""
