org,repo,activity,comments,prs,commits,issues,authors,project,url
nodejs,node+abi-stable-node+node-chakracore,4481,3421,338,483,239,127,Node.js,nodejs.org
joomla,joomla-cms,4223,3373,292,289,269,39,Joomla,joomla.org
RobotLocomotion,drake,3776,3193,266,254,63,31,RobotLocomotion,drake.mit.edu
home-assistant,home-assistant+home-assistant.github.io,3679,2603,450,378,248,167,home-assistant,home-assistant.io
department-of-veterans-affairs,caseflow+vets-website+caseflow-efolder,3672,1085,418,1931,238,83,Department of Veterans Affairs,va.gov
hashicorp,terraform,3648,2190,429,574,455,67,HashiCorp Terraform,terraform.io
fossasia,phimpme-android+open-event-android+open-event-webapp+open-event-orga-server,3363,2043,390,564,366,80,fossasia,fossasia.org
ParadiseSS13,Paradise,3363,2788,226,216,133,15,ParadiseSS13,nanotrasen.se/forum
ampproject,amphtml+docs+amp-by-example,3102,1730,466,586,320,78,AMP Project,ampproject.org
facebook,jest+immutable-js+AsyncDisplayKit+osquery+reason,3069,1837,342,619,271,71,Facebook,facebook.com
ant-design,ant-design+ant-design-mobile,3027,1934,148,445,500,48,Ant Design,ant.design
cockroachdb,cockroach,2986,2098,268,325,295,24,Cockroach DB,cockroachlabs.com
driftyco,ionic+ionic-native+ionic-site,2891,1615,129,660,487,100,Ionic,ionicframework.com
magento,magento2+devdocs,2852,2231,120,221,280,75,Magento,magento.com/home
DefinitelyTyped,DefinitelyTyped,2795,1631,520,532,112,292,DefinitelyTyped,definitelytyped.org
GoogleCloudPlatform,google-cloud-node+google-cloud-python+google-cloud-java,2586,1718,203,442,223,46,Google Cloud Platform,cloud.google.com
influxdata,chronograf+influxdb+telegraf,2566,1303,204,749,310,41,influxdata,influxdata.com
palantir,blueprint+atlasdb+tslint+spark,2513,1220,261,795,237,84,Palantir Technologies,palantir.com
openshift,openshift-ansible+openshift-docs,2500,1702,406,332,60,73,OpenShift,openshift.com
brave,browser-laptop,2428,1584,133,255,456,22,Brave Software,brave.com
caskroom,homebrew-cask,2404,604,1057,661,82,161,Homebrew Cask,caskroom.github.io
Microsoft,TypeScript,2367,1547,92,267,461,24,TypeScript,typescriptlang.org
mattermost,platform+docs,2332,1192,380,657,103,44,mattermost,""
ElemeFE,element,2297,1409,133,99,656,31,ElemeFE,""
JuliaLang,julia,2266,1527,166,390,183,41,Julia,julialang.org
istio,manager+mixer+istio,2258,1302,384,469,103,42,istio,""
flutter,flutter,2225,1408,274,252,291,23,flutter,""
deeplearning4j,deeplearning4j+nd4j+dl4j-examples+DataVec,2222,1314,161,528,219,68,deeplearning4j,""
,fchollet/keras,2212,1485,199,188,340,68,fchollet/keras,""
vaadin,framework+vaadin-grid,2180,1237,181,569,193,45,vaadin,""
zulip,zulip,2155,1674,283,26,172,11,zulip,
wireapp,wire-webapp+wire-ios+wire-android,2125,426,313,1330,56,39,wireapp,
Automattic,jetpack,2116,1116,198,672,130,48,Automattic Jetpack,jetpack.com
wordpress-mobile,WordPress-Android+WordPress-iOS,2086,844,234,809,199,30,wordpress-mobile,
grpc,grpc,2082,1517,221,183,161,35,GRPC,grpc.io
owncloud,core+client,2077,1376,140,397,164,38,ownCloud,owncloud.org
dart-lang,sdk,2077,901,17,887,272,55,dart-lang,
freeCodeCamp,freeCodeCamp,2062,1500,90,72,400,41,freeCodeCamp,
vmware,vic+clarity,2024,1201,220,260,343,43,VMware,vmware.github.io
dmlc,mxnet,1987,1213,200,287,287,72,dmlc,
go-gitea,gitea,1956,1482,144,136,194,23,go-gitea,
rails,rails,1927,1290,239,236,162,60,rails,
mapbox,mapbox-gl-native+mapbox-gl-js,1927,951,172,559,245,53,mapbox,
EFForg,https-everywhere,1915,798,530,532,55,45,EFForg,
Radarr,Radarr,1906,1407,86,129,284,20,Radarr,
opendatakit,collect,1895,1448,164,109,174,37,opendatakit,
gradle,gradle,1885,758,78,872,177,38,gradle,
CartoDB,cartodb,1823,795,93,796,139,16,CARTO,carto.com
webpack,webpack+webpack.js.org,1822,1283,145,216,178,77,webpack,
keybase,client,1813,705,225,784,99,21,keybase,
broadinstitute,gatk+cromwell+gatk-protected,1813,1034,102,522,155,42,broadinstitute,
librenms,librenms,1804,1331,195,188,90,30,librenms,
fabric8io,fabric8-planner+fabric8-ui,1742,803,322,368,249,46,fabric8io,
chapel-lang,chapel,1715,928,360,328,99,22,chapel-lang,
CleverRaven,Cataclysm-DDA,1696,1237,191,120,148,31,CleverRaven,
openSUSE,open-build-service+osem,1676,1152,230,216,78,40,openSUSE,
eggjs,egg,1655,1150,66,281,158,26,eggjs,
openssl,openssl,1652,1056,217,305,74,27,openssl,
npm,npm,1646,1227,29,103,287,12,npm,
PowerShell,PowerShell+PowerShell-Docs,1631,1170,125,166,170,49,PowerShell,
mlr-org,mlr+mlr-tutorial,1617,730,96,639,152,45,mlr-org,
mantidproject,mantid,1617,468,130,889,130,38,mantidproject,
wix,wix-style-react+react-native-navigation+yoshi,1604,390,111,951,152,64,wix,
apache,trafficserver,1593,1383,66,101,43,22,apache,
highfidelity,hifi,1563,999,252,278,34,31,highfidelity,
ReactTraining,react-router,1548,1138,80,126,204,38,ReactTraining,
pingcap,tidb,1538,691,196,622,29,44,pingcap,
mesosphere,marathon,1537,1072,40,378,47,20,mesosphere,
frappe,erpnext+frappe,1522,524,297,404,297,58,frappe,
scikit-learn,scikit-learn,1502,1241,103,55,103,44,scikit-learn,
electron,electron,1501,987,81,247,186,36,electron,
odoo,odoo,1497,669,309,384,135,75,odoo,
Necrobot-Private,NecroBot,1494,846,97,344,207,14,Necrobot-Private,
RocketChat,Rocket.Chat,1487,926,123,209,229,20,RocketChat,
NativeScript,NativeScript+nativescript-cli,1479,821,138,351,169,39,NativeScript,
Baystation12,Baystation12,1475,982,186,147,160,28,Baystation12,
bitcoin,bitcoin,1468,1203,165,39,61,18,bitcoin,
TrinityCore,TrinityCore,1455,1045,59,234,117,35,TrinityCore,
ScreepsOCS,screeps.behaviour-action-pattern,1441,577,162,612,90,12,ScreepsOCS,
LLNL,spack,1435,813,246,310,66,36,LLNL,
atom,atom,1435,929,50,304,152,24,atom,
crate,crate,1433,124,213,1078,18,15,crate,
minetest,minetest,1430,1221,67,57,85,22,minetest,
airbnb,superset+react-native-maps,1429,879,131,200,219,33,airbnb,
sympy,sympy,1419,1138,141,53,87,31,sympy,
betaflight,betaflight,1414,1032,143,115,124,27,betaflight,
ARMmbed,mbed-os,1399,1073,141,87,98,36,ARMmbed,
TEAMMATES,teammates,1392,923,130,164,175,46,TEAMMATES,
apollographql,apollo-client+react-apollo,1374,935,103,199,137,41,apollographql,
openMF,community-app+self-service-app,1369,883,205,108,173,31,openMF,
mitodl,micromasters,1369,460,140,645,124,14,mitodl,
hazelcast,hazelcast,1364,968,142,183,71,21,hazelcast,
opentx,opentx,1360,873,91,278,118,16,opentx,
numpy,numpy,1358,1140,76,63,79,27,numpy,
PX4,Firmware,1352,947,121,158,126,20,PX4,
getsentry,sentry+raven-js,1330,568,156,538,68,42,getsentry,
greenplum-db,gpdb,1330,781,217,302,30,50,greenplum-db,
nextcloud,server,1328,883,60,162,223,22,nextcloud,
chain,chain,1322,442,191,678,11,21,chain,
prettier,prettier,1319,951,118,103,147,30,prettier,
matplotlib,matplotlib,1278,958,124,90,106,30,matplotlib,
devtools-html,debugger.html+devtools-core,1275,614,217,303,141,65,devtools-html,
corda,corda,1264,378,173,694,19,31,corda,
alibaba,weex+atlas+rax,1263,571,85,394,213,38,alibaba,
WordPress,gutenberg,1254,641,175,399,39,12,WordPress,
checkstyle,checkstyle,1252,1025,144,23,60,14,checkstyle,
OfficeDev,office-ui-fabric-react+skype-docs,1245,675,142,288,140,49,OfficeDev,
medic,medic-webapp,1230,848,49,222,111,12,medic,
Cadasta,cadasta-platform,1229,816,122,209,82,24,Cadasta,
grafana,grafana,1223,858,69,60,236,15,grafana,
,radare/radare2,1223,827,143,117,136,16,radare/radare2,
apinf,platform,1219,697,52,325,145,11,apinf,
xitu,gold-miner,1211,808,54,234,115,31,xitu,
woocommerce,woocommerce,1202,618,156,191,237,15,woocommerce,
galaxyproject,galaxy+galaxy-hub,1202,583,140,394,85,31,galaxyproject,
dgraph-io,dgraph,1196,572,72,481,71,11,dgraph-io,
ArduPilot,ardupilot+ardupilot_wiki,1195,810,145,165,75,50,ArduPilot,
minishift,minishift,1192,995,48,58,91,12,minishift,
prestodb,presto,1191,815,156,130,90,33,prestodb,
Tendrl,commons+node-agent,1185,307,276,545,57,22,Tendrl,
fastlane,fastlane,1182,851,84,59,188,19,fastlane,
weaveworks,scope+weave,1175,551,90,433,101,31,weaveworks,
ponylang,ponyc,1172,747,108,253,64,19,ponylang,
PaddlePaddle,Paddle+book,1169,437,277,311,144,54,PaddlePaddle,
paritytech,parity,1169,296,123,414,336,20,paritytech,
KratosMultiphysics,Kratos,1149,585,92,428,44,31,KratosMultiphysics,
inverse-inc,packetfence,1143,364,38,654,87,14,inverse-inc,
voidlinux,void-packages,1141,373,154,566,48,44,voidlinux,
python,mypy+typeshed,1141,689,188,149,115,50,python,
primefaces,primeng,1140,685,36,185,234,22,primefaces,
emberjs,ember.js+data+guides+website,1138,664,183,189,102,60,emberjs,
mozilla-services,pageshot+screenshots,1135,514,107,331,183,62,mozilla-services,
pymedusa,Medusa,1133,494,126,443,70,12,pymedusa,
rapid7,metasploit-framework,1129,874,95,110,50,47,rapid7,
metabase,metabase,1128,709,62,217,140,13,metabase,
,mgp25/Instagram-API,1119,645,42,328,104,16,mgp25/Instagram-API,
,hrydgard/ppsspp,1115,761,68,193,93,11,hrydgard/ppsspp,
Promact,trappist,1114,65,133,899,17,24,Promact,
,githubteacher/march-developers,1103,364,154,407,178,172,githubteacher/march-developers,
certbot,certbot,1103,751,99,166,87,28,certbot,
Mashape,kong,1099,683,81,244,91,18,Mashape,
dotCMS,core,1094,427,134,303,230,17,dotCMS,
pandas-dev,pandas,1093,842,88,33,130,20,pandas-dev,
bazelbuild,bazel,1085,864,22,55,144,21,bazelbuild,
akka,akka+akka-http,1081,780,127,65,109,27,akka,
twbs,bootstrap,1077,732,69,107,169,22,twbs,
circleci,circleci-docs,1071,347,218,465,41,40,circleci,
akeneo,pim-community-dev,1070,151,198,703,18,32,akeneo,
01org,cc-oci-runtime+corelibs-arduino101,1058,787,98,130,43,26,01org,
w3c,web-platform-tests+webauthn,1057,630,171,216,40,59,w3c,
iNavFlight,inav,1049,776,77,112,84,12,iNavFlight,
Ultimaker,Cura,1046,631,41,270,104,16,Ultimaker,
xcat2,xcat-core,1046,689,120,115,122,19,xcat2,
bioconda,bioconda-recipes,1041,431,313,268,29,63,bioconda,
RIOT-OS,RIOT,1035,834,100,79,22,23,RIOT-OS,
ethcore,parity,1034,391,119,437,87,19,ethcore,
pypa,pip,1031,916,37,30,48,11,pypa,
habitat-sh,habitat,1030,661,81,202,86,22,habitat-sh,
openwhisk,openwhisk,1028,773,115,77,63,24,openwhisk,
realm,realm-cocoa+realm-js,1025,688,52,186,99,26,Salt,realm.io
pfnet,chainer,1019,552,121,316,30,35,pfnet,
eslint,eslint,1016,648,98,169,101,15,eslint,
k9mail,k-9,1010,779,85,60,86,22,k9mail,
,spf13/hugo,1006,765,54,92,95,27,spf13/hugo,
RPCS3,rpcs3,1003,778,64,49,112,18,RPCS3,
systemd,systemd,993,728,92,76,97,36,systemd,
atomist,rug+end-user-documentation,986,233,87,598,68,31,atomist,
devopsdays,devopsdays-web,975,280,321,363,11,66,devopsdays,
druid-io,druid,974,715,103,91,65,22,druid-io,
modxcms,revolution,973,817,73,51,32,22,modxcms,
prometheus,prometheus+node_exporter,972,702,67,118,85,32,prometheus,
,syl20bnr/spacemacs,959,762,77,25,95,21,syl20bnr/spacemacs,
minio,minio,955,630,112,115,98,14,minio,
appirio-tech,connect-app,952,583,81,121,167,18,appirio-tech,
idaholab,moose,945,625,127,137,56,25,idaholab,
pytorch,pytorch,942,585,120,93,144,28,pytorch,
reactioncommerce,reaction,942,406,62,388,86,21,reactioncommerce,
conda-forge,staged-recipes,938,668,156,102,12,18,conda-forge,
babel,babel+babylon,936,616,114,122,84,31,babel,
callemall,material-ui,935,665,89,70,111,19,callemall,
mautic,mautic,932,620,80,65,167,14,mautic,
pymc-devs,pymc3,928,692,74,100,62,23,pymc-devs,
kontena,kontena,927,404,78,386,59,13,kontena,
containous,traefik,921,675,65,79,102,18,containous,
VOREStation,VOREStation,919,345,191,322,61,14,VOREStation,
zeit,next.js,917,633,58,97,129,30,zeit,
Project-OSRM,osrm-backend,916,406,61,381,68,17,Project-OSRM,
cockpit-project,cockpit,911,611,108,159,33,15,cockpit-project,
raspberrypi,documentation,907,573,64,249,21,43,raspberrypi,
OpenAngelArena,oaa,907,561,140,114,92,13,OpenAngelArena,
,d3athrow/vgstation13,907,709,64,69,65,20,vgstation13,github.com/vgstation-coders/vgstation13
Polymer,polymer+docs,904,437,108,244,115,41,Polymer,
SeleniumHQ,selenium,902,564,19,177,142,23,SeleniumHQ,
ISWPOLI,Pacto-de-Honor,902,490,26,249,137,24,ISWPOLI,
trilinos,Trilinos,900,579,22,218,81,34,trilinos,
the-control-group,voyager,899,618,88,76,117,22,the-control-group,
Cacti,cacti,888,536,20,190,142,11,Cacti,
pachyderm,pachyderm,885,321,76,376,112,12,pachyderm,
OpenRA,OpenRA,882,682,73,54,73,11,OpenRA,
meteor,meteor,878,698,31,64,85,15,meteor,
auth0,docs+lock,876,246,216,336,78,60,auth0,
koding,koding,872,114,142,564,52,14,koding,
phpmyadmin,phpmyadmin,865,580,36,179,70,32,phpmyadmin,
sakaiproject,sakai,865,479,191,184,11,30,sakaiproject,
chef,chef+inspec,863,375,104,316,68,35,chef,
WhisperSystems,Signal-Android,858,653,22,52,131,12,WhisperSystems,
lyft,envoy,842,380,106,315,41,21,lyft,
oss-gate,workshop,842,761,32,27,22,19,oss-gate,
uclouvain,osis,841,278,109,382,72,17,uclouvain,
mpv-player,mpv,841,682,22,59,78,17,mpv-player,
Cloud-CV,EvalAI,841,568,90,112,71,19,Cloud-CV,
openwrt,packages+luci,840,523,128,145,44,55,openwrt,
domoticz,domoticz,840,534,119,156,31,32,domoticz,
webpack-contrib,css-loader+style-loader,830,702,32,50,46,24,webpack-contrib,
,JeffreyWay/laravel-mix,829,607,19,68,135,12,JeffreyWay/laravel-mix,
blei-lab,edward,825,226,65,496,38,17,blei-lab,
fuse-box,fuse-box,825,503,38,198,86,12,fuse-box,
,z-song/laravel-admin,823,512,74,94,143,12,z-song/laravel-admin,
quicwg,base-drafts,823,317,50,427,29,11,quicwg,
plone,plone.restapi+Products.CMFPlone,823,452,59,247,65,23,plone,
crystal-lang,crystal,822,650,43,43,86,17,crystal-lang,
zooniverse,Panoptes-Front-End,821,393,102,268,58,19,zooniverse,
bloomberg,bucklescript,816,432,106,191,87,17,bloomberg,
serverless,serverless,814,615,56,72,71,27,serverless,
wso2,product-ei+carbon-apimgt,812,259,199,205,149,40,wso2,
hydroshare,hydroshare,812,368,39,365,40,15,hydroshare,
oppia,oppia,811,648,80,44,39,18,oppia,
KhronosGroup,Vulkan-LoaderAndValidationLayers+WebGL,806,359,96,289,62,39,KhronosGroup,
pioneers,PieCentral,806,112,112,568,14,28,pioneers,
Cockatrice,Cockatrice,805,579,64,93,69,11,Cockatrice,
astropy,astropy,804,685,32,49,38,22,astropy,
antlr,antlr4,801,612,60,83,46,14,antlr,
cerner,terra-ui+terra-core,799,103,81,560,55,40,cerner,
vgstation-coders,vgstation13,798,665,54,34,45,11,vgstation-coders,
ymcatwincities,openy,797,620,69,87,21,13,ymcatwincities,
ballerinalang,composer+ballerina,795,212,237,249,97,40,ballerinalang,
FriendsOfPHP,PHP-CS-Fixer,793,615,64,89,25,15,FriendsOfPHP,
plotly,plotly.js,785,489,54,184,58,11,plotly,
neo4j,neo4j,782,275,186,288,33,25,neo4j,
convox,rack,778,336,79,307,56,12,convox,
open-mpi,ompi,778,517,114,104,43,20,open-mpi,
yarpc,yarpc-go,776,166,80,489,41,13,yarpc,
mapsme,omim,774,315,216,217,26,19,mapsme,
openscholar,openscholar,773,459,39,223,52,11,openscholar,
obspy,obspy,772,476,48,219,29,14,obspy,
18F,fec-cms,771,452,56,213,50,12,18F,
codenvy,codenvy,769,356,53,232,128,21,codenvy,
4teamwork,opengever.core,766,177,90,426,73,13,4teamwork,
cocos2d,cocos2d-x,765,470,112,102,81,19,cocos2d,
almighty,almighty-core,764,463,100,99,102,14,almighty,
rcbops,rpc-openstack,759,344,123,259,33,15,rcbops,
scipy,scipy,759,576,60,50,73,23,scipy,
,airyland/vux,758,458,26,116,158,11,airyland/vux,
OWASP,owasp-mstg+owasp-summit-2017,755,121,87,338,209,37,OWASP,
keepassxreboot,keepassxc,755,529,35,128,63,17,keepassxreboot,
google,ExoPlayer,748,587,11,34,116,13,Google ExoPlayer,github.com/google/ExoPlayer
JMRI,JMRI,746,474,123,119,30,20,JMRI,
,mitchellh/packer,741,499,64,99,79,15,mitchellh/packer,
Particular,docs.particular.net+NServiceBus,737,366,76,261,34,41,Particular,
lampepfl,dotty,736,542,81,69,44,12,lampepfl,
spesmilo,electrum,736,465,18,138,115,11,spesmilo,
BVLC,caffe,735,565,46,23,101,14,BVLC,
LMMS,lmms,733,593,34,60,46,18,LMMS,
exercism,x-common+xjava,732,398,135,139,60,34,exercism,
freeorion,freeorion,732,429,49,217,37,12,freeorion,
JabRef,jabref,732,443,54,181,54,19,JabRef,
archesproject,arches,732,213,127,328,64,12,archesproject,
junit-team,junit5,730,355,24,310,41,12,junit-team,
streamlink,streamlink,730,581,46,45,58,11,streamlink,
playframework,playframework,723,456,119,96,52,19,playframework,
hashicorp,nomad,717,378,73,204,62,25,HashiCorp Nomad,nomadproject.io
mlpack,mlpack,716,564,54,73,25,22,mlpack,
AjuntamentdeBarcelona,decidim,714,231,83,337,63,12,AjuntamentdeBarcelona,
Minecolonies,minecolonies,711,445,31,178,57,11,Minecolonies,
azavea,raster-foundry,711,198,81,296,136,17,azavea,
amahi,android,710,467,89,66,88,16,amahi,
cosname,cosx.org,710,258,231,203,18,19,cosname,
sphinx-doc,sphinx,706,473,56,114,63,19,sphinx-doc,
strongloop,loopback-datasource-juggler+loopback.io,704,495,60,125,24,41,strongloop,
fabric-composer,fabric-composer,703,238,172,176,117,23,fabric-composer,
PolarisSS13,Polaris,703,393,152,142,16,15,PolarisSS13,
Semantic-Org,Semantic-UI-React,700,429,49,149,73,15,Semantic-Org,
marmelab,admin-on-rest,700,405,58,132,105,24,marmelab,
bokeh,bokeh,700,418,50,161,71,12,bokeh,
nim-lang,Nim,695,362,91,151,91,39,nim-lang,
piwik,piwik,695,419,49,133,94,14,piwik,
openemr,openemr,693,502,75,83,33,19,openemr,
curl,curl,691,499,43,113,36,29,curl,
infernojs,inferno,690,448,35,160,47,24,infernojs,
TesseractTeam,Tesseract,682,434,27,104,117,21,TesseractTeam,
neos,neos-development-collection+neos-ui+flow-development-collection,680,318,139,156,67,48,neos,
claroline,Distribution,679,147,72,388,72,22,claroline,
styled-components,styled-components+polished,678,444,47,104,83,26,styled-components,
iiitv,algos,676,364,61,191,60,15,iiitv,
ucb-bar,rocket-chip+firrtl,675,231,88,323,33,27,ucb-bar,
typetools,checker-framework,673,371,74,184,44,12,typetools,
material-components,material-components-web+material-components-ios,672,305,78,211,78,33,material-components,
,mitchellh/vagrant,671,494,33,66,78,17,mitchellh/vagrant,
diffblue,cbmc,670,387,140,113,30,24,diffblue,
ung-it,UngIT,669,30,60,556,23,11,ung-it,
elementary,appcenter,664,232,55,239,138,18,elementary,
sqlcollaborative,dbatools,663,275,81,254,53,23,sqlcollaborative,
,marcobambini/gravity,662,410,52,136,64,20,marcobambini/gravity,
halide,Halide,662,263,65,315,19,11,halide,
adobe,brackets,659,421,49,110,79,18,adobe,
AnalyticalGraphicsInc,cesium,653,376,60,173,44,19,AnalyticalGraphicsInc,
pixijs,pixi.js,653,454,28,96,75,12,pixijs,
rtfd,readthedocs.org,652,446,33,115,58,11,rtfd,
mamedev,mame,651,188,87,365,11,54,mamedev,
africanmathsinitiative,Instat,651,384,107,109,51,12,africanmathsinitiative,
kirmich,mustang,651,91,101,356,103,12,kirmich,
YetiForceCompany,YetiForceCRM,650,283,73,177,117,11,YetiForceCompany,
NuGet,NuGetGallery+docs.microsoft.com-nuget,646,262,80,184,120,36,NuGet,
learningequality,kolibri,639,315,136,134,54,14,learningequality,
,Zarel/Pokemon-Showdown,638,357,101,167,13,27,Zarel/Pokemon-Showdown,
salesagility,SuiteCRM,638,447,69,37,85,19,salesagility,
aio-libs,aiohttp,638,411,20,157,50,13,aio-libs,
,erikras/redux-form,638,479,26,36,97,16,erikras/redux-form,
dmwm,WMCore,631,470,52,75,34,12,dmwm,
Theano,Theano,630,478,56,22,74,12,Theano,
TryGhost,Ghost,622,334,66,153,69,11,TryGhost,
termux,termux-packages,619,389,32,138,60,12,termux,
,ultrabug/py3status,618,291,77,235,15,13,ultrabug/py3status,
elysium-project,server,618,312,87,89,130,20,elysium-project,
HippieStation,HippieStation13,616,405,48,94,69,17,HippieStation,
openaddresses,openaddresses,613,270,101,220,22,13,openaddresses,
artsy,force,611,301,129,135,46,22,artsy,
chartjs,Chart.js,611,449,31,31,100,11,chartjs,
Charcoal-SE,SmokeDetector,608,107,48,441,12,24,Charcoal-SE,
MovingBlocks,Terasology,605,508,47,25,25,20,MovingBlocks,
hyperledger,iroha,605,176,51,350,28,15,hyperledger,
status-im,status-react,602,211,50,265,76,15,status-im,
HabitRPG,habitica,600,337,61,168,34,12,HabitRPG,
KC3Kai,KC3Kai,600,409,43,96,52,12,KC3Kai,
nvaccess,nvda,596,398,19,80,99,13,nvaccess,
magefree,mage,592,280,85,171,56,19,magefree,
cplusplus,draft,591,307,49,182,53,11,cplusplus,
sequelize,sequelize,589,399,39,22,129,16,sequelize,
bigchaindb,bigchaindb,586,228,76,220,62,16,bigchaindb,
uber,deck.gl,586,141,110,304,31,15,uber,
RocketMap,RocketMap,585,475,56,34,20,16,RocketMap,
ONSdigital,eq-survey-runner,584,116,54,393,21,13,ONSdigital,
,monero-project/monero,579,375,94,82,28,24,monero-project/monero,
almende,vis,577,400,33,40,104,12,almende,
infinitered,ignite,577,290,79,136,72,16,infinitered,
,lhorie/mithril.js,575,428,34,58,55,19,lhorie/mithril.js,
Axelrod-Python,Axelrod,575,348,66,143,18,12,Axelrod-Python,
Courseplay,courseplay,572,392,47,58,75,17,Courseplay,
shadowsocks,shadowsocks-libev,571,418,26,45,82,15,shadowsocks,
wekan,wekan,567,386,21,96,64,13,wekan,
bolt,bolt,566,334,72,134,26,12,bolt,
humhub,humhub,566,294,38,153,81,13,humhub,
mitmproxy,mitmproxy,563,312,91,100,60,21,mitmproxy,
telerik,kendo-ui-core,562,95,36,305,126,37,telerik,
RaRe-Technologies,gensim,560,437,50,44,29,19,RaRe-Technologies,
qTox,qTox,559,423,53,41,42,13,qTox,
payara,Payara,559,429,48,50,32,18,payara,
GoogleChrome,lighthouse,558,303,56,144,55,15,Google Chrome,google.com/chrome
smartdevicelink,sdl_core+sdl_evolution,557,291,85,133,48,24,smartdevicelink,
wagtail,wagtail,556,388,69,59,40,33,wagtail,
Midburn,Spark,556,220,80,215,41,20,Midburn,
SharePoint,PnP-Sites-Core+sp-dev-fx-webparts,554,365,42,92,55,25,SharePoint,
openstates,openstates,553,295,94,100,64,12,openstates,
dealii,dealii,552,326,113,89,24,12,dealii,
RestComm,Restcomm-Connect,552,281,25,148,98,14,RestComm,
buildbot,buildbot,551,236,65,39,211,19,buildbot,
portainer,portainer,547,356,36,65,90,11,portainer,
aimacode,aima-python,546,285,139,78,44,23,aimacode,
jitsi,jitsi-meet,544,319,50,138,37,14,jitsi,
mesonbuild,meson,544,370,55,64,55,17,mesonbuild,
girder,girder,544,253,61,204,26,17,girder,
explosion,spaCy,541,273,24,187,57,21,explosion,
ppy,osu,541,230,149,144,18,17,ppy,
valor-software,ng2-bootstrap,540,371,30,41,98,14,valor-software,
dotnet,orleans,540,347,81,82,30,17,Microsoft Orleans,dotnet.github.io/orleans
cBioPortal,cbioportal,538,207,68,224,39,24,cBioPortal,
moment,moment,538,391,29,63,55,39,moment,
projecthydra-labs,hyrax,536,187,92,203,54,17,projecthydra-labs,
centreon,centreon,534,161,27,281,65,19,centreon,
youtube,vitess,533,309,96,97,31,20,youtube,
vuetifyjs,vuetify,531,174,21,238,98,11,vuetifyjs,
HerculesWS,Hercules,526,379,44,81,22,17,HerculesWS,
,tomchristie/django-rest-framework,526,342,59,73,52,27,tomchristie/django-rest-framework,
citusdata,citus,524,211,28,271,14,15,citusdata,
,bjorn/tiled,524,410,32,49,33,16,bjorn/tiled,
openthread,openthread,521,267,118,105,31,20,openthread,
neomutt,neomutt,520,336,22,135,27,14,neomutt,
