org,repo,activity,comments,prs,commits,issues,authors,project,url
Particular,docs.particular.net+NServiceBus,1794,859,151,730,54,48,NServiceBus,particular.net/nservicebus
RocketChat,Rocket.Chat,1785,1000,124,442,219,31,RocketChat,""
Necrobot-Private,NecroBot,1780,1104,88,377,211,20,Necrobot-Private,""
ethcore,parity,1774,455,195,911,213,20,ethcore,""
libretro,RetroArch,1689,504,138,981,66,30,libretro,""
CleverRaven,Cataclysm-DDA,1657,1266,181,68,142,28,Cataclysm-DDA,en.cataclysmdda.com
cockroachdb,cockroach,1651,1109,176,204,162,26,Cockroach DB,cockroachlabs.com
rails,rails,1606,1090,214,177,125,55,Ruby on Rails,rubyonrails.org
chef,inspec+chef,1553,654,183,618,98,39,Chef,chef.io/chef
openshift,openshift-docs+openshift-ansible,1526,914,285,277,50,69,OpenShift,openshift.com
ARMmbed,mbed-os,1524,1211,184,47,82,17,ARMmbed,""
airbnb,caravel+react-native-maps+react-dates,1513,962,133,255,163,36,airbnb,""
godotengine,godot,1502,1130,93,69,210,23,godotengine,""
grpc,grpc,1465,1007,188,143,127,35,GRPC,grpc.io
claroline,Distribution,1437,551,108,625,153,16,claroline,""
TeamPorcupine,ProjectPorcupine,1435,1172,139,51,73,16,TeamPorcupine,github.com/TeamPorcupine/ProjectPorcupine
bitcoin,bitcoin,1434,1214,152,23,45,13,bitcoin,""
scikit-learn,scikit-learn,1419,1161,105,74,79,35,scikit-learn,""
fastlane,fastlane,1415,1044,89,56,226,14,fastlane,fastlane.tools
thaliproject,Thali_CordovaPlugin,1411,570,85,659,97,20,thaliproject,""
pingcap,tidb+tikv,1409,575,159,634,41,25,pingcap,""
mitodl,micromasters,1403,644,91,591,77,16,mitodl,""
ucb-bar,rocket-chip+firrtl,1401,556,171,638,36,35,ucb-bar,""
odoo,odoo,1401,619,187,475,120,72,Odoo,odoo.com
owncloud,core,1399,978,87,217,117,30,ownCloud,owncloud.org
atom,atom,1395,974,76,161,184,22,Atom,atom.io
voidlinux,void-packages,1390,494,112,730,54,37,voidlinux,""
dmlc,mxnet+xgboost,1388,960,141,93,194,40,Distributed Machine Learning Community,dmlc.github.io
TrinityCore,TrinityCore,1376,841,45,384,106,25,TrinityCore,trinitycore.org
NativeScript,NativeScript+nativescript-cli,1326,880,85,193,168,35,NativeScript,nativescript.org
Microsoft,CNTK,1314,245,12,993,64,44,Microsoft Cognitive Toolkit,cntk.ai
Yoast,wordpress-seo,1290,634,98,363,195,12,Yoast SEO,yoast.com/wordpress/seo
yiisoft,yii2,1275,881,104,149,141,36,yiisoft,""
Microsoft,BotBuilder,1272,976,11,69,216,16,Microsoft BotBuilder,botframework.com
codenvy,codenvy,1259,410,85,630,134,24,codenvy,""
PowerShell,PowerShell,1258,910,106,82,160,28,PowerShell,microsoft.com/powershell
acemod,ACE3,1249,753,106,318,72,17,acemod,""
palantir,atlasdb+tslint,1240,603,127,445,65,41,Palantir Technologies,palantir.com
,rg3/youtube-dl,1210,739,64,174,233,14,rg3/youtube-dl,""
,fchollet/keras,1209,870,65,64,210,28,fchollet/keras,""
EFForg,https-everywhere,1207,666,434,42,65,18,EFForg,""
broadinstitute,cromwell+gatk,1194,494,90,496,114,33,Broad Institute,broadinstitute.org
frappe,erpnext+frappe,1167,425,220,352,170,41,frappe,""
almighty,almighty-core+almighty-ui,1164,687,122,202,153,27,almighty,""
matplotlib,matplotlib,1157,926,80,55,96,22,matplotlib,""
eslint,eslint,1141,881,103,57,100,22,eslint,eslint.org
pantheon-systems,terminus+documentation,1140,371,131,609,29,31,pantheon-systems,""
JabRef,jabref,1136,782,148,135,71,21,JabRef,""
flutter,flutter,1130,712,128,123,167,16,flutter,""
ArduPilot,ardupilot,1089,811,102,120,56,25,ArduPilot,""
projecthydra,sufia+curation_concerns,1077,394,134,427,122,30,projecthydra,""
serverless,serverless,1067,744,99,104,120,20,serverless,""
alibaba,weex,1061,506,94,323,138,45,alibaba,""
w3c,web-platform-tests+webauthn,1060,513,190,290,67,61,w3c,""
librenms,librenms,1058,658,182,74,144,12,librenms,""
prestodb,presto,1054,666,163,153,72,38,prestodb,""
HabitRPG,habitrpg,1044,734,53,183,74,12,HabitRPG,""
RobotLocomotion,drake,1043,910,58,30,45,17,RobotLocomotion,drake.mit.edu
yogstation13,yogstation,1023,748,101,115,59,19,Yogstation13,yogstation.net
,yegorf1/RogueBot,1022,266,121,506,129,14,yegorf1/RogueBot,""
Baystation12,Baystation12,1019,585,186,167,81,27,Baystation12,""
PX4,Firmware,1011,608,98,244,61,27,PX4,""
LLNL,spack,997,673,119,140,65,33,LLNL,""
mattermost,platform,994,505,155,288,46,24,mattermost,""
salesagility,SuiteCRM,979,612,117,96,154,15,salesagility,""
habitat-sh,habitat+core-plans,969,465,131,344,29,34,habitat-sh,""
zfsonlinux,zfs,966,758,91,53,64,24,zfsonlinux,""
nextcloud,server,963,611,64,160,128,29,nextcloud,""
rcbops,rpc-openstack,948,661,54,200,33,16,rcbops,""
neo4j,neo4j,940,391,209,322,18,32,neo4j,""
simulationcraft,simc,939,415,13,384,127,21,simulationcraft,""
HippieStationCode,HippieStation13,935,800,46,35,54,16,HippieStationCode,""
jupyter,jupyterlab,931,571,98,178,84,21,jupyter,""
openssl,openssl,931,598,68,206,59,16,openssl,""
,hydrabolt/discord.js,930,402,95,337,96,24,hydrabolt/discord.js,""
Project-OSRM,osrm-backend,928,394,64,383,87,15,Project-OSRM,""
spring-projects,spring-boot,920,576,52,117,175,15,spring-projects,""
lxc,lxd+lxc,912,650,96,89,77,25,lxc,""
pydata,pandas,912,703,56,34,119,15,pydata,""
OpenRCT2,OpenRCT2,909,552,96,209,52,18,OpenRCT2,""
Ultimaker,Cura,908,503,20,335,50,15,Ultimaker,""
Sylius,Sylius,908,531,219,73,85,25,Sylius,""
openthread,openthread,906,501,183,172,50,15,openthread,""
meteor,meteor,904,743,23,59,79,16,Meteor,meteor.com
ParadiseSS13,Paradise,900,710,89,51,50,22,ParadiseSS13,nanotrasen.se/forum
opencontainers,image-spec+runc,899,676,119,64,40,25,opencontainers,""
glpi-project,glpi,893,535,69,163,126,15,glpi-project,""
haskell,cabal,889,658,66,106,59,17,haskell,""
,weidai11/cryptopp,885,262,17,559,47,11,weidai11/cryptopp,""
koding,koding,882,244,104,444,90,15,koding,""
metabase,metabase,881,512,38,233,98,11,metabase,""
hazelcast,hazelcast,878,481,137,184,76,22,hazelcast,""
openwhisk,openwhisk,878,605,107,93,73,22,openwhisk,""
auth0,docs+lock,874,381,210,253,30,66,auth0,""
emberjs,ember.js+data,873,578,95,90,110,29,emberjs,""
OpenRA,OpenRA,871,597,79,110,85,14,OpenRA,""
Cadasta,cadasta-platform,867,447,70,286,64,12,Cadasta,""
wpninjas,ninja-forms,859,428,67,188,176,11,wpninjas,""
mapsme,omim,856,471,171,159,55,22,MAPS.ME,maps.me
prometheus,prometheus+docs,848,575,82,131,60,36,prometheus,""
ethereum,solidity+ethereumj,846,502,88,157,99,26,Ethereum,ethereum.org
idaholab,moose,846,576,79,138,53,23,idaholab,""
RIOT-OS,RIOT,846,704,79,47,16,19,RIOT-OS,""
Automattic,jetpack,844,367,100,290,87,28,Automattic Jetpack,jetpack.com
,erikras/redux-form,835,563,40,56,176,26,erikras/redux-form,""
ocaml,opam-repository,831,479,186,154,12,44,ocaml,""
iTXTech,Genisys,830,609,55,49,117,13,iTXTech,""
baifendian,Sirius,826,295,102,317,112,11,baifendian,""
open-mpi,ompi,826,621,86,92,27,17,open-mpi,""
rapid7,metasploit-framework,822,595,89,99,39,46,rapid7,""
grafana,grafana,820,475,41,142,162,14,grafana,""
betaflight,betaflight,807,587,76,85,59,19,betaflight,""
TryGhost,Ghost,800,435,79,215,71,13,TryGhost,""
valor-software,ng2-bootstrap,784,592,40,45,107,15,valor-software,""
linuxmint,Cinnamon,780,625,34,41,80,17,linuxmint,""
01org,ciao+libyami,778,479,98,117,84,25,01org,""
mautic,mautic,777,537,49,50,141,14,mautic,""
scipy,scipy,759,598,61,52,48,29,scipy,""
dotnet,orleans,754,522,100,90,42,29,Microsoft Orleans,dotnet.github.io/orleans
pixijs,pixi.js,754,552,61,55,86,13,pixijs,""
wordpress-mobile,WordPress-iOS+WordPress-Android,748,291,80,299,78,23,WordPress-mobile,make.wordpress.org/mobile
mamedev,mame,748,248,105,383,12,53,mamedev,""
hashicorp,vault,746,375,67,237,67,21,HashiCorp Vault,vaultproject.io
SeleniumHQ,selenium,744,479,34,105,126,22,SeleniumHQ,""
sequelize,sequelize,742,532,23,88,99,16,sequelize,""
cakephp,cakephp,741,576,39,44,82,16,cakephp,""
,rpherbig/dr-scripts,736,317,61,246,112,13,rpherbig/dr-scripts,""
systemd,systemd,734,498,88,66,82,42,systemd,""
18F,tock+cg-docs+18f.gsa.gov,734,303,98,263,70,42,18F,""
trilinos,Trilinos,734,467,17,183,67,31,trilinos,""
VSCodeVim,Vim,728,440,47,157,84,15,VSCodeVim,""
pymc-devs,pymc3,727,490,75,125,37,14,pymc-devs,""
pfnet,chainer,727,359,110,212,46,22,pfnet,""
cockpit-project,cockpit,725,452,122,78,73,12,cockpit-project,""
devtools-html,debugger.html,721,499,90,61,71,15,devtools-html,""
xonsh,xonsh,718,534,58,61,65,14,xonsh,""
getsentry,sentry,718,263,103,312,40,19,getsentry,""
xcat2,xcat-core,717,474,74,96,73,19,xcat2,""
google,protobuf,717,434,84,109,90,30,Google Protocol Buffers,developers.google.com/protocol-buffers
magefree,mage,713,256,109,265,83,23,magefree,""
cs371p-fall-2016,collatz-tests,709,240,247,209,13,154,cs371p-fall-2016,""
qTox,qTox,708,586,49,34,39,11,qTox,""
google,WebFundamentals,706,300,137,184,85,24,Google WebFundamentals,developers.google.com/web/fundamentals
cocos2d,cocos2d-x,701,479,75,78,69,22,cocos2d,""
AnalyticalGraphicsInc,cesium,701,307,55,291,48,15,AnalyticalGraphicsInc,""
zooniverse,Panoptes-Front-End,700,409,78,139,74,16,zooniverse,""
bioconda,bioconda-recipes,699,326,154,202,17,46,bioconda,""
SickRage,SickRage,696,522,27,38,109,13,SickRage,""
coreos,rkt,681,505,65,68,43,23,CoreOS,coreos.com
HaxeFoundation,haxe,666,311,15,260,80,11,HaxeFoundation,""
woothemes,woocommerce,663,383,56,121,103,28,woothemes,""
Dataman-Cloud,crane,661,147,162,318,34,19,Dataman-Cloud,""
openwrt,packages,659,379,124,131,25,50,openwrt,""
akka,akka,654,463,69,47,75,13,akka,""
syncthing,syncthing,653,476,25,87,65,12,syncthing,""
twitter,heron,652,431,81,84,56,23,twitter,""
,zyedidia/micro,646,405,51,108,82,21,zyedidia/micro,""
,mgechev/angular2-seed,642,429,47,67,99,23,mgechev/angular2-seed,""
pimcore,pimcore,639,84,27,497,31,18,pimcore,""
sympy,sympy,638,480,54,35,69,23,sympy,""
reactioncommerce,reaction,637,245,40,270,82,11,reactioncommerce,""
openlayers,ol3,635,468,57,70,40,11,openlayers,""
acm-uiuc,rp2016,633,191,137,234,71,13,acm-uiuc,""
galaxyproject,galaxy,633,453,72,71,37,16,galaxyproject,""
bolt,bolt,630,381,74,126,49,16,bolt,""
dealii,dealii,625,480,58,69,18,15,dealii,""
numpy,numpy,623,475,56,45,47,20,numpy,""
scality,S3,623,216,37,354,16,12,scality,""
,radare/radare2,619,391,109,47,72,11,radare/radare2,""
,thestonefox/SteamVR_Unity_Toolkit,616,356,72,138,50,13,thestonefox/SteamVR_Unity_Toolkit,""
cloudfoundry,bosh+cf-release,608,176,27,367,38,60,cloudfoundry,""
PolarisSS13,Polaris,604,311,143,127,23,18,PolarisSS13,""
mne-tools,mne-python,604,509,37,34,24,13,mne-tools,""
Graylog2,graylog2-server,598,335,51,110,102,13,Graylog2,""
druid-io,druid,594,414,81,55,44,18,druid-io,""
electrode-io,electrode-io.github.io,591,147,144,230,70,21,electrode-io,""
rollup,rollup,591,388,32,89,82,12,rollup,""
melpa,melpa,591,414,92,71,14,45,melpa,""
SpongePowered,SpongeCommon+SpongeAPI,589,236,36,272,45,36,SpongePowered,""
ant-design,ant-design-mobile,589,261,32,207,89,11,Ant Design,ant.design
playframework,playframework,587,398,83,80,26,23,playframework,""
,rburkey2005/virtualagc,586,293,44,189,60,12,rburkey2005/virtualagc,""
akeneo,pim-community-dev,586,143,88,330,25,23,akeneo,""
uclouvain,osis,583,186,75,266,56,15,uclouvain,""
xitu,gold-miner,582,409,37,92,44,20,xitu,""
dedis,cothority,581,97,39,425,20,15,dedis,""
nim-lang,Nim,579,305,74,121,79,23,nim-lang,""
commercialhaskell,stack,576,435,15,51,75,14,commercialhaskell,""
conda,conda,576,305,56,85,130,11,conda,""
Submitty,Submitty,575,122,57,308,88,11,Submitty,""
sakaiproject,sakai,572,227,115,209,21,33,sakaiproject,""
terasolunaorg,guideline,570,105,116,331,18,18,terasolunaorg,""
hashicorp,nomad,567,307,56,155,49,16,HashiCorp Nomad,nomadproject.io
SatelliteQE,robottelo,566,404,59,57,46,15,SatelliteQE,""
certbot,certbot,565,387,31,75,72,14,certbot,""
TerriaJS,terriajs,557,209,58,233,57,11,TerriaJS,""
citusdata,citus,557,256,32,235,34,11,citusdata,""
KhronosGroup,Vulkan-LoaderAndValidationLayers,556,261,60,197,38,24,KhronosGroup,""
MN-Script-Team,DHS-PRISM-Scripts+DHS-MAXIS-Scripts,555,289,88,118,60,25,MN-Script-Team,""
cleanflight,cleanflight,553,399,24,99,31,17,cleanflight,""
SAPDocuments,Tutorials,553,22,32,109,390,11,SAPDocuments,""
TheOdinProject,curriculum,550,111,195,233,11,95,TheOdinProject,""
Microsoft,WinObjC,549,365,50,64,70,18,Microsoft Objective-C for Windows,github.com/Microsoft/WinObjC
ubuntudesign,vanilla-framework,548,204,98,187,59,11,ubuntudesign,""
,trueadm/inferno,547,268,34,201,44,21,trueadm/inferno,""
,spf13/hugo,543,330,39,102,72,26,spf13/hugo,""
nvaccess,nvda,537,334,22,102,79,12,nvaccess,""
LigaData,Kamanja,535,174,16,320,25,17,LigaData,""
baidu,Paddle,535,287,81,107,60,19,baidu,""
ElemeFE,element,534,278,67,101,88,13,ElemeFE,""
hydroshare,hydroshare,533,307,22,178,26,11,hydroshare,""
BuoyantIO,linkerd,531,272,57,170,32,13,BuoyantIO,""
,monero-project/monero,528,357,70,51,50,18,monero-project/monero,""
ESMCI,cime,524,298,67,85,74,18,ESMCI,""
SharePoint,sp-dev-docs,523,315,17,111,80,13,SharePoint,""
quilljs,quill,521,335,29,71,86,12,quilljs,""
mockito,mockito,517,327,21,146,23,12,mockito,""
GoogleChrome,lighthouse,517,247,58,167,45,12,Google Chrome,google.com/chrome
,robbyrussell/oh-my-zsh,514,336,61,48,69,40,robbyrussell/oh-my-zsh,""
fabric8io,fabric8-maven-plugin,512,186,37,262,27,11,fabric8io,""
kontena,kontena,510,193,58,212,47,12,kontena,""
ofiwg,libfabric,509,312,81,84,32,20,ofiwg,""
dotCMS,core,509,187,48,165,109,14,dotCMS,""
mlr-org,mlr,502,316,32,129,25,24,mlr-org,""
Samsung,jerryscript,498,363,59,60,16,16,Samsung,""
Flexget,Flexget,496,233,16,220,27,13,Flexget,""
WordPress,twentyseventeen,495,312,60,56,67,20,WordPress,""
wireapp,wire-ios,494,112,89,260,33,15,wireapp,""
Dolibarr,dolibarr,493,136,88,224,45,26,Dolibarr,""
nasa,openmct,491,287,27,144,33,16,nasa,""
,aksonov/react-native-router-flux,490,353,24,24,89,19,aksonov/react-native-router-flux,""
OfficeDev,office-ui-fabric-react,486,162,115,181,28,32,OfficeDev,""
MachUpskillingFY17,JabbR-Core,484,187,28,196,73,13,MachUpskillingFY17,""
openemr,openemr,481,296,54,100,31,19,openemr,""
Shippable,base,480,37,152,165,126,14,Shippable,""
Leaflet,Leaflet,479,311,51,56,61,18,Leaflet,""
,jackhumbert/qmk_firmware,479,345,51,49,34,38,jackhumbert/qmk_firmware,""
,bbatsov/rubocop,478,325,57,54,42,24,bbatsov/rubocop,""
vanilla,vanilla,477,128,57,171,121,13,vanilla,""
scrapy,scrapy,476,336,49,53,38,12,scrapy,""
googleapis,toolkit,476,290,81,75,30,12,Google API,developers.google.com/apis-explorer
ngageoint,hootenanny,476,227,24,202,23,16,ngageoint,""
dhis2,dhis2-docs,475,39,80,328,28,11,dhis2,""
SwiftyJSON,SwiftyJSON,471,376,24,38,33,22,SwiftyJSON,""
fontforge,fontforge,471,337,48,48,38,11,fontforge,""
matsueoss,hiyaoroshigo,469,54,87,311,17,14,matsueoss,""
ponylang,ponyc,462,308,41,90,23,12,ponylang,""
zeit,hyperterm,460,331,26,63,40,13,zeit,""
jruby,jruby,458,237,16,161,44,12,jruby,""
MDAnalysis,mdanalysis,457,307,26,102,22,11,MDAnalysis,""
Moya,Moya,454,286,49,79,40,18,Moya,""
DataDog,dd-agent,454,203,71,164,16,28,DataDog,""
Aurorastation,Aurora.3,454,194,76,82,102,11,Aurorastation,""
mesonbuild,meson,444,288,50,64,42,17,mesonbuild,""
scikit-image,scikit-image,444,379,24,22,19,11,scikit-image,""
,Zarel/Pokemon-Showdown,443,224,61,147,11,18,Zarel/Pokemon-Showdown,""
silverstripe,silverstripe-framework,442,297,44,31,70,13,silverstripe,""
meanjs,mean,441,347,34,24,36,11,meanjs,""
deeplearning4j,deeplearning4j,440,100,51,245,44,17,deeplearning4j,""
Codeception,Codeception,438,304,45,42,47,22,Codeception,""
CGAL,cgal,438,246,79,80,33,13,CGAL,""
,austintoddj/canvas,435,196,33,187,19,14,austintoddj/canvas,""
twosigma,beaker-notebook,431,146,52,183,50,11,twosigma,""
NREL,EnergyPlus,430,232,25,151,22,17,NREL,""
PowerDNS,pdns,428,208,82,91,47,19,PowerDNS,""
odota,ui,428,138,40,210,40,11,odota,""
raspberrypi,linux,427,341,11,50,25,23,raspberrypi,""
africanmathsinitiative,Instat,427,148,129,109,41,11,africanmathsinitiative,""
kaldi-asr,kaldi,426,313,53,45,15,22,kaldi-asr,""
hail-is,hail,425,182,88,77,78,12,hail-is,""
jitsi,jitsi-meet,425,103,120,184,18,12,jitsi,""
mavlink,qgroundcontrol,424,284,46,51,43,11,mavlink,""
curl,curl,424,314,16,61,33,19,curl,""
,tomchristie/django-rest-framework,423,303,41,39,40,16,tomchristie/django-rest-framework,""
greenplum-db,gpdb,420,268,55,78,19,34,greenplum-db,""
oppia,oppia,419,338,36,27,18,11,oppia,""
,Alexpux/MINGW-packages,418,271,60,67,20,25,Alexpux/MINGW-packages,""
google,material-design-lite,417,229,33,92,63,13,Google Material Design Components,getmdl.io
cBioPortal,cbioportal,416,234,63,70,49,20,cBioPortal,""
collectd,collectd,415,292,39,56,28,17,collectd,""
codecombat,codecombat,415,72,36,283,24,17,codecombat,""
acquia,blt,415,151,118,126,20,15,acquia,""
weaveworks,scope,414,232,30,122,30,14,weaveworks,""
,Miserlou/Zappa,412,238,28,103,43,12,Miserlou/Zappa,""
symfony,symfony-docs,412,243,70,87,12,41,Symfony,symfony.com
zurb,foundation-sites,410,291,28,44,47,25,zurb,""
JMRI,JMRI,409,189,103,106,11,14,JMRI,""
phpmyadmin,phpmyadmin,406,167,29,150,60,16,phpmyadmin,""
MISP,MISP,406,202,40,101,63,13,MISP,""
stormpath,stormpath-sdk-java,404,152,28,190,34,16,stormpath,""
apereo,cas,400,134,20,221,25,11,apereo,""
os-data,eu-structural-funds,399,101,30,196,72,12,os-data,""
ReactiveX,rxjs,399,298,34,23,44,16,ReactiveX,""
otavanopisto,muikku,396,36,44,245,71,12,otavanopisto,""
asteris-llc,converge,395,129,39,187,40,13,asteris-llc,""
DynamoDS,Dynamo,394,180,93,86,35,17,DynamoDS,""
,pydanny/cookiecutter-django,392,252,15,97,28,18,pydanny/cookiecutter-django,""
Promact,promact-oauth-server,391,33,31,301,26,13,Promact,""
TauCetiStation,TauCetiClassic,390,230,56,48,56,11,TauCetiStation,""
NodeBB,NodeBB,390,140,17,180,53,14,NodeBB,""
FreeRADIUS,freeradius-server,385,122,34,213,16,12,FreeRADIUS,""
JuliaGraphs,LightGraphs.jl,383,224,32,105,22,11,JuliaGraphs,""
ONSdigital,eq-survey-runner,381,71,46,247,17,14,ONSdigital,""
fpco,stackage,378,159,79,114,26,42,fpco,""
materialsproject,pymatgen,378,70,24,270,14,17,materialsproject,""
text-mask,text-mask,377,244,33,70,30,11,text-mask,""
grommet,grommet,377,145,53,134,45,14,grommet,""
,githubteacher/sep-22-developers,377,155,45,132,45,48,githubteacher/sep-22-developers,""
elixir-lang,elixir,374,240,57,45,32,19,elixir-lang,""
quantopian,zipline,373,96,45,218,14,19,quantopian,""
fable-compiler,Fable,373,199,42,102,30,12,fable-compiler,""
halide,Halide,371,114,41,203,13,15,halide,""
,racaljk/hosts,368,255,32,51,30,16,racaljk/hosts,""
prebid,Prebid.js,368,202,51,87,28,20,prebid,""
torchbox,wagtail,368,237,42,57,32,21,torchbox,""
,hustcc/timeago.js,366,173,61,114,18,37,hustcc/timeago.js,""
kivy,kivy,362,216,48,69,29,19,kivy,""
typelevel,cats,360,281,29,23,27,16,typelevel,""
google,closure-compiler,359,253,15,38,53,22,Google Closure Compiler,developers.google.com/closure/compiler
videojs,video.js,359,267,22,27,43,14,videojs,""
,githubteacher/sep-26-everyone,358,126,63,140,29,33,githubteacher/sep-26-everyone,""
idris-lang,Idris-dev,356,250,39,40,27,14,idris-lang,""
nipy,nipype,355,248,38,36,33,13,nipy,""
,rmosolgo/graphql-ruby,355,212,46,82,15,14,rmosolgo/graphql-ruby,""
ufz,ogs,353,193,62,84,14,11,ufz,""
Comcast,traffic_control,351,98,97,87,69,15,Comcast,""
RackHD,RackHD,349,288,22,21,18,14,RackHD,""
osbzr,gooderp_addons,349,132,84,80,53,11,osbzr,""
firemodels,fds,346,131,80,117,18,11,firemodels,""
hashicorp,consul,346,220,29,64,33,13,HashiCorp Consul,consul.io
,gnunn1/terminix,345,214,15,79,37,14,gnunn1/terminix,""
pyconsk,django-konfera,345,171,59,67,48,16,pyconsk,""
aframevr,aframe,345,217,36,50,42,17,aframevr,""
gocd,gocd,344,138,87,84,35,16,gocd,""
stylelint,stylelint,343,249,26,39,29,16,stylelint,""
,samselikoff/ember-cli-mirage,342,248,27,40,27,13,samselikoff/ember-cli-mirage,""
vapor,vapor,342,188,31,80,43,11,vapor,""
fusionpbx,fusionpbx,342,111,38,150,43,14,fusionpbx,""
juju,docs,342,179,52,73,38,16,juju,""
containous,traefik,341,239,18,57,27,14,containous,""
openSUSE,open-build-service,335,154,51,101,29,16,openSUSE,""
rackerlabs,rackspace-how-to,332,127,64,114,27,12,rackerlabs,""
RestComm,Restcomm-Connect,332,160,18,70,84,11,RestComm,""
keystonejs,keystone,330,161,21,109,39,13,keystonejs,""
,gavinkwoe/weapp-ide-crack,329,198,17,56,58,11,gavinkwoe/weapp-ide-crack,""
plone,plone.app.mosaic,329,126,25,145,33,11,plone,""
infinitered,ignite,328,221,26,50,31,12,infinitered,""
mobxjs,mobx,326,226,20,35,45,18,mobxjs,""
marionettejs,backbone.marionette,324,249,25,23,27,12,marionettejs,""
,h4cc/awesome-elixir,324,64,46,37,177,28,h4cc/awesome-elixir,""
,lhorie/mithril.js,323,228,34,36,25,13,lhorie/mithril.js,""
