org,repo,activity,comments,prs,commits,issues,authors,project,url
freeorion,freeorion,907,672,55,113,67,15,freeorion,""
sharetribe,sharetribe,901,169,124,591,17,18,sharetribe,""
codenvy,codenvy,898,375,64,345,114,20,codenvy,""
crate,crate,898,264,119,504,11,14,crate,""
w3c,web-platform-tests,894,423,256,192,23,62,w3c,""
grafana,grafana,889,565,33,82,209,12,grafana,""
keystonejs,keystone,888,428,45,358,57,22,keystonejs,""
systemd,systemd,883,626,98,59,100,28,systemd,""
OpenPoGo,OpenPoGoBot,881,623,65,77,116,16,OpenPoGo,""
salesagility,SuiteCRM,873,497,140,111,125,15,salesagility,""
Microsoft,WinObjC,872,559,88,90,135,16,Microsoft Objective-C for Windows,github.com/Microsoft/WinObjC
thaliproject,Thali_CordovaPlugin,867,258,58,511,40,20,thaliproject,""
RobotLocomotion,drake,858,721,67,45,25,13,RobotLocomotion,drake.mit.edu
cakephp,cakephp,851,616,69,72,94,17,cakephp,""
ParsePlatform,parse-server,849,613,31,89,116,13,Parse,parseplatform.github.io
18F,web-design-standards+handbook+cg-docs,843,343,108,318,74,48,18F,""
OpenRCT2,OpenRCT2,842,497,97,182,66,22,OpenRCT2,openrct2.website
sequelize,sequelize,837,641,26,69,101,22,sequelize,""
openSUSE,open-build-service+osem,827,521,130,111,65,25,openSUSE,""
fish-shell,fish-shell,824,693,21,55,55,16,fish-shell,""
zeit,hyperterm,821,617,39,69,96,21,ZEIT,zeit.co
strongloop,loopback,821,607,20,104,90,11,strongloop,""
xcat2,xcat-core,815,505,104,119,87,24,xcat2,""
openthread,openthread,811,470,162,138,41,13,openthread,""
acemod,ACE3,804,469,87,213,35,21,acemod,""
Yoast,wordpress-seo,800,464,39,194,103,11,Yoast SEO,yoast.com/wordpress/seo
concrete5,concrete5,799,358,128,208,105,16,concrete5,""
openlayers,ol3,795,547,69,108,71,18,openlayers,""
dotnet,orleans,793,609,60,72,52,29,Microsoft Orleans,dotnet.github.io/orleans
openwhisk,openwhisk,790,569,88,54,79,18,openwhisk,""
qTox,qTox,788,628,55,64,41,14,qTox,""
minetest,minetest,788,650,34,28,76,20,minetest,""
mesosphere,marathon,787,365,56,304,62,22,Mesosphere,mesosphere.com
reactioncommerce,reaction,785,335,53,331,66,13,reactioncommerce,""
claroline,Distribution,774,249,110,374,41,11,claroline,""
getsentry,sentry,772,343,111,270,48,16,getsentry,""
bokeh,bokeh,771,476,52,147,96,13,bokeh,""
devopsdays,devopsdays-web,766,294,201,236,35,45,devopsdays,""
trunk-studio,cargocms,764,62,114,425,163,11,trunk-studio,""
micropython,micropython,762,554,39,114,55,13,micropython,""
crystal-lang,crystal,760,566,32,57,105,15,crystal-lang,""
scp-fs2open,fs2open.github.com,758,370,176,175,37,16,scp-fs2open,""
almighty,almighty-core,755,478,53,167,57,16,almighty,""
hazelcast,hazelcast,750,432,119,109,90,17,hazelcast,""
appcelerator,amp,741,312,80,313,36,11,appcelerator,""
commercialhaskell,stack,734,531,27,101,75,20,commercialhaskell,""
Project-OSRM,osrm-backend,725,405,44,210,66,13,Project-OSRM,""
cloudfoundry,bosh+cf-release,721,241,37,402,41,73,cloudfoundry,""
adobe,brackets,719,502,32,120,65,16,adobe,""
xonsh,xonsh,717,535,54,70,58,12,xonsh,""
steemit,steemit.com,711,308,21,283,99,14,steemit,""
arduino,Arduino,711,527,11,42,131,12,arduino,""
jhipster,generator-jhipster,708,489,80,70,69,19,jhipster,""
opensim-org,opensim-core,708,471,42,158,37,12,opensim-org,""
dotCMS,core,708,265,103,190,150,13,dotCMS,""
sakaiproject,sakai,707,341,153,173,40,34,sakaiproject,""
emberjs,ember.js,705,459,78,100,68,21,emberjs,""
mockito,mockito,705,463,43,146,53,17,mockito,""
pfnet,chainer,705,339,96,233,37,23,pfnet,""
hack4vdb,anthill-backend,700,237,23,339,101,16,hack4vdb,""
jruby,jruby,698,312,32,317,37,16,jruby,""
twitter,heron,698,462,87,104,45,25,twitter,""
RIOT-OS,RIOT,697,603,46,26,22,18,RIOT-OS,""
KhronosGroup,Vulkan-LoaderAndValidationLayers,696,353,58,242,43,24,KhronosGroup,""
cuberite,cuberite,692,533,44,80,35,13,cuberite,""
TauCetiStation,TauCetiClassic,690,480,76,68,66,14,TauCetiStation,""
open-mpi,ompi,677,483,79,101,14,13,open-mpi,""
opesci,devito,676,215,32,412,17,14,opesci,""
weaveworks,scope,672,426,58,142,46,13,weaveworks,""
typelevel,cats,672,516,56,62,38,23,typelevel,""
neo4j,neo4j,670,241,159,248,22,30,neo4j,""
Theano,Theano,666,495,61,53,57,24,Theano,""
NodeBB,NodeBB,663,308,22,244,89,14,NodeBB,""
Ultimaker,Cura,660,299,26,299,36,12,Ultimaker,""
zalando-incubator,atlas-ios,658,170,77,296,115,11,zalando-incubator,""
piwik,piwik,657,361,47,188,61,11,piwik,""
ouspg,trytls,652,129,116,374,33,14,ouspg,""
playframework,playframework,651,406,101,100,44,25,playframework,""
sulu,sulu,644,333,113,128,70,12,sulu,""
bolt,bolt,644,382,76,146,40,17,bolt,""
zooniverse,Panoptes-Front-End,644,435,57,106,46,20,zooniverse,""
uProxy,uproxy,641,297,51,230,63,16,uProxy,""
habitat-sh,habitat,639,345,50,208,36,18,habitat-sh,""
cockpit-project,cockpit,637,382,114,69,72,12,cockpit-project,""
Flexget,Flexget,634,269,41,279,45,21,Flexget,""
NREL,EnergyPlus,634,373,29,211,21,17,NREL,""
stylelint,stylelint,632,444,42,96,50,16,stylelint,""
ethereum,go-ethereum,630,497,51,39,43,14,Ethereum,ethereum.org
Submitty,Submitty,628,66,54,441,67,15,Submitty,""
druid-io,druid,627,442,88,57,40,19,druid-io,""
payara,Payara,625,455,71,73,26,18,payara,""
ReactiveX,rxjs+RxSwift,623,425,50,94,54,28,ReactiveX,""
rapid7,metasploit-framework,623,459,59,70,35,26,rapid7,""
HTBox,allReady,622,359,96,83,84,27,HTBox,""
google,WebFundamentals,621,110,97,376,38,28,Google WebFundamentals,developers.google.com/web/fundamentals
Microsoft,visualfsharp,621,432,59,80,50,20,Microsoft F#,github.com/Microsoft/visualfsharp
TheOdinProject,curriculum,619,114,233,261,11,102,TheOdinProject,""
certbot,certbot,619,417,42,89,71,17,certbot,""
google,protobuf,612,427,64,40,81,17,Google Protocol Buffers,developers.google.com/protocol-buffers
vanilla,vanilla,610,155,87,310,58,12,vanilla,""
bazelbuild,bazel,606,432,15,50,109,24,bazelbuild,""
Samsung,jerryscript,605,443,65,80,17,16,Samsung,""
bioconda,bioconda-recipes,605,277,148,160,20,40,bioconda,""
trilinos,Trilinos,602,339,13,199,51,40,trilinos,""
scality,S3,601,257,57,262,25,13,scality,""
AnalyticalGraphicsInc,cesium,601,291,46,225,39,17,AnalyticalGraphicsInc,""
LigaData,Kamanja,601,138,25,415,23,21,LigaData,""
dedis,cothority,600,136,23,402,39,12,dedis,""
pymedusa,SickRage,599,270,67,226,36,11,pymedusa,""
apereo,cas,598,236,35,306,21,14,apereo,""
mpv-player,mpv,593,428,17,71,77,14,mpv-player,""
ponylang,ponyc,590,359,61,135,35,18,ponylang,""
redfin,react-server,581,292,88,144,57,24,redfin,""
quantopian,zipline,581,131,82,349,19,14,quantopian,""
scipy,scipy,581,459,46,32,44,19,scipy,""
oppia,oppia,581,435,59,44,43,14,oppia,""
SeleniumHQ,selenium,579,358,22,66,133,16,SeleniumHQ,""
google,blockly,578,386,80,87,25,13,google,""
terasolunaorg,guideline,577,188,75,266,48,16,terasolunaorg,""
dealii,dealii,575,401,83,67,24,15,dealii,""
nvaccess,nvda,574,362,30,109,73,13,nvaccess,""
Microsoft,UWPCommunityToolkit,572,440,57,17,58,12,Microsoft,""
k8sp,auto-install,571,295,38,184,54,12,k8sp,""
PolarisSS13,Polaris,561,278,126,116,41,20,PolarisSS13,""
Financial-Times,polyfill-service,560,270,37,228,25,13,Financial-Times,""
sympy,sympy,560,443,46,20,51,13,sympy,""
sagemathinc,smc,559,196,31,262,70,13,sagemathinc,""
OP-TEE,optee_os,550,436,39,32,43,11,OP-TEE,""
code-corps,code-corps-phoenix+code-corps-ember,548,190,78,243,37,22,code-corps,""
perl6,doc,547,216,36,232,63,24,perl6,""
greenplum-db,gpdb,547,340,77,108,22,30,greenplum-db,""
languagetool-org,languagetool,544,210,33,245,56,15,languagetool-org,""
deeplearning4j,deeplearning4j,543,224,54,181,84,17,deeplearning4j,""
OpenMS,OpenMS,540,401,51,59,29,17,OpenMS,""
DataDog,dd-agent,539,261,62,197,19,27,DataDog,""
unknown-horizons,unknown-horizons,538,359,24,120,35,20,unknown-horizons,""
SatelliteQE,robottelo,538,385,54,51,48,18,SatelliteQE,""
codecombat,codecombat,533,96,67,346,24,27,codecombat,""
prebid,Prebid.js,533,361,61,73,38,20,prebid,""
rackerlabs,rackspace-how-to,531,210,88,202,31,17,rackerlabs,""
openwrt,packages,531,334,98,82,17,37,openwrt,""
MISP,MISP,525,281,48,140,56,11,MISP,""
wireapp,wire-android,524,171,75,263,15,11,Wire Swiss GmbH,wire.com
urho3d,Urho3D,523,259,15,207,42,15,urho3d,""
numpy,numpy,518,373,50,34,61,14,numpy,""
aframevr,aframe,518,336,82,56,44,13,aframevr,""
firemodels,fds-smv,517,153,109,234,21,11,firemodels,""
lede-project,source,517,308,55,126,28,23,lede-project,""
idris-lang,Idris-dev,513,355,61,66,31,12,idris-lang,""
Jumpscale,jumpscale_core8,512,35,49,410,18,26,Jumpscale,""
ros-planning,moveit,511,352,60,53,46,12,ros-planning,""
grommet,grommet+grommet-docs,508,249,48,153,58,27,grommet,""
MonoGame,MonoGame,505,405,37,26,37,13,MonoGame,""
plotly,plotly.js,504,254,52,158,40,11,plotly,""
MinecraftForge,MinecraftForge,503,393,33,32,45,13,MinecraftForge,""
rethinkdb,horizon,502,271,39,136,56,14,rethinkdb,""
Leaflet,Leaflet,500,338,34,66,62,19,Leaflet,""
WoltLab,WCF,499,22,16,443,18,12,WoltLab,""
TEAMMATES,teammates,498,304,46,125,23,13,TEAMMATES,teammatesv4.appspot.com
nasa,openmct,497,297,38,136,26,15,nasa,""
domoticz,domoticz,497,311,45,111,30,25,domoticz,""
sphinx-doc,sphinx,494,309,44,74,67,16,sphinx-doc,""
screwdriver-cd,screwdriver,494,216,86,173,19,13,screwdriver-cd,""
hashicorp,consul,492,254,56,147,35,23,HashiCorp Consul,consul.io
animusdev,blue,491,230,67,134,60,12,animusdev,""
fusionpbx,fusionpbx,487,181,60,209,37,13,fusionpbx,""
linuxmint,Cinnamon,486,363,13,23,87,12,linuxmint,""
girder,girder,483,233,50,182,18,21,girder,""
fluent,fluentd,479,323,39,89,28,11,fluent,""
curl,curl,478,330,22,93,33,24,curl,""
BVLC,caffe,477,328,26,27,96,15,BVLC,""
DynamoDS,Dynamo,477,269,104,73,31,16,DynamoDS,""
phpmyadmin,phpmyadmin,475,185,22,186,82,30,phpmyadmin,""
bigchaindb,bigchaindb,474,266,41,104,63,12,bigchaindb,""
HaxeFoundation,haxe,469,176,13,209,71,11,HaxeFoundation,""
prometheus,prometheus,467,341,32,51,43,16,prometheus,""
kaldi-asr,kaldi,467,326,57,60,24,20,kaldi-asr,""
nim-lang,Nim,463,241,54,77,91,22,nim-lang,""
azerothcore,azerothcore-wotlk,461,242,35,129,55,13,azerothcore,""
collectd,collectd,460,365,24,56,15,12,collectd,""
GoogleChrome,lighthouse,459,239,44,141,35,13,Google Chrome,google.com/chrome
MDAnalysis,mdanalysis,454,335,24,72,23,12,MDAnalysis,""
mobxjs,mobx,453,330,16,45,62,13,mobxjs,""
apollostack,apollo-client,452,263,31,101,57,11,apollostack,""
Yelp,paasta,448,167,65,197,19,17,Yelp,""
ember-cli,ember-cli,443,326,25,60,32,25,ember-cli,""
electron-userland,electron-packager,439,293,24,101,21,11,electron-userland,""
PowerDNS,pdns,435,241,74,69,51,16,PowerDNS,""
GeoNode,geonode,433,279,50,80,24,22,GeoNode,""
googleapis,toolkit,431,263,72,61,35,11,Google API,developers.google.com/apis-explorer
fpco,stackage,429,197,59,151,22,41,fpco,""
hechoendrupal,DrupalConsole,420,244,79,75,22,13,hechoendrupal,""
twosigma,beaker-notebook,414,133,64,173,44,12,twosigma,""
Dolibarr,dolibarr,407,99,77,191,40,16,Dolibarr,""
rathena,rathena,406,185,26,159,36,13,rathena,""
notepad-plus-plus,notepad-plus-plus,403,272,22,28,81,12,notepad-plus-plus,""
mesonbuild,meson,402,253,39,60,50,12,mesonbuild,""
patternfly,patternfly,399,249,53,85,12,12,patternfly,""
opencart,opencart,399,226,61,37,75,19,opencart,""
acquia,blt,398,131,74,168,25,15,acquia,""
ofiwg,libfabric,397,267,61,55,14,16,ofiwg,""
haskell,cabal,396,305,22,34,35,11,haskell,""
SparkDevNetwork,Rock,393,127,31,196,39,12,SparkDevNetwork,""
pimcore,pimcore,393,127,22,203,41,21,pimcore,""
pkmngodev,Unknown6,393,274,47,42,30,17,pkmngodev,""
react-toolbox,react-toolbox,393,259,37,58,39,25,react-toolbox,""
ubcgif,em,388,50,50,261,27,12,ubcgif,""
ramda,ramda,386,329,19,17,21,11,ramda,""
docker,libnetwork+docker-py,384,228,50,77,29,25,docker,""
nylas,sync-engine,383,112,37,208,26,14,Nylas,nylas.com
uclouvain,osis,379,73,55,210,41,15,uclouvain,""
openhab,openhab,379,303,27,25,24,16,openhab,""
torchbox,wagtail,378,218,38,74,48,20,torchbox,""
wallabag,wallabag,377,246,23,84,24,12,wallabag,""
servicecatalog,development,374,124,27,191,32,11,servicecatalog,""
NuCivic,dkan,373,60,55,247,11,11,NuCivic,""
forkcms,forkcms,368,239,40,62,27,11,forkcms,""
gocd,gocd,362,150,84,88,40,14,gocd,""
Codeception,Codeception,361,245,37,33,46,15,Codeception,""
esl,MongooseIM,360,97,38,209,16,16,esl,""
openstreetmap,iD,360,160,22,142,36,14,openstreetmap,""
elixir-lang,elixir,355,206,60,52,37,12,elixir-lang,""
kivy,kivy,352,219,46,61,26,16,kivy,""
rust-lang,book,351,187,32,96,36,16,rust-lang,""
almende,vis,350,265,14,20,51,11,almende,""
google,closure-compiler,349,250,19,35,45,12,Google Closure Compiler,developers.google.com/closure/compiler
akkadotnet,akka.net,346,267,27,19,33,12,akkadotnet,""
silverstripe,silverstripe-framework,342,240,28,46,28,13,silverstripe,""
TechEmpower,FrameworkBenchmarks,338,213,62,48,15,25,TechEmpower,""
OsnaCS,avz-run,337,32,125,160,20,18,OsnaCS,""
pantheon-systems,documentation,336,109,49,146,32,22,pantheon-systems,""
AvaloniaUI,Avalonia,336,149,45,113,29,13,AvaloniaUI,""
DevProgress,csv-simple-search,336,149,37,115,35,13,DevProgress,""
ucb-bar,firrtl,336,150,33,135,18,12,ucb-bar,""
kanboard,kanboard,333,196,17,45,75,12,kanboard,""
webdriverio,webdriverio,333,236,13,27,57,13,webdriverio,""
EC-CUBE,ec-cube,331,206,43,55,27,14,EC-CUBE,""
openai,gym,328,191,40,75,22,18,openai,""
quran,quran.com-frontend,327,212,32,61,22,11,quran,""
jsdelivr,jsdelivr,327,139,93,83,12,29,jsdelivr,""
Cal-CS-61A-Staff,ok,325,132,23,138,32,11,Cal-CS-61A-Staff,""
HazyResearch,snorkel,325,69,11,202,43,12,HazyResearch,""
Cognifide,knotx,321,46,28,221,26,16,Cognifide,""
Nukkit,Nukkit,319,207,32,50,30,12,Nukkit,""
fac-cycle,fac-cycle,318,49,76,127,66,15,fac-cycle,""
uncrustify,uncrustify,316,212,37,45,22,11,uncrustify,""
FreeRADIUS,freeradius-server,315,76,31,196,12,11,FreeRADIUS,""
PointCloudLibrary,pcl,314,245,18,28,23,15,PointCloudLibrary,""
pypa,setuptools,306,189,36,61,20,15,pypa,""
savoirfairelinux,sous-chef,302,106,57,100,39,16,savoirfairelinux,""
lxc,lxc,301,208,34,39,20,11,lxc,""
flycheck,flycheck,300,213,23,52,12,11,flycheck,""
ceph,ceph-ansible,298,177,38,66,17,12,ceph,""
Comcast,traffic_control,298,102,71,71,54,18,Comcast,""
MovingBlocks,Terasology,297,236,16,25,20,11,MovingBlocks,""
PyLadiesCZ,pyladies.cz,297,134,28,120,15,12,PyLadiesCZ,""
openframeworks,openFrameworks,296,188,36,45,27,12,openframeworks,""
fsprojects,Fable,295,166,16,88,25,13,fsprojects,""
dropwizard,dropwizard,294,201,24,37,32,20,dropwizard,""
isocpp,CppCoreGuidelines,293,184,30,44,35,15,isocpp,""
sourcegraph,thyme,292,179,23,43,47,11,sourcegraph,""
freifunk-gluon,gluon,290,217,13,39,21,12,freifunk-gluon,""
rails-api,active_model_serializers,290,232,21,18,19,16,rails-api,""
contiv,netplugin,289,183,44,37,25,12,contiv,""
libgdx,libgdx,283,181,29,32,41,15,libgdx,""
Microsoft,HoloToolkit-Unity,279,200,32,25,22,14,Microsoft HoloToolkit,github.com/Microsoft/HoloToolkit
Postleaf,postleaf,279,170,18,59,32,11,Postleaf,""
magfest,ubersystem,278,148,35,74,21,11,magfest,""
magefree,mage,276,111,18,84,63,15,magefree,""
DarkstarProject,darkstar,276,187,27,44,18,15,DarkstarProject,""
dotnetcore,aspnetcore-doc-cn,273,43,42,57,131,12,dotnetcore,""
01org,ciao,273,107,59,83,24,14,01org,""
pouchdb,pouchdb,272,186,18,39,29,11,pouchdb,""
adazzle,react-data-grid,272,103,25,125,19,17,adazzle,""
goadesign,goa,272,103,53,83,33,13,goadesign,""
Laverna,laverna,271,148,33,45,45,11,Laverna,""
OpenZWave,open-zwave,268,176,16,58,18,15,OpenZWave,""
IIIF,mirador,266,103,43,90,30,11,IIIF,""
