org,repo,activity,comments,prs,commits,issues,authors,project,url
opencontainers,runc+runtime-tools+runtime-spec,4370,2912,873,351,234,91,OCI,www.opencontainers.org
rook,rook+artwork+coreos-kubernetes+rook.github.io+operator-kit+ceph,6294,3467,1106,622,1099,89,Rook,rook.io
youtube+vitessio,vitess+vitess+contrib++messages+vitess-operator,5054,2333,1550,697,474,87,Vitess,vitess.io
vmware+goharbor,harbor+blog+goharbor.github.io,9398,3779,1990,902,2727,81,Harbor,vmware.github.io/harbor
JanusGraph,janusgraph,3563,1985,563,250,765,55,JanusGraph,janusgraph.org
cloudevents+openeventing,spec+artwork+spec+cloudevents-web+cloudevents.github.io,1962,1315,337,140,170,55,CloudEvents,cloudevents.io
OAI,OpenAPI-Specification,1996,1380,206,98,312,50,Open API,www.openapis.org
containernetworking,plugins+cni,1252,758,254,99,141,43,CNI,github.com/containernetworking
rkt,rkt+stage1-xen+rkt-builder,1003,532,221,101,149,42,rkt,github.com/rkt/rkt
open-policy-agent,opa+rego-python+opa-istio-plugin+kube-mgmt+opa-docker-authz+library+client-python+contrib,1821,393,712,405,311,41,OPA,openpolicyagent.org
spiffe,etcd-datastore+aws-role-attestor+svid-test+clabot+community+svid+plugin-template+spire-test+java-spiffe+c-spiffe+spire-k8s+aws-iid-attestor+spiffe.github.io+aws-resolver+kerberos-attestor+sidecar+ghostunnel+spiffe-helper+go-spiffe+spiffe-nginx+spiffe-example+spiffe,708,125,270,227,86,39,Spiffe,spiffe.io
spdx,license-list-XML+spdx-spec+tools+spdx-online-tools,2652,1413,435,491,313,36,SPDX,spdx.org
openhpc,ohpc,2358,440,192,1323,403,30,OpenHPC,openhpc.community
spiffe,spire,1063,229,418,186,230,30,Spire,spiffe.io
opensds,opensds+opensds-installer,1902,433,867,476,126,29,OpenSDS,www.opensds.io
theupdateframework+docker,notary+notary,845,470,176,73,129,29,Notary,github.com/theupdateframework/notary
openvswitch,ovn-kubernetes,1477,792,429,186,70,28,Open vSwitch,openvswitch.org
fossology,fossology,1188,579,237,183,189,28,FOSSology,www.fossology.org
theupdateframework,tuf+artwork+taps+theupdateframework.github.io+specification,1396,347,528,394,127,25,TUF,github.com/theupdateframework.com
OpenMAMA,OpenMAMA,249,69,92,60,28,21,OpenMAMA,www.openmama.org
datawire+telepresenceio,telepresence+ci-experiment+telepresence,2047,729,332,600,386,19,Telepresence,telepresence.io
todogroup,repolinter,307,136,83,40,48,19,TODO group,todogroup.org
rethinkdb,rethinkdb,1801,1222,111,86,382,18,RethinkDB,www.rethinkdb.com
"",RichiH/OpenMetrics,415,305,29,35,46,14,OpenMetrics,github.com/RichiH/OpenMetrics
opensecuritycontroller,osc-core,985,345,316,157,167,11,Open Security Controller,opensecuritycontroller
coreinfrastructure,best-practices-badge,1869,660,254,697,258,9,Core Infrastructure,www.coreinfrastructure.org
