org,repo,activity,comments,prs,commits,issues,authors,project,url
aspnet,EntityFramework+Docs+KestrelHttpServer+Mvc+SignalR+Razor,20671,11450,1882,5453,1886,275,ASP.net,asp.net
nodejs,node,18514,14747,1428,1622,717,265,Node.js,nodejs.org
ManageIQ,manageiq+manageiq-ui-classic,17527,11403,2979,2906,239,223,ManageIQ,manageiq.org
magento,magento2+devdocs,10208,7662,491,901,1154,221,Magento,magento.com/home
eclipse,che+smarthome+omr+kura+kapua+vert.x,18919,11385,1837,4108,1589,208,Eclipse,eclipse.org
swagger-api,swagger-codegen+swagger-ui,7587,5281,665,818,823,205,Swagger,swagger.io
driftyco,ionic+ionic-native,11233,7990,425,1081,1737,203,Ionic,ionicframework.com
Automattic,wp-calypso,22248,9845,2264,9218,921,203,WP Calypso,developer.wordpress.com/calypso
dmlc,mxnet+xgboost,8068,5368,752,755,1193,192,DMLC,dmlc.github.io
w3c,web-platform-tests,4713,2530,859,1111,213,183,W3C Platform Tests,irc.w3.org/?channels=testing
odoo,odoo,5989,2853,1151,1492,493,182,Odoo,odoo.com
bioconda,bioconda-recipes,4892,2274,1170,1350,98,179,bioconda,bioconda.github.io
openshift,origin+openshift-ansible+openshift-docs,19238,14509,2444,1411,874,179,OpenShift,openshift.com
ampproject,amphtml+docs,10797,6691,1302,1746,1058,165,AMP,ampproject.org
fossasia,open-event-orga-server+open-event-android+phimpme-android+open-event-webapp,8733,5232,1002,1464,1035,153,fossasia,fossasia.org
openwrt,packages+luci,4337,2809,610,722,196,151,OpenWrt,openwrt.org
ant-design,ant-design+ant-design-mobile,11690,7275,497,2195,1723,145,Ant Design,ant.design
influxdata,chronograf+telegraf+influxdb+kapacitor,9929,5164,816,2744,1205,144,InfluxData,influxdata.com
coreos,etcd+kube-aws+tectonic-installer,6912,4802,702,801,607,138,CoreOS,coreos.com
tgstation,tgstation,31989,25469,3076,2104,1340,134,SS13,tgstation13.org
systemd,systemd,4761,3477,463,407,414,130,systemd,freedesktop.org/wiki/Software/systemd
vuejs,vue+vue-router+vue-loader,6983,4879,322,563,1219,128,vuejs,vuejs.org
mapbox,mapbox-gl-native+mapbox-gl-js,11233,5756,959,3315,1203,127,Mapbox,mapbox.com
akka,akka+akka-http,7297,5417,591,749,540,127,Akka,akka.io
mozilla-services,screenshots+pageshot,2953,1124,228,1112,489,125,Mozilla Services,mozilla-services.github.io
zeromq,libzmq,1459,990,204,194,71,124,zeromq,""
emberjs,ember.js+data,3411,2138,406,615,252,124,Ember.js,emberjs.com
PowerShell,PowerShell+xSQLServer+PowerShell-Docs,6500,4655,542,580,723,124,PowerShell,microsoft.com/powershell
python,mypy+typeshed,5289,3421,656,784,428,123,python,""
scikit-learn,scikit-learn,5424,4545,326,198,355,122,scikit-learn,""
fastlane,fastlane,7195,4953,595,905,742,122,fastlane,fastlane.tools
babel,babel+babel-preset-env,4696,3124,448,743,381,121,babel,""
fpco,stackage,1625,759,217,537,112,120,Hackage,stackage.org
pytorch,pytorch,4416,2770,457,647,542,118,pytorch,""
EFForg,https-everywhere,5576,2195,1711,1478,192,117,HTTPS Everywhere,eff.org/https-everywhere
nextcloud,server+android,16052,10251,921,3645,1235,116,Nextcloud,nextcloud.com
JuliaLang,julia,14553,9635,1057,3091,770,115,Julia,julialang.org
voidlinux,void-packages,4486,1335,653,2318,180,115,The Void distribution,voidlinux.eu
Automattic,jetpack,6792,3523,630,2177,462,113,Automattic Jetpack,jetpack.com
wix,react-native-navigation+wix-style-react,4998,1497,446,2621,434,109,WiX,wixtoolset.org
frappe,erpnext+frappe,5521,2229,990,1333,969,107,frappe,""
grafana,grafana,6391,4499,247,703,942,107,grafana,""
cms-sw,cmssw,12214,10476,1255,378,105,106,CMS Offline Software,cms-sw.github.io
department-of-veterans-affairs,caseflow+vets-website,12516,4177,1250,6334,755,105,Caseflow,va.gov
jhipster,generator-jhipster,5370,3776,462,654,478,105,jhipster,""
ElemeFE,element,7151,4261,501,461,1928,103,ElemeFE,""
duckduckgo,zeroclickinfo-goodies+zeroclickinfo-fathead,3329,2245,284,578,222,103,DuckDuckHack,duckduckhack.com
chef,chef+inspec,4067,1898,466,1376,327,101,Chef,chef.io/chef
zeit,next.js,6125,4420,434,587,684,100,Next.js,zeit.co/blog/next2
auth0,docs,2163,228,744,1056,135,100,Auth0,auth0.com
yiisoft,yii2,5336,4054,369,439,474,100,yiisoft,""
mamedev,mame,2603,642,310,1599,52,99,MAME,mamedev.org
yarnpkg,yarn,5678,4475,283,272,648,98,yarn,yarnpkg.com
grpc,grpc+grpc-java,9079,5865,1285,1081,848,96,gRPC,grpc.io
devtools-html,debugger.html,4086,2265,623,722,476,96,devtools-html,""
oss-gate,workshop,2786,2371,129,199,87,96,oss-gate,""
matplotlib,matplotlib,5953,4633,488,439,393,95,matplotlib,""
joomla,joomla-cms,15916,12203,1124,1728,861,95,Joomla,joomla.org
Roll20,roll20-character-sheets,1336,432,414,437,53,95,Roll20,""
callemall,material-ui,4454,3153,391,443,467,94,Material-UI,material-ui.com
vmware,vic+harbor+docker-volume-vsphere+clarity,11511,6330,1288,1926,1967,94,VMware,vmware.github.io
pingcap,tidb+tikv,8469,3567,909,3727,266,94,PingCAP,github.com/pingcap
apollographql,apollo-client+apollo-android+react-apollo,4868,3035,399,938,496,93,apollographql,""
telerik,kendo-ui-core+kendo-theme-default,3293,603,349,1743,598,93,Telerik,telerik.com
electron,electron,5949,3876,335,1054,684,93,electron,""
librenms,librenms,7603,5538,835,742,488,92,librenms,""
ethereum,go-ethereum+solidity+mist+cpp-ethereum,19078,4395,786,2063,11834,92,Ethereum,ethereum.org
TEAMMATES,teammates,5119,3661,438,510,510,90,TEAMMATES,teammatesv4.appspot.com
Microsoft,UWPCommunityToolkit+RTVS+LightGBM,7463,5090,498,1124,751,89,Microsoft,""
greenplum-db,gpdb,4512,2645,757,1029,81,88,greenplum-db,""
ARMmbed,mbed-os,6786,5539,489,492,266,88,ARMmbed,""
mattermost,platform+docs,8869,4625,1344,2448,452,88,Mattermost,mattermost.org
godotengine,godot,6866,4960,536,677,693,87,Godot Engine,godotengine.org
GoogleCloudPlatform,google-cloud-python+google-cloud-node+google-cloud-java,7310,4884,679,1088,659,87,Google Cloud Platform,cloud.google.com
qmk,qmk_firmware,1209,768,156,204,81,87,qmk,""
Microsoft,CNTK,6786,1644,102,4526,514,87,Microsoft Cognitive Toolkit,cntk.ai
elixir-lang,elixir,2664,1725,305,485,149,86,elixir-lang,""
serverless,serverless,3164,2322,225,313,304,85,Serverless Framework,serverless.com
hashicorp,vault,2961,1555,220,959,227,85,Vault,vaultproject.io
LLNL,spack,8001,5394,1002,1200,405,84,LLNL,""
exercism,x-common+exercism.io,2728,1891,269,385,183,83,exercism,""
raspberrypi,linux,2169,1720,78,237,134,83,raspberrypi,""
rapid7,metasploit-framework,3929,2982,367,388,192,83,Rapid7,rapid7.com
ReactTraining,react-router,4215,3095,195,370,555,83,ReactTraining,""
ReactiveX,rxjs+RxJava,3704,2658,335,312,399,83,ReactiveX,reactivex.io
cakephp,cakephp,3862,2580,388,628,266,82,CakePHP,cakephp.org
primefaces,primeng+primefaces,4872,2904,213,675,1080,80,primefaces,""
OfficeDev,office-ui-fabric-react,3365,1777,475,630,483,80,Office Developer,dev.office.com
numpy,numpy,4979,4140,306,231,302,79,numpy,""
dart-lang,sdk,8795,4148,69,3310,1268,78,Dart,dartlang.org
fabric8io,fabric8-ui+fabric8-planner,7513,3907,1498,1213,895,75,fabric8,fabric8.io
scipy,scipy,2728,2080,229,194,225,75,scipy,""
rust-lang,rfcs+book,6209,5245,228,531,205,75,rust-lang,""
bitcoin,bitcoin,7131,5775,652,487,217,74,bitcoin,""
Sylius,Sylius,3142,1832,562,475,273,73,Sylius,""
nim-lang,Nim,2417,1299,280,504,334,72,nim-lang,""
DroidKaigi,conference-app-2017,1603,998,263,265,77,72,DroidKaigi,""
TrinityCore,TrinityCore,6265,4341,238,1075,611,72,TrinityCore,trinitycore.org
minetest,minetest+minetest_game,7581,6380,454,339,408,72,minetest,""
coala,coala+projects,6711,5313,527,497,374,72,coala,""
aframevr,aframe,2291,1583,216,289,203,72,aframevr,""
phpmyadmin,phpmyadmin,2503,1552,108,577,266,72,phpmyadmin,""
wireapp,wire-webapp+wire-ios+wire-android+wire-desktop,9384,2599,1180,5132,473,72,Wire Swiss GmbH,wire.com
RocketChat,Rocket.Chat,6769,4092,512,1197,968,71,RocketChat,rocket.chat
openhab,openhab2-addons,4100,3211,385,245,259,71,openHAB,openhab.org
cloudmesh,classes,2110,607,490,927,86,71,cloudmesh,github.com/cloudmesh
wagtail,wagtail,1613,1047,192,242,132,70,wagtail,""
strongloop,loopback+loopback-datasource-juggler,3842,2826,199,530,287,70,strongloop,""
owncloud,core+client,7132,4910,461,1197,564,70,ownCloud,owncloud.org
gatsbyjs,gatsby,1591,884,160,440,107,70,gatsbyjs,""
PX4,Firmware,6632,4460,559,1209,404,69,PX4,""
domoticz,domoticz,2724,1538,317,759,110,69,domoticz,""
infernojs,inferno,2509,1578,134,578,219,69,Inferno,infernojs.org
xitu,gold-miner,3659,2470,186,676,327,69,xitu,""
google,WebFundamentals,1770,528,336,734,172,69,Google WebFundamentals,developers.google.com/web/fundamentals
linuxmint,cinnamon-spices-applets+Cinnamon,3518,2058,579,566,315,69,linuxmint,""
pfnet,chainer,3597,1795,481,1188,133,68,pfnet,""
NativeScript,NativeScript+nativescript-cli,5399,3142,478,1141,638,67,NativeScript,nativescript.org
circleci,circleci-docs,1906,596,393,799,118,67,circleci,""
mobxjs,mobx,1429,1023,101,155,150,67,mobxjs,""
prebid,Prebid.js,1321,807,165,244,105,67,prebid,""
Particular,docs.particular.net+NServiceBus,4704,2165,400,1990,149,67,NServiceBus,particular.net/nservicebus
Baystation12,Baystation12,6376,4335,906,759,376,67,Baystation12,baystation12.net
styled-components,styled-components,2975,2234,161,310,270,67,styled-components,""
Theano,Theano,3042,2281,249,224,288,66,Theano,""
ArduPilot,ardupilot,4359,3139,472,523,225,66,ArduPilot,ardupilot.org
zulip,zulip+zulip-android+zulip-mobile,9776,7452,1297,321,706,66,zulip,""
prettier,prettier,3398,2388,316,285,409,66,prettier,""
laradock,laradock,1760,1127,166,265,202,66,laradock,""
openssl,openssl,7245,5131,754,902,458,65,OpenSSL,openssl.org
cockroachdb,cockroach+docs,17649,12481,1458,1962,1748,65,Cockroach DB,cockroachlabs.com
galaxyproject,galaxy+galaxy-hub,4105,2250,485,1084,286,65,galaxyproject,""
gradle,gradle,6336,2375,285,3115,561,64,gradle,""
containous,traefik,2970,2140,205,322,303,64,containous,""
neovim,neovim,5309,4123,451,383,352,64,neovim,""
hashicorp,consul,1865,874,205,625,161,64,Consul,consul.io
google,tie,1518,547,195,657,119,64,Google TIE,github.com/google/tie
prestodb,presto,4122,2668,624,501,329,63,prestodb,""
KiCad,kicad-library,2353,1749,313,234,57,62,KiCad,""
broadinstitute,cromwell+gatk+gatk-protected,5990,3110,367,1968,545,62,Broad Institute,broadinstitute.org
prometheus+coreos,prometheus+prometheus-operator,3607,2577,300,430,300,62,Prometheus,prometheus.io
Microsoft,TypeScript,11982,8512,447,1171,1852,62,TypeScript,typescriptlang.org
vaadin,framework+vaadin-grid,6750,3649,650,1768,683,61,vaadin,""
oppia,oppia,4164,3332,287,311,234,61,oppia,""
BVLC,caffe,2560,1956,142,157,305,61,BVLC,""
zurb,foundation-sites,2948,2298,161,223,266,61,zurb,zurb.com
sympy,sympy,3773,2994,368,158,253,60,sympy,""
conda,conda+conda-build,5834,3809,519,621,885,60,conda,""
gogits,gogs,3227,2234,83,507,403,60,gogits,""
ParadiseSS13,Paradise,10496,8789,787,539,381,60,ParadiseSS13,nanotrasen.se/forum
the-control-group,voyager,3509,2408,329,347,425,60,the-control-group,""
SharePoint,sp-dev-docs+PnP-Sites-Core,2908,1714,173,694,327,59,SharePoint,""
RIOT-OS,RIOT,6607,5395,572,491,149,59,RIOT-OS,""
openSUSE,open-build-service+osem,3873,2569,569,524,211,59,openSUSE,""
weaveworks,scope+weave+cortex,5525,2530,418,2169,408,59,weaveworks,""
hashicorp,nomad,2607,1314,230,832,231,59,Nomad,nomadproject.io
CleverRaven,Cataclysm-DDA,5375,3957,575,381,462,58,Cataclysm-DDA,en.cataclysmdda.com
curl,curl,2145,1500,158,367,120,58,curl,""
twbs,bootstrap,4204,2757,348,383,716,58,twbs,""
certbot,certbot,3473,2327,287,489,370,58,certbot,""
brave,browser-laptop,10937,6895,548,1854,1640,57,Brave Software,brave.com
betaflight,betaflight,6224,4521,585,658,460,57,Betaflight,github.com/betaflight/betaflight/releases
modxcms,revolution+evolution,3050,2411,185,230,224,57,modxcms,""
dask,dask+distributed,3664,2695,346,362,261,57,dask,""
Leaflet,Leaflet,1253,827,107,156,163,56,Leaflet,""
trilinos,Trilinos,2896,1937,73,628,258,56,trilinos,""
eslint,eslint,4592,3265,295,626,406,56,eslint,eslint.org
eggjs,egg,5442,3493,255,1285,409,56,eggjs,""
ceph,ceph-ansible+ceph-docker,2812,1302,293,1070,147,55,ceph,""
google,protobuf,2549,1870,228,192,259,55,Google Protocol Buffers,developers.google.com/protocol-buffers
realm,realm-java+realm-cocoa+realm-js,9667,6481,457,1869,860,55,Realm,realm.io
react-toolbox,react-toolbox,1498,1018,99,133,248,55,react-toolbox,""
sequelize,sequelize,2128,1462,150,129,387,54,Sequelize,docs-sequelizejs.com
spring-projects,spring-boot,6275,3831,215,1127,1102,54,spring-projects,""
libretro,RetroArch,4220,1885,213,1793,329,54,libretro,libretro.com
palantir,atlasdb,3307,1052,321,1771,163,53,AtlasDB,palantir.github.io/atlasdb
apache,trafficserver,2014,1173,310,388,143,53,apache,""
buildbot,buildbot,1811,771,457,348,235,53,buildbot,""
pimcore,pimcore,1590,474,111,798,207,53,pimcore,""
pantheon-systems,documentation,1519,394,248,766,111,53,pantheon-systems,""
zfsonlinux,zfs,3154,2367,309,241,237,52,zfsonlinux,""
open-learning-exchange,BeLL-Apps+open-learning-exchange.github.io,3054,1142,313,1399,200,52,open-learning-exchange,""
Semantic-Org,Semantic-UI-React,2754,1705,219,546,284,52,Semantic-Org,""
atom,atom,5795,3943,192,1022,638,51,Atom,atom.io
crystal-lang,crystal,3497,2660,185,279,373,51,crystal-lang,""
highfidelity,hifi,5367,3425,921,909,112,51,highfidelity,""
palantir,tslint,2565,1434,379,437,315,51,TSLint,palantir.github.io/tslint
woocommerce,woocommerce,5552,3018,568,787,1179,51,woocommerce,""
Codeception,Codeception,1359,900,137,156,166,51,Codeception,""
checkstyle,checkstyle,4131,3075,376,426,254,51,checkstyle,""
Dolibarr,dolibarr,1906,535,300,836,235,50,Dolibarr,""
opendatakit,collect,3545,2575,384,292,294,50,opendatakit,""
alibaba,weex,3101,1671,356,515,559,50,Alibaba,alibaba.com
astropy,astropy,3072,2565,176,161,170,50,astropy,""
lerna,lerna,1652,1148,162,182,160,50,lerna,""
flutter,flutter,11727,8157,1238,1168,1164,50,Flutter,flutter.io
BabylonJS,Babylon.js,1390,404,343,549,94,50,BabylonJS,""
gitextensions,gitextensions,1171,729,68,230,144,50,gitextensions,""
shadowsocks,shadowsocks-libev,2743,1997,128,278,340,50,shadowsocks,""
MarlinFirmware,Marlin,9074,7924,391,271,488,50,Marlin,marlinfw.org
openwhisk,openwhisk,3153,2366,333,236,218,49,openwhisk,""
sonata-project,SonataAdminBundle,1524,1163,164,129,68,49,sonata-project,""
silverstripe,silverstripe-framework,2281,1592,254,259,176,49,silverstripe,""
TesseractTeam,Tesseract,4154,2459,139,674,882,48,TesseractTeam,""
simulationcraft,simc,2599,813,124,1345,317,48,simulationcraft,""
scikit-image,scikit-image,1549,1220,121,102,106,48,scikit-image,""
akeneo,pim-community-dev,3542,540,643,2299,60,48,akeneo,""
sqlcollaborative,dbatools,3205,1224,418,1343,220,48,sqlcollaborative,""
MovingBlocks,Terasology,1748,1463,129,79,77,48,MovingBlocks,""
bokeh,bokeh,3831,2511,233,737,350,48,bokeh,""
explosion,spaCy,1811,999,68,489,255,48,explosion,""
mantidproject,mantid,6855,2213,580,3515,547,48,Mantid,mantidproject.org
getsentry,sentry,3612,1062,452,1935,163,48,getsentry,""
ipfs,go-ipfs+js-ipfs,4099,2625,255,993,226,48,ipfs,""
kamailio,kamailio,1576,676,121,693,86,47,kamailio,""
ember-cli,ember-cli,2668,1736,211,587,134,47,ember-cli,""
bazelbuild,bazel,3955,3080,68,250,557,47,bazelbuild,""
octobercms,october,1724,1261,89,183,191,47,octobercms,""
SeleniumHQ,selenium,3241,2130,110,464,537,47,SeleniumHQ,""
idaholab,moose,4422,2929,456,723,314,46,idaholab,""
MinecraftForge,MinecraftForge,1910,1502,154,123,131,46,MinecraftForge,""
open-mpi,ompi,4236,2853,620,590,173,46,open-mpi,""
wordpress-mobile,WordPress-Android+WordPress-iOS,7365,3096,802,2674,793,46,WordPress-mobile,make.wordpress.org/mobile
projecthydra-labs,hyrax+hyku,4161,1770,557,1258,576,46,projecthydra-labs,""
hyperium,hyper,1271,601,93,500,77,46,hyperium,""
google,oss-fuzz,1648,881,180,437,150,46,Google OSS-Fuzz,github.com/google/oss-fuzz
OpenRCT2,OpenRCT2,2744,1901,245,380,218,46,OpenRCT2,openrct2.website
netty,netty,4196,2952,309,713,222,46,netty,""
meteor,meteor,4222,3327,139,431,325,45,Meteor,meteor.com
pymc-devs,pymc3,3360,2474,264,411,211,45,pymc-devs,""
payara,Payara,2122,1556,220,252,94,45,payara,""
PaddlePaddle,Paddle,2925,1607,439,413,466,45,PaddlePaddle,""
magefree,mage,2094,863,272,690,269,45,magefree,""
istio,manager+mixer,3048,1444,580,769,255,45,istio,""
material-components,material-components-web,1879,902,191,565,221,45,material-components,""
capitalone,Hygieia+cloud-custodian,3073,2148,224,322,379,44,capitalone,""
KratosMultiphysics,Kratos,2950,1342,267,1229,112,44,KratosMultiphysics,""
kaldi-asr,kaldi,1896,1359,209,231,97,44,kaldi-asr,""
celery,celery,1232,892,97,64,179,44,celery,""
Flexget,Flexget,1434,781,95,437,121,44,Flexget,""
KhronosGroup,Vulkan-LoaderAndValidationLayers,2050,698,266,957,129,44,Kronos Vulkan,kronos.org
biopython,biopython,1398,1039,103,183,73,44,biopython,""
AnalyticalGraphicsInc,cesium,3541,2260,254,839,188,44,AnalyticalGraphicsInc,""
sphinx-doc,sphinx,2418,1562,189,455,212,44,sphinx-doc,""
perl6,doc,1266,476,60,587,143,44,perl6,""
corda,corda,3665,1073,450,2076,66,44,corda,""
espressif,esp-idf+arduino-esp32,3426,2580,139,246,461,44,espressif,""
RobotLocomotion,drake,14484,12260,986,881,357,44,RobotLocomotion,drake.mit.edu
notepad-plus-plus,notepad-plus-plus,1564,945,109,134,376,44,notepad-plus-plus,""
hpi-swt2,workshop-portal,2169,482,217,1259,211,44,hpi-swt2,""
jupyter,notebook,3061,2450,155,153,303,43,jupyter,""
vuejs-templates,webpack,1165,819,94,79,173,43,vuejs-templates,""
playframework,playframework,1945,1196,309,285,155,43,Play Framework,playframework.com
fuse-box,fuse-box,2967,1874,133,663,297,43,fuse-box,""
Polymer,polymer+polymer-analyzer,3065,1303,297,1186,279,43,Polymer,polymer-project.org
iovisor,bcc,1433,1003,170,164,96,42,iovisor,""
codemirror,CodeMirror,1132,677,93,208,154,42,codemirror,""
lyft,envoy,3058,1261,427,1214,156,42,lyft,""
RaRe-Technologies,gensim,1430,1048,122,158,102,42,RaRe-Technologies,""
habitat-sh,habitat,4437,2767,384,1078,208,42,habitat-sh,""
mesonbuild,meson,2268,1501,235,323,209,42,mesonbuild,""
pytest-dev,pytest,1312,1003,89,78,142,42,pytest-dev,""
servo,servo,12086,9858,1134,291,803,42,The Servo Browser Engine,servo.org
druid-io,druid,2640,1915,329,231,165,42,druid-io,""
dotnet,orleans,2452,1730,291,289,142,42,Microsoft Orleans,dotnet.github.io/orleans
activeadmin,activeadmin,1871,1407,131,212,121,41,activeadmin,""
mitmproxy,mitmproxy,1618,944,242,277,155,41,mitmproxy,""
pandas-dev,pandas,4352,3337,388,105,522,41,pandas-dev,""
matrix-org,synapse,2126,994,211,708,213,41,matrix-org,""
palantir,blueprint,3581,1817,318,1107,339,41,palantir,""
cocos2d,cocos2d-x,2563,1638,339,318,268,41,Cocos2d-x,cocos2d-x.org
WhisperSystems,Signal-Android+Signal-iOS,5976,3650,435,1206,685,40,WhisperSystems,""
flatpak,flatpak,1276,761,98,225,192,40,flatpak,""
opencontainers,runc,1307,1035,127,91,54,40,opencontainers,""
marmelab,admin-on-rest,1844,982,182,448,232,40,marmelab,""
moby,moby,1801,1491,100,60,150,40,moby,""
http4s,http4s,1605,707,236,562,100,40,http4s,""
trailofbits,algo,1724,1047,94,372,211,40,trailofbits,""
HTBox,allReady,1633,1179,159,142,153,40,HTBox,""
beetbox,beets,1267,997,69,101,100,40,beetbox,""
bootstrap-vue,bootstrap-vue,1305,723,106,323,153,40,bootstrap-vue,""
composer,composer,2336,1856,86,102,292,40,composer,""
HabitRPG,habitica,2523,1615,220,541,147,40,HabitRPG,""
IdentityServer,IdentityServer4,2545,1677,83,394,391,40,IdentityServer,""
airbnb,superset,3259,1793,366,647,453,40,Superset,github.com/airbnb/superset
diffblue,cbmc,2289,1380,402,405,102,40,diffblue,""
mne-tools,mne-python,3726,3156,207,206,157,39,mne-tools,""
yandex,ClickHouse,2000,575,327,980,118,39,yandex,""
openthread,openthread,1917,877,499,447,94,39,openthread,""
mesosphere,marathon,4106,2114,126,1516,350,39,Mesosphere,mesosphere.com
spring-cloud,spring-cloud-netflix,2133,1643,72,168,250,39,spring-cloud,""
RPCS3,rpcs3,3147,2444,244,205,254,39,RPCS3,""
Icinga,icinga2,1506,938,78,265,225,39,Icinga,""
kivy,kivy,1507,1041,128,177,161,39,kivy,""
moment,moment,1278,969,93,63,153,39,moment,""
pixijs,pixi.js,2984,2106,203,413,262,38,pixijs,""
google,ExoPlayer,2771,2148,62,127,434,38,Google ExoPlayer,github.com/google/ExoPlayer
fish-shell,fish-shell,2560,1928,100,311,221,38,fish-shell,""
GoogleChrome,lighthouse,4014,2166,367,1108,373,38,Google Chrome,google.com/chrome
concrete5,concrete5,2094,1120,302,459,213,38,concrete5,""
fsprojects,Paket,1459,946,91,301,121,38,fsprojects,""
Microsoft,visualfsharp,6964,5727,441,382,414,38,Microsoft F#,github.com/Microsoft/visualfsharp
haikuports,haikuports,1724,900,239,497,88,38,haikuports,""
fabric-composer,fabric-composer,1648,552,387,388,321,38,fabric-composer,""
FStarLang,FStar,2580,671,59,1677,173,37,FStarLang,""
almende,vis,2456,1774,165,170,347,37,almende,""
RocketMap,RocketMap,1689,1283,181,149,76,37,RocketMap,""
algolia,instantsearch.js,1901,810,164,747,180,37,algolia,""
awesomeWM,awesome,2425,1804,205,193,223,37,awesomeWM,""
k9mail,k-9,3543,2665,235,254,389,37,k9mail,""
clab,dynet,1483,904,134,303,142,37,clab,""
redux-saga,redux-saga,1329,1020,74,99,136,37,redux-saga,""
commercialhaskell,stack,1778,1261,76,246,195,36,commercialhaskell,""
golang,dep,2303,1796,150,120,237,36,golang,""
vector-im,riot-web+riot-android,5348,3101,256,940,1051,36,vector-im,""
neomutt,neomutt,2654,1628,135,731,160,36,neomutt,""
acemod,ACE3,1548,969,148,254,177,36,ACE Mod,acemod.com
mlr-org,mlr,2665,1328,142,942,253,36,mlr-org,""
mautic,mautic,3358,2320,245,244,549,36,mautic,""
Microsoft,HoloToolkit-Unity,1206,907,81,82,136,36,Microsoft HoloToolkit,github.com/Microsoft/HoloToolkit
blei-lab,edward,1830,652,133,940,105,36,blei-lab,""
uclouvain,osis+osis-portal,3414,893,535,1625,361,36,uclouvain,""
SickRage,SickRage,6239,4587,216,773,663,36,SickRage,""
BitcoinUnlimited,BitcoinUnlimited,1576,1060,244,217,55,36,BitcoinUnlimited,""
lagom,lagom,1438,826,188,255,169,36,lagom,""
publiclab,plots2,1862,1353,189,253,67,36,publiclab,""
SpaceVim,SpaceVim,2800,1438,212,869,281,35,SpaceVim,""
stylelint,stylelint,1784,1240,122,281,141,35,stylelint,""
vgstation-coders,vgstation13,3587,3011,228,172,176,35,vgstation13,github.com/vgstation-coders/vgstation13
pypa,pip,2088,1759,100,72,157,35,pypa,""
w3c,csswg-drafts,2840,1930,52,424,434,35,W3C CSSWG,drafts.csswg.org
mpv-player,mpv,3301,2556,96,318,331,35,mpv-player,""
artsy,force,2455,1206,552,522,175,35,artsy,""
rackerlabs,rackspace-how-to,1469,917,169,275,108,35,rackerlabs,""
w3c,wcag21+webdriver,3898,2549,344,677,328,35,w3c,""
JMRI,JMRI,2886,1739,507,489,151,35,JMRI,""
zeit,hyper,2807,2228,90,126,363,34,Hyper,hyper.is
