org,repo,activity,comments,prs,commits,issues,authors,project,url
mapbox,mapbox-gl-native+mapbox-gl-js,7884,3849,691,2488,856,85,Mapbox,mapbox.com
chef,chef+inspec,2343,1147,249,757,190,83,Chef,chef.io/chef
zurb,foundation-sites,2523,1809,213,344,157,83,zurb,zurb.com
twbs,bootstrap,3150,2039,277,445,389,82,twbs,""
flowtype,flow-typed,840,458,163,153,66,81,flowtype,""
phpmyadmin,phpmyadmin,1520,676,64,580,200,79,phpmyadmin,""
department-of-veterans-affairs,vets-website+vets-api+caseflow,11926,3869,1144,6202,711,79,Caseflow,va.gov
ElemeFE,element+mint-ui,7176,4024,875,884,1393,79,ElemeFE,""
HaliteChallenge,Halite,1541,375,157,824,185,77,Halite,halite.io
iron-io,functions,907,200,112,522,73,76,Iron.io,iron.io
ArduPilot,ardupilot,3457,2439,388,451,179,75,ArduPilot,ardupilot.org
tgstation,tgstation,11759,9738,1202,348,471,75,SS13,tgstation13.org
rapid7,metasploit-framework,2635,1972,224,273,166,74,Rapid7,rapid7.com
fpco,stackage,960,448,152,304,56,73,Hackage,stackage.org
duckduckgo,zeroclickinfo-goodies+zeroclickinfo-fathead,2378,1820,249,134,175,71,DuckDuckHack,duckduckhack.com
Microsoft,UWPCommunityToolkit+LightGBM+ApplicationInsights-dotnet-server,4412,2917,286,888,321,71,Microsoft,""
systemd,systemd,3374,2458,341,223,352,71,systemd,freedesktop.org/wiki/Software/systemd
greenplum-db,gpdb,1981,1225,292,409,55,71,greenplum-db,""
fastlane,fastlane,6399,4879,470,409,641,71,fastlane,fastlane.tools
JuliaLang,julia,7049,4879,487,1201,482,70,Julia,julialang.org
woocommerce,woocommerce,3164,1613,284,805,462,67,woocommerce,""
magento,magento2,7065,5731,180,110,1044,67,Magento,magento.com/home
RocketChat,Rocket.Chat,4208,2460,301,871,576,67,RocketChat,rocket.chat
home-assistant,home-assistant,6189,4405,851,388,545,66,Home Assistant,home-assistant.io
joomla,joomla-cms,7156,5601,483,729,343,65,Joomla,joomla.org
xitu,gold-miner,2794,1992,154,473,175,65,xitu,""
OfficeDev,office-ui-fabric-react+office-js-docs,1837,686,300,625,226,64,Office Developer,dev.office.com
LLNL,spack,5560,4159,500,554,347,62,LLNL,""
eslint,eslint,3794,2846,214,427,307,62,eslint,eslint.org
EFForg,https-everywhere,3342,2147,689,341,165,61,HTTPS Everywhere,eff.org/https-everywhere
ARMmbed,mbed-os,4085,3232,375,243,235,61,ARMmbed,""
frappe,erpnext+frappe,3764,1393,671,1095,605,60,frappe,""
devtools-html,debugger.html,3051,2037,358,347,309,59,devtools-html,""
coreos,etcd+kube-aws+dex,4096,2811,493,434,358,59,CoreOS,coreos.com
nextcloud,server+android+calendar,6323,4023,315,1290,695,58,Nextcloud,nextcloud.com
TrinityCore,TrinityCore,5069,3524,156,844,545,56,TrinityCore,trinitycore.org
librenms,librenms,3347,2413,341,317,276,56,librenms,""
google,WebFundamentals,1411,399,339,589,84,56,Google WebFundamentals,developers.google.com/web/fundamentals
matplotlib,matplotlib,3043,2367,243,207,226,55,matplotlib,""
Sylius,Sylius,3540,2035,678,607,220,55,Sylius,""
libretro,RetroArch,4567,1997,351,1915,304,55,libretro,libretro.com
react-toolbox,react-toolbox,1277,828,98,183,168,54,react-toolbox,""
PowerShell,PowerShell,2629,1846,245,196,342,54,PowerShell,microsoft.com/powershell
prestodb,presto,2959,1814,486,379,280,54,prestodb,""
alibaba,weex,2866,1600,320,503,443,54,Alibaba,alibaba.com
zeit,next.js,2794,2003,159,333,299,54,Next.js,zeit.co/blog/next2
Codeception,Codeception,1433,948,163,168,154,54,Codeception,""
baidu,Paddle+bfs,2134,1125,339,400,270,54,baidu,""
deeplearning4j,deeplearning4j+nd4j,3667,1477,350,1465,375,53,deeplearning4j,""
Baystation12,Baystation12,2909,1832,482,394,201,53,Baystation12,baystation12.net
KSP-CKAN,NetKAN,1481,729,368,311,73,52,CKAN,ksp-ckan.org
CleverRaven,Cataclysm-DDA,6343,4992,562,247,542,52,Cataclysm-DDA,en.cataclysmdda.com
mattermost,platform+mattermost-mobile,4659,2756,652,927,324,51,Mattermost,mattermost.org
hpi-swt2,workshop-portal,1203,258,95,702,148,51,hpi-swt2,""
nim-lang,Nim,1150,555,132,265,198,51,nim-lang,""
openssl,openssl,3423,2467,347,446,163,50,OpenSSL,openssl.org
palantir,atlasdb,2760,839,274,1540,107,50,AtlasDB,palantir.github.io/atlasdb
realm,realm-js+realm-java+realm-cocoa,6059,4120,234,1034,671,50,Realm,realm.io
hashicorp,vault,1355,778,123,318,136,50,Vault,vaultproject.io
mesosphere,marathon,2740,1265,110,1092,273,50,Mesos,mesos.apache.org
google,protobuf,1854,1356,160,150,188,50,Google Protocol Buffers,developers.google.com/protocol-buffers
jhipster,generator-jhipster,2876,2074,331,249,222,49,jhipster,""
ant-design,ant-design,4411,2745,246,522,898,49,Ant Design,ant.design
codebuddiesdotorg,cb-v2-scratch,928,558,115,186,69,49,codebuddiesdotorg,""
domoticz,domoticz,1200,703,129,294,74,49,domoticz,""
numpy,numpy,2021,1580,161,126,154,49,numpy,""
valor-software,ng2-bootstrap,1658,1066,116,282,194,48,valor-software,""
RIOT-OS,RIOT,3632,3041,309,217,65,48,RIOT-OS,""
Dolibarr,dolibarr,1581,465,275,702,139,48,Dolibarr,""
akka,akka+akka-http+alpakka,3130,2243,335,178,374,48,Akka,akka.io
SeleniumHQ,selenium,2198,1417,93,325,363,48,SeleniumHQ,""
palantir,tslint,1501,815,198,318,170,48,TSLint,palantir.github.io/tslint
hechoendrupal,DrupalConsole,1247,794,179,158,116,47,hechoendrupal,""
capitalone,cloud-custodian+Hygieia,2244,1432,246,339,227,47,capitalone,""
mantidproject,mantid,4426,1262,327,2467,370,47,Mantid,mantidproject.org
google,oss-fuzz,1788,567,135,987,99,47,Google OSS-Fuzz,github.com/google/oss-fuzz
symfony,symfony,4987,3931,550,176,330,47,Symfony,symfony.com
Particular,docs.particular.net+NServiceBus,4342,2122,396,1590,234,47,NServiceBus,particular.net/nservicebus
openhab,openhab,1956,1555,144,120,137,46,openHAB,openhab.org
HTBox,allReady,1773,1217,171,156,229,46,HTBox,""
hashicorp,consul,1251,658,129,353,111,46,Consul,consul.io
perl6,doc,1237,354,65,692,126,46,perl6,""
KeepSafe,aiohttp,1287,686,101,405,95,46,KeepSafe,""
coala,coala+coala-bears,7452,5940,552,566,394,45,coala,""
pimcore,pimcore,1173,459,70,440,204,45,pimcore,""
openshift,openshift-ansible,2401,1558,348,354,141,45,OpenShift,openshift.com
kaldi-asr,kaldi,1722,1354,150,146,72,45,kaldi-asr,""
torchbox,wagtail,746,462,103,113,68,45,torchbox,""
Leaflet,Leaflet,1081,694,92,152,143,45,Leaflet,""
NativeScript,NativeScript+nativescript-cli,4266,2564,326,828,548,45,NativeScript,nativescript.org
GoogleCloudPlatform,google-cloud-node+google-cloud-java+google-cloud-python,3964,2719,386,478,381,44,Google Cloud Platform,cloud.google.com
zeit,hyper,2921,2229,104,207,381,44,Hyper,hyper.is
brave,browser-laptop,9244,5870,463,1189,1722,44,Brave Software,brave.com
celery,celery,1224,699,62,278,185,43,celery,""
cockroachdb,cockroach+docs,9267,5462,784,1081,1940,43,Cockroach DB,cockroachlabs.com
scipy,scipy,1659,1332,132,88,107,43,scipy,""
gradle,gradle,3501,1032,129,2086,254,43,gradle,""
atom,atom,4096,2779,167,632,518,43,Atom,atom.io
cocos2d,cocos2d-x,1807,1187,238,202,180,43,Cocos2d-x,cocos2d-x.org
publiclab,plots2,2504,2017,192,172,123,43,publiclab,""
pfnet,chainer,1635,820,221,485,109,43,pfnet,""
akeneo,pim-community-dev,2094,372,319,1352,51,43,akeneo,""
primefaces,primeng,2503,1290,125,496,592,43,primefaces,""
the-control-group,voyager,1913,1134,246,288,245,42,the-control-group,""
Semantic-Org,Semantic-UI-React,2444,1355,189,678,222,42,Semantic-Org,""
codecombat,codecombat,1122,197,100,757,68,42,CodeCombat,codecombat.com
code-corps,code-corps-ember+code-corps-api,3406,1417,312,1375,302,42,code-corps,""
airbnb,superset+caravel,2308,1252,321,392,343,41,Superset,github.com/airbnb/superset
dotnet,orleans,1939,1418,204,202,115,41,Microsoft Orleans,dotnet.github.io/orleans
grafana,grafana,3534,2314,188,319,713,41,grafana,""
ember-cli,ember-cli,1481,987,130,263,101,41,ember-cli,""
sosy-lab,sv-benchmarks,1708,1172,191,271,74,41,sosy-lab,""
prebid,Prebid.js,1229,770,141,220,98,41,prebid,""
01org,ciao+zephyr.js+cc-oci-runtime,4199,2742,495,525,437,41,01org,""
neo4j,neo4j,1955,722,433,728,72,41,neo4j,""
KhronosGroup,Vulkan-LoaderAndValidationLayers,1861,756,226,771,108,41,Kronos Vulkan,kronos.org
acquia,blt+lightning,1741,640,305,613,183,41,acquia,""
Microsoft,Virtualization-Documentation,1015,526,71,355,63,40,Microsoft Virtualization,github.com/Microsoft/Virtualization-Documentation
minetest,minetest,3606,3085,185,125,211,40,minetest,""
curl,curl,1194,807,56,247,84,40,curl,""
explosion,spaCy,1250,617,64,421,148,40,explosion,""
spring-projects,spring-boot,3206,1990,161,555,500,40,spring-projects,""
PaddlePaddle,Paddle,2032,1292,221,200,319,40,PaddlePaddle,""
broadinstitute,gatk+cromwell,2621,1318,185,867,251,40,Broad Institute,broadinstitute.org
github,linguist+VisualStudio,2033,1373,174,326,160,40,GitHub,github.com
simulationcraft,simc,2129,842,53,913,321,40,simulationcraft,""
sequelize,sequelize,1924,1403,104,137,280,40,Sequelize,docs-sequelizejs.com
electron,electron,3374,2369,264,198,543,39,electron,""
playframework,playframework,954,564,150,157,83,39,Play Framework,playframework.com
meteor,meteor,3537,2919,88,256,274,39,Meteor,meteor.com
composer,composer,1740,1368,78,107,187,39,composer,""
PX4,Firmware,3429,2350,321,533,225,39,PX4,""
pixijs,pixi.js,2344,1605,200,243,296,39,pixijs,""
wix,wix-style-react+react-native-navigation,2263,1056,134,811,262,39,WiX,wixtoolset.org
angular,zone.js+universal-starter,1196,770,106,182,138,39,angular,""
magefree,mage,1161,366,199,467,129,38,magefree,""
codemirror,CodeMirror,758,432,80,124,122,38,codemirror,""
pingcap,tidb+tikv,5886,2522,644,2452,268,38,PingCAP,github.com/pingcap
pandas-dev,pandas,2764,2078,262,108,316,38,pandas-dev,""
codenvy,codenvy,3226,1355,253,1275,343,38,codenvy,""
wireapp,wire-ios+wire-android+wire-webapp+wire-desktop,5595,1640,713,2915,327,38,Wire Swiss GmbH,wire.com
certbot,certbot,2296,1477,164,396,259,38,certbot,""
OrchardCMS,Orchard,1175,717,116,155,187,37,OrchardCMS,""
lxc,lxc+lxd,2737,1971,243,277,246,37,lxc,""
fluent,fluentd+fluent-bit+fluent-plugin-kafka+fluent-plugin-s3+fluentd-docker-image+fluent-logger-ruby+fluentd-docs+fluentd-website+fluent-bit-docs+fluent-plugin-grok-parser+fluent-bit-go+fluent-logger-golang+fluent-plugin-flume+serverengine+fluent-plugin-mongo+fluent-logger-node+fluent-logger-python+fluentd-ui+fluent-logger-perl+fluent-plugin-webhdfs+fluentd-forwarder+fluent-plugin-multiprocess+fluent-logger-scala+fluent-plugin-sql+NLog.Targets.Fluentd+fluent-bit-docker,2358,976,363,763,256,37,Fluentd,fluentd.org
HabitRPG,habitica,1600,1016,142,365,77,37,HabitRPG,""
bitcoin,bitcoin,3856,3196,403,86,171,37,bitcoin,""
JabRef,jabref,2540,1446,200,742,152,37,JabRef,""
yiisoft,yii2,3827,3000,277,165,385,37,yiisoft,""
MovingBlocks,Terasology,1442,1092,129,118,103,37,MovingBlocks,""
elixir-lang,elixir,1176,718,243,146,69,37,elixir-lang,""
wordpress-mobile,WordPress-iOS+WordPress-Android,4064,1832,369,1506,357,37,WordPress-mobile,make.wordpress.org/mobile
smartdevicelink,sdl_core,1133,699,164,152,118,36,smartdevicelink,""
MinecraftForge,MinecraftForge,2214,1777,167,129,141,36,MinecraftForge,""
astropy,astropy,2455,2007,163,177,108,36,astropy,""
zfsonlinux,zfs,2478,1982,185,149,162,36,zfsonlinux,""
gatsbyjs,gatsby,797,506,59,156,76,36,gatsbyjs,""
date-fns,date-fns,657,375,72,149,61,36,date-fns,""
weaveworks,scope+weave,2557,1337,196,821,203,36,weaveworks,""
almende,vis,2147,1498,176,194,279,36,almende,""
google,closure-compiler,946,678,52,93,123,35,Google Closure Compiler,developers.google.com/closure/compiler
jruby,jruby,2031,915,88,889,139,35,jruby,""
hashicorp,nomad,1738,887,167,497,187,35,Nomad,nomadproject.io
cake-build,cake,1061,827,66,62,106,35,cake-build,""
libgdx,libgdx,865,566,77,118,104,35,libgdx,""
OpenRCT2,OpenRCT2,2585,1756,238,363,228,35,OpenRCT2,openrct2.website
micropython,micropython,2334,1685,119,365,165,35,micropython,""
galaxyproject,galaxy,1800,1200,235,218,147,35,galaxyproject,""
owncloud,core+client,3901,2979,185,366,371,35,ownCloud,owncloud.org
antlr,antlr4,1657,1179,153,198,127,34,antlr,""
iovisor,bcc,842,577,104,99,62,34,iovisor,""
mesonbuild,meson,2263,1386,276,444,157,34,mesonbuild,""
dotCMS,core,1716,573,194,626,323,34,dotCMS,""
kivy,kivy,1351,917,97,216,121,34,kivy,""
haskell,cabal,1890,1407,163,194,126,34,haskell,""
fish-shell,fish-shell,2765,2169,89,305,202,34,fish-shell,""
ReadyResponder,ReadyResponder,683,460,91,73,59,34,ReadyResponder,""
zeromq,libzmq,703,485,79,82,57,34,zeromq,""
sympy,sympy,1599,1235,159,78,127,34,sympy,""
idaholab,moose,2156,1475,262,217,202,33,idaholab,""
fabric8io,fabric8+fabric8-maven-plugin,2082,948,253,682,199,33,fabric8,fabric8.io
WordPress,twentyseventeen,1835,1253,208,203,171,33,WordPress,""
lampepfl,dotty,1412,940,183,150,139,33,lampepfl,""
wallabag,wallabag,2342,1360,222,542,218,33,wallabag,""
Microsoft,TypeScript,9297,6331,455,1065,1446,33,TypeScript,typescriptlang.org
cakephp,cakephp,1842,1300,174,193,175,33,CakePHP,cakephp.org
GoogleChrome,lighthouse,2789,1528,265,620,376,33,Google Chrome,google.com/chrome
TEAMMATES,teammates,927,550,108,192,77,33,TEAMMATES,teammatesv4.appspot.com
silverstripe,silverstripe-framework,1260,854,130,145,131,33,silverstripe,""
mapsme,omim,3118,1790,617,633,78,33,MAPS.ME,maps.me
AnalyticalGraphicsInc,cesium,2025,1160,165,534,166,32,AnalyticalGraphicsInc,""
ngageoint,hootenanny+scale,2125,860,164,848,253,32,ngageoint,""
zalando-incubator,pazuzu+kubernetes-on-aws,1364,591,222,440,111,32,zalando-incubator,""
babel,babel+babili,2389,1600,240,243,306,32,babel,""
opentracing,opentracing.io+specification+opentracing-java+opentracing.github.io+opentracing-csharp+opentracing-go+contrib+opentracing-javascript+opentracing-cpp+opentracing-ruby+basictracer-go+opentracing-python+opentracing-objc+basictracer-python+basictracer-csharp,1118,631,150,226,111,32,OpenTracing,opentracing.io
pytest-dev,pytest,1040,776,85,76,103,32,pytest-dev,""
stylelint,stylelint,1463,955,90,283,135,32,stylelint,""
RobotLocomotion,drake,10766,9129,690,612,335,32,RobotLocomotion,drake.mit.edu
emberjs,ember.js,1505,997,159,178,171,32,Ember.js,emberjs.com
zestedesavoir,zds-site,1766,1364,144,149,109,31,zestedesavoir,""
yandex,ClickHouse,944,251,101,520,72,31,yandex,""
IgniteUI,ignite-ui,574,100,189,185,100,31,IgniteUI,""
ethcore,parity,7873,2428,871,3843,731,31,Parity,github.com/paritytech/parity
zooniverse,Panoptes-Front-End,1607,890,165,437,115,31,zooniverse,""
apollostack,apollo-client,1870,1238,123,330,179,31,apollostack,""
vaadin,framework+vaadin-grid,2509,1349,225,786,149,31,vaadin,""
open-mpi,ompi,2286,1529,371,303,83,31,open-mpi,""
rsyslog,rsyslog,1039,730,84,120,105,31,rsyslog,""
WhisperSystems,Signal-Android+Signal-iOS,2891,1983,172,412,324,30,WhisperSystems,""
conda,conda+conda-build,3466,2386,250,314,516,30,conda,""
almighty,almighty-ui+almighty-core,3347,2120,329,445,453,30,almighty,""
ceph,ceph-ansible,1276,758,140,308,70,30,ceph,""
cplusplus,draft,1718,806,293,543,76,30,cplusplus,""
hazelcast,hazelcast,2354,1277,391,522,164,30,hazelcast,""
openwhisk,openwhisk,1559,1064,194,166,135,30,openwhisk,""
neos,neos-development-collection,841,423,146,199,73,30,neos,""
24pullrequests,24pullrequests,767,364,91,186,126,30,24pullrequests,""
opencart,opencart,695,445,58,55,137,30,opencart,""
witheve,Eve,1420,584,115,573,148,30,witheve,""
LO23TD01,LO23TD01,723,217,110,320,76,30,LO23TD01,""
xcat2,xcat-core,2152,1429,266,264,193,30,xcat2,""
infinitered,ignite,860,502,69,181,108,30,infinitered,""
Flexget,Flexget,1254,655,68,420,111,30,Flexget,""
animusdev,green+Old-World-Blue,1669,742,170,579,178,30,animusdev,""
Microsoft,WinObjC,2046,1219,260,271,296,29,Microsoft Objective-C for Windows,github.com/Microsoft/WinObjC
habitat-sh,habitat,2505,1559,233,652,61,29,habitat-sh,""
containous,traefik,1426,1019,105,100,202,29,containous,""
CartoDB,cartodb,5426,2307,411,1987,721,29,CARTO,carto.com
moment,moment,1110,837,81,52,140,29,moment,""
druid-io,druid,1742,1238,226,185,93,29,druid-io,""
pypa,pip,1135,830,106,72,127,29,pypa,""
scrapy,scrapy,939,690,81,76,92,29,scrapy,""
sqlcollaborative,dbatools,1313,453,147,601,112,29,sqlcollaborative,""
bolt,bolt,1756,953,233,434,136,29,bolt,""
StackStorm,st2,1155,506,147,433,69,29,StackStorm,""
BD2KGenomics,toil+brca-exchange,1965,925,167,582,291,29,BD2KGenomics,""
streamlink,streamlink,2184,1804,117,101,162,29,streamlink,""
clab,dynet,750,415,59,195,81,29,clab,""
JMRI,JMRI,2115,983,363,348,421,29,JMRI,""
FriendsOfSymfony,FOSUserBundle,796,563,84,94,55,29,FriendsOfSymfony,""
projectcalico,calico+calico-containers,2041,1060,339,367,275,29,projectcalico,""
coreos,rkt,1645,1035,297,130,183,29,rkt,github.com/rkt/rkt
Microsoft,HoloToolkit-Unity,1015,746,100,79,90,28,Microsoft HoloToolkit,github.com/Microsoft/HoloToolkit
matrix-org,synapse+matrix-appservice-irc,1608,777,151,533,147,28,matrix-org,""
ESMCI,cime,1510,911,172,252,175,28,ESMCI,""
getsentry,sentry,2349,715,327,1175,132,28,getsentry,""
draft-js-plugins,draft-js-plugins,655,405,80,89,81,28,draft-js-plugins,""
mlr-org,mlr,1170,689,64,329,88,28,mlr-org,""
HospitalRun,hospitalrun-frontend,825,396,114,243,72,28,HospitalRun,""
twitter,heron,961,627,121,149,64,28,twitter,""
koding,koding,3773,1013,523,1913,324,28,koding,""
yogstation13,yogstation,3647,2712,434,296,205,28,Yogstation13,yogstation.net
sphinx-doc,sphinx,1688,1125,99,260,204,28,sphinx-doc,""
SpongePowered,SpongeCommon,983,366,52,457,108,27,SpongePowered,""
palantir,blueprint,1432,772,135,348,177,27,palantir,""
H4PM,Elywing,1532,1026,86,253,167,27,H4PM,""
Project-OSRM,osrm-backend,3528,1475,245,1524,284,27,Project-OSRM,""
acemod,ACE3,1866,1001,187,557,121,27,ACE Mod,acemod.com
dailymotion,hls.js,1223,770,62,271,120,27,dailymotion,""
RaRe-Technologies,gensim,1097,841,98,89,69,27,RaRe-Technologies,""
DarkstarProject,darkstar,969,566,151,187,65,27,DarkstarProject,""
assimp,assimp,575,288,61,172,54,27,assimp,""
microservices-demo,microservices-demo,751,222,93,353,83,27,microservices-demo,""
intelsdi-x,snap,809,496,126,108,79,27,intelsdi-x,""
canjs,canjs,1172,375,114,522,161,27,canjs,""
openSUSE,open-build-service,1526,908,249,298,71,27,openSUSE,""
steemit,steemit.com+steem,3252,1576,349,846,481,27,steemit,""
voteamerica,voteamerica.github.io,760,468,93,112,87,27,voteamerica,""
odota,ui,3354,774,180,2225,175,27,odota,""
mautic,mautic,2189,1428,168,205,388,26,mautic,""
contiki-os,contiki,931,729,73,50,79,26,contiki-os,""
GoogleCloudPlatform,google-cloud-ruby+google-cloud-dotnet,2144,1187,312,484,161,26,GoogleCloudPlatform,""
Nukkit,Nukkit,1398,982,176,125,115,26,Nukkit,""
BVLC,caffe,1601,1180,102,62,257,26,BVLC,""
Microsoft,visualfsharp,2432,1777,206,207,242,26,Microsoft F#,github.com/Microsoft/visualfsharp
google,material-design-lite,824,525,62,126,111,26,Google Material Design Components,getmdl.io
metabase,metabase,3577,2134,273,820,350,26,metabase,""
fullstackreact,react-native-firestack,786,550,60,76,100,26,fullstackreact,""
howdyai,botkit,823,568,66,99,90,26,howdyai,""
zulip,zulip,4582,3441,826,101,214,26,zulip,""
pyconsk,django-konfera,598,298,112,134,54,26,pyconsk,""
youtube,vitess,1284,670,263,285,66,26,youtube,""
ParsePlatform,parse-server,2677,1941,142,286,308,26,Parse,parseplatform.github.io
pantsbuild,pants,813,394,161,177,81,26,pantsbuild,""
cerebral,cerebral,1522,667,220,581,54,26,cerebral,""
citra-emu,citra,1622,1200,156,129,137,26,citra-emu,""
cBioPortal,cbioportal,1051,614,152,151,134,26,cBioPortal,""
PowerDNS,pdns,868,375,207,176,110,26,PowerDNS,""
saltstack,salt,6155,4672,732,50,701,26,SaltStack,repo.saltstack.com
