org,repo,activity,comments,prs,commits,issues,authors,project,url
torchbox,wagtail,1628,983,174,303,168,31,torchbox,""
wordpress-mobile,WordPress-iOS+WordPress-Android,5031,2078,503,1969,481,31,WordPress-mobile,make.wordpress.org/mobile
MinecraftForge,MinecraftForge,1242,873,92,143,134,30,MinecraftForge,""
aws,aws-sdk-php+aws-cli,1596,890,152,391,163,30,aws,""
marionettejs,backbone.marionette,1303,1040,87,76,100,30,marionettejs,""
Microsoft,PTVS+TypeScript-Sublime-Plugin,2278,1256,255,300,467,30,Microsoft,""
rtfd,readthedocs.org,1146,758,64,206,118,30,rtfd,""
PolymerElements,polymer-starter-kit+paper-input,1593,1034,132,244,183,30,PolymerElements,""
eslint,eslint,3364,2546,247,165,406,30,eslint,eslint.org
OmniSharp,omnisharp-atom+generator-aspnet,2385,1417,240,506,222,30,OmniSharp,""
deeplearning4j,deeplearning4j+nd4j,1848,451,154,1084,159,30,deeplearning4j,""
learningequality,ka-lite,3026,2174,318,312,222,29,learningequality,""
FreeRDP,FreeRDP,1485,1111,155,124,95,29,FreeRDP,""
idaholab,moose,1686,950,254,234,248,29,idaholab,""
drush-ops,drush,884,552,79,155,98,29,drush-ops,""
activeadmin,activeadmin,798,585,61,60,92,29,activeadmin,""
ReactiveCocoa,ReactiveCocoa,1732,1283,100,167,182,29,ReactiveCocoa,""
astropy,astropy,2326,1924,140,144,118,29,astropy,""
novus,nvd3,1063,798,80,64,121,29,novus,""
json-api,json-api,1823,1281,150,267,125,29,json-api,""
angular,protractor,1583,1179,82,82,240,29,Protractor,protractortest.org
dmlc,xgboost,919,561,65,192,101,28,DMLC,dmlc.github.io
opencart,opencart,1399,936,92,137,234,28,opencart,""
pyca,cryptography,1427,940,228,204,55,28,pyca,""
diaspora,diaspora,2239,1556,202,350,131,28,diaspora,""
networkx,networkx,1379,1066,118,110,85,28,networkx,""
NativeScript,NativeScript+nativescript-cli,2597,1360,292,596,349,28,NativeScript,nativescript.org
bcit-ci,CodeIgniter,955,647,115,85,108,28,bcit-ci,""
square,okhttp+leakcanary,1787,1167,149,225,246,28,square,""
KeepSafe,aiohttp,925,523,64,277,61,28,KeepSafe,""
18F,midas+pulse,1539,811,177,374,177,27,18F,""
ploneintranet,ploneintranet,1982,769,171,990,52,27,ploneintranet,""
muut,riotjs,1750,1286,107,209,148,27,muut,""
ember-cli,ember-cli,2343,1717,246,72,308,26,ember-cli,""
inveniosoftware,invenio,1847,1102,261,382,102,26,inveniosoftware,""
rancherio,rancher+os,3861,2472,163,247,979,26,rancherio,""
ether,etherpad-lite,1101,792,60,157,92,26,ether,""
pypa,pip,1711,1239,133,131,208,26,pypa,""
letsencrypt,boulder+lets-encrypt-preview,2595,1340,307,650,298,26,Let's Encrypt,letsencrypt.org
slimphp,Slim,1231,904,116,122,89,26,slimphp,""
druid-io,druid,1287,827,201,203,56,26,druid-io,""
robolectric,robolectric,1428,1011,129,133,155,26,robolectric,""
RocketChat,Rocket.Chat,1364,470,87,617,190,26,RocketChat,rocket.chat
stepmania,stepmania,731,351,111,209,60,25,stepmania,""
openhatch,oh-mainline,728,518,56,100,54,25,openhatch,""
zfsonlinux,zfs,2610,2225,127,73,185,25,zfsonlinux,""
OpenELEC,OpenELEC.tv,1200,823,97,210,70,25,OpenELEC,""
orientechnologies,orientdb,3703,2430,53,566,654,25,orientechnologies,""
genomizer,genomizer-server,2166,496,287,1273,110,25,genomizer,""
elementary,mvp,1390,581,172,529,108,25,elementary,""
heroku,heroku,948,526,102,252,68,25,heroku,""
Kunstmaan,KunstmaanBundlesCMS,749,259,163,195,132,25,Kunstmaan,""
magento,magento2,1612,1276,51,41,244,24,Magento,magento.com/home
ged-lab,khmer,991,647,59,232,53,24,ged-lab,""
NREL,EnergyPlus,1079,568,62,329,120,24,NREL,""
open-mpi,ompi,1489,960,132,345,52,24,open-mpi,""
mkdocs,mkdocs,1753,1253,155,188,157,24,mkdocs,""
primefaces,primefaces,1566,850,59,197,460,24,primefaces,""
nim-lang,Nim,754,521,67,94,72,24,nim-lang,""
thelia,thelia,712,295,166,197,54,24,thelia,""
cockroachdb,cockroach,2621,1045,357,1134,85,24,Cockroach DB,cockroachlabs.com
summernote,summernote,848,470,68,169,141,24,summernote,""
zendframework,zf2,1032,703,98,116,115,24,Zend Framework,framework.zend.com
jshint,jshint,1179,890,78,54,157,24,jshint,""
ofiwg,libfabric,1150,652,231,213,54,24,ofiwg,""
mozilla-services,heka,468,233,67,93,75,23,Mozilla Services,mozilla-services.github.io
drone,drone,725,399,60,195,71,23,drone,""
ckan,ckan,721,422,70,139,90,23,ckan,""
pyload,pyload,1075,568,88,235,184,23,pyload,""
deployphp,deployer,1046,770,76,100,100,23,deployphp,""
Block8,PHPCI,565,385,61,46,73,23,Block8,""
zestedesavoir,zds-site,3964,3359,200,170,235,23,zestedesavoir,""
SUSE,machinery+Portus,1894,626,342,785,141,23,SUSE,""
openfl,openfl,973,592,71,206,104,23,openfl,""
fabric8io,fabric8,2792,1114,386,1059,233,23,fabric8,fabric8.io
espressomd,espresso,321,89,68,101,63,23,espressomd,""
mochajs,mocha,938,764,58,34,82,23,mochajs,""
CGAL,cgal,760,535,74,97,54,23,CGAL,""
mono,MonoGame,2097,1653,173,134,137,23,mono,""
PX4,Firmware,2259,1680,269,173,137,23,PX4,""
moose-team,friends,795,492,58,168,77,23,moose-team,""
openlayers,ol3,2408,1722,242,235,209,23,openlayers,""
balderdashy,waterline,1791,1564,66,57,104,22,balderdashy,""
MarlinFirmware,Marlin,4720,4082,232,147,259,22,Marlin,marlinfw.org
TEAMMATES,repo,2495,1189,348,720,238,22,TEAMMATES,teammatesv4.appspot.com
kitematic,kitematic,2390,1531,117,448,294,22,kitematic,""
EC-CUBE,ec-cube,1414,634,359,332,89,22,EC-CUBE,""
openETCS,modeling,1267,501,76,499,191,22,openETCS,""
python-pillow,Pillow,1040,628,111,232,69,22,python-pillow,""
hyperium,hyper,960,446,121,330,63,22,hyperium,""
sdelements,lets-chat,913,608,57,150,98,22,sdelements,""
ZoneMinder,ZoneMinder,860,580,84,128,68,22,ZoneMinder,""
rails-api,active_model_serializers,842,684,52,38,68,22,rails-api,""
payara,Payara,667,362,67,179,59,22,payara,""
voltrb,volt,605,327,69,155,54,22,voltrb,""
projecthydra,sufia,792,381,114,202,95,21,projecthydra,""
libuv,libuv,841,671,63,51,56,21,libuv,""
w3c,webappsec,1034,618,79,254,83,21,w3c,""
martinisgroup,servers,912,502,61,284,65,21,martinisgroup,""
BroadleafCommerce,BroadleafCommerce,931,208,55,520,148,21,BroadleafCommerce,""
NodeBB,NodeBB,1885,998,68,512,307,21,NodeBB,""
supercollider,supercollider,1444,1121,85,119,119,21,supercollider,""
Gooey-Dee-Bee,Ripple,632,71,61,444,56,21,Gooey-Dee-Bee,""
MicrosoftDX,Vorlonjs,875,556,72,150,97,21,MicrosoftDX,""
prometheus,prometheus,1821,980,197,578,66,21,Prometheus,prometheus.io
rackerlabs,encore-ui,1634,1005,124,403,102,21,rackerlabs,""
Carthage,Carthage,1245,958,52,84,151,20,Carthage,""
akka,akka,3363,2676,211,214,262,20,Akka,akka.io
tastejs,todomvc,1056,779,72,154,51,20,tastejs,""
bitovi,canjs,884,339,94,338,113,20,bitovi,""
OpenBazaar,OpenBazaar,1084,829,80,92,83,20,OpenBazaar,""
SpaceTalk,SpaceTalk,639,306,67,207,59,20,SpaceTalk,""
constabulary,gb,1419,910,102,237,170,20,constabulary,""
librenms,librenms,1623,955,247,208,213,20,librenms,""
projectjellyfish,api,2078,724,189,991,174,20,projectjellyfish,""
matplotlib,matplotlib,1409,1132,90,51,136,20,matplotlib,""
hydroshare,hydroshare,1473,675,97,537,164,20,hydroshare,""
HippieStationCode,HippieStation13,784,296,161,246,81,20,HippieStationCode,github.com/HippieStationCode/HippieStation13
linuxmint,Cinnamon,2005,1339,146,276,244,20,linuxmint,""
bokeh,bokeh,1440,899,112,233,196,20,bokeh,""
numenta,nupic,1546,1103,146,128,169,20,numenta,""
sulu-io,sulu,2381,707,247,1288,139,19,sulu-io,""
bitcoin,bitcoin.org,835,637,62,83,53,19,bitcoin,""
CocoaPods,CocoaPods,2165,1611,62,175,317,19,CocoaPods,""
piwik,piwik,4034,2049,231,1405,349,19,piwik,""
duckduckgo,zeroclickinfo-spice,1258,935,156,110,57,19,duckduckgo,""
web2py,web2py,518,285,65,102,66,19,web2py,""
coreos,etcd,1744,1108,157,280,199,19,CoreOS,coreos.com
appium,appium,4114,3359,99,222,434,19,appium,""
MightyPirates,OpenComputers,1800,1189,59,338,214,19,MightyPirates,""
Elgg,Elgg,3188,2368,332,258,230,19,Elgg,""
vanilla,vanilla,1000,328,171,449,52,19,vanilla,""
mybb,mybb,775,523,67,62,123,19,mybb,""
naver,pinpoint,929,169,329,331,100,19,naver,""
HaxeFoundation,haxe,2079,1534,60,255,230,19,HaxeFoundation,""
PCSX2,pcsx2,1849,1407,75,285,82,18,PCSX2,""
FreeRADIUS,freeradius-server,1615,320,120,1124,51,18,FreeRADIUS,""
MyCATApache,Mycat-Server,576,261,138,119,58,18,MyCATApache,""
ramda,ramda,2377,2021,135,104,117,18,ramda,""
bem,bem-core,653,324,55,217,57,18,bem,""
rebar,rebar3,1406,949,180,157,120,18,rebar,""
Alamofire,Alamofire,847,551,56,133,107,18,Alamofire,""
babel,babel.github.io,379,190,52,56,81,18,babel,""
mne-tools,mne-python,2627,2320,121,48,138,18,mne-tools,""
gocd,gocd,1352,871,168,165,148,18,gocd,""
pouchdb,pouchdb,1347,991,72,150,134,18,pouchdb,""
STEllAR-GROUP,hpx,1403,583,142,606,72,18,STEllAR-GROUP,""
spesmilo,electrum,1143,511,124,410,98,18,spesmilo,""
coreos,rkt,1509,1074,205,104,126,17,rkt,github.com/rkt/rkt
citra-emu,citra,1343,981,157,134,71,17,citra-emu,""
pencilblue,pencilblue,710,388,74,169,79,17,pencilblue,""
SimpleCloudManagerProject,SCAMP,518,196,113,102,107,17,SimpleCloudManagerProject,""
ocaml,opam,710,486,58,75,91,17,ocaml,""
pythonindia,junction,493,300,51,85,57,17,pythonindia,""
weaveworks,weave,3268,1866,263,848,291,17,weaveworks,""
opal,opal,2123,1764,130,165,64,17,opal,""
micropython,micropython,1921,1433,111,300,77,17,micropython,""
notepad-plus-plus,notepad-plus-plus,960,646,69,71,174,17,notepad-plus-plus,""
LiveSplit,LiveSplit,540,144,51,267,78,17,LiveSplit,""
Yelp,elastalert,340,85,70,128,57,17,Yelp,""
KSP-CKAN,CKAN,1684,1155,124,147,258,17,CKAN,ksp-ckan.org
chebfun,chebfun,684,296,62,271,55,16,chebfun,""
PecanProject,pecan,667,360,72,168,67,16,PecanProject,""
TelescopeJS,Telescope,962,560,58,222,122,16,TelescopeJS,""
AppliedEnergistics,Applied-Energistics-2,2551,1884,145,153,369,16,AppliedEnergistics,""
fontforge,fontforge,1725,1405,71,86,163,16,fontforge,""
layerhq,Atlas-iOS,546,324,57,103,62,16,layerhq,""
arrayfire,arrayfire,1417,789,203,285,140,16,arrayfire,""
Yoast,wordpress-seo,1846,1135,101,315,295,16,Yoast SEO,yoast.com/wordpress/seo
sandstorm-io,sandstorm,1063,569,143,247,104,16,sandstorm-io,""
OpenMS,OpenMS,1062,799,86,98,79,16,OpenMS,""
uProxy,uproxy,2584,1431,194,616,343,16,uProxy,""
OnsenUI,OnsenUI,1055,423,106,429,97,16,OnsenUI,""
geonetwork,core-geonetwork,831,318,68,309,136,16,geonetwork,""
rsyslog,rsyslog,477,258,58,85,76,16,rsyslog,""
dib-lab,khmer,1542,935,69,466,72,16,dib-lab,""
WhisperSystems,TextSecure,3538,2581,216,255,486,16,WhisperSystems,""
schemaorg,schemaorg,1682,1192,82,250,158,16,schemaorg,""
Dash-Industry-Forum,dash.js,634,461,59,50,64,15,Dash-Industry-Forum,""
bosun-monitor,bosun,1367,544,162,539,122,15,bosun-monitor,""
translate,pootle,1463,837,65,397,164,15,translate,""
maidsafe,routing,930,462,143,257,68,15,maidsafe,""
MSOpenTech,azure-xplat-cli,924,455,181,203,85,15,MSOpenTech,""
RobotLocomotion,drake,828,475,154,121,78,15,RobotLocomotion,drake.mit.edu
FAForever,fa,1080,619,97,261,103,15,FAForever,""
jquery,jquery,1856,1451,93,132,180,15,jquery,""
ExactTarget,fuelux,622,333,83,104,102,15,ExactTarget,""
denimgroup,threadfix,652,57,88,430,77,15,denimgroup,""
pepyatka,pepyatka-html,1627,859,102,261,405,15,pepyatka,""
hechoendrupal,DrupalConsole,395,214,70,60,51,15,hechoendrupal,""
YetiForceCompany,YetiForceCRM,3127,665,353,1620,489,15,YetiForceCompany,""
RoboticsURJC,JdeRobot,404,214,60,69,61,15,RoboticsURJC,""
allegro,ralph,760,406,134,152,68,15,allegro,""
bitpay,copay,1427,650,278,273,226,15,bitpay,""
munin-monitoring,munin,357,125,61,108,63,15,munin-monitoring,""
nengo,nengo_viz,2121,1083,132,787,119,15,nengo,""
phenotips,phenotips,988,379,93,319,197,15,phenotips,""
broadinstitute,hellbender,1957,1083,117,608,149,15,Broad Institute,broadinstitute.org
Mashape,kong,1958,844,125,835,154,15,Mashape,""
PowerDNS,pdns,963,540,149,189,85,15,PowerDNS,""
ngageoint,geowave,956,161,84,645,66,15,ngageoint,""
KSP-KOS,KOS,1967,1405,154,165,243,15,KSP-KOS,""
Famous,engine,1106,820,123,70,93,15,Famous,""
numixproject,numix-icon-theme-circle,2047,1071,249,400,327,15,numixproject,""
h2o,h2o,705,349,61,221,74,14,h2o,""
pods-framework,pods,1230,599,112,409,110,14,pods-framework,""
dotCMS,core,1145,547,93,202,303,14,dotCMS,""
inverse-inc,packetfence,1803,497,81,989,236,14,inverse-inc,""
skulpt,skulpt,1027,775,76,125,51,14,skulpt,""
otland,forgottenserver,1027,749,71,98,109,14,otland,""
ControlSystemStudio,cs-studio,1012,558,129,257,68,14,ControlSystemStudio,""
MN-Script-Team,DHS-MAXIS-Scripts,937,540,152,130,115,14,MN-Script-Team,""
cfpb,cfgov-refresh,2054,949,193,840,72,14,Consumer Financial Protection Bureau,cfpb.github.io
bloomberg,chef-bcpc,804,426,118,208,52,14,bloomberg,""
Samsung,GearVRf,755,528,95,79,53,14,Samsung,""
XX-net,XX-Net,2765,2183,53,107,422,14,XX-net,github.com/XX-net/XX-Net
lhcb,first-analysis-steps,709,457,59,141,52,14,lhcb,""
TonyTewsAngels,Dev,685,87,82,432,84,14,TonyTewsAngels,""
MahApps,MahApps.Metro,676,345,55,169,107,14,MahApps,""
PistonDevelopers,conrod,571,350,79,72,70,14,PistonDevelopers,""
palantir,tslint,528,302,75,86,65,14,TSLint,palantir.github.io/tslint
pfnet,chainer,471,190,56,167,58,14,pfnet,""
getnikola,nikola,1557,827,89,498,143,13,getnikola,""
hyperoslo,Form,811,398,84,275,54,13,hyperoslo,""
AFNetworking,AFNetworking,952,681,67,65,139,13,AFNetworking,""
xpressengine,xe-core,761,423,81,110,147,13,xpressengine,""
Capgemini,Apollo,999,302,145,459,93,13,Capgemini,""
motech-implementations,mim,1880,847,232,742,59,13,motech-implementations,""
FormidableLabs,radium,748,404,67,203,74,13,FormidableLabs,""
intel-hadoop,gearpump,1044,508,164,154,218,13,intel-hadoop,""
zooniverse,Panoptes-Front-End,3505,2035,263,669,538,13,zooniverse,""
DemocracyOS,app,1045,313,100,483,149,13,DemocracyOS,""
twosigma,beaker-notebook,1821,680,224,606,311,13,twosigma,""
molgenis,molgenis,1469,458,376,380,255,13,molgenis,""
jekyll,jekyll,1307,1048,75,57,127,13,jekyll,""
opentx,opentx,1765,1010,87,509,159,13,opentx,""
hasadna,anyway,667,379,71,138,79,13,hasadna,""
nukeviet,nukeviet,1122,455,97,325,245,13,nukeviet,""
PocketMine,PocketMine-MP,1725,1011,75,276,363,13,PocketMine,""
twitter,typeahead.js,626,428,53,38,107,13,twitter,""
UCATLAS,xAODAnaHelpers,607,293,79,149,86,13,UCATLAS,""
Learning-Fuze,c4_TDL,574,149,154,163,108,13,Learning-Fuze,""
palantir,plottable,3593,1457,470,1484,182,13,palantir,""
Stratio,sparkta,537,138,124,137,138,13,Stratio,""
ReactiveX,RxJava,1331,1016,118,99,98,13,ReactiveX,reactivex.io
