org,repo,activity,comments,prs,commits,issues,authors,project,url
Treeofsavior,EnglishTranslation,3239,1967,595,541,136,78,Treeofsavior,""
sequelize,sequelize,3276,2455,161,225,435,78,Sequelize,docs-sequelizejs.com
magento,magento2,2925,2173,135,127,490,78,Magento,magento.com/home
gitlabhq,gitlabhq,2069,1394,75,401,199,78,GitLab,gitlab.com
phpmyadmin,phpmyadmin,2505,925,121,1314,145,76,phpmyadmin,""
cocos2d,cocos2d-x,4771,2639,871,796,465,76,Cocos2d-x,cocos2d-x.org
isocpp,CppCoreGuidelines,805,389,162,159,95,76,isocpp,""
chef,chef+chef-provisioning-aws,3331,2095,260,739,237,75,Chef,chef.io/chef
mozilla,fxa-content-server+thimble.webmaker.org+webmaker-core+pdf.js+donate.mozilla.org,10331,6814,780,1160,1577,74,Mozilla,mozilla.org
google,material-design-lite,5368,3907,308,480,673,73,Google Material Design Components,getmdl.io
TrinityCore,TrinityCore,5135,3677,177,757,524,71,TrinityCore,trinitycore.org
mesosphere,marathon+mesos-dns,3852,2193,283,891,485,70,Mesosphere,mesosphere.com
woothemes,woocommerce+sensei,3181,1774,297,500,610,69,woothemes,""
CartoDB,cartodb+docs+cartodb.js,10523,5671,725,3058,1069,69,CARTO,carto.com
github,git-lfs+linguist,2335,1445,281,451,158,68,GitHub,github.com
Automattic,jetpack,2691,1296,296,910,189,65,Automattic Jetpack,jetpack.com
fpco,stackage,1025,582,141,247,55,64,Hackage,stackage.org
e-government-ua,i,5582,1839,94,3347,302,63,Основной репозиторий,igov.org.ua
rapid7,metasploit-framework,2719,1990,292,302,135,62,Rapid7,rapid7.com
ManageIQ,manageiq,7164,4762,1175,1007,220,62,ManageIQ,manageiq.org
spark,firmware+docs,2399,1172,153,905,169,62,spark,""
nim-lang,Nim,1911,1265,173,246,227,62,nim-lang,""
grpc,grpc+grpc-java,6949,3928,1221,1135,665,60,gRPC,grpc.io
eslint,eslint,5871,4461,393,364,653,60,eslint,eslint.org
codecombat,codecombat,951,347,133,393,78,59,CodeCombat,codecombat.com
playframework,playframework,1786,1248,193,158,187,59,Play Framework,playframework.com
driftyco,ionic+ng-cordova,3493,2729,145,116,503,58,Ionic,ionicframework.com
pantheon-systems,documentation+cli,3240,1334,393,1251,262,58,pantheon-systems,""
diydrones,ardupilot,3061,2185,298,411,167,56,diydrones,""
haskell,cabal+haskell-mode,2053,1575,157,138,183,55,haskell,""
OfficeDev,PnP+Office-UI-Fabric,1156,546,163,292,155,55,Office Developer,dev.office.com
processing,processing+p5.js,3633,2216,245,693,479,54,processing,""
auth0,docs,765,100,190,397,78,54,Auth0,auth0.com
Sylius,Sylius,2098,1480,266,174,178,54,Sylius,""
CleverRaven,Cataclysm-DDA,4636,3535,550,269,282,53,Cataclysm-DDA,en.cataclysmdda.com
twbs,bootstrap,3714,2453,379,301,581,53,twbs,""
voidlinux,void-packages,4603,1209,581,2670,143,52,The Void distribution,voidlinux.eu
mapbox,mapbox-gl-native+mapbox-gl-js,5700,3344,382,1389,585,52,Mapbox,mapbox.com
spree,spree,1207,767,144,187,109,52,Spree,guides.spreecommerce.org
npm,npm+newww,6538,4495,224,762,1057,50,npm,npmjs.com
spotify,luigi,1508,1127,168,145,68,50,spotify,""
Codeception,Codeception,1446,931,144,194,177,50,Codeception,""
hashicorp,vault,1711,1042,110,384,175,49,Vault,vaultproject.io
ethereum,go-ethereum+cpp-ethereum,4972,2881,704,903,484,48,Ethereum,ethereum.org
CenterForOpenScience,osf.io,5153,3308,678,809,358,48,CenterForOpenScience,""
openhab,openhab,2308,1733,219,174,182,47,openHAB,openhab.org
numpy,numpy,2255,1722,202,153,178,47,numpy,""
Leaflet,Leaflet,1850,1256,126,269,199,47,Leaflet,""
manastech,crystal,3780,2771,371,237,401,47,manastech,""
Particular,NServiceBus+docs.particular.net,2611,998,229,1260,124,46,NServiceBus,particular.net/nservicebus
california-civic-data-coalition,django-calaccess-raw-data,1326,235,130,213,748,46,california-civic-data-coalition,""
Baystation12,Baystation12,4940,2936,803,700,501,45,Baystation12,baystation12.net
Polymer,polymer+docs,2707,1658,184,381,484,45,Polymer,polymer-project.org
BVLC,caffe,2966,2357,197,116,296,44,BVLC,""
hackedu,hack-camp+hackedu,3387,1957,306,757,367,44,hackedu,""
NativeScript,NativeScript+nativescript-cli,4388,2422,436,1011,519,44,NativeScript,nativescript.org
SeleniumHQ,selenium,1798,1173,94,236,295,44,SeleniumHQ,""
Reactive-Extensions,RxJS,763,457,60,155,91,44,Reactive-Extensions,""
DataDog,dd-agent,1403,589,176,582,56,44,DataDog,""
pytest-dev,pytest,1831,1404,139,158,130,43,pytest-dev,""
openframeworks,openFrameworks,2804,1973,210,444,177,43,openframeworks,""
letsencrypt,boulder+letsencrypt,4274,2186,438,1275,375,43,Let's Encrypt,letsencrypt.org
NREL,EnergyPlus+OpenStudio,3903,2248,207,1214,234,43,NREL,""
spring-projects,spring-boot,2980,1916,162,410,492,43,spring-projects,""
symfony,symfony,4118,3160,418,202,338,43,Symfony,symfony.com
deis,deis,3615,2744,318,239,314,42,deis,""
acemod,ACE3,5574,3522,504,1114,434,42,ACE Mod,acemod.com
mantidproject,mantid,3689,817,411,2011,450,42,Mantid,mantidproject.org
commercialhaskell,stack,3456,2444,112,396,504,42,commercialhaskell,""
matplotlib,matplotlib,3125,2411,322,192,200,42,matplotlib,""
raspberrypi,linux,1020,772,53,132,63,42,raspberrypi,""
jscs-dev,node-jscs,1727,1264,127,152,184,41,jscs-dev,""
neo4j,neo4j,2361,1022,518,725,96,41,neo4j,""
guardian,frontend,6048,2528,940,2395,185,41,The Guardian,theguardian.com
minetest,minetest,2543,1990,157,190,206,41,minetest,""
astropy,astropy,2491,1974,186,198,133,41,astropy,""
plone,Products.CMFPlone,2690,1696,109,509,376,40,plone,""
kivy,kivy,954,520,84,236,114,40,kivy,""
codemirror,CodeMirror,862,498,96,149,119,40,codemirror,""
hazelcast,hazelcast,3820,2431,498,632,259,40,hazelcast,""
Microsoft,nodejstools+CodeContracts+GSL,2350,1605,223,172,350,40,Microsoft,""
RocketChat,Rocket.Chat,3776,2041,274,1021,440,40,RocketChat,rocket.chat
silverstripe,silverstripe-framework,1448,1063,176,130,79,40,silverstripe,""
google,closure-compiler,842,512,59,175,96,39,Google Closure Compiler,developers.google.com/closure/compiler
mattermost,platform,3502,1682,711,1015,94,39,Mattermost,mattermost.org
concrete5,concrete5,1678,893,212,411,162,39,concrete5,""
hashicorp,consul,1258,897,65,158,138,39,Consul,consul.io
scipy,scipy,1871,1458,169,109,135,39,scipy,""
sympy,sympy,2322,1816,215,143,148,38,sympy,""
Dolibarr,dolibarr,1936,777,315,632,212,38,Dolibarr,""
cakephp,cakephp,2647,1880,232,222,313,38,CakePHP,cakephp.org
fish-shell,fish-shell,2727,2193,95,223,216,38,fish-shell,""
zurb,foundation,923,663,60,89,111,37,zurb,zurb.com
swagger-api,swagger-codegen+swagger-core,1790,1062,295,128,305,37,Swagger,swagger.io
librenms,librenms,1964,1155,294,254,261,37,librenms,""
dotnet,orleans,1674,1079,209,291,95,37,Microsoft Orleans,dotnet.github.io/orleans
Microsoft,TypeScript,7403,5427,344,602,1030,37,TypeScript,typescriptlang.org
modxcms,revolution,1308,965,141,101,101,37,modxcms,""
octobercms,october,962,463,127,255,117,36,octobercms,""
libretro,RetroArch,2727,590,177,1801,159,36,libretro,libretro.com
graphql,graphql-js,1182,639,101,351,91,36,graphql,""
kamailio,kamailio,956,424,66,404,62,36,kamailio,""
DarkstarProject,darkstar,2491,1407,354,543,187,36,DarkstarProject,""
Theano,Theano,1215,813,174,99,129,36,Theano,""
deeplearning4j,deeplearning4j+nd4j,3357,591,377,2111,278,36,deeplearning4j,""
duckduckgo,zeroclickinfo-goodies,1890,1418,302,114,56,36,DuckDuckHack,duckduckhack.com
meteor,meteor,4428,3028,112,712,576,36,Meteor,meteor.com
novus,nvd3,754,532,68,51,103,35,novus,""
google,WebFundamentals,1913,571,309,758,275,35,Google WebFundamentals,developers.google.com/web/fundamentals
ReactiveCocoa,ReactiveCocoa,1644,1182,101,148,213,35,ReactiveCocoa,""
Netflix,falcor,586,304,77,130,75,35,Netflix,""
ReactiveX,RxJava+RxJS,3616,2403,468,450,295,35,ReactiveX,reactivex.io
idaholab,moose,2260,1560,267,235,198,35,idaholab,""
scrapy,scrapy,1189,818,105,171,95,35,scrapy,""
joyent,node,1469,1134,76,55,204,35,joyent,""
druid-io,druid,1805,1073,387,265,80,34,druid-io,""
esp8266,Arduino,2305,1781,95,153,276,34,esp8266,""
magefree,mage,1308,358,94,717,139,34,magefree,""
MarlinFirmware,Marlin+MarlinDev,4213,3509,157,276,271,34,Marlin,marlinfw.org
idris-lang,Idris-dev,1162,693,151,200,118,34,idris-lang,""
uber,tchannel,3064,1044,509,1439,72,34,uber,""
ember-cli,ember-cli+ember-twiddle,2527,1719,336,173,299,34,ember-cli,""
domokit,sky_engine,1901,786,459,457,199,33,domokit,""
RIOT-OS,RIOT,4340,3644,353,254,89,33,RIOT-OS,""
meanjs,mean,3333,2803,240,162,128,33,meanjs,""
libgit2,libgit2,905,560,109,176,60,33,libgit2,""
cerebris,jsonapi-resources,917,602,87,119,109,33,cerebris,""
EFForg,privacybadgerfirefox+privacybadgerchrome,1725,1145,109,157,314,33,EFForg,""
OrchardCMS,Orchard,2371,1432,149,496,294,33,OrchardCMS,""
realm,realm-java+realm-cocoa,4296,2811,162,841,482,33,Realm,realm.io
composer,composer,2260,1897,72,93,198,33,composer,""
Automattic,mongoose,1753,1206,56,222,269,33,Automattic,""
galaxyproject,galaxy,2099,1338,332,339,90,33,galaxyproject,""
openlayers,ol3,1876,1296,207,214,159,33,openlayers,""
pydata,pandas,3449,2671,315,91,372,32,pydata,""
google,protobuf,1283,825,182,156,120,32,Google Protocol Buffers,developers.google.com/protocol-buffers
libgdx,libgdx,1189,822,78,151,138,32,libgdx,""
jruby,jruby,2443,1207,82,945,209,32,jruby,""
Kunstmaan,KunstmaanBundlesCMS,623,226,160,174,63,32,Kunstmaan,""
nltk,nltk,729,444,84,147,54,32,nltk,""
diaspora,diaspora,2247,1660,183,275,129,32,diaspora,""
pyload,pyload,1855,1301,90,157,307,31,pyload,""
OpenRA,OpenRA,5656,4382,487,416,371,31,OpenRA,""
cleanflight,cleanflight,3600,3176,128,131,165,31,cleanflight,""
riot,riot,2606,1927,107,314,258,31,riot,""
DynamoDS,Dynamo,2546,1515,427,424,180,31,DynamoDS,""
wordpress-mobile,WordPress-iOS+WordPress-Android,4496,1628,413,2102,353,31,WordPress-mobile,make.wordpress.org/mobile
pantsbuild,pants,1699,728,409,406,156,31,pantsbuild,""
SUSE,machinery+Portus,2411,890,447,935,139,31,SUSE,""
CiscoCloud,microservices-infrastructure,1052,602,110,260,80,31,CiscoCloud,""
zeromq,libzmq,534,302,92,89,51,31,zeromq,""
dropwizard,dropwizard,645,387,74,128,56,30,dropwizard,""
arduino,Arduino,3340,2617,90,205,428,30,arduino,""
OsnaCS,dbp-game+drk-funk,1478,527,412,373,166,30,OsnaCS,""
Semantic-Org,Semantic-UI,2912,1911,76,324,601,30,Semantic-Org,""
dealii,dealii,2144,1378,391,302,73,30,dealii,""
rails-api,active_model_serializers,2041,1679,147,113,102,30,rails-api,""
libuv,libuv,1133,931,74,67,61,30,libuv,""
phoenixframework,phoenix,1038,684,107,136,111,29,phoenixframework,""
adobe,brackets,2244,1564,133,214,333,29,adobe,""
notepad-plus-plus,notepad-plus-plus,2374,1592,147,143,492,29,notepad-plus-plus,""
bitovi,canjs,1072,552,111,309,100,29,bitovi,""
bcit-ci,CodeIgniter,1036,646,93,161,136,29,bcit-ci,""
HabitRPG,habitrpg,2570,1554,135,553,328,29,HabitRPG,""
drush-ops,drush,1247,832,78,213,124,29,drush-ops,""
mxe,mxe,820,436,92,226,66,29,mxe,""
WordPress,twentysixteen,1466,976,222,145,123,29,WordPress,""
duckduckgo,zeroclickinfo-spice,1143,792,124,166,61,29,duckduckgo,""
bundler,bundler,1142,777,140,137,88,29,bundler,""
coreos,etcd,2011,1448,225,124,214,28,CoreOS,coreos.com
nengo,nengo+nengo_gui,2196,1354,104,627,111,28,nengo,""
OpenRCT2,OpenRCT2,2206,1189,222,539,256,28,OpenRCT2,openrct2.website
bolt,bolt,2291,1431,245,418,197,28,bolt,""
akkadotnet,akka.net,1031,699,128,92,112,28,akkadotnet,""
StackStorm,st2,2028,892,301,778,57,28,StackStorm,""
torchbox,wagtail,1352,840,167,201,144,27,torchbox,""
piwik,piwik,3444,1932,217,987,308,27,piwik,""
bem,bem-components+bem-core,1159,484,127,402,146,27,bem,""
react-bootstrap,react-bootstrap,2015,1418,220,176,201,27,react-bootstrap,""
TryGhost,Ghost,1651,1046,229,185,191,27,TryGhost,""
prometheus,prometheus,2268,1495,159,515,99,27,Prometheus,prometheus.io
CloudSlang,cloud-slang-content+cloud-slang,1946,867,149,806,124,27,CloudSlang,""
ligo-cbc,pycbc,1339,724,235,308,72,27,ligo-cbc,""
getsentry,sentry,2943,751,145,1689,358,27,getsentry,""
pfnet,chainer,1968,741,246,854,127,27,pfnet,""
pixijs,pixi.js,606,416,53,52,85,26,pixijs,""
Windows-XAML,Template10,795,407,71,205,112,26,Windows-XAML,""
KeepSafe,aiohttp,738,401,53,218,66,26,KeepSafe,""
bokeh,bokeh,2430,1459,183,554,234,26,bokeh,""
coreos,rkt,1978,1412,251,162,153,26,rkt,github.com/rkt/rkt
rebar,rebar3,1376,934,159,150,133,26,rebar,""
cuberite,cuberite,1793,1256,124,315,98,26,cuberite,""
NodeBB,NodeBB,2263,1046,61,803,353,26,NodeBB,""
aws,aws-sdk-php+aws-cli,1316,875,119,187,135,26,aws,""
pyinstaller,pyinstaller,2336,1730,77,349,180,25,pyinstaller,""
Alamofire,Alamofire,1425,978,77,165,205,25,Alamofire,""
citra-emu,citra,1663,1157,200,208,98,25,citra-emu,""
scikit-image,scikit-image,1014,814,66,61,73,25,scikit-image,""
heroku,heroku,565,250,70,192,53,25,heroku,""
FormidableLabs,radium,714,445,57,126,86,25,FormidableLabs,""
ramda,ramda,1550,1280,102,86,82,25,ramda,""
Comcast,traffic_control,749,219,212,219,99,25,Comcast,""
divio,django-cms,1334,814,216,207,97,25,divio,""
drone,drone,786,496,59,157,74,25,drone,""
xcat2,xcat-core,808,470,115,134,89,25,xcat2,""
ploneintranet,ploneintranet,2731,1196,274,1047,214,25,ploneintranet,""
CGAL,cgal,1275,812,133,224,106,25,CGAL,""
balderdashy,sails,1365,1054,51,75,185,25,balderdashy,""
openSUSE,open-build-service,1268,636,175,388,69,25,openSUSE,""
FreeRDP,FreeRDP,1014,779,84,76,75,24,FreeRDP,""
HerculesWS,Hercules,957,499,75,266,117,24,HerculesWS,""
magit,magit,2893,1999,114,502,278,24,magit,""
cockroachdb,cockroach,2742,1149,313,1130,150,24,Cockroach DB,cockroachlabs.com
solettaproject,soletta,2512,1389,616,444,63,24,solettaproject,""
pypa,pip,1085,803,97,68,117,24,pypa,""
orientechnologies,orientdb,4343,2988,53,752,550,24,orientechnologies,""
NodeRedis,node_redis,1014,699,71,169,75,24,NodeRedis,""
HewlettPackard,grommet,680,205,60,340,75,24,HewlettPackard,""
HippieStationCode,HippieStation13,2453,1436,333,509,175,24,HippieStationCode,github.com/HippieStationCode/HippieStation13
pouchdb,pouchdb,1900,1424,122,216,138,24,pouchdb,""
dmwm,WMCore+CRABServer,2445,1710,287,294,154,23,dmwm,""
HP-Enterprise,BriAir,2112,416,206,1167,323,23,HP-Enterprise,""
numenta,nupic,1708,1143,190,204,171,23,numenta,""
elm-lang,core,651,446,81,64,60,23,elm-lang,""
leancloud,docs,655,215,135,252,53,23,leancloud,""
WP-API,WP-API,996,611,101,130,154,23,WP-API,""
dmlc,xgboost,764,417,63,185,99,23,DMLC,dmlc.github.io
bosun-monitor,bosun,1156,467,148,437,104,23,bosun-monitor,""
zfsonlinux,zfs,2367,1965,131,59,212,23,zfsonlinux,""
robolectric,robolectric,847,635,55,54,103,23,robolectric,""
marionettejs,backbone.marionette,934,725,65,68,76,23,marionettejs,""
pyca,cryptography,1361,854,226,198,83,23,pyca,""
universal-ctags,ctags,1313,911,137,213,52,22,universal-ctags,""
PCSX2,pcsx2,2813,2332,121,238,122,22,PCSX2,""
opencart,opencart,1056,540,94,245,177,22,opencart,""
fabric8io,fabric8,1630,466,264,757,143,22,fabric8,fabric8.io
OBOFoundry,OBOFoundry.github.io,577,208,52,228,89,22,OBOFoundry,""
SubtitleEdit,subtitleedit,1288,458,331,443,56,22,SubtitleEdit,""
slimphp,Slim,1072,802,95,73,102,22,slimphp,""
este,este,1161,723,63,231,144,22,este,""
PolymerElements,polymer-starter-kit,1159,875,65,95,124,21,PolymerElements,""
poooi,poi,1095,551,91,317,136,21,poooi,""
JabRef,jabref,1122,495,70,479,78,21,JabRef,""
flask-admin,flask-admin,560,326,81,88,65,21,flask-admin,""
qklabs,qksms,562,351,51,81,79,21,qklabs,""
MvvmCross,MvvmCross,583,393,60,77,53,21,MvvmCross,""
salesagility,SuiteCRM,603,239,98,118,148,21,salesagility,""
servo,servo,5622,4408,755,144,315,21,The Servo Browser Engine,servo.org
MightyPirates,OpenComputers,1546,1173,55,155,163,21,MightyPirates,""
zooniverse,Panoptes-Front-End,3698,2249,340,630,479,21,zooniverse,""
NancyFx,Nancy,777,610,55,61,51,21,NancyFx,""
oh-my-fish,oh-my-fish,782,536,62,132,52,21,oh-my-fish,""
mono,MonoGame,1467,1179,111,82,95,21,mono,""
dotCMS,core,942,352,132,288,170,21,dotCMS,""
learningequality,ka-lite,2855,1954,324,279,298,21,learningequality,""
balabit,syslog-ng,1000,718,91,98,93,21,balabit,""
Lasagne,Lasagne,1195,990,73,60,72,21,Lasagne,""
sandstorm-io,sandstorm,1982,1049,260,510,163,20,sandstorm-io,""
twosigma,beaker-notebook,2443,966,326,740,411,20,twosigma,""
palantir,plottable,2720,1344,227,944,205,20,palantir,""
videojs,video.js,2514,1879,163,245,227,20,videojs,""
WhisperSystems,TextSecure,3022,2078,215,241,488,20,WhisperSystems,""
palantir,tslint,861,495,77,130,159,20,TSLint,palantir.github.io/tslint
cfpb,cfgov-refresh,2647,1153,270,1130,94,20,Consumer Financial Protection Bureau,cfpb.github.io
nightscout,cgm-remote-monitor,1529,449,499,512,69,20,nightscout,""
AnalyticalGraphicsInc,cesium,757,380,114,194,69,20,AnalyticalGraphicsInc,""
pencilblue,pencilblue,506,264,59,129,54,20,pencilblue,""
geoadmin,mf-geoadmin3,1975,999,167,697,112,19,geoadmin,""
webida,webida-client,690,137,189,171,193,19,webida,""
getnikola,nikola,1754,904,116,556,178,19,getnikola,""
mozilla-services,heka,621,332,86,123,80,19,Mozilla Services,mozilla-services.github.io
clementine-player,Clementine,615,396,53,84,82,19,clementine-player,""
AyuntamientoMadrid,participacion,2063,525,366,918,254,19,AyuntamientoMadrid,""
RetroShare,RetroShare,542,234,88,166,54,19,RetroShare,""
elementary,mvp,541,262,88,123,68,19,elementary,""
uProxy,uproxy,1291,703,109,342,137,19,uProxy,""
cake-build,cake,965,662,78,140,85,19,cake-build,""
GitTools,GitVersion,1012,720,87,110,95,19,GitTools,""
datacleaner,DataCleaner,1317,451,120,630,116,19,datacleaner,""
FAForever,fa,1339,827,97,265,150,19,FAForever,""
acplt,open62541,1350,746,62,442,100,19,acplt,""
bitcoin-dot-org,bitcoin.org,930,694,97,86,53,19,bitcoin-dot-org,""
MN-Script-Team,DHS-MAXIS-Scripts,1457,757,272,258,170,19,MN-Script-Team,""
ckan,ckan,819,453,87,178,101,19,ckan,""
Jasig,cas,1232,650,94,407,81,19,Jasig,""
ant-design,ant-design,1042,380,121,382,159,18,Ant Design,ant.design
geonetwork,core-geonetwork,445,137,52,179,77,18,geonetwork,""
pingcap,tidb,1516,701,205,521,89,18,PingCAP,github.com/pingcap
EC-CUBE,ec-cube,1378,878,147,121,232,18,EC-CUBE,""
crowdresearch,crowdsource-platform,1313,556,232,459,66,18,crowdresearch,""
urho3d,Urho3D,1297,677,67,448,105,18,urho3d,""
projecthydra-labs,curation_concerns,1288,484,199,453,152,18,projecthydra-labs,""
Samsung,jerryscript,2459,1397,250,690,122,18,Samsung,""
gocd,gocd,1086,742,86,88,170,18,gocd,""
moment,moment,1065,821,69,36,139,18,moment,""
ZoneMinder,ZoneMinder,990,638,99,180,73,18,ZoneMinder,""
GoogleCloudPlatform,PerfKitBenchmarker,866,479,96,229,62,18,GoogleCloudPlatform,""
constabulary,gb,820,478,76,185,81,18,constabulary,""
SimpleMachines,SMF2.1,795,501,107,101,86,18,SimpleMachines,""
scalajp,2016.scalamatsuri.org,765,265,122,312,66,18,scalajp,""
LiveSplit,LiveSplit,762,194,88,394,86,18,LiveSplit,""
supercollider,supercollider,632,436,57,87,52,18,supercollider,""
rsyslog,rsyslog,590,343,63,118,66,18,rsyslog,""
mila-udem,blocks,575,411,52,49,63,18,mila-udem,""
cBioPortal,cbioportal,451,129,123,133,66,18,cBioPortal,""
hydroshare,hydroshare,1273,674,56,459,84,17,hydroshare,""
linuxmint,Cinnamon,1237,851,73,92,221,17,linuxmint,""
xmartlabs,XLForm,655,400,58,59,138,17,xmartlabs,""
docker,machine,2679,2186,147,45,301,17,docker,""
Stratio,sparkta,1608,290,474,520,324,17,Stratio,""
opentx,opentx,4033,2620,114,823,476,17,opentx,""
GoldenCheetah,GoldenCheetah,772,289,90,327,66,17,GoldenCheetah,""
thelia,thelia,498,219,126,100,53,17,thelia,""
NuCivic,dkan,1108,577,131,326,74,17,NuCivic,""
TauLabs,TauLabs,2327,1887,172,153,115,17,TauLabs,""
sulu-io,sulu,1975,442,213,1198,122,17,sulu-io,""
premake,premake-core,890,651,94,82,63,17,premake,""
Yoast,wordpress-seo,2414,1446,121,562,285,17,Yoast SEO,yoast.com/wordpress/seo
querydsl,querydsl,931,486,117,263,65,17,querydsl,""
Sitefinity,feather,512,54,104,236,118,17,Sitefinity,""
micropython,micropython,1255,925,76,200,54,17,micropython,""
AIFDR,inasafe,1321,797,173,162,189,16,AIFDR,""
ResearchKit,ResearchKit,1059,738,128,121,72,16,ResearchKit,""
bitpay,copay,1236,713,195,190,138,16,bitpay,""
DotNetAnalyzers,StyleCopAnalyzers,2470,1464,380,344,282,16,DotNetAnalyzers,""
EventStore,EventStore,940,446,125,306,63,16,EventStore,""
netty,netty,2367,1773,145,273,176,16,netty,""
neovim,neovim,3164,2662,203,61,238,16,neovim,""
opal,opal,912,574,85,180,73,16,opal,""
summernote,summernote,840,411,54,260,115,16,summernote,""
maidsafe,crust,836,444,121,210,61,16,maidsafe,""
stellar,stellar-core,795,189,149,357,100,16,stellar,""
CorsixTH,CorsixTH,788,574,72,71,71,16,CorsixTH,""
layerhq,Atlas-iOS,476,246,62,111,57,16,layerhq,""
FreeRADIUS,freeradius-server,1684,499,117,995,73,16,FreeRADIUS,""
nukeviet,nukeviet,1866,887,143,481,355,16,nukeviet,""
nexcess,magento-turpentine,1122,889,60,80,93,16,nexcess,""
MDAnalysis,mdanalysis,1106,747,62,215,82,16,MDAnalysis,""
raintank,grafana,1150,608,88,332,122,16,raintank,""
dib-lab,khmer,2101,1233,92,683,93,15,dib-lab,""
wet-boew,wet-boew,1760,1474,73,58,155,15,wet-boew,""
allegro,ralph,945,501,189,168,87,15,allegro,""
UV-CDAT,uvcdat,1639,1187,79,304,69,15,UV-CDAT,""
biocore,scikit-bio,991,756,79,62,94,15,biocore,""
OmniSharp,generator-aspnet,804,576,63,92,73,15,OmniSharp,""
Cockatrice,Cockatrice,2749,2098,187,191,273,15,Cockatrice,""
Carthage,Carthage,1431,1074,76,127,154,15,Carthage,""
i3,i3,1474,1178,68,77,151,15,i3,""
jquery,jquery,1299,991,77,103,128,15,jquery,""
SatelliteQE,robottelo,1937,1381,209,196,151,15,SatelliteQE,""
mitodl,lore,3386,1493,265,1404,224,15,MIT Office of Digital Learning,odl.mit.edu
fail2ban,fail2ban,983,761,55,92,75,15,fail2ban,""
AFNetworking,AFNetworking,845,583,54,48,160,15,AFNetworking,""
inverse-inc,packetfence,1199,486,79,497,137,15,inverse-inc,""
KleeGroup,focus-components,1203,309,187,555,152,15,KleeGroup,""
weaveworks,weave,3707,1992,225,1248,242,15,weaveworks,""
linnovate,mean,370,186,52,68,64,15,linnovate,""
angular,protractor,1331,990,56,50,235,15,Protractor,protractortest.org
red-eclipse,base,952,329,86,448,89,15,red-eclipse,""
