org,repo,activity,comments,prs,commits,issues,authors,project,url
nodejs,node+nodejs.org+nodejs-ko,30580,23497,2767,2177,2139,418,Node.js,nodejs.org
magento,magento2+devdocs,36081,27335,1185,2938,4623,415,Magento,magento.com/home
odoo,odoo,19665,10140,3217,4780,1528,403,Odoo,odoo.com
rails,rails+webpacker,19691,13343,2690,2054,1604,398,Ruby on Rails,rubyonrails.org
Microsoft,UWPCommunityToolkit+PTVS+RTVS+LightGBM+react-native-code-push+pxt-microbit+mattercenter+ApplicationInsights-dotnet-server+ApplicationInsights-dotnet+bond+BotFramework-WebChat+ApplicationInsights-JS+ApplicationInsights-aspnetcore,31747,16975,3325,7702,3745,377,Microsoft,""
eclipse,che+jetty.project+kura+omr+rdf4j+xtext-core+californium+vorto,42837,21272,3955,12859,4751,367,Eclipse,eclipse.org
fossasia,open-event-orga-server+gci16.fossasia.org+open-event-android+open-event-webapp+susi_android+phimpme-android,26986,15423,4221,4740,2602,365,fossasia,fossasia.org
Automattic,wp-calypso,54687,24826,5266,22058,2537,363,WP Calypso,developer.wordpress.com/calypso
PokemonGoF,PokemonGo-Bot,34885,26829,2087,2009,3960,351,PokemonGoF,maps.pikabot.org
aspnet,EntityFramework+Mvc+Docs+KestrelHttpServer+SignalR+Razor+Templates,36945,21304,3072,8281,4288,338,ASP.net,asp.net
openwrt,packages+luci+openwrt,11673,7252,1907,1859,655,327,OpenWrt,openwrt.org
cloudfoundry,bosh+cf-release+cloud_controller_ng,9363,3123,367,5312,561,323,Cloud Foundry,cloudfoundry.org
auth0,docs+lock+auth0.js,11944,4176,2783,4125,860,323,Auth0,auth0.com
tootsuite,mastodon,8958,5495,1090,1299,1074,296,Mastodon,mastodon.social
PowerShell,PowerShell+PowerShell-Docs+xSQLServer+xPSDesiredStateConfiguration,16728,11272,1706,2008,1742,295,PowerShell,microsoft.com/powershell
dmlc,mxnet+xgboost,19727,13723,1774,933,3297,293,DMLC,dmlc.github.io
ampproject,amphtml+amp-by-example+docs,24441,15050,3140,3738,2513,285,AMP,ampproject.org
w3c,web-platform-tests,7761,3971,1756,1709,325,269,W3C Platform Tests,irc.w3.org/?channels=testing
fpco,stackage,4396,1985,736,1408,267,266,Hackage,stackage.org
OfficeDev,office-ui-fabric-react+office-js-docs+PnP-Sites-Core,9742,3893,1664,3134,1051,265,Office Developer,dev.office.com
emberjs,ember.js+data+guides,11041,7211,1474,1364,992,256,Ember.js,emberjs.com
home-assistant,home-assistant,23469,16613,3247,1733,1876,243,Home Assistant,home-assistant.io
joomla,joomla-cms,30732,23281,2008,3766,1677,241,Joomla,joomla.org
duckduckgo,zeroclickinfo-goodies+zeroclickinfo-fathead,9095,6203,1054,1169,669,240,DuckDuckHack,duckduckhack.com
fastlane,fastlane,20067,14574,1482,1627,2384,239,fastlane,fastlane.tools
bioconda,bioconda-recipes,9455,4089,2620,2506,240,237,bioconda,bioconda.github.io
chef,chef+inspec+chef-dk,12548,5890,1290,4412,956,236,Chef,chef.io/chef
voidlinux,void-packages,14015,4351,1612,7482,570,236,The Void distribution,voidlinux.eu
devopsdays,devopsdays-web,6223,1704,2033,2313,173,232,devopsdays,devopsdays.org
systemd,systemd,11281,8002,1279,801,1199,229,systemd,freedesktop.org/wiki/Software/systemd
influxdata,influxdb+telegraf+chronograf+kapacitor+docs.influxdata.com,25677,13764,2281,6265,3367,229,InfluxData,influxdata.com
ManageIQ,manageiq,36771,25322,6349,4287,813,228,ManageIQ,manageiq.org
google,blockly+cadvisor+EarlGrey+dagger+trillian+physical-web+openhtf,12943,7684,1879,2213,1167,227,google,""
grpc,grpc+grpc-java+grpc-go,26223,17593,3652,2632,2346,226,gRPC,grpc.io
ReactiveX,rxjs+RxSwift,7828,5401,698,961,768,225,ReactiveX,reactivex.io
mapbox,mapbox-gl-native+mapbox-gl-js+rasterio+mapbox-java+mapbox-gl-draw,24851,12030,2041,7719,3061,221,Mapbox,mapbox.com
openshift,openshift-docs+openshift-ansible,17148,11093,3192,2211,652,219,OpenShift,openshift.com
aws,aws-cli+aws-sdk-js+aws-sdk-go+amazon-ecs-agent+aws-sdk-ruby+aws-sdk-php,14956,9979,1089,2246,1642,217,aws,""
NativeScript,NativeScript+nativescript-cli+nativescript-angular+android-runtime+docs+ios-runtime,24067,13829,2011,5489,2738,210,NativeScript,nativescript.org
Automattic,jetpack,20172,8914,2087,7844,1327,208,Automattic Jetpack,jetpack.com
vuejs,vuex+vuejs.org,4598,2680,582,725,611,207,vuejs,vuejs.org
ArduPilot,ardupilot+ardupilot_wiki,13528,9002,1663,2045,818,205,ArduPilot,ardupilot.org
Codeception,Codeception+CodeceptJS,6697,4236,653,970,838,204,Codeception,""
rapid7,metasploit-framework,10090,7467,961,1105,557,204,Rapid7,rapid7.com
mamedev,mame,9205,2326,1288,5450,141,201,MAME,mamedev.org
flowtype,flow-typed,2866,1482,505,653,226,198,flowtype,""
Microsoft,CNTK,17424,4241,156,11743,1284,193,Microsoft Cognitive Toolkit,cntk.ai
owncloud,core+client+android+documentation,26108,18592,1393,3699,2424,190,ownCloud,owncloud.org
zurb,foundation-sites,7915,5802,614,790,709,187,zurb,zurb.com
spotify,scio+luigi+docker-client,6992,3365,762,2412,453,185,spotify,""
hyperledger,fabric,8244,5205,608,1876,555,184,Hyperledger Project,hyperledger.org
tgstation,tgstation+-tg-station,50779,42164,4614,1700,2301,183,SS13,tgstation13.org
2factorauth,twofactorauth,3257,1854,716,559,128,182,2factorauth,""
ethereum,go-ethereum+mist+solidity+ethereumj,29770,11912,1763,3002,13093,180,Ethereum,ethereum.org
vmware,vic+harbor+docker-volume-vsphere+clarity,32234,19145,3486,5417,4186,180,VMware,vmware.github.io
mattermost,platform+docs,18008,7905,3402,5885,816,176,Mattermost,mattermost.org
dart-lang,sdk+linter+angular2,23369,11641,435,8009,3284,175,Dart,dartlang.org
webpack,webpack+webpack.js.org,13741,9961,1335,719,1726,174,webpack,github.com/webpack
training-center,mentoria,2671,1634,365,486,186,174,training-center,""
prometheus+coreos,prometheus+alertmanager+node_exporter+prometheus-operator,11475,7839,986,1603,1047,171,Prometheus,prometheus.io
google,WebFundamentals,6114,1924,1045,2609,536,170,Google WebFundamentals,developers.google.com/web/fundamentals
department-of-veterans-affairs,vets-website+caseflow+vets-api+caseflow-efolder,34759,11491,3540,17530,2198,169,Caseflow,va.gov
Polymer,polymer+polymer-cli+polymer-analyzer+docs,11221,5759,1093,3083,1286,169,Polymer,polymer-project.org
greenplum-db,gpdb,9222,5569,1466,1963,224,165,greenplum-db,""
nim-lang,Nim,6390,3415,741,1283,951,165,nim-lang,""
JuliaLang,julia,22610,15688,1680,3375,1867,165,Julia,julialang.org
DataDog,dd-agent,5091,2007,715,2183,186,164,DataDog,""
cakephp,cakephp+docs,9688,6062,1468,1239,919,163,CakePHP,cakephp.org
deeplearning4j,deeplearning4j+nd4j+dl4j-examples,14645,5874,1350,5780,1641,163,deeplearning4j,""
react-toolbox,react-toolbox,4387,2894,318,534,641,161,react-toolbox,""
primefaces,primeng+primefaces,11900,6583,514,1934,2869,159,primefaces,""
18F,openFEC+web-design-standards+fec-cms+cg-product+federalist+openFEC-web-app+tock,18596,9956,1596,4922,2122,158,18F,""
nextcloud,server+android+nextcloud.com+appstore,23507,14378,1500,5128,2501,157,Nextcloud,nextcloud.com
telerik,kendo-ui-core+kendo-theme-default,8351,1702,468,4632,1549,157,Telerik,telerik.com
broadinstitute,cromwell+gatk+gatk-protected+picard,21288,10041,1381,8046,1820,154,Broad Institute,broadinstitute.org
prestodb,presto,12528,8188,1888,1532,920,154,prestodb,""
sequelize,sequelize,8408,6084,469,677,1178,153,Sequelize,docs-sequelizejs.com
phpmyadmin,phpmyadmin,3824,2072,243,827,682,153,phpmyadmin,""
ARMmbed,mbed-os+mbedtls,13619,10182,1381,1215,841,153,ARMmbed,""
frappe,erpnext+frappe,14325,5495,2503,3947,2380,151,frappe,""
google,protobuf,6928,4719,746,654,809,151,Google Protocol Buffers,developers.google.com/protocol-buffers
TrinityCore,TrinityCore,15662,10460,647,2931,1624,150,TrinityCore,trinitycore.org
babel,babel+babili+babylon,8486,5411,1025,1164,886,148,babel,""
python,mypy+typeshed,8785,5475,1423,828,1059,148,python,""
gradle,gradle,13295,3874,495,8114,812,148,gradle,""
github,VisualStudio+git-lfs+linguist+gh-ost,11411,6786,992,2630,1003,148,GitHub,github.com
symfony,symfony-docs,3183,1802,743,476,162,147,Symfony,symfony.com
scipy,scipy,6669,5117,586,385,581,145,scipy,""
matplotlib,matplotlib,11247,8689,993,625,940,144,matplotlib,""
TEAMMATES,teammates,9994,5958,976,2222,838,144,TEAMMATES,teammatesv4.appspot.com
playframework,playframework,5390,3343,809,819,419,142,Play Framework,playframework.com
Baystation12,Baystation12,15936,10321,2423,2062,1130,141,Baystation12,baystation12.net
Automattic,woocommerce-connect-client+facebook-instant-articles-wp+vip-go-mu-plugins+sensei+amp-wp,9031,4734,864,2199,1234,141,Automattic,""
PokemonGoMap,PokemonGo-Map,13916,11642,777,476,1021,139,PokemonGoMap,pokemongomap.info
open-learning-exchange,BeLL-Apps+open-learning-exchange.github.io,6511,2306,735,2892,578,139,open-learning-exchange,""
travis-ci,docs-travis-ci-com,1706,692,375,520,119,138,travis-ci,""
serverless,serverless,10586,7319,845,1286,1136,138,Serverless Framework,serverless.com
CleverRaven,Cataclysm-DDA,18440,13789,2017,961,1673,138,Cataclysm-DDA,en.cataclysmdda.com
FriendsOfSymfony,FOSUserBundle+FOSRestBundle,2971,1977,314,378,302,138,FriendsOfSymfony,""
scikit-learn,scikit-learn,11523,9562,973,254,734,137,scikit-learn,""
Yelp,paasta+elastalert,6057,2582,760,2195,520,136,Yelp,""
hashicorp,nomad,8019,3802,832,2719,666,134,Nomad,nomadproject.io
codecombat,codecombat,4848,1088,505,3017,238,134,CodeCombat,codecombat.com
wix,react-native-navigation+wix-style-react,9442,3718,628,4098,998,133,WiX,wixtoolset.org
zeit,hyper+hyperterm,9515,7109,426,766,1214,133,Hyper,hyper.is
TechEmpower,FrameworkBenchmarks,3132,1755,605,663,109,132,TechEmpower,""
grafana,grafana,12768,8318,676,1134,2640,131,grafana,""
hechoendrupal,DrupalConsole+drupal-console,4231,2488,688,647,408,131,hechoendrupal,""
bazelbuild,bazel+rules_go,11160,8103,374,1024,1659,131,bazelbuild,""
openhab,openhab+openhab-docs,5374,4059,496,352,467,130,openHAB,openhab.org
mesosphere,marathon+marathon-lb,12722,6359,746,4512,1105,127,Mesosphere,mesosphere.com
libretro,RetroArch,15350,5794,992,7587,977,127,libretro,libretro.com
eslint,eslint,11378,8425,675,1054,1224,127,eslint,eslint.org
Leaflet,Leaflet,4427,2914,405,537,571,127,Leaflet,""
zeit,next.js,7738,5497,482,818,941,126,Next.js,zeit.co/blog/next2
KeepSafe,aiohttp,4788,2668,338,1374,408,126,KeepSafe,""
circleci,circleci-docs,3080,1023,623,1166,268,126,circleci,""
pfnet,chainer,8403,4103,1119,2769,412,126,pfnet,""
elixir-lang,elixir,5857,3741,1016,701,399,126,elixir-lang,""
trilinos,Trilinos,8537,5491,150,2057,839,126,trilinos,""
kivy,kivy+python-for-android,6248,4171,564,846,667,125,kivy,""
HTBox,allReady,5376,3557,613,560,646,125,HTBox,""
BVLC,caffe,7533,5629,438,358,1108,125,BVLC,""
celery,celery,4340,2909,229,602,600,125,celery,""
RocketChat,Rocket.Chat,15083,9634,1178,1811,2460,124,RocketChat,rocket.chat
apache,trafficserver,5629,3263,992,1211,163,123,apache,""
palantir,tslint,5990,3525,777,1025,663,123,TSLint,palantir.github.io/tslint
sakaiproject,sakai,7607,3355,1776,2263,213,123,Sakai,sakaiproject.org
SeleniumHQ,selenium,8718,5585,337,1210,1586,122,SeleniumHQ,""
airbnb,caravel+superset,8910,4912,1069,1686,1243,121,Superset,github.com/airbnb/superset
mozilla-services,pageshot+screenshots,5264,2104,459,1738,963,121,Mozilla Services,mozilla-services.github.io
fabric8io,fabric8-planner+fabric8-ui+fabric8+kubernetes-client,9818,4574,1810,2130,1304,121,fabric8,fabric8.io
yarnpkg,yarn,11840,9111,633,328,1768,121,yarn,yarnpkg.com
ElemeFE,element+mint-ui,13592,7614,1222,1034,3722,120,ElemeFE,""
ngageoint,hootenanny+scale+geowave,11051,3812,896,5368,975,120,ngageoint,""
sympy,sympy,8159,6415,784,330,630,119,sympy,""
Dolibarr,dolibarr,6167,1776,1029,2760,602,119,Dolibarr,""
pingcap,tidb+tikv,17837,6908,2188,8218,523,119,PingCAP,github.com/pingcap
prebid,Prebid.js,3991,2494,468,710,319,118,prebid,""
Netflix,Hystrix+security_monkey+lemur,4518,2490,683,836,509,118,Netflix,""
coreos,kube-aws+dex+torus,5263,3431,683,638,511,118,CoreOS,coreos.com
pantheon-systems,terminus+documentation,7412,2365,1001,3570,476,118,pantheon-systems,""
palantir,atlasdb,9876,3229,1064,5143,440,117,AtlasDB,palantir.github.io/atlasdb
alibaba,weex,9242,4700,1006,2145,1391,115,Alibaba,alibaba.com
capitalone,Hygieia+cloud-custodian,8165,5170,816,1109,1070,115,capitalone,""
TeamPorcupine,ProjectPorcupine,13223,10436,1216,960,611,115,TeamPorcupine,github.com/TeamPorcupine/ProjectPorcupine
dotnet,orleans,7885,5746,828,840,471,114,Microsoft Orleans,dotnet.github.io/orleans
perl6,doc,5267,1945,279,2454,589,113,perl6,""
01org,cc-oci-runtime+ciao+corelibs-arduino101+libyami,13022,8602,1436,1760,1224,113,01org,""
OpenRCT2,OpenRCT2,11631,7963,1029,1670,969,113,OpenRCT2,openrct2.website
KhronosGroup,Vulkan-LoaderAndValidationLayers,7406,3203,829,2923,451,113,Kronos Vulkan,kronos.org
torchbox,wagtail,3066,1878,381,517,290,113,torchbox,""
howdyai,botkit,2719,1730,250,359,380,112,howdyai,""
ant-design,ant-design+ant-design-mobile,18886,10906,1069,2670,4241,112,Ant Design,ant.design
buildbot,buildbot,3430,1667,848,680,235,111,buildbot,""
mantidproject,mantid,21547,7110,1759,10916,1762,111,Mantid,mantidproject.org
realm,realm-java+realm-cocoa+realm-dotnet+realm-js,25281,15898,1261,5152,2970,111,Realm,realm.io
open-guides,og-aws,1709,933,295,342,139,110,open-guides,""
processing,processing+p5.js,5747,3879,277,690,901,109,processing,""
Microsoft,Virtualization-Documentation,2680,1329,216,976,159,109,Microsoft Virtualization,github.com/Microsoft/Virtualization-Documentation
typelevel,cats,4272,3226,433,399,214,109,typelevel,""
openstreetmap,iD+openstreetmap-website,5838,3436,351,1415,636,109,openstreetmap,""
antlr,antlr4+grammars-v4,4774,3288,542,526,418,108,antlr,""
EFForg,https-everywhere,10099,4749,4146,604,600,108,HTTPS Everywhere,eff.org/https-everywhere
meteor,meteor,12911,10285,327,1042,1257,108,Meteor,meteor.com
openSUSE,open-build-service+osem,8379,5158,1283,1444,494,108,openSUSE,""
containous,traefik,6145,4379,442,616,708,107,containous,""
moment,moment,4051,3069,287,193,502,106,moment,""
angular,zone.js+angular-cn+webdriver-manager,4053,2186,413,995,459,106,angular,""
atom,atom,15636,10446,589,2592,2009,106,Atom,atom.io
graphite-project,graphite-web,2418,1757,250,252,159,105,graphite-project,""
coreos,rkt,6779,5217,625,508,429,104,rkt,github.com/rkt/rkt
magefree,mage,5254,2024,679,1867,684,104,magefree,""
kamailio,kamailio,3928,1841,308,1561,218,104,kamailio,""
CartoDB,cartodb+cartodb.js+camshaft,26658,11324,2130,10277,2927,103,CARTO,carto.com
MinecraftForge,MinecraftForge,5764,4372,449,470,473,102,MinecraftForge,""
rangle,augury+ngCourse2+angular-training-slides,4569,1791,985,1095,698,102,rangle,""
libgdx,libgdx,2863,1815,272,371,405,101,libgdx,""
fa16scmorg,FA16SCM,846,109,252,209,276,100,Assignment Simulaton Repository,github.com/fa16scmorg/FA16SCM
galaxyproject,galaxy+tools-iuc,9212,6162,1342,1067,641,100,galaxyproject,""
google,flatbuffers,2444,1750,208,271,215,100,Google FlatBuffers,google.github.io/flatbuffers
Flexget,Flexget,5287,2648,289,1913,437,100,Flexget,""
ember-cli,ember-cli,4107,2674,361,732,340,100,ember-cli,""
PX4,Firmware,13197,8784,1291,2139,983,98,PX4,""
iovisor,bcc,3458,2371,410,449,228,98,iovisor,""
spring-cloud,spring-cloud-netflix+spring-cloud-dataflow+spring-cloud-stream,8842,5069,685,1710,1378,98,spring-cloud,""
cockroachdb,cockroach+docs,27163,16626,2510,3774,4253,98,Cockroach DB,cockroachlabs.com
certbot,certbot,7055,4792,481,942,840,97,certbot,""
simulationcraft,simc,8046,2303,207,4691,845,96,simulationcraft,""
pimcore,pimcore,5293,1584,267,2777,665,96,pimcore,""
modxcms,evolution+revolution,8468,6295,568,947,658,95,modxcms,""
druid-io,druid,8045,5691,1081,787,486,95,druid-io,""
hzuapps,java-web,1375,278,570,426,101,95,hzuapps,github.com/hzuapps
pixijs,pixi.js,8762,6258,620,1033,851,95,pixijs,""
opencart,opencart,4453,2478,468,848,659,94,opencart,""
crystal-lang,crystal,8860,6824,587,382,1067,94,crystal-lang,""
the-control-group,voyager,5422,3542,575,635,670,94,the-control-group,""
wallabag,wallabag+android-app,7206,4506,590,1307,803,94,wallabag,""
scikit-image,scikit-image,4211,3382,332,236,261,94,scikit-image,""
getredash,redash,2903,1597,408,581,317,93,getredash,""
HaliteChallenge,Halite,2999,434,207,2168,190,92,Halite,halite.io
KSP-CKAN,NetKAN,3723,1631,1187,703,202,92,CKAN,ksp-ckan.org
Microsoft,HoloToolkit-Unity,3456,2542,304,268,342,91,Microsoft HoloToolkit,github.com/Microsoft/HoloToolkit
hazelcast,hazelcast,10653,6017,1609,2100,927,91,hazelcast,""
mitmproxy,mitmproxy,4891,2405,724,1268,494,91,mitmproxy,""
phoenixframework,phoenix,2487,1584,295,325,283,91,phoenixframework,""
minetest,minetest,11225,9307,684,451,783,91,minetest,""
neo4j,neo4j,9045,3510,1947,3259,329,91,neo4j,""
openai,gym,2883,1666,270,670,277,91,openai,""
Microsoft,BotBuilder,14288,10694,155,1016,2423,91,Microsoft BotBuilder,botframework.com
hashicorp,vault,4662,2377,483,1194,608,91,Vault,vaultproject.io
SharePoint,sp-dev-docs+PnP-Sites-Core+PnP-PowerShell,5758,3362,390,1232,774,91,SharePoint,""
solidusio,solidus,3394,2126,587,504,177,90,solidusio,""
akeneo,pim-community-dev,10954,2047,1589,7150,168,90,akeneo,""
acemod,ACE3,8525,5017,824,2108,576,90,ACE Mod,acemod.com
PolarisSS13,Polaris,6822,3461,1576,1419,366,90,PolarisSS13,""
HabitRPG,habitrpg+habitica,9464,6067,694,1975,728,90,HabitRPG,""
iron-io,functions,1705,500,201,857,147,90,Iron.io,iron.io
keystonejs,keystone,5568,3108,318,1654,488,90,keystonejs,""
tensorflow,magenta+serving,3463,1936,575,546,406,90,tensorflow,""
rackerlabs,rackspace-how-to,4663,1874,808,1573,408,90,rackerlabs,""
Particular,docs.particular.net+NServiceBus+ServiceControl,9158,4548,875,3285,450,90,NServiceBus,particular.net/nservicebus
rust-lang,book,2189,1062,237,641,249,90,rust-lang,""
google,closure-compiler,3927,2821,192,376,538,90,Google Closure Compiler,developers.google.com/closure/compiler
spring-projects,spring-boot+spring-security,10286,6638,720,751,2177,89,spring-projects,""
OpenZWave,open-zwave,1979,1203,186,447,143,89,OpenZWave,""
AzureAD,azure-activedirectory-identitymodel-extensions-for-dotnet+azure-activedirectory-library-for-objc+azure-activedirectory-library-for-android+azure-activedirectory-library-for-dotnet,5471,2212,571,2165,523,89,AzureAD,""
oss-gate,workshop,4305,3785,215,146,159,89,oss-gate,""
zulip,zulip+zulip-android+zulip-mobile,17258,12403,2896,591,1368,89,zulip,""
assimp,assimp,1763,947,180,429,207,88,assimp,""
highfidelity,hifi,14192,9471,2372,2167,182,88,highfidelity,""
spree,spree,1907,866,450,396,195,88,Spree,guides.spreecommerce.org
MovingBlocks,Terasology,4650,3701,358,323,268,87,MovingBlocks,""
idaholab,moose,9533,6253,1061,1433,786,87,idaholab,""
plone,Products.CMFPlone+plone.restapi,4273,2224,341,1297,411,87,plone,""
tflearn,tflearn,2605,1618,158,303,526,87,tflearn,""
Icinga,icinga2,2300,1052,115,908,225,86,Icinga,""
dropwizard,dropwizard,2750,1583,266,648,253,86,dropwizard,""
plotly,plotly.js+documentation+plotly.py,8742,3859,643,3386,854,86,plotly,""
concrete5,concrete5,6819,3476,954,1610,779,86,concrete5,""
getsentry,sentry+raven-js,8819,3500,1132,3456,731,86,getsentry,""
pallets,flask,2167,1577,245,128,217,85,pallets,""
laradock,laradock,2298,1509,209,302,278,85,laradock,""
AnalyticalGraphicsInc,cesium,7328,4001,649,2159,519,84,AnalyticalGraphicsInc,""
wordpress-mobile,WordPress-Android+WordPress-iOS,19370,8050,1929,7639,1752,84,WordPress-mobile,make.wordpress.org/mobile
ucb-bar,rocket-chip+chisel3+firrtl,9229,4140,958,3613,518,84,ucb-bar,""
contiki-os,contiki,3467,2616,336,268,247,84,contiki-os,""
RIOT-OS,RIOT,11972,10011,1058,618,285,84,RIOT-OS,""
baidu,Paddle+tera+bfs,4755,2397,840,976,542,84,baidu,""
NREL,EnergyPlus+OpenStudio,7252,3381,387,2994,490,83,NREL,""
strongloop,loopback+loopback-datasource-juggler,9127,6392,439,1412,884,83,strongloop,""
RaRe-Technologies,gensim,3383,2456,321,370,236,83,RaRe-Technologies,""
w3c,aria-practices+webauthn+webdriver,5470,2760,587,1385,738,83,w3c,""
cleanflight,cleanflight,4377,3143,248,589,397,82,cleanflight,""
Microsoft,TypeScript,30552,20404,1510,3887,4751,82,TypeScript,typescriptlang.org
WhisperSystems,Signal-Android+Signal-iOS,11310,7296,763,1921,1330,82,WhisperSystems,""
airbnb,enzyme,3092,2354,186,177,375,82,Enzyme,airbnb.io/enzyme
GoogleCloudPlatform,google-cloud-ruby+python-docs-samples+google-cloud-php,7092,3619,916,2051,506,82,GoogleCloudPlatform,""
explosion,spaCy,3061,1616,132,910,403,82,explosion,""
neos,neos-development-collection,3413,2040,562,674,137,82,neos,""
weaveworks,scope+weave,12262,6214,842,4276,930,82,weaveworks,""
collectd,collectd,3598,2448,329,566,255,82,collectd,""
mesonbuild,meson,5749,3558,641,1038,512,81,mesonbuild,""
bcit-ci,CodeIgniter+CodeIgniter4,4196,2486,414,837,459,81,bcit-ci,""
almende,vis,5726,4047,398,408,873,81,almende,""
twitter,heron,5450,3542,654,852,402,81,twitter,""
LLNL,spack,10254,7248,1558,590,858,81,LLNL,""
hyperium,hyper,2504,1238,172,925,169,80,hyperium,""
VSCodeVim,Vim,6879,4221,489,1231,938,80,VSCodeVim,""
algolia,instantsearch.js+algoliasearch-magento+algoliasearch-wordpress,6891,3289,821,1966,815,80,algolia,""
JabRef,jabref,10075,6052,898,2466,659,80,JabRef,""
notepad-plus-plus,notepad-plus-plus,4733,2958,365,346,1064,80,notepad-plus-plus,""
google,oss-fuzz,3578,1446,317,1566,249,80,Google OSS-Fuzz,github.com/google/oss-fuzz
saltstack,salt,25415,18681,3428,244,3062,80,SaltStack,repo.saltstack.com
freedombox,Plinth,1969,1263,188,321,197,79,freedombox,""
iTXTech,Genisys,8006,5800,395,566,1245,79,iTXTech,""
adobe,brackets,6143,4606,253,555,729,79,adobe,""
watson-developer-cloud,java-sdk+ios-sdk,3263,1272,348,1231,412,79,watson-developer-cloud,""
woocommerce,woocommerce,7706,4082,801,1197,1626,79,woocommerce,""
oppia,oppia,7572,5835,730,470,537,79,oppia,""
18F,18f.gsa.gov,3649,1236,528,1665,220,79,18F Website,18f.gsa.gov
pypa,pip+warehouse,5261,3915,445,295,606,79,pypa,""
uber,deck.gl+react-vis,3886,1334,620,1651,281,79,uber,""
DynamoDS,Dynamo+DynamoRevit,6857,3578,1460,1272,547,79,DynamoDS,""
woothemes,woocommerce,4130,1868,352,1147,763,79,woothemes,""
infinitered,ignite,4558,2623,434,1001,500,78,infinitered,""
FStarLang,FStar,6330,1753,105,4079,393,78,FStarLang,""
intelsdi-x,snap,3135,2038,397,356,344,78,intelsdi-x,""
HospitalRun,hospitalrun-frontend,2429,1203,283,731,212,78,HospitalRun,""
PowerDNS,pdns,4697,2285,930,899,583,77,PowerDNS,""
smartdevicelink,sdl_core,5143,3491,750,650,252,77,smartdevicelink,""
rails-api,active_model_serializers,2780,2164,220,193,203,77,rails-api,""
urho3d,Urho3D,4973,2945,188,1437,403,77,urho3d,""
vuejs-templates,webpack,2414,1683,210,135,386,77,vuejs-templates,""
jhipster,generator-jhipster,8198,5905,1116,222,955,76,jhipster,""
draft-js-plugins,draft-js-plugins,2278,1476,218,323,261,76,draft-js-plugins,""
SpongePowered,SpongeCommon+SpongeAPI,6627,2853,349,2729,696,76,SpongePowered,""
open-mpi,ompi,9519,6734,1270,1177,338,76,open-mpi,""
