org,repo,activity,comments,prs,commits,issues,authors
Yoast,Yoast/wordpress-seo,913,413,68,274,158,19
Polymer,Polymer/polymer,912,673,46,99,94,18
WhisperSystems,WhisperSystems/Signal-Android,909,729,42,33,105,12
facebook,facebook/react,902,675,80,39,108,21
openshift,openshift/openshift-ansible,898,558,136,145,59,33
Azure,Azure/azure-content,896,309,338,226,23,115
dmlc,dmlc/mxnet,893,683,53,42,115,22
OrchardCMS,OrchardCMS/Orchard,890,589,82,103,116,16
cleanflight,cleanflight/cleanflight,887,654,63,71,99,23
numpy,numpy/numpy,886,719,73,14,80,12
HabitRPG,HabitRPG/habitrpg,877,589,56,120,112,12
PolarisSS13,PolarisSS13/Polaris,871,540,134,105,92,22
Baystation12,Baystation12/Baystation12,869,451,171,183,64,29
mono,mono/MonoGame,869,740,67,36,26,11
sul-dlss,sul-dlss/argo,868,373,98,352,45,11
africanmathsinitiative,africanmathsinitiative/Instat,867,229,335,286,17,11
Microsoft,Microsoft/ChakraCore,864,639,134,38,53,12
magic-lang,magic-lang/ooc-kean,863,575,126,131,31,11
algonquindesign-grads,algonquindesign-grads/2016,858,145,144,480,89,15
facebook,facebook/presto,851,485,149,130,87,27
neo4j,neo4j/neo4j,843,364,207,242,30,28
SeleniumHQ,SeleniumHQ/selenium,843,589,44,90,120,22
aspnet,aspnet/Mvc,839,469,40,225,105,19
department-of-veterans-affairs,department-of-veterans-affairs/vets-website,838,363,100,342,33,11
coreos,coreos/rkt,837,601,88,69,79,22
sulu-io,sulu-io/sulu,835,259,66,460,50,14
LMMS,LMMS/lmms,832,716,33,29,54,12
mamedev,mamedev/mame,828,175,62,580,11,55
rethinkdb,rethinkdb/rethinkdb,813,530,15,178,90,16
hashicorp,hashicorp/nomad,809,322,93,346,48,16
hydroshare,hydroshare/hydroshare,806,391,43,317,55,13
cockpit-project,cockpit-project/cockpit,803,493,131,108,71,13
NodeBB,NodeBB/NodeBB,799,432,35,199,133,11
Azure,Azure/azure-iot-sdks,796,300,43,394,59,30
conda,conda/conda,796,463,38,199,96,15
BVLC,BVLC/caffe,796,577,56,68,95,20
Azure,Azure/azure-powershell,790,559,89,84,58,33
spring-projects,spring-projects/spring-boot,788,520,35,89,144,14
caskroom,caskroom/homebrew-cask,788,297,413,15,63,13
astropy,astropy/astropy,786,649,62,33,42,16
JabRef,JabRef/jabref,783,447,83,190,63,13
airbnb,airbnb/airflow,777,493,95,107,82,28
sakaiproject,sakaiproject/sakai,776,391,168,182,35,36
Theano,Theano/Theano,774,568,83,39,84,12
owncloud,owncloud/client,768,593,17,57,101,12
zfsonlinux,zfsonlinux/zfs,768,660,36,14,58,12
solidusio,solidusio/solidus,767,468,147,129,23,20
phpmyadmin,phpmyadmin/phpmyadmin,763,484,56,149,74,26
greenplum-db,greenplum-db/gpdb,761,508,108,120,25,37
glpi-project,glpi-project/glpi,761,543,30,123,65,12
Microsoft,Microsoft/vso-agent-tasks,760,389,108,207,56,28
wallabag,wallabag/wallabag,758,453,73,192,40,18
serverless,serverless/serverless,756,328,75,258,95,20
Particular,Particular/NServiceBus,755,569,36,116,34,22
openshift,openshift/openshift-docs,752,462,139,136,15,39
spree,spree/spree,748,475,150,101,22,22
eclipse,eclipse/smarthome,745,587,80,35,43,12
linkedin,linkedin/gobblin,743,499,96,96,52,15
scipy,scipy/scipy,737,557,69,66,45,33
fastlane,fastlane/fastlane,736,498,73,49,116,18
HubTurbo,HubTurbo/HubTurbo,730,372,46,285,27,18
obspy,obspy/obspy,729,494,42,152,41,16
YetiForceCompany,YetiForceCompany/YetiForceCRM,729,153,11,519,46,12
EFForg,EFForg/https-everywhere,726,433,147,96,50,31
FreeRDP,FreeRDP/FreeRDP,726,592,53,49,32,21
openframeworks,openframeworks/openFrameworks,725,498,114,45,68,19
google,google/closure-compiler,724,503,67,85,69,21
juttle,juttle/juttle,723,347,86,255,35,13
idaholab,idaholab/moose,722,445,93,97,87,21
woothemes,woothemes/woocommerce,718,436,78,63,141,14
sequelize,sequelize/sequelize,714,530,38,33,113,14
Dolibarr,Dolibarr/dolibarr,708,215,112,335,46,22
flutter,flutter/flutter,707,403,80,79,145,15
NREL,NREL/EnergyPlus,696,427,42,204,23,18
bazelbuild,bazelbuild/bazel,694,470,17,82,125,29
concrete5,concrete5/concrete5,693,436,75,122,60,26
Project-OSRM,Project-OSRM/osrm-backend,690,296,37,295,62,11
RobotLocomotion,RobotLocomotion/drake,679,524,60,36,59,19
rapid7,rapid7/metasploit-framework,679,496,82,68,33,31
OpenELEC,OpenELEC/OpenELEC.tv,678,435,94,106,43,17
broadinstitute,broadinstitute/cromwell,676,259,45,336,36,14
SpongePowered,SpongePowered/SpongeAPI,662,343,40,251,28,12
camptocamp,camptocamp/ngeo,662,422,87,104,49,11
frappe,frappe/erpnext,660,301,104,161,94,24
Legion-Expansion,Legion-Expansion/Legion-Expansion,656,200,19,288,149,14
elastic,elastic/beats,654,431,84,55,84,12
DarkstarProject,DarkstarProject/darkstar,653,420,40,98,95,13
MDAnalysis,MDAnalysis/mdanalysis,653,485,34,98,36,12
TEAMMATES,TEAMMATES/teammates,649,460,50,113,26,16
TryGhost,TryGhost/Ghost,648,407,91,87,63,19
Windows-XAML,Windows-XAML/Template10,643,440,34,79,90,20
geoadmin,geoadmin/mf-geoadmin3,642,382,44,183,33,11
PCSX2,PCSX2/pcsx2,639,512,32,73,22,15
keystonejs,keystonejs/keystone,639,392,32,153,62,17
idno,idno/Known,626,360,73,139,54,17
DataDog,DataDog/dd-agent,626,272,63,274,17,29
freenode,freenode/web-7.0,624,45,96,472,11,13
google,google/material-design-lite,624,430,36,77,81,12
Automattic,Automattic/jetpack,623,297,77,202,47,27
ngageoint,ngageoint/hootenanny,623,384,36,157,46,14
adobe,adobe/brackets,623,515,19,23,66,12
xitu,xitu/gold-miner,622,402,32,146,42,19
sharetribe,sharetribe/sharetribe,622,132,94,383,13,12
telerik,telerik/kendo-ui-core,621,84,13,467,57,33
terasolunaorg,terasolunaorg/guideline,621,313,66,190,52,18
plone,plone/Products.CMFPlone,613,419,29,109,56,17
torchbox,torchbox/wagtail,609,432,53,59,65,20
actorapp,actorapp/actor-platform,603,90,28,462,23,16
StackStorm,StackStorm/st2,601,344,78,147,32,19
commercialhaskell,commercialhaskell/stack,595,410,38,57,90,17
solettaproject,solettaproject/soletta,594,363,124,93,14,16
liqd,liqd/adhocracy3,592,251,89,240,12,11
facebook,facebook/draft-js,589,421,51,33,84,21
pypa,pypa/pip,589,481,34,28,46,16
getquill,getquill/quill,585,354,55,122,54,14
Flexget,Flexget/Flexget,583,283,23,234,43,19
gocd,gocd/gocd,582,350,87,85,60,13
NancyFx,NancyFx/Nancy,579,348,102,105,24,11
JMRI,JMRI/JMRI,578,305,126,132,15,15
facebook,facebook/AsyncDisplayKit,577,325,100,105,47,24
opencontainers,opencontainers/runc,575,434,60,61,20,21
Nukkit,Nukkit/Nukkit,571,360,73,86,52,14
rackerlabs,rackerlabs/rackspace-how-to,570,105,155,277,33,20
BSData,BSData/wh40k,569,354,16,84,115,14
PowerDNS,PowerDNS/pdns,567,254,105,145,63,19
docker,docker/distribution,566,421,53,47,45,18
grpc,grpc/grpc-java,565,360,84,77,44,12
tc39,tc39/ecma262,564,386,51,99,28,16
pfnet,pfnet/chainer,563,232,75,228,28,20
sphinx-doc,sphinx-doc/sphinx,561,379,31,103,48,17
rcbops,rcbops/rpc-openstack,561,420,32,77,32,12
oppia,oppia/oppia,555,405,36,54,60,16
pantheon-systems,pantheon-systems/documentation,553,170,86,272,25,30
Chantilly612Code,Chantilly612Code/612-2016,551,154,75,275,47,20
SpongePowered,SpongePowered/SpongeCommon,546,233,40,221,52,16
letsencrypt,letsencrypt/boulder,546,268,54,175,49,11
CartoDB,CartoDB/cartodb.js,538,172,77,248,41,13
Leaflet,Leaflet/Leaflet,537,354,49,70,64,19
mjmlio,mjmlio/mjml,530,312,34,111,73,12
scrapy,scrapy/scrapy,526,356,51,80,39,11
cuberite,cuberite/cuberite,523,398,26,31,68,11
OfficeDev,OfficeDev/Office-UI-Fabric,522,291,35,127,69,14
reactioncommerce,reactioncommerce/reaction,520,265,36,163,56,11
openlayers,openlayers/ol3,509,378,34,29,68,13
angular,angular/angular-cli,508,334,58,69,47,15
h2o,h2o/h2o,506,294,35,114,63,11
scikit-image,scikit-image/scikit-image,503,432,28,19,24,12
open-mpi,open-mpi/ompi,502,375,49,60,18,13
manastech,manastech/crystal,501,388,47,15,51,14
google,google/WebFundamentals,498,218,83,149,48,27
zooniverse,zooniverse/Panoptes-Front-End,497,307,34,97,59,12
geoadmin,geoadmin/mf-chsdi3,497,216,74,195,12,11
graalvm,graalvm/truffle,495,335,48,97,15,12
silverstripe,silverstripe/silverstripe-framework,489,358,77,20,34,12
mitmproxy,mitmproxy/mitmproxy,488,231,33,171,53,12
poooi,poooi/poi,488,200,53,195,40,14
DynamoDS,DynamoDS/Dynamo,487,250,103,91,43,19
CartoDB,CartoDB/deep-insights.js,486,209,46,149,82,12
gap-system,gap-system/gap,485,346,46,62,31,11
dotnet,dotnet/wcf,482,334,48,52,48,14
stxnext-csr,stxnext-csr/volontulo,481,293,57,43,88,19
kivy,kivy/kivy,478,317,35,61,65,17
hpi-swt2,hpi-swt2/wimi-portal,476,189,39,227,21,21
ceph,ceph/ceph-ansible,476,299,57,96,24,14
Codeception,Codeception/Codeception,475,269,49,98,59,19
ReactiveX,ReactiveX/RxJava,474,366,38,36,34,19
ublaboo,ublaboo/datagrid,473,292,29,98,54,11
cocos2d,cocos2d/cocos2d-x,469,281,76,55,57,20
ofiwg,ofiwg/libfabric,468,263,101,89,15,14
dailymotion,dailymotion/hls.js,465,307,15,93,50,14
pimcore,pimcore/pimcore,462,137,25,251,49,17
openwrt,openwrt/packages,461,268,84,77,32,40
freeorion,freeorion/freeorion,459,274,37,136,12,13
Automattic,Automattic/amp-wp,458,254,54,69,81,12
codecombat,codecombat/codecombat,454,158,47,227,22,25
symengine,symengine/symengine,454,375,40,24,15,11
raspberrypi,raspberrypi/linux,453,327,14,85,27,18
lale-help,lale-help/lale-help,453,199,27,180,47,12
dotCMS,dotCMS/core,450,67,98,240,45,17
Particular,Particular/docs.particular.net,450,194,59,168,29,25
ZoneMinder,ZoneMinder/ZoneMinder,450,308,34,82,26,19
aspnet,aspnet/Docs,448,228,71,121,28,29
ligaDATA,ligaDATA/Kamanja,447,60,18,339,30,13
iovisor,iovisor/bcc,443,272,59,79,33,13
openSUSE,openSUSE/open-build-service,440,228,68,104,40,15
kaldi-asr,kaldi-asr/kaldi,436,285,53,84,14,24
curl,curl/curl,436,310,22,73,31,19
seqan,seqan/seqan,436,232,93,80,31,15
angular-ui,angular-ui/ui-grid,434,275,31,27,101,16
google,google/protobuf,432,309,43,36,44,20
MinecraftForge,MinecraftForge/MinecraftForge,431,300,33,47,51,14
drush-ops,drush-ops/drush,431,285,42,53,51,12
balabit,balabit/syslog-ng,429,305,44,48,32,13
haskell,haskell/haskell-mode,428,324,33,38,33,14
warmcat,warmcat/libwebsockets,427,272,13,122,20,14
nipy,nipy/dipy,427,288,64,31,44,13
salesagility,salesagility/SuiteCRM,426,194,54,100,78,21
elastic,elastic/elasticsearch-net,425,213,22,111,79,13
dmlc,dmlc/xgboost,419,277,40,37,65,21
OpenMS,OpenMS/OpenMS,418,326,36,29,27,11
Yelp,Yelp/paasta,418,138,58,209,13,14
hechoendrupal,hechoendrupal/DrupalConsole,417,203,86,75,53,22
cloudfoundry,cloudfoundry/bosh,415,106,11,274,24,42
nunit,nunit/nunit,414,334,16,20,44,11
nengo,nengo/nengo_gui,409,202,28,159,20,14
girder,girder/girder,408,193,41,162,12,12
deis,deis/workflow,405,242,65,65,33,13
bcit-ci,bcit-ci/CodeIgniter,404,275,36,49,44,11
HazyResearch,HazyResearch/deepdive,404,103,17,268,16,18
KSP-KOS,KSP-KOS/KOS,403,251,50,54,48,11
nim-lang,nim-lang/Nim,403,234,38,49,82,20
bitDubai,bitDubai/fermat,403,104,36,86,177,23
KSP-CKAN,KSP-CKAN/NetKAN,401,156,186,46,13,16
shogun-toolbox,shogun-toolbox/shogun,400,194,28,152,26,11
angular-ui,angular-ui/ui-select,400,328,16,18,38,13
fxbox,fxbox/foxbox,399,204,75,94,26,14
JeffersonLab,JeffersonLab/sim-recon,398,119,66,201,12,21
Microsoft,Microsoft/visualfsharp,396,283,37,37,39,11
codenvy,codenvy/che,396,294,11,49,42,12
Soundnode,Soundnode/soundnode-app,395,288,23,26,58,12
pouchdb,pouchdb/pouchdb,394,292,23,48,31,12
firedrakeproject,firedrakeproject/firedrake,394,171,24,187,12,13
go-swagger,go-swagger/go-swagger,391,158,50,131,52,13
top-think,top-think/think,391,115,38,196,42,12
pytest-dev,pytest-dev/pytest,389,278,36,36,39,13
libgdx,libgdx/libgdx,388,269,30,35,54,15
angular,angular/angular.io,386,194,89,77,26,28
codefordenver,codefordenver/code-for-denver-site,384,87,69,149,79,14
emberjs,emberjs/data,382,276,32,42,32,23
kubernetes,kubernetes/heapster,381,233,59,51,38,14
Fermat-ORG,Fermat-ORG/fermat,381,84,42,80,175,26
processing,processing/processing,380,259,30,37,54,16
opencart,opencart/opencart,377,157,66,92,62,19
auth0,auth0/docs,376,53,104,160,59,30
pantsbuild,pantsbuild/pants,374,147,97,101,29,21
Homebrew,Homebrew/homebrew-science,374,217,74,49,34,27
hashicorp,hashicorp/consul,374,241,28,44,61,13
openblockchain,openblockchain/obc-peer,370,247,32,31,60,12
Kinto,Kinto/kinto,368,219,35,78,36,12
developersdo,developersdo/empleo-dot-net,363,245,37,49,32,12
cBioPortal,cBioPortal/cbioportal,362,257,25,24,56,11
TEAMMATES,TEAMMATES/repo,361,258,28,54,21,12
beetbox,beetbox/beets,361,247,14,67,33,11
plotly,plotly/documentation,361,37,22,284,18,13
hanami,hanami/hanami,360,249,28,64,19,12
I2PC,I2PC/scipion,360,96,28,198,38,13
airbnb,airbnb/enzyme,359,223,29,70,37,16
halide,halide/Halide,356,95,32,218,11,13
NuCivic,NuCivic/dkan,355,91,57,188,19,12
SparkDevNetwork,SparkDevNetwork/Rock,354,82,11,228,33,14
kriasoft,kriasoft/react-starter-kit,353,271,17,28,37,11
mozilla,mozilla/olympia,352,198,34,74,46,25
cryptonomex,cryptonomex/graphene-ui,351,84,13,218,36,11
inverse-inc,inverse-inc/packetfence,350,85,23,221,21,12
racket,racket/racket,350,244,20,62,24,15
goadesign,goadesign/goa,349,134,56,120,39,11
influxdata,influxdata/docs.influxdata.com,349,140,50,110,49,19
fpco,fpco/stackage,348,168,27,122,31,27
18F,18F/web-design-standards,347,211,29,88,19,16
cake-build,cake-build/cake,347,256,26,31,34,14
pixelated,pixelated/pixelated-user-agent,347,188,12,110,37,19
webdriverio,webdriverio/webdriverio,346,215,30,53,48,15
AngularClass,AngularClass/angular2-webpack-starter,346,222,23,38,63,13
magento,magento/devdocs,345,112,31,188,14,23
spring-cloud,spring-cloud/spring-cloud-stream,343,210,38,46,49,11
pixijs,pixijs/pixi.js,341,222,17,76,26,12
ctfs,ctfs/write-ups-2016,340,111,44,145,40,26
rubygems,rubygems/rubygems,339,263,25,33,18,16
graalvm,graalvm/graal-core,339,174,87,67,11,15
samtools,samtools/htsjdk,338,218,27,68,25,15
projecthydra,projecthydra/sufia,337,228,21,44,44,11
Hashnode,Hashnode/mern-starter,336,179,36,75,46,22
aspnet,aspnet/Performance,335,181,26,101,27,20
WebAssembly,WebAssembly/design,333,230,36,55,12,12
magefree,magefree/mage,332,127,40,133,32,15
mozillascience,mozillascience/working-open-workshop,331,131,14,156,30,14
chebfun,chebfun/chebfun,330,152,26,138,14,15
cuckoosandbox,cuckoosandbox/cuckoo,329,216,14,61,38,11
dotnet,dotnet/buildtools,327,208,53,47,19,13
aws,aws/aws-cli,322,216,34,42,30,11
WikiEducationFoundation,WikiEducationFoundation/WikiEduDashboard,319,86,25,165,43,12
typelevel,typelevel/cats,318,223,43,32,20,15
libgit2,libgit2/libgit2,317,214,38,50,15,14
rsyslog,rsyslog/rsyslog,317,172,41,76,28,13
idris-lang,idris-lang/Idris-dev,317,204,35,48,30,14
yabwe,yabwe/medium-editor,312,180,21,86,25,13
KeepSafe,KeepSafe/aiohttp,310,201,24,53,32,14
xcat2,xcat2/xcat-core,309,205,39,31,34,13
allegro,allegro/hermes,308,99,30,160,19,11
eclipse,eclipse/ice,308,121,12,121,54,12
ReactiveX,ReactiveX/RxSwift,307,214,30,34,29,18
facebook,facebook/rocksdb,306,150,20,104,32,25
SatelliteQE,SatelliteQE/robottelo,305,234,30,28,13,11
department-of-veterans-affairs,department-of-veterans-affairs/roadrunner,304,132,25,91,56,11
kamailio,kamailio/kamailio,300,143,18,122,17,20
divio,divio/django-cms,300,190,40,32,38,12
Azure,Azure/autorest,298,141,58,56,43,11
w3c,w3c/aria,298,147,15,107,29,17
spinnaker,spinnaker/spinnaker,296,211,24,22,39,12
rabbitmq,rabbitmq/rabbitmq-server,296,157,31,76,32,11
iTowns,iTowns/itowns2,296,105,13,151,27,14
react-toolbox,react-toolbox/react-toolbox,294,215,25,14,40,11
CiscoCloud,CiscoCloud/microservices-infrastructure,294,192,32,53,17,12
HerculesWS,HerculesWS/Hercules,293,135,19,111,28,11
docker,docker/libnetwork,293,199,42,34,18,11
dotnet,dotnet/docfx,291,102,15,137,37,12
Financial-Times,Financial-Times/polyfill-service,289,186,26,53,24,17
PolymerElements,PolymerElements/polymer-starter-kit,289,197,26,45,21,13
mxe,mxe/mxe,289,215,23,40,11,13
duckduckgo,duckduckgo/zeroclickinfo-spice,288,192,51,26,19,13
OpenTSDB,OpenTSDB/tcollector,287,127,50,97,13,19
slimphp,slimphp/Slim,287,227,19,19,22,14
EducationalTestingService,EducationalTestingService/skll,286,146,24,105,11,11
broadinstitute,broadinstitute/picard,285,173,30,70,12,11
mesosphere,mesosphere/marathon-lb,284,137,24,100,23,11
CatchChat,CatchChat/Yep,283,163,14,59,47,11
Apollo-Community,Apollo-Community/ApolloStation,281,105,28,96,52,11
vhbb,vhbb/cmssw,281,147,59,53,22,12
Microsoft,Microsoft/vscode-docs,280,96,28,124,32,23
fact-project,fact-project/fact-tools,280,63,13,191,13,12
makersacademy,makersacademy/website,280,112,26,116,26,12
qgis,qgis/QGIS-Documentation,277,151,53,59,14,12
canjs,canjs/canjs,276,128,35,73,40,16
robolectric,robolectric/robolectric,274,144,49,56,25,16
chef-cookbooks,chef-cookbooks/docker,273,170,24,53,26,12
cloudflare,cloudflare/cfssl,270,136,29,94,11,14
KleeGroup,KleeGroup/focus-components,268,88,55,103,22,15
mapserver,mapserver/mapserver,268,175,22,50,21,12
contiki-os,contiki-os/contiki,268,195,33,24,16,12
getredash,getredash/redash,262,133,41,58,30,13
OOP-Team-Project,OOP-Team-Project/RPG-Interation-1,261,22,49,168,22,12
conda,conda/conda-build,260,197,17,24,22,13
vxl,vxl/vxl,259,140,53,53,13,14
Microsoft,Microsoft/msbuild,259,178,29,31,21,11
cerebris,cerebris/jsonapi-resources,255,174,18,38,25,22
intel-iot-devkit,intel-iot-devkit/mraa,250,154,18,62,16,12
akkadotnet,akkadotnet/akka.net,248,166,26,25,31,15
OpenSIPS,OpenSIPS/opensips,247,115,11,95,26,12
geonetwork,geonetwork/core-geonetwork,247,83,26,101,37,12
Azure,Azure/azure-sdk-for-net,245,123,54,53,15,25
2factorauth,2factorauth/twofactorauth,245,157,33,40,15,20
nodegit,nodegit/nodegit,244,124,29,73,18,14
modxcms,modxcms/revolution,244,166,16,34,28,12
cakephp,cakephp/docs,244,77,51,104,12,22
oneops,oneops/circuit-oneops-1,244,35,58,140,11,22
Comcast,Comcast/traffic_control,243,58,82,69,34,14
chef,chef/chef-dk,243,119,33,72,19,11
Kunstmaan,Kunstmaan/KunstmaanBundlesCMS,241,75,75,71,20,11
slick,slick/slick,241,197,15,16,13,12
getcarina,getcarina/getcarina.com,238,127,34,39,38,13
reactjs,reactjs/react-rails,236,147,13,63,13,11
LLNL,LLNL/spack,235,144,35,35,21,15
aspnet,aspnet/Universe,233,118,32,71,12,13
dotnet,dotnet/roslyn-analyzers,230,135,29,44,22,14
HTBox,HTBox/MobileKidsIdApp,229,76,42,55,56,15
geopython,geopython/pywps,228,90,36,63,39,11
ruby-grape,ruby-grape/grape,227,166,27,22,12,12
electronicarts,electronicarts/EASTL,227,113,19,82,13,14
nipy,nipy/nipype,227,156,28,24,19,11
KhronosGroup,KhronosGroup/Vulkan-LoaderAndValidationLayers,227,120,25,49,33,21
intelsdi-x,intelsdi-x/snap,226,146,33,28,19,11
Vauxoo,Vauxoo/addons-vauxoo,224,109,50,52,13,13
openframeworks,openframeworks/ofSite,224,57,68,86,13,12
Polymer,Polymer/docs,223,136,25,38,24,13
code4lib,code4lib/2016.code4lib.org,219,50,63,91,15,13
spotify,spotify/luigi,216,147,33,23,13,14
spring-cloud,spring-cloud/spring-cloud-dataflow,216,122,22,28,44,12
ofi-cray,ofi-cray/libfabric-cray,214,137,27,36,14,12
puma,puma/puma,214,133,20,38,23,18
jscs-dev,jscs-dev/node-jscs,214,133,15,52,14,12
nodejs,nodejs/nodejs.org,212,139,14,40,19,12
StackStorm,StackStorm/st2contrib,211,73,32,95,11,16
ContributorCovenant,ContributorCovenant/contributor_covenant,211,97,23,80,11,18
swcarpentry,swcarpentry/website,210,68,61,69,12,14
