org,repo,activity,comments,prs,commits,issues,authors
meteor,meteor/meteor,3351,2705,92,112,442,24
numpy,numpy/numpy,3341,2544,320,260,217,76
esp8266,esp8266/Arduino,3333,2601,147,206,379,42
DoSomething,DoSomething/phoenix,3324,2321,297,316,390,13
yiisoft,yiisoft/yii2,3320,2510,275,86,449,28
spring-projects,spring-projects/spring-boot,3299,2128,210,412,549,44
diydrones,diydrones/ardupilot,3288,2445,335,347,161,40
aspnet,aspnet/Mvc,3277,1861,206,850,360,27
neo4j,neo4j/neo4j,3253,1757,548,811,137,48
twbs,twbs/bootstrap,3199,2144,299,246,510,45
atom,atom/electron,3183,2177,301,71,634,17
Yoast,Yoast/wordpress-seo,3148,1766,161,674,547,24
Polymer,Polymer/polymer,3124,2192,109,284,539,28
arduino,arduino/Arduino,3107,2405,76,216,410,21
zurb,zurb/foundation-sites,3075,1945,200,380,550,80
ImagicalCorp,ImagicalCorp/ImagicalMine,3068,2186,83,559,240,25
sequelize,sequelize/sequelize,3005,2316,128,150,411,66
babel,babel/babel,3003,2050,221,217,515,21
pingcap,pingcap/tidb,2984,1273,399,1188,124,26
pydata,pydata/pandas,2973,2249,240,42,442,22
commercialhaskell,commercialhaskell/stack,2955,1954,134,476,391,54
dotnet,dotnet/orleans,2953,2311,238,271,133,48
galaxyproject,galaxyproject/galaxy,2949,2010,380,356,203,41
getsentry,getsentry/sentry,2934,901,184,1581,268,21
NativeScript,NativeScript/NativeScript,2872,1777,228,621,246,26
neovim,neovim/neovim,2856,2288,190,73,305,17
dotnet,dotnet/cli,2833,2067,148,310,308,28
CartoDB,CartoDB/cartodb,2832,1341,214,993,284,25
micropython,micropython/micropython,2829,2089,176,447,117,33
systemd,systemd/systemd,2804,1790,492,239,283,54
bokeh,bokeh/bokeh,2802,1525,197,809,271,23
PCSX2,PCSX2/pcsx2,2794,2317,102,248,127,25
grafana,grafana/grafana,2785,1973,193,42,577,19
ansible,ansible/ansible-modules-core,2778,2096,328,113,241,42
HP-Enterprise,HP-Enterprise/BriAir,2762,560,383,1384,435,22
mesosphere,mesosphere/marathon,2757,1625,211,554,367,44
driftyco,driftyco/ionic,2757,2082,57,209,409,57
Particular,Particular/NServiceBus,2719,1478,221,896,124,24
hashicorp,hashicorp/nomad,2692,1362,300,855,175,46
18F,18F/doi-extractives-data,2682,1201,236,953,292,16
scipy,scipy/scipy,2676,2104,203,209,160,71
elastic,elastic/logstash,2674,2101,169,137,267,12
acemod,acemod/ACE3,2659,1727,203,471,258,33
openshift,openshift/openshift-ansible,2642,1851,354,343,94,55
cocos2d,cocos2d/cocos2d-x,2637,1540,460,380,257,58
piwik,piwik/piwik,2627,1433,175,698,321,20
twosigma,twosigma/beaker-notebook,2618,1145,281,799,393,19
aspnet,aspnet/dnx,2615,1728,111,486,290,22
cleanflight,cleanflight/cleanflight,2587,2181,138,109,159,35
realm,realm/realm-cocoa,2564,1511,104,650,299,18
cuberite,cuberite/cuberite,2530,1787,197,405,141,26
rapid7,rapid7/metasploit-framework,2515,1827,263,292,133,62
mozilla,mozilla/pdf.js,2494,1976,167,151,200,17
google,google/material-design-lite,2494,1461,111,196,726,31
SatelliteQE,SatelliteQE/robottelo,2474,1866,258,250,100,11
HabitRPG,HabitRPG/habitrpg,2472,1385,176,651,260,39
letsencrypt,letsencrypt/boulder,2468,1151,184,874,259,16
bolt,bolt/bolt,2465,1439,311,523,192,38
Automattic,Automattic/jetpack,2454,1190,264,813,187,71
facebook,facebook/presto,2442,1494,391,372,185,40
owncloud,owncloud/android,2438,1779,73,441,145,15
Dolibarr,Dolibarr/dolibarr,2397,805,472,880,240,38
flynn,flynn/flynn,2378,1231,237,706,204,13
woothemes,woothemes/woocommerce,2368,1353,220,327,468,38
Baystation12,Baystation12/Baystation12,2347,1307,409,395,236,32
broadinstitute,broadinstitute/gatk,2336,1239,161,663,273,16
minetest,minetest/minetest,2334,1901,137,159,137,33
phpmyadmin,phpmyadmin/phpmyadmin,2330,1221,85,821,203,57
opentx,opentx/opentx,2330,1584,59,465,222,18
Sylius,Sylius/Sylius,2330,1679,285,226,140,60
druid-io,druid-io/druid,2322,1473,458,260,131,33
open-mpi,open-mpi/ompi,2316,1689,228,299,100,34
cdnjs,cdnjs/cdnjs,2289,1483,376,40,390,17
gitlabhq,gitlabhq/gitlabhq,2287,1540,85,478,184,110
ImagicalCorp,ImagicalCorp/PocketMine-0.13.0,2268,1643,88,354,183,21
EFForg,EFForg/https-everywhere,2256,1018,540,541,157,105
openlayers,openlayers/ol3,2236,1605,214,232,185,33
cakephp,cakephp/cakephp,2236,1604,181,216,235,33
godotengine,godotengine/godot,2227,1545,193,222,267,43
algolia,algolia/instantsearch.js,2220,1167,253,634,166,16
redox-os,redox-os/redox,2190,1016,299,773,102,32
zfsonlinux,zfsonlinux/zfs,2181,1843,84,41,213,18
ansible,ansible/ansible-modules-extras,2166,1683,290,74,119,27
fabric8io,fabric8io/fabric8,2161,635,407,924,195,25
sympy,sympy/sympy,2157,1676,208,106,167,44
aspnet,aspnet/Docs,2127,1049,215,703,160,84
bitDubai,bitDubai/fermat,2123,486,235,454,948,33
wordpress-mobile,wordpress-mobile/WordPress-iOS,2121,884,168,937,132,22
fish-shell,fish-shell/fish-shell,2118,1766,64,140,148,34
geoadmin,geoadmin/mf-geoadmin3,2113,1219,153,592,149,16
astropy,astropy/astropy,2103,1635,119,237,112,31
mono,mono/MonoGame,2084,1776,124,93,91,27
sulu-io,sulu-io/sulu,2082,585,174,1219,104,18
jhipster,jhipster/generator-jhipster,2071,1527,227,64,253,24
facebook,facebook/AsyncDisplayKit,2064,1527,166,188,183,23
DefinitelyTyped,DefinitelyTyped/DefinitelyTyped,2056,1107,754,96,99,71
riot,riot/riot,2054,1602,76,188,188,22
zooniverse,zooniverse/Panoptes-Front-End,2054,1212,180,435,227,26
DarkstarProject,DarkstarProject/darkstar,2053,1251,249,400,153,38
loomio,loomio/loomio,2033,655,267,1054,57,13
zestedesavoir,zestedesavoir/zds-site,2031,1688,124,113,106,16
metabase,metabase/metabase,2010,962,185,612,251,12
aspnet,aspnet/KestrelHttpServer,2009,1344,219,325,121,20
Microsoft,Microsoft/vso-agent-tasks,2004,874,311,696,123,50
mne-tools,mne-tools/mne-python,2003,1753,113,53,84,11
openframeworks,openframeworks/openFrameworks,1989,1447,149,225,168,41
composer,composer/composer,1981,1613,77,109,182,45
docker,docker/swarm,1972,1521,163,140,148,35
Gapminder,Gapminder/vizabi,1963,738,220,547,458,17
chef,chef/chef,1961,1191,149,465,156,55
cryptonomex,cryptonomex/graphene-ui,1951,919,97,630,305,20
manastech,manastech/crystal,1944,1515,131,108,190,35
coreos,coreos/rkt,1941,1394,226,167,154,25
Azure,Azure/azure-powershell,1940,1062,359,320,199,72
rails-api,rails-api/active_model_serializers,1914,1598,123,117,76,24
idaholab,idaholab/moose,1912,1409,195,146,162,26
DynamoDS,DynamoDS/Dynamo,1899,1086,366,315,132,24
SpongePowered,SpongePowered/SpongeCommon,1898,691,109,1002,96,30
BVLC,BVLC/caffe,1890,1431,145,76,238,37
jruby,jruby/jruby,1872,796,51,854,171,33
hydroshare,hydroshare/hydroshare,1862,985,92,654,131,18
librenms,librenms/librenms,1858,1180,201,135,342,31
hechoendrupal,hechoendrupal/DrupalConsole,1857,697,534,486,140,73
DotNetAnalyzers,DotNetAnalyzers/StyleCopAnalyzers,1853,1219,186,176,272,13
coreos,coreos/etcd,1846,1369,242,85,150,19
pyload,pyload/pyload,1844,1269,98,198,279,23
docker,docker/compose,1840,1378,82,95,285,27
divio,divio/django-cms,1840,1025,271,451,93,30
NativeScript,NativeScript/nativescript-cli,1837,815,204,608,210,20
angular-ui,angular-ui/ui-grid,1831,1294,86,57,394,38
adobe,adobe/brackets,1830,1420,53,117,240,20
meanjs,meanjs/mean,1822,1542,105,86,89,18
wordpress-mobile,wordpress-mobile/WordPress-Android,1807,693,149,842,123,17
UV-CDAT,UV-CDAT/uvcdat,1806,1296,91,320,99,13
FreeRADIUS,FreeRADIUS/freeradius-server,1790,562,131,1024,73,20
sandstorm-io,sandstorm-io/sandstorm,1775,1060,211,324,180,17
mozilla,mozilla/olympia,1770,913,209,457,191,65
react-toolbox,react-toolbox/react-toolbox,1763,954,71,581,157,28
Azure,Azure/azure-content,1759,607,607,491,54,264
videojs,videojs/video.js,1757,1339,92,108,218,30
mautic,mautic/mautic,1752,1230,135,170,217,14
Jasig,Jasig/cas,1748,962,130,561,95,24
PX4,PX4/Firmware,1748,1124,224,273,127,20
telefonicaid,telefonicaid/fiware-orion,1747,742,204,652,149,19
HerculesWS,HerculesWS/Hercules,1745,1095,133,350,167,21
TryGhost,TryGhost/Ghost,1739,1167,221,180,171,30
OpenLiveWriter,OpenLiveWriter/OpenLiveWriter,1732,1431,69,46,186,24
TerriaJS,TerriaJS/terriajs,1731,685,131,778,137,14
duckduckgo,duckduckgo/zeroclickinfo-goodies,1731,1227,291,154,59,31
kframework,kframework/k,1721,972,127,522,100,14
EC-CUBE,EC-CUBE/ec-cube,1720,973,262,233,252,22
SpongePowered,SpongePowered/SpongeAPI,1715,812,59,746,98,31
scala-js,scala-js/scala-js,1700,1381,112,98,109,13
Automattic,Automattic/mongoose,1699,1134,65,238,262,33
poooi,poooi/poi,1677,960,152,417,148,17
Mashape,Mashape/kong,1673,915,134,498,126,18
hashicorp,hashicorp/vault,1672,1034,112,384,142,33
Treeofsavior,Treeofsavior/PortugueseTranslation,1672,1383,128,88,73,32
SuperTux,SuperTux/supertux,1667,999,57,503,108,22
rackt,rackt/redux,1666,1242,157,79,188,42
d-ronin,d-ronin/dRonin,1663,1229,161,135,138,17
influxdb,influxdb/telegraf,1662,985,126,431,120,39
StackStorm,StackStorm/st2,1662,737,249,612,64,29
softlayer,softlayer/sl-ember-components,1661,952,203,239,267,12
mapbox,mapbox/mapbox-gl-js,1652,900,109,449,194,30
SmingHub,SmingHub/Sming,1642,1345,96,81,120,16
openwrt,openwrt/packages,1631,841,331,376,83,97
AnalyticalGraphicsInc,AnalyticalGraphicsInc/cesium,1627,871,198,461,97,31
deis,deis/deis,1617,1254,104,89,170,28
PolymerElements,PolymerElements/polymer-starter-kit,1612,1198,89,188,137,33
airbnb,airbnb/airflow,1599,886,191,370,152,50
frappe,frappe/erpnext,1597,644,231,479,243,16
drush-ops,drush-ops/drush,1595,1038,112,289,156,27
OrchardCMS,OrchardCMS/Orchard,1592,997,129,214,252,42
cockroachdb,cockroachdb/cockroach,1580,836,241,407,96,26
ga-dc,ga-dc/curriculum,1578,236,151,997,194,21
solidusio,solidusio/solidus,1573,1202,173,131,67,41
GoogleCloudPlatform,GoogleCloudPlatform/PerfKitBenchmarker,1571,940,191,349,91,23
linuxmint,linuxmint/Cinnamon,1566,1138,60,97,271,18
Homebrew,Homebrew/homebrew-science,1563,1002,251,196,114,76
torchbox,torchbox/wagtail,1562,1015,220,220,107,44
bower,bower/bower,1561,1243,63,109,146,24
puppylinux-woof-CE,puppylinux-woof-CE/woof-CE,1558,831,72,592,63,15
appium,appium/appium,1556,1163,56,97,240,16
jekyll,jekyll/jekyll,1556,1195,101,87,173,25
NREL,NREL/EnergyPlus,1551,1033,77,362,79,19
pyinstaller,pyinstaller/pyinstaller,1551,1199,53,148,151,25
wet-boew,wet-boew/wet-boew,1546,1280,54,56,156,12
npm,npm/newww,1542,805,143,440,154,29
xcat2,xcat2/xcat-core,1542,954,224,245,119,27
facebook,facebook/flow,1534,1150,108,38,238,13
pfnet,pfnet/chainer,1533,611,219,566,137,18
magit,magit/magit,1530,1057,52,316,105,16
codecombat,codecombat/codecombat,1514,414,132,882,86,63
PowerDNS,PowerDNS/pdns,1513,732,272,391,118,36
MN-Script-Team,MN-Script-Team/DHS-MAXIS-Scripts,1511,873,238,229,171,17
camptocamp,camptocamp/c2cgeoportal,1503,569,132,696,106,14
thoughtbot,thoughtbot/ember-cli-rails,1499,696,116,631,56,15
playframework,playframework/playframework,1494,1034,193,128,139,46
SUSE,SUSE/machinery,1494,427,307,689,71,15
Carthage,Carthage/Carthage,1485,1123,74,146,142,17
pypa,pypa/pip,1484,1253,74,47,110,19
SeleniumHQ,SeleniumHQ/selenium,1481,948,60,178,295,33
ipfs,ipfs/go-ipfs,1481,1099,135,112,135,12
thoughtbot,thoughtbot/administrate,1479,988,124,228,139,32
CiscoCloud,CiscoCloud/microservices-infrastructure,1477,892,108,343,134,23
hhvm,hhvm/user-documentation,1477,381,85,850,161,24
pythonindia,pythonindia/wye,1474,977,99,257,141,23
mumble-voip,mumble-voip/mumble,1469,1090,99,167,113,15
docker,docker/distribution,1454,1138,113,62,141,29
getgrav,getgrav/grav,1452,802,87,399,164,30
donejs,donejs/donejs,1447,444,222,540,241,15
cockpit-project,cockpit-project/cockpit,1445,934,185,228,98,12
bitpay,bitpay/copay,1442,675,313,282,172,12
HTBox,HTBox/allReady,1426,839,206,191,190,30
PolarisSS13,PolarisSS13/Polaris,1425,672,282,255,216,21
google,google/WebFundamentals,1420,562,243,407,208,41
AFNetworking,AFNetworking/AFNetworking,1416,914,103,258,141,29
mxe,mxe/mxe,1411,925,116,257,113,22
WebAssembly,WebAssembly/design,1410,1027,72,258,53,19
hashicorp,hashicorp/consul,1398,802,108,287,201,34
firemodels,firemodels/fds-smv,1398,484,367,483,64,12
SUSE,SUSE/Portus,1396,883,150,239,124,18
datacleaner,datacleaner/DataCleaner,1396,484,168,595,149,17
inspirehep,inspirehep/inspire-next,1395,882,192,207,114,13
keystonejs,keystonejs/keystone,1393,837,117,264,175,29
pantsbuild,pantsbuild/pants,1387,594,329,312,152,33
pouchdb,pouchdb/pouchdb,1378,936,100,206,136,19
libgdx,libgdx/libgdx,1376,905,110,226,135,43
MDAnalysis,MDAnalysis/mdanalysis,1375,842,77,376,80,12
OpenELEC,OpenELEC/OpenELEC.tv,1370,990,132,167,81,16
numenta,numenta/nupic,1368,933,159,153,123,11
CartoDB,CartoDB/cartodb.js,1358,414,126,708,110,23
MinecraftForge,MinecraftForge/MinecraftForge,1357,953,95,188,121,27
urho3d,urho3d/Urho3D,1357,693,75,445,144,23
angular,angular/protractor,1352,1024,62,65,201,22
emberjs,emberjs/guides,1350,838,220,223,69,72
dmwm,dmwm/WMCore,1347,1009,138,136,64,14
koajs,koajs/koa,1345,1076,84,118,67,23
KleeGroup,KleeGroup/focus-components,1344,476,232,459,177,12
clappr,clappr/clappr,1342,845,71,302,124,14
emberjs,emberjs/ember.js,1342,1009,132,36,165,18
dotnet,dotnet/wcf,1341,941,120,126,154,17
payara,payara/Payara,1334,1124,73,77,60,15
gap-system,gap-system/gap,1331,1009,93,154,75,15
diaspora,diaspora/diaspora,1320,1001,104,140,75,21
domoticz,domoticz/domoticz,1317,691,126,440,60,38
inverse-inc,inverse-inc/packetfence,1315,416,63,735,101,12
Azure,Azure/azure-quickstart-templates,1315,631,343,285,56,99
stylelint,stylelint/stylelint,1310,886,82,238,104,14
jxcore,jxcore/jxcore,1301,906,61,217,117,12
ethereum,ethereum/go-ethereum,1299,911,131,127,130,12
greenplum-db,greenplum-db/gpdb,1297,830,216,200,51,47
javaslang,javaslang/javaslang,1296,676,264,266,90,14
thaliproject,thaliproject/Thali_CordovaPlugin,1291,528,77,530,156,11
flutter,flutter/flutter,1287,674,130,110,373,17
jquery,jquery/jquery,1285,987,64,120,114,16
concrete5,concrete5/concrete5,1285,676,167,340,102,33
docker,docker/libnetwork,1284,873,167,151,93,27
rcbops,rcbops/rpc-openstack,1283,891,168,133,91,19
owncloud,owncloud/documentation,1282,628,162,411,81,23
ramda,ramda/ramda,1279,1060,84,68,67,26
sakaiproject,sakaiproject/sakai,1278,659,278,250,91,49
akkadotnet,akkadotnet/akka.net,1277,899,142,105,131,27
spotify,spotify/luigi,1274,897,163,157,57,50
Leaflet,Leaflet/Leaflet,1273,860,100,164,149,35
angular,angular/angular.io,1270,540,311,318,101,60
gearpump,gearpump/gearpump,1269,652,211,229,177,15
opencart,opencart/opencart,1267,736,130,159,242,29
emberjs,emberjs/data,1266,864,147,170,85,42
Codeception,Codeception/Codeception,1266,740,145,234,147,46
square,square/okhttp,1251,762,102,224,163,18
ReactiveCocoa,ReactiveCocoa/ReactiveCocoa,1249,957,93,83,116,23
pantheon-systems,pantheon-systems/cli,1249,454,151,543,101,16
Nukkit,Nukkit/Nukkit,1248,601,130,380,137,16
ant-design,ant-design/ant-design,1242,611,105,236,290,28
elixir-lang,elixir-lang/elixir,1242,859,187,66,130,25
elastic,elastic/filebeat,1240,813,149,165,113,13
php-fusion,php-fusion/PHP-Fusion,1239,330,58,598,253,15
Microsoft,Microsoft/visualfsharp,1238,930,71,130,107,16
urbit,urbit/urbit,1238,831,121,153,133,19
tc39,tc39/ecma262,1237,896,98,169,74,18
RPCS3,RPCS3/rpcs3,1235,983,99,93,60,12
pisilinux,pisilinux/main,1234,196,447,441,150,12
Theano,Theano/Theano,1233,857,137,72,167,20
github,github/git-lfs,1229,852,75,147,155,17
ReactiveX,ReactiveX/RxJava,1226,937,125,85,79,23
isocpp,isocpp/CppCoreGuidelines,1224,753,156,214,101,45
galaxyproject,galaxyproject/tools-iuc,1224,878,128,158,60,24
ReactiveX,ReactiveX/RxSwift,1218,706,103,303,106,34
haskell,haskell/cabal,1214,909,96,127,82,28
cloudfoundry,cloudfoundry/bosh,1213,313,65,777,58,50
nilearn,nilearn/nilearn,1207,943,66,122,76,17
sasstools,sasstools/sass-lint,1203,869,112,101,121,14
molgenis,molgenis/molgenis,1202,449,278,249,226,13
CGAL,CGAL/cgal,1197,761,161,224,51,22
ScottLogic,ScottLogic/d3fc,1197,693,143,255,106,12
aspnet,aspnet/Hosting,1196,834,59,226,77,20
TIY-Austin-Front-End-Engineering,TIY-Austin-Front-End-Engineering/Iron-Quizzes,1196,509,195,400,92,18
Windows-XAML,Windows-XAML/Template10,1191,768,110,140,173,31
openSUSE,openSUSE/open-build-service,1190,638,160,286,106,20
symfony,symfony/symfony-docs,1189,718,206,187,78,47
i3,i3/i3,1188,925,61,81,121,14
cBioPortal,cBioPortal/cbioportal,1183,514,227,233,209,20
KeepSafe,KeepSafe/aiohttp,1176,665,97,326,88,37
instedd,instedd/cdx,1173,222,66,479,406,12
slimphp,slimphp/Slim,1171,899,89,65,118,25
camptocamp,camptocamp/ngeo,1171,595,99,413,64,11
radical-cybertools,radical-cybertools/radical.pilot,1170,518,83,483,86,12
palantir,palantir/plottable,1168,527,125,415,101,13
facebook,facebook/rocksdb,1163,627,99,361,76,39
facebook,facebook/osquery,1162,827,134,124,77,23
fpco,fpco/stackage,1162,617,160,322,63,77
notepad-plus-plus,notepad-plus-plus/notepad-plus-plus,1159,740,86,84,249,23
whatwg,whatwg/html,1158,884,92,78,104,17
kivy,kivy/kivy,1146,696,94,210,146,31
pytest-dev,pytest-dev/pytest,1145,868,74,80,123,28
shakacode,shakacode/react_on_rails,1144,647,77,362,58,17
LMFDB,LMFDB/lmfdb,1142,527,142,218,255,27
zephir,zephir/luya,1138,135,137,658,208,11
flutter,flutter/engine,1138,473,305,280,80,20
pantheon-systems,pantheon-systems/documentation,1138,440,144,474,80,41
rollup,rollup/rollup,1134,735,74,201,124,11
hackedu,hackedu/hackedu,1132,685,173,214,60,22
Z3Prover,Z3Prover/z3,1130,631,73,312,114,23
ELTE-Soft,ELTE-Soft/txtUML,1125,521,68,395,141,13
kaldi-asr,kaldi-asr/kaldi,1122,645,189,234,54,43
ngageoint,ngageoint/hootenanny,1122,348,55,608,111,14
processing,processing/p5.js,1120,721,99,161,139,28
learningequality,learningequality/ka-lite,1119,771,141,106,101,17
unicorn-engine,unicorn-engine/unicorn,1114,803,92,125,94,27
dealii,dealii/dealii,1113,734,165,163,51,21
Azure,Azure/azure-iot-sdks,1107,291,87,626,103,40
fossasia,fossasia/gci15.fossasia.org,1106,659,215,168,64,52
cake-build,cake-build/cake,1103,819,84,95,105,18
pyca,pyca/cryptography,1102,710,172,156,64,16
department-of-veterans-affairs,department-of-veterans-affairs/vets-website,1100,392,253,320,135,21
Samsung,Samsung/jerryscript,1095,695,73,247,80,24
PrismLibrary,PrismLibrary/Prism,1091,722,85,154,130,22
mlr-org,mlr-org/mlr,1090,768,68,177,77,13
ligo-cbc,ligo-cbc/pycbc,1088,517,206,292,73,25
taigaio,taigaio/taiga-front,1079,397,59,536,87,15
sonata-project,sonata-project/SonataAdminBundle,1079,792,116,87,84,31
SEED-platform,SEED-platform/seed,1071,653,80,179,159,14
geany,geany/geany,1068,820,53,65,130,17
PaycoinFoundation,PaycoinFoundation/paycoin,1066,723,144,134,65,16
nim-lang,nim-lang/Nim,1065,623,113,154,175,46
deeplearning4j,deeplearning4j/deeplearning4j,1061,234,124,571,132,21
phoenixframework,phoenixframework/phoenix,1060,703,100,155,102,35
oppia,oppia/oppia,1057,726,138,80,113,23
IIIF,IIIF/iiif.io,1054,745,59,177,73,11
processing,processing/processing,1047,658,76,94,219,13
moment,moment/moment,1044,771,71,70,132,48
fsprojects,fsprojects/VisualFSharpPowerTools,1041,737,105,117,82,14
elastic,elastic/libbeat,1033,624,161,173,75,12
palantir,palantir/tslint,1031,644,86,180,121,18
FriendsOfSymfony,FriendsOfSymfony/FOSRestBundle,1028,532,88,349,59,18
learning-unlimited,learning-unlimited/ESP-Website,1028,396,141,402,89,15
python-pillow,python-pillow/Pillow,1012,676,103,153,80,14
espruino,espruino/Espruino,1009,621,59,210,119,13
vanilla,vanilla/vanilla,1007,244,190,502,71,22
Azure,Azure/azure-xplat-cli,1006,630,139,130,107,30
easydigitaldownloads,easydigitaldownloads/Easy-Digital-Downloads,1005,632,97,166,110,21
projecthydra,projecthydra/sufia,1003,614,89,205,95,17
tessel,tessel/t2-cli,999,688,71,158,82,11
opal,opal/opal,999,642,104,198,55,14
aws,aws/aws-cli,993,700,83,125,85,23
24pullrequests,24pullrequests/24pullrequests,986,530,136,176,144,28
bundler,bundler/bundler,981,730,79,89,83,14
docker,docker/notary,975,478,129,306,62,17
jscs-dev,jscs-dev/node-jscs,973,655,76,118,124,26
GoldenCheetah,GoldenCheetah/GoldenCheetah,972,439,120,348,65,18
collectd,collectd/collectd,965,527,148,219,71,31
Tribler,Tribler/tribler,959,740,73,55,91,12
dotnet,dotnet/roslyn-analyzers,958,351,111,116,380,21
Flexget,Flexget/Flexget,958,423,93,367,75,37
gocd,gocd/gocd,957,625,103,102,127,13
Moya,Moya/Moya,948,686,67,135,60,23
drone,drone/drone,933,627,59,132,115,22
grpc,grpc/grpc-java,929,585,136,127,81,13
idris-lang,idris-lang/Idris-dev,929,620,89,104,116,30
prometheus,prometheus/prometheus,921,626,75,150,70,19
chef,chef/chef-server,916,416,78,368,54,27
BD2KGenomics,BD2KGenomics/toil,914,464,74,238,138,13
uProxy,uProxy/uproxy,912,439,91,253,129,20
getgrav,getgrav/grav-plugin-admin,912,464,63,271,114,24
OmniSharp,OmniSharp/generator-aspnet,911,637,103,103,68,13
spark,spark/firmware,907,476,72,286,73,12
tinymce,tinymce/tinymce-docs,898,235,130,377,156,15
RobotLocomotion,RobotLocomotion/drake,895,610,113,73,99,14
Parsely,Parsely/pykafka,894,482,64,283,65,11
pkp,pkp/pkp-lib,894,496,59,166,173,11
