org,repo,activity,comments,prs,commits,issues,authors
KSP-CKAN,KSP-CKAN/CKAN,1345,1017,59,142,127,22
salesagility,salesagility/SuiteCRM,1342,497,283,319,243,36
mozilla,mozilla/addons-frontend,1336,538,145,452,201,62
pfnet,pfnet/chainer,1335,568,185,514,68,43
18F,18F/web-design-standards,1331,798,138,326,69,43
Theano,Theano/Theano,1330,966,129,66,169,28
linuxfoundation,linuxfoundation/cii-best-practices-badge,1327,668,103,470,86,11
red,red/red,1326,591,77,413,245,13
palantir,palantir/tslint,1325,776,173,252,124,41
python,python/mypy,1324,883,138,68,235,22
GoogleCloudPlatform,GoogleCloudPlatform/gcloud-intellij,1321,637,99,485,100,15
contiki-os,contiki-os/contiki,1316,1009,126,112,69,58
Azure,Azure/autorest,1313,761,219,200,133,45
pkp,pkp/pkp-lib,1311,856,73,188,194,19
inspirehep,inspirehep/inspire-next,1310,799,186,246,79,28
dealii,dealii/dealii,1309,897,181,168,63,34
cloudfoundry,cloudfoundry/bosh,1308,409,57,752,90,70
Fermat-ORG,Fermat-ORG/fermat,1306,340,185,320,461,54
perl6,perl6/doc,1305,488,109,574,134,57
zestedesavoir,zestedesavoir/zds-site,1305,1005,106,79,115,27
bridgedotnet,bridgedotnet/Bridge,1304,523,121,396,264,23
Kitware,Kitware/candela,1302,478,86,625,113,11
opencaching,opencaching/opencaching-pl,1298,749,127,270,152,21
intellij-rust,intellij-rust/intellij-rust,1297,512,93,582,110,24
mobxjs,mobxjs/mobx,1296,909,67,172,148,51
broadinstitute,broadinstitute/gatk-protected,1294,463,72,661,98,26
airbnb,airbnb/enzyme,1292,1005,81,88,118,42
jquery,jquery/jquery,1292,1032,54,75,131,17
zaproxy,zaproxy/zaproxy,1291,844,145,172,130,18
yasp-dota,yasp-dota/yasp,1290,583,60,534,113,13
angular,angular/protractor,1288,953,94,80,161,19
informatics-isi-edu,informatics-isi-edu/chaise,1288,684,51,373,180,21
fluent,fluent/fluentd,1287,774,129,310,74,25
NVIDIA,NVIDIA/DIGITS,1287,938,139,124,86,20
gocd,gocd/gocd,1287,817,175,167,128,33
tangrams,tangrams/tangram-es,1285,489,83,642,71,12
Azure,Azure/azure-webjobs-sdk-script,1284,756,107,253,168,20
zeromq,zeromq/libzmq,1282,988,125,112,57,33
mlr-org,mlr-org/mlr,1282,840,85,265,92,45
VietOpenCPS,VietOpenCPS/opencps,1278,410,307,368,193,13
ga4gh,ga4gh/server,1275,916,122,117,120,14
openai,openai/gym,1272,705,142,322,103,57
top-think,top-think/framework,1271,217,96,870,88,35
blackbaud,blackbaud/skyux,1264,515,138,515,96,22
Cadasta,Cadasta/cadasta-platform,1262,224,81,844,113,19
octobercms,octobercms/october,1260,794,96,186,184,36
Digipalvelutehdas,Digipalvelutehdas/dipor-dashboard,1259,574,85,436,164,13
dmwm,dmwm/WMCore,1248,901,135,152,60,21
AffiliateWP,AffiliateWP/AffiliateWP,1248,504,108,517,119,20
kubernetes,kubernetes/minikube,1247,843,158,148,98,17
Yelp,Yelp/paasta,1247,399,158,619,71,32
mavlink,mavlink/qgroundcontrol,1245,839,137,114,155,15
typetools,typetools/checker-framework,1241,343,92,706,100,21
dedis,dedis/cothority,1240,309,92,788,51,18
rails-api,rails-api/active_model_serializers,1239,948,104,97,90,40
twitter,twitter/heron,1238,842,144,147,105,34
Jumpscale,Jumpscale/jumpscale_core8,1235,167,202,793,73,38
dotnet,dotnet/docfx,1234,578,139,436,81,29
rethinkdb,rethinkdb/horizon,1233,852,77,147,157,38
googleapis,googleapis/toolkit,1232,760,199,176,97,29
kubernetes,kubernetes/helm,1230,641,221,196,172,28
Microsoft,Microsoft/visualfsharp,1230,910,74,133,113,29
mochajs,mochajs/mocha,1229,912,51,143,123,18
servicecatalog,servicecatalog/development,1229,283,59,772,115,29
cake-build,cake-build/cake,1227,868,110,133,116,36
scikit-image,scikit-image/scikit-image,1227,1011,91,52,73,28
HTBox,HTBox/allReady,1226,724,165,161,176,34
google,google/material-design-lite,1226,876,52,72,226,17
magento,magento/devdocs,1223,362,102,707,52,89
translate,translate/pootle,1219,719,132,247,121,18
containous,containous/traefik,1217,789,88,220,120,22
MRtrix3,MRtrix3/mrtrix3,1216,589,128,420,79,23
k9mail,k9mail/k-9,1211,733,64,236,178,13
square,square/okhttp,1210,842,79,138,151,17
Homebrew,Homebrew/homebrew-science,1209,860,164,120,65,71
akkadotnet,akkadotnet/akka.net,1204,733,191,174,106,32
Polymer,Polymer/polymer-cli,1202,687,106,274,135,18
osm2vectortiles,osm2vectortiles/osm2vectortiles,1202,595,83,437,87,14
x64dbg,x64dbg/x64dbg,1201,764,66,230,141,15
docker,docker/notary,1195,648,105,386,56,18
ckan,ckan/ckan,1194,753,131,201,109,37
bigchaindb,bigchaindb/bigchaindb,1194,502,128,431,133,20
mitmproxy,mitmproxy/mitmproxy,1193,517,150,425,101,35
docker,docker/swarmkit,1186,856,154,102,74,24
python-pillow,python-pillow/Pillow,1185,732,154,228,71,31
GoogleCloudPlatform,GoogleCloudPlatform/gcloud-java,1182,728,175,185,94,20
sstsimulator,sstsimulator/sst-elements,1181,643,152,329,57,30
dCache,dCache/dcache,1179,273,262,572,72,22
libgdx,libgdx/libgdx,1178,839,88,132,119,42
thredded,thredded/thredded,1176,482,82,522,90,13
valor-software,valor-software/ng2-bootstrap,1176,757,71,177,171,33
owncloud,owncloud/calendar,1174,798,61,178,137,15
Nukkit,Nukkit/Nukkit,1170,718,149,165,138,38
moment,moment/moment,1165,906,64,66,129,46
StackStorm,StackStorm/st2,1165,571,130,407,57,31
obspy,obspy/obspy,1161,793,73,235,60,18
ldc-developers,ldc-developers/ldc,1151,820,118,147,66,16
vega,vega/vega-lite,1149,597,75,360,117,20
Microsoft,Microsoft/nodejstools,1148,696,144,126,182,13
mapbox,mapbox/rasterio,1148,676,81,269,122,28
openSUSE,openSUSE/open-build-service,1144,521,182,378,63,29
easydigitaldownloads,easydigitaldownloads/easy-digital-downloads,1139,723,109,188,119,26
tessel,tessel/t2-cli,1138,853,60,134,91,21
Automattic,Automattic/facebook-instant-articles-wp,1134,814,51,52,217,14
geoadmin,geoadmin/mf-geoadmin3,1133,683,75,312,63,16
hoburg,hoburg/gpkit,1132,762,58,228,84,12
leapmotion,leapmotion/UnityModules,1130,130,145,776,79,20
ehcache,ehcache/ehcache3,1128,544,219,197,168,27
pytest-dev,pytest-dev/pytest,1127,851,85,92,99,45
octokit,octokit/octokit.net,1126,839,123,107,57,21
KC3Kai,KC3Kai/KC3Kai,1125,592,80,358,95,12
webdriverio,webdriverio/webdriverio,1123,787,55,116,165,40
OfficeDev,OfficeDev/Office-UI-Fabric,1123,451,110,477,85,28
ppy,ppy/osu-web,1119,407,129,513,70,17
ceph,ceph/ceph-ansible,1117,676,138,234,69,38
numo-labs,numo-labs/isearch-ui,1115,311,191,536,77,17
cargomedia,cargomedia/puppet-packages,1114,736,137,134,107,11
substance,substance/substance,1114,464,84,455,111,11
kamailio,kamailio/kamailio,1114,556,76,418,64,52
semperfiwebdesign,semperfiwebdesign/all-in-one-seo-pack,1113,324,92,526,171,17
mumble-voip,mumble-voip/mumble,1113,816,97,106,94,17
rustcc,rustcc/RustPrimer,1112,434,263,252,163,42
AngularClass,AngularClass/angular2-webpack-starter,1110,693,73,190,154,42
Microsoft,Microsoft/msbuild,1108,787,100,103,118,26
srophe,srophe/srophe-app-data,1103,364,77,393,269,16
idris-lang,idris-lang/Idris-dev,1100,815,65,133,87,24
MovingBlocks,MovingBlocks/Terasology,1100,896,72,80,52,35
pypa,pypa/warehouse,1095,426,204,382,83,25
dmlc,dmlc/xgboost,1093,786,64,53,190,30
go-lang-plugin-org,go-lang-plugin-org/go-lang-idea-plugin,1092,746,56,163,127,12
stormpath,stormpath/stormpath-sdk-java,1084,497,96,379,112,19
ngageoint,ngageoint/scale,1081,311,109,521,140,23
deeplearning4j,deeplearning4j/libnd4j,1081,364,132,524,61,19
mediachain,mediachain/mediachain,1080,431,108,483,58,18
uProxy,uProxy/uproxy,1076,435,100,445,96,35
ZoneMinder,ZoneMinder/ZoneMinder,1075,567,104,334,70,28
freeorion,freeorion/freeorion,1070,736,107,167,60,27
VOLTTRON,VOLTTRON/volttron,1070,236,82,611,141,35
ioam,ioam/holoviews,1070,592,109,301,68,14
nuitdebout,nuitdebout/wordpress,1067,267,145,578,77,22
apollostack,apollostack/apollo-client,1066,678,68,235,85,24
Samsung,Samsung/GearVRf,1066,777,133,97,59,23
couchbase,couchbase/sync_gateway,1066,564,103,223,176,17
coala-analyzer,coala-analyzer/coala-bears,1062,694,98,201,69,23
pymc-devs,pymc-devs/pymc3,1061,702,85,186,88,22
OP-TEE,OP-TEE/optee_os,1059,810,80,74,95,22
hashicorp,hashicorp/consul,1057,649,90,150,168,31
gravitational,gravitational/teleport,1056,256,106,633,61,16
ethereum,ethereum/solidity,1055,753,97,72,133,29
RetroPie,RetroPie/RetroPie-Setup,1055,655,53,251,96,14
nodejs,nodejs/nodejs.org,1055,725,102,172,56,43
github,github/linguist,1047,774,118,92,63,29
ckeditor,ckeditor/ckeditor5-engine,1047,400,59,430,158,14
sulu,sulu/sulu,1047,482,195,246,124,28
docker,docker/libnetwork,1044,655,177,150,62,30
redfin,redfin/react-server,1043,596,164,184,99,25
IMA-WorldHealth,IMA-WorldHealth/bhima-2.X,1041,569,143,187,142,16
numixproject,numixproject/numix-icon-theme-circle,1041,456,221,238,126,22
mozilla,mozilla/activity-stream,1039,630,78,168,163,21
intelsdi-x,intelsdi-x/snap,1038,699,121,113,105,40
segmentio,segmentio/nightmare,1038,806,56,69,107,22
FAForever,FAForever/fa,1037,703,103,134,97,21
18F,18F/openFEC,1034,633,71,193,137,16
parklab,parklab/refinery-platform,1032,447,94,345,146,14
timber,timber/timber,1031,549,88,300,94,23
hashcat,hashcat/oclHashcat,1030,552,56,365,57,23
projectatomic,projectatomic/adb-atomic-developer-bundle,1028,814,70,65,79,16
fxbox,fxbox/foxbox,1025,611,174,164,76,23
01org,01org/ciao,1024,353,149,380,142,24
magefree,magefree/mage,1024,384,146,333,161,31
DPIRPSG,DPIRPSG/DPHackaton,1023,107,114,697,105,11
Dash-Industry-Forum,Dash-Industry-Forum/dash.js,1020,748,73,83,116,22
kvirc,kvirc/KVIrc,1019,607,67,279,66,20
archesproject,archesproject/arches,1019,143,108,667,101,12
draft-js-plugins,draft-js-plugins/draft-js-plugins,1018,542,109,290,77,33
realm,realm/realm-js,1015,593,59,263,100,11
dita-ot,dita-ot/dita-ot,1014,745,57,127,85,13
Automattic,Automattic/woocommerce-connect-client,1012,511,77,333,91,17
appnexus,appnexus/lucid,1010,225,127,515,143,23
cockroachdb,cockroachdb/docs,1010,503,121,275,111,17
taigaio,taigaio/taiga-front,1008,330,58,552,68,16
Pylons,Pylons/pyramid,1007,495,186,265,61,25
interlegis,interlegis/sapl,1006,332,80,448,146,16
chef,chef/inspec,1006,511,117,299,79,23
cylc,cylc/cylc,1005,720,94,132,59,13
Microsoft,Microsoft/react-native-code-push,1002,608,70,250,74,25
FreeRDP,FreeRDP/FreeRDP,1000,759,76,67,98,17
varnishcache,varnishcache/varnish-cache,994,607,52,263,72,23
pantheon-systems,pantheon-systems/documentation,994,305,153,464,72,45
pallets,pallets/flask,992,744,100,63,85,43
rangle,rangle/ngCourse2,992,172,358,385,77,25
facebook,facebook/osquery,989,673,129,120,67,27
qorelanguage,qorelanguage/qore,987,227,181,384,195,20
SemanticMediaWiki,SemanticMediaWiki/SemanticMediaWiki,983,507,154,264,58,20
SalesforceFoundation,SalesforceFoundation/Cumulus,982,324,53,548,57,19
w3c,w3c/respec,982,482,65,364,71,12
fusionpbx,fusionpbx/fusionpbx,981,298,130,484,69,19
ParsePlatform,ParsePlatform/parse-dashboard,977,671,76,66,164,30
eregs,eregs/notice-and-comment,976,538,102,97,239,11
geodynamics,geodynamics/aspect,974,631,169,102,72,28
openthread,openthread/openthread,969,440,188,277,64,28
ipython,ipython/ipywidgets,969,605,118,165,81,20
OnsenUI,OnsenUI/OnsenUI,967,366,79,441,81,17
capitalone,capitalone/Hygieia,962,623,90,136,113,23
vector-im,vector-im/vector-android,961,241,58,537,125,11
toggl,toggl/mobile,959,274,138,385,162,11
LSSTScienceCollaborations,LSSTScienceCollaborations/ObservingStrategy,956,559,116,197,84,44
Gapminder,Gapminder/vizabi,954,190,144,449,171,21
SpongePowered,SpongePowered/SpongeAPI,952,553,60,262,77,26
reactioncommerce,reactioncommerce/reaction,951,406,101,351,93,18
Azure,Azure/azure-sdk-for-java,950,479,168,164,139,14
AntennaPod,AntennaPod/AntennaPod,949,622,114,106,107,17
PrismLibrary,PrismLibrary/Prism,949,672,79,110,88,18
videojs,videojs/video.js,948,684,59,78,127,27
mozilla,mozilla/activity-streams,947,539,92,163,153,11
bloomberg,bloomberg/bucklescript,947,253,183,400,111,13
RPi-Distro,RPi-Distro/python-gpiozero,947,684,96,108,59,11
plone,plone/Products.CMFPlone,944,607,55,175,107,37
ngageoint,ngageoint/hootenanny-ui,943,464,79,267,133,14
dyninst,dyninst/dyninst,942,698,52,121,71,20
dokku,dokku/dokku,940,643,71,113,113,27
humhub,humhub/humhub,940,472,79,246,143,22
PacificBiosciences,PacificBiosciences/smrtflow,940,329,166,387,58,14
react-toolbox,react-toolbox/react-toolbox,939,618,74,128,119,36
Microsoft,Microsoft/sarif-sdk,938,302,211,373,52,15
odlgroup,odlgroup/odl,935,368,70,408,89,16
coreos,coreos/coreos-kubernetes,934,666,97,80,91,32
open-power-workgroup,open-power-workgroup/Hospital,932,478,109,275,70,46
Polymer,Polymer/polymer,931,582,55,132,162,12
letsencrypt,letsencrypt/letsencrypt,930,625,61,111,133,15
shakacode,shakacode/react_on_rails,930,667,55,152,56,22
infinitered,infinitered/ignite,929,457,86,280,106,22
Lokiedu,Lokiedu/libertysoil-site,927,286,99,412,130,12
leancloud,leancloud/docs,925,437,171,235,82,46
berkeley-stat222,berkeley-stat222/mousestyles,925,582,146,143,54,34
spark,spark/firmware,924,571,59,225,69,14
opencontainers,opencontainers/image-spec,922,713,88,66,55,20
notepad-plus-plus,notepad-plus-plus/notepad-plus-plus,922,535,67,35,285,17
coralproject,coralproject/cay,921,311,100,391,119,15
datalad,datalad/datalad,921,561,108,143,109,13
mozilla-services,mozilla-services/react-jsonschema-form,921,473,61,294,93,22
SparkDevNetwork,SparkDevNetwork/Rock,920,222,54,551,93,26
mysociety,mysociety/alaveteli,918,381,85,382,70,16
learningequality,learningequality/ka-lite,917,716,65,65,71,18
18F,18F/fec-style,915,489,77,290,59,15
emberjs,emberjs/data,915,641,90,110,74,41
poooi,poooi/poi,910,416,69,332,93,22
cargomedia,cargomedia/cm,910,605,113,101,91,19
MatterHackers,MatterHackers/MatterControl,910,202,219,298,191,12
elastic,elastic/elasticsearch-net,909,467,57,266,119,14
openstreetmap,openstreetmap/iD,907,540,51,212,104,24
ankidroid,ankidroid/Anki-Android,904,612,82,114,96,15
18F,18F/cg-deck,904,424,90,228,162,17
nextcloud,nextcloud/server,903,627,72,105,99,20
kadirahq,kadirahq/react-storybook,902,545,94,77,186,14
ractivejs,ractivejs/ractive,901,550,53,231,67,12
LLK,LLK/scratch-www,899,452,152,185,110,23
Azure,Azure/azure-sdk-for-net,899,418,226,204,51,82
kontena,kontena/kontena,898,346,167,293,92,21
OpenGamma,OpenGamma/Strata,898,68,210,563,57,20
owncloud,owncloud/mail,897,556,88,196,57,18
nlp-compromise,nlp-compromise/nlp_compromise,896,533,62,218,83,30
OpenGreekAndLatin,OpenGreekAndLatin/First1KGreek,895,466,110,141,178,13
Microsoft,Microsoft/WinObjC,892,637,52,57,146,32
mapbox,mapbox/mapbox-gl-draw,890,396,80,319,95,15
AgileVentures,AgileVentures/WebsiteOne,890,361,115,289,125,15
architecture-building-systems,architecture-building-systems/CEAforArcGIS,890,324,55,418,93,14
angular,angular/angularfire2,888,624,68,55,141,25
angular-ui,angular-ui/ui-select,888,643,53,93,99,38
spring-projects,spring-projects/spring-security,887,595,81,101,110,47
ProgrammingLife2016,ProgrammingLife2016/PL3-2016,886,188,63,543,92,19
mjmlio,mjmlio/mjml,886,515,60,219,92,25
spark-jobserver,spark-jobserver/spark-jobserver,885,674,54,84,73,26
aspnet,aspnet/Templates,885,507,73,217,88,27
scrapy,scrapy/scrapy,884,615,83,81,105,17
owncloud,owncloud/documentation,882,450,98,277,57,18
javaslang,javaslang/javaslang,879,644,78,71,86,19
deis,deis/controller,875,467,170,171,67,13
w3c,w3c/wai-showcase-examples,875,402,61,285,127,13
Apollo-Community,Apollo-Community/ApolloStation,870,237,131,374,128,20
hmrc,hmrc/assets-frontend,869,370,108,339,52,26
juju,juju/docs,868,382,171,204,111,30
OfficeDev,OfficeDev/office-js-docs,868,201,150,449,68,47
apereo,apereo/cas,866,379,57,368,62,18
RigsOfRods,RigsOfRods/rigs-of-rods,865,400,205,202,58,17
facebook,facebook/rocksdb,861,353,64,370,74,67
rust-lang-nursery,rust-lang-nursery/rustfmt,860,593,78,84,105,26
akvo,akvo/akvo-rsr,859,178,114,445,122,11
tensorflow,tensorflow/models,858,597,59,41,161,32
cakephp,cakephp/docs,858,341,178,286,53,49
scala-native,scala-native/scala-native,856,489,80,186,101,22
collectd,collectd/collectd,854,577,65,136,76,27
F5Networks,F5Networks/f5-common-python,853,541,130,70,112,15
airbnb,airbnb/airflow,852,543,119,105,85,38
Masterminds,Masterminds/glide,852,629,59,87,77,24
github,github/VisualStudio,851,357,70,356,68,15
spring-cloud,spring-cloud/spring-cloud-dataflow,850,389,129,187,145,27
getredash,getredash/redash,850,471,118,180,81,37
projecthydra-labs,projecthydra-labs/hybox,848,151,165,467,65,15
sitespeedio,sitespeedio/sitespeed.io,847,360,62,338,87,12
ngageoint,ngageoint/geowave,846,122,98,571,55,31
rtfd,rtfd/readthedocs.org,846,403,65,269,109,20
google,google/WebFundamentals,844,286,153,282,123,62
Kinto,Kinto/kinto,843,461,84,202,96,21
Yakindu,Yakindu/statecharts,842,205,113,360,164,23
Microsoft,Microsoft/visualfsharpdocs,839,311,144,332,52,35
ReactiveX,ReactiveX/RxSwift,838,492,111,155,80,43
gwu-libraries,gwu-libraries/sfm-ui,837,342,52,298,145,15
18F,18F/openFEC-web-app,836,357,121,287,71,21
indico,indico/indico,834,138,128,509,59,15
phoenixframework,phoenixframework/phoenix,830,545,76,118,91,37
qooxdoo,qooxdoo/qooxdoo,830,615,78,84,53,26
slockit,slockit/DAO,829,380,153,245,51,24
NewSpring,NewSpring/Apollos,829,178,94,417,140,11
facebook,facebook/reason,828,567,72,100,89,36
AdaptiveConsulting,AdaptiveConsulting/ReactiveTraderCloud,825,180,158,388,99,12
rollup,rollup/rollup,824,519,70,123,112,19
Shopify,Shopify/mobile-buy-sdk-ios,824,256,69,433,66,12
18F,18F/doi-extractives-data,818,396,82,245,95,12
Growstuff,Growstuff/growstuff,817,523,123,98,73,19
scitran,scitran/core,815,368,75,318,54,13
PowerShell,PowerShell/platyPS,813,349,55,328,81,16
sparkbox,sparkbox/local-events-project,813,210,138,345,120,11
lampepfl,lampepfl/dotty,813,581,75,63,94,16
aframevr,aframevr/aframe,812,540,100,73,99,21
RackHD,RackHD/RackHD,811,605,59,66,81,32
gap-system,gap-system/gap,811,550,88,112,61,21
w3c,w3c/webrtc-pc,808,492,80,151,85,20
blueriver,blueriver/MuraCMS,808,77,96,584,51,18
haikuports,haikuports/haikuports,807,472,92,188,55,21
JasperFx,JasperFx/marten,806,422,56,187,141,20
google,google/cadvisor,804,587,104,51,62,23
Comcast,Comcast/traffic_control,804,267,201,203,133,50
meteor,meteor/guide,803,483,132,137,51,47
serde-rs,serde-rs/serde,803,533,71,125,74,12
aws,aws/aws-cli,802,514,83,124,81,25
Shopify,Shopify/javascript,797,341,80,277,99,14
ualbertalib,ualbertalib/HydraNorth,797,431,61,185,120,14
mysociety,mysociety/yournextrepresentative,795,359,61,240,135,11
code-corps,code-corps/code-corps-ember,793,230,89,383,91,11
modxcms,modxcms/revolution,792,605,63,64,60,26
driftyco,driftyco/ionic-native,786,428,66,193,99,47
I2PC,I2PC/scipion,786,194,52,458,82,28
GreatLakesEnergy,GreatLakesEnergy/sesh-dash-beta,786,190,92,402,102,12
couchbaselabs,couchbaselabs/mobile-testkit,785,225,64,352,144,13
Particular,Particular/EndToEnd,782,170,102,459,51,34
domoticz,domoticz/domoticz,780,466,65,179,70,38
invoiceninja,invoiceninja/invoiceninja,778,351,91,277,59,24
OmniSharp,OmniSharp/omnisharp-roslyn,778,454,63,206,55,17
google,google/openhtf,778,533,81,95,69,15
avajs,avajs/ava,776,631,53,35,57,18
influxdata,influxdata/docs.influxdata.com,771,332,67,286,86,34
chebfun,chebfun/chebfun,770,195,75,440,60,27
nest,nest/nest-simulator,770,577,60,55,78,21
WikiWatershed,WikiWatershed/model-my-watershed,770,511,76,89,94,15
BlunchDev,BlunchDev/blunch_android,769,74,79,560,56,18
NYPL-Simplified,NYPL-Simplified/circulation,768,150,106,460,52,15
avalonmediasystem,avalonmediasystem/avalon,767,92,128,429,118,18
Storj,Storj/core,766,390,59,163,154,14
brunch,brunch/brunch,766,476,74,124,92,19
pods-framework,pods-framework/pods,766,463,58,168,77,19
aws,aws/aws-sdk-go,766,536,73,92,65,22
grommet,grommet/grommet,764,321,111,230,102,27
haskell,haskell/haskell-mode,763,543,73,84,63,17
Solinea,Solinea/goldstone-server,761,271,73,311,106,12
wevote,wevote/WebApp,760,514,83,89,74,14
jupyter-incubator,jupyter-incubator/declarativewidgets,759,416,74,198,71,16
diaspora,diaspora/diaspora,759,538,60,94,67,14
Microsoft,Microsoft/Virtualization-Documentation,758,401,82,204,71,50
VSCodeVim,VSCodeVim/Vim,757,234,76,337,110,20
wpninjas,wpninjas/ninja-forms,757,229,58,319,151,19
threatgrid,threatgrid/ctia,755,372,117,137,129,20
SUSE,SUSE/Portus,754,458,73,159,64,17
NativeScript,NativeScript/nativescript-angular,751,372,62,201,116,20
googlei18n,googlei18n/libphonenumber,748,451,57,150,90,22
OpenMS,OpenMS/OpenMS,747,550,69,66,62,18
conan-io,conan-io/conan,747,535,56,83,73,14
openbmc,openbmc/openbmc,746,447,69,61,169,20
osbzr,osbzr/gooderp_addons,740,97,281,274,88,21
CartoDB,CartoDB/observatory-extension,740,196,64,410,70,20
Tatoeba,Tatoeba/tatoeba2,739,444,80,134,81,17
plataformatec,plataformatec/devise,739,464,53,105,117,37
savoirfairelinux,savoirfairelinux/santropol-feast,738,330,128,197,83,24
eclipse,eclipse/vert.x,738,441,66,169,62,22
fireeye,fireeye/flare-floss,736,294,79,216,147,13
pyca,pyca/cryptography,730,451,123,105,51,15
GoogleCloudPlatform,GoogleCloudPlatform/app-tools-lib-for-java,730,343,69,245,73,17
ampproject,ampproject/amp-by-example,728,439,66,160,63,20
lale-help,lale-help/lale-help,728,290,52,316,70,11
angular,angular/universal,727,453,57,152,65,22
realm,realm/realm-dotnet,726,420,61,161,84,12
swagger-api,swagger-api/swagger-ui,725,509,59,27,130,15
CellProfiler,CellProfiler/CellProfiler,722,344,58,172,148,11
openvstorage,openvstorage/framework,719,181,100,342,96,17
numixproject,numixproject/numix-gtk-theme,719,502,64,86,67,13
goadesign,goadesign/goa,718,222,154,283,59,26
sasstools,sasstools/sass-lint,717,445,82,97,93,24
qgis,qgis/QGIS-Documentation,715,350,120,132,113,23
prometheus,prometheus/alertmanager,714,482,55,102,75,18
teltek,teltek/Galicaster,713,171,109,331,102,11
whosonfirst,whosonfirst/whosonfirst-data,713,394,52,199,68,19
audiokit,audiokit/AudioKit,710,338,64,249,59,18
browserhtml,browserhtml/browserhtml,708,414,98,101,95,12
libgit2,libgit2/libgit2,705,475,74,104,52,25
Prismatik,Prismatik/redbeard,705,370,61,195,79,12
mumuki,mumuki/mumuki-atheneum,704,154,65,406,79,13
dotnet,dotnet/roslyn-analyzers,704,458,87,90,69,18
alisw,alisw/alidist,703,306,123,199,75,18
NLeSC,NLeSC/software.esciencecenter.nl,701,158,92,387,64,38
KhronosGroup,KhronosGroup/glslang,699,415,92,124,68,28
flatpak,flatpak/flatpak,698,392,56,116,134,18
vgteam,vgteam/vg,697,373,62,195,67,12
drush-ops,drush-ops/drush,694,401,62,147,84,27
watson-developer-cloud,watson-developer-cloud/java-sdk,693,279,81,263,70,29
datacleaner,datacleaner/DataCleaner,693,350,70,188,85,17
blakesoftware-spring2016,blakesoftware-spring2016/bakken-quiz,691,52,98,450,91,15
probmods,probmods/webppl,690,355,75,181,79,17
OpenZWave,OpenZWave/open-zwave,690,448,56,132,54,36
OneBusAway,OneBusAway/onebusaway-android,687,440,56,123,68,15
webcompat,webcompat/webcompat.com,686,425,52,151,58,14
molgenis,molgenis/molgenis,685,190,209,180,106,20
AzureAD,AzureAD/azure-activedirectory-identitymodel-extensions-for-dotnet,684,283,65,282,54,16
IIIF,IIIF/mirador,683,345,117,152,69,25
gri-is,gri-is/portal,681,295,93,196,97,15
NREL,NREL/OpenStudio,680,209,51,360,60,28
gatsbyjs,gatsbyjs/gatsby,676,432,66,123,55,31
rockstor,rockstor/rockstor-core,676,490,54,59,73,14
haraka,haraka/Haraka,672,414,79,127,52,29
OpenSCAP,OpenSCAP/scap-security-guide,669,413,98,99,59,11
mozilla,mozilla/addons-linter,662,267,66,269,60,14
eclipse,eclipse/kura,661,267,51,190,153,18
g0v,g0v/summit.g0v.tw,656,93,70,437,56,33
fabric8io,fabric8io/fabric8,649,228,103,250,68,28
google,google/blockly,648,309,88,173,78,25
ArduPilot,ArduPilot/ardupilot_wiki,643,387,80,115,61,38
watson-developer-cloud,watson-developer-cloud/ios-sdk,643,273,53,232,85,17
AtomicGameEngine,AtomicGameEngine/AtomicGameEngine,641,337,94,137,73,18
networkx,networkx/networkx,640,453,62,60,65,27
ledgersmb,ledgersmb/LedgerSMB,639,117,189,241,92,11
iovisor,iovisor/bcc,638,420,73,92,53,36
codemirror,codemirror/CodeMirror,637,374,65,104,94,39
drone,drone/drone,636,424,74,73,65,20
AzureAD,AzureAD/azure-activedirectory-library-for-android,635,276,66,242,51,16
spree,spree/spree,633,287,145,140,61,42
bosun-monitor,bosun-monitor/bosun,632,336,61,169,66,18
terasolunaorg,terasolunaorg/guideline,627,260,116,193,58,23
PulpQE,PulpQE/pulp-smash,625,358,97,115,55,11
mesonbuild,mesonbuild/meson,625,338,70,151,66,19
videojs,videojs/videojs-contrib-hls,625,378,63,112,72,17
Shopify,Shopify/mobile-buy-sdk-android,625,180,73,270,102,15
INRIA,INRIA/spoon,624,372,88,86,78,12
elkarte,elkarte/Elkarte,617,392,70,66,89,11
spotify,spotify/scio,614,184,78,301,51,17
HazyResearch,HazyResearch/ddlite,613,238,53,177,145,15
robolectric,robolectric/robolectric,611,347,78,113,73,23
TotalJobsGroup,TotalJobsGroup/Syringe,610,160,62,296,92,16
capitalone,capitalone/cloud-custodian,609,234,135,125,115,22
seqan,seqan/seqan,608,404,80,64,60,20
kriasoft,kriasoft/react-starter-kit,608,382,74,63,89,25
circleci,circleci/circleci-docs,607,229,127,185,66,49
naver,naver/pinpoint,604,218,140,155,91,18
dcos,dcos/cosmos,603,191,71,290,51,18
biocore,biocore/qiita,599,359,93,92,55,14
quran,quran/quran.com-frontend,599,315,80,148,56,14
GovernmentCommunicationsHeadquarters,GovernmentCommunicationsHeadquarters/Gaffer,597,150,73,272,102,11
hioa-cs,hioa-cs/IncludeOS,596,244,122,173,57,12
arrayfire,arrayfire/arrayfire,596,444,52,41,59,12
CloudSlang,CloudSlang/cloud-slang,595,156,74,298,67,23
fossasia,fossasia/open-event-android,594,334,69,127,64,12
algolia,algolia/algoliasearch-magento,594,297,86,160,51,18
