org,repo,activity,comments,prs,commits,issues,authors
bitcoin,bitcoin/bitcoin,1175,1009,107,25,34,16
EFForg,EFForg/https-everywhere,1173,377,616,135,45,26
flutter,flutter/flutter,1158,703,129,117,209,15
OpenRCT2,OpenRCT2/OpenRCT2,1155,856,77,125,97,19
nylas,nylas/N1,1155,780,11,175,189,13
apinf,apinf/api-umbrella-dashboard,1148,537,58,348,205,13
OpenRA,OpenRA/OpenRA,1133,874,99,82,78,16
broadinstitute,broadinstitute/cromwell,1131,443,88,494,106,17
PX4,PX4/Firmware,1107,716,112,191,88,24
duckduckgo,duckduckgo/zeroclickinfo-goodies,1102,839,121,95,47,44
callemall,callemall/material-ui,1089,810,87,63,129,27
rcbops,rcbops/rpc-openstack,1088,820,60,158,50,16
hazelcast,hazelcast/hazelcast,1086,660,141,205,80,25
HippieStationCode,HippieStationCode/HippieStation13,1085,953,37,46,49,15
hypothesis,hypothesis/h,1068,451,138,436,43,11
openssl,openssl/openssl,1064,669,97,264,34,40
ParsePlatform,ParsePlatform/parse-server,1061,772,66,91,132,21
ArduPilot,ArduPilot/ardupilot,1050,737,102,138,73,24
Microsoft,Microsoft/BotBuilder,1046,768,15,72,191,13
influxdata,influxdata/influxdb,1038,672,74,171,121,19
RIOT-OS,RIOT-OS/RIOT,1033,874,78,48,33,22
druid-io,druid-io/druid,1024,671,178,135,40,21
ansible,ansible/ansible-modules-extras,1022,764,111,91,56,50
oppia,oppia/oppia,1018,757,92,77,92,20
MycroftAI,MycroftAI/mycroft-core,1016,567,98,264,87,19
NativeScript,NativeScript/NativeScript,1012,660,91,156,105,20
Sylius,Sylius/Sylius,999,622,152,129,96,23
grafana,grafana/grafana,993,643,67,97,186,18
camptocamp,camptocamp/ngeo,992,469,99,363,61,14
sharetribe,sharetribe/sharetribe,991,120,122,726,23,16
docker,docker/swarmkit,987,699,142,79,67,23
opentoonz,opentoonz/opentoonz,986,728,84,74,100,15
acemod,acemod/ACE3,979,551,111,269,48,25
sakaiproject,sakaiproject/sakai,972,431,237,268,36,39
voidlinux,voidlinux/void-packages,970,341,89,479,61,38
Particular,Particular/NServiceBus,965,577,71,283,34,17
wordpress-mobile,wordpress-mobile/WordPress-iOS,962,442,101,354,65,15
openwhisk,openwhisk/openwhisk,959,699,115,37,108,15
librenms,librenms/librenms,934,648,112,97,77,25
woothemes,woothemes/woocommerce,923,455,70,168,230,20
systemd,systemd/systemd,912,661,107,61,83,24
aspnet,aspnet/Docs,908,455,157,228,68,39
home-assistant,home-assistant/home-assistant,905,663,144,37,61,12
angular,angular/angular.js,905,680,60,91,74,25
mamedev,mamedev/mame,904,167,97,627,13,56
twitter,twitter/heron,904,622,97,107,78,22
xcat2,xcat2/xcat-core,900,553,121,133,93,26
Microsoft,Microsoft/vsts-tasks,899,409,113,304,73,32
prestodb,prestodb/presto,898,634,131,94,39,26
SeleniumHQ,SeleniumHQ/selenium,890,550,29,116,195,17
rackerlabs,rackerlabs/rackspace-how-to,888,246,151,455,36,23
18F,18F/micropurchase,884,282,113,428,61,13
ant-design,ant-design/ant-design,881,522,42,63,254,13
neo4j,neo4j/neo4j,867,338,181,315,33,34
HuaweiBigData,HuaweiBigData/carbondata,854,485,171,138,60,19
actorapp,actorapp/actor-platform,849,32,18,778,21,17
openscholar,openscholar/openscholar,848,446,72,264,66,11
esp8266,esp8266/Arduino,847,635,30,74,108,18
PCSX2,PCSX2/pcsx2,844,739,31,43,31,11
facebook,facebook/AsyncDisplayKit,844,550,110,152,32,23
TerriaJS,TerriaJS/terriajs,840,351,75,335,79,15
scikit-learn,scikit-learn/scikit-learn,839,699,55,31,54,20
Microsoft,Microsoft/vsts-agent,836,434,82,256,64,23
nim-lang,nim-lang/Nim,831,510,85,128,108,34
fish-shell,fish-shell/fish-shell,831,618,21,116,76,14
LLNL,LLNL/spack,830,602,77,102,49,26
realm,realm/realm-cocoa,823,565,35,131,92,12
hydroshare,hydroshare/hydroshare,819,397,31,345,46,13
matplotlib,matplotlib/matplotlib,811,622,76,43,70,18
spring-projects,spring-projects/spring-boot,806,549,34,107,116,18
idaholab,idaholab/moose,798,542,72,121,63,22
openshift,openshift/openshift-ansible,792,571,96,79,46,16
ClearSkyTeam,ClearSkyTeam/ClearSky,790,418,31,274,67,12
telerik,telerik/kendo-ui-core,788,197,16,453,122,34
ngageoint,ngageoint/hootenanny,788,386,51,302,49,14
broadinstitute,broadinstitute/gatk,784,449,50,233,52,17
hashicorp,hashicorp/nomad,780,299,107,322,52,17
NativeScript,NativeScript/nativescript-cli,767,503,61,159,44,16
openlayers,openlayers/ol3,765,566,48,78,73,13
angular,angular/material2,765,507,76,46,136,18
habitat-sh,habitat-sh/habitat,765,478,144,72,71,17
sympy,sympy/sympy,759,605,57,26,71,15
uclouvain,uclouvain/osis,755,245,100,310,100,14
northern-bites,northern-bites/nbites,754,49,77,600,28,15
getsentry,getsentry/sentry,749,265,104,320,60,12
scipy,scipy/scipy,747,555,75,52,65,22
webpack,webpack/webpack,745,573,26,28,118,12
KhronosGroup,KhronosGroup/Vulkan-LoaderAndValidationLayers,740,328,55,302,55,28
halide,halide/Halide,735,187,81,448,19,17
rapid7,rapid7/metasploit-framework,733,529,85,78,41,30
opencart,opencart/opencart,732,317,109,240,66,25
Azure,Azure/azure-quickstart-templates,731,348,127,214,42,65
Particular,Particular/docs.particular.net,728,294,65,354,15,30
jhipster,jhipster/generator-jhipster,724,567,65,29,63,13
numpy,numpy/numpy,723,582,45,47,49,31
PolarisSS13,PolarisSS13/Polaris,722,415,134,119,54,25
convox,convox/rack,719,428,79,158,54,11
beetbox,beetbox/beets,718,448,28,202,40,12
fgpv-vpgf,fgpv-vpgf/fgpv-vpgf,716,509,63,53,91,12
angular,angular/angular.io,712,403,102,125,82,36
coreos,coreos/rkt,711,574,63,33,41,18
astropy,astropy/astropy,708,552,72,43,41,12
dotnet,dotnet/orleans,704,557,50,52,45,20
airbnb,airbnb/caravel,693,375,88,149,81,22
mpv-player,mpv-player/mpv,689,496,37,90,66,17
emberjs,emberjs/ember.js,687,465,99,59,64,16
nextcloud,nextcloud/server,686,463,59,76,88,17
JMRI,JMRI/JMRI,684,320,166,170,28,16
syncthing,syncthing/syncthing,684,389,38,200,57,12
open-mpi,open-mpi/ompi,683,538,44,65,36,17
Codeception,Codeception/Codeception,682,437,69,92,84,21
Dolibarr,Dolibarr/dolibarr,681,240,139,255,47,30
DestinyItemManager,DestinyItemManager/DIM,679,462,45,121,51,11
DoSomething,DoSomething/phoenix,679,378,63,159,79,11
raspberrypi,raspberrypi/linux,678,573,19,59,27,33
auth0,auth0/docs,676,143,245,245,43,33
elixir-lang,elixir-lang/elixir,674,407,112,91,64,14
Azure,Azure/azure-iot-sdks,671,248,27,334,62,33
perl6,perl6/doc,670,263,39,306,62,22
mozilla,mozilla/fxa-content-server,669,356,58,215,40,15
pingcap,pingcap/tidb,665,261,92,299,13,15
Theano,Theano/Theano,664,500,60,48,56,23
hashicorp,hashicorp/vault,663,319,59,243,42,21
kubernetes,kubernetes/dashboard,659,482,69,56,52,15
xitu,xitu/gold-miner,654,470,25,91,68,21
citusdata,citusdata/citus,653,304,28,277,44,15
HTBox,HTBox/allReady,652,380,88,87,97,15
mono,mono/MonoGame,651,540,40,33,38,14
OpenModLoader,OpenModLoader/OpenModLoader,650,285,63,287,15,18
mapbox,mapbox/mapbox-gl-js,647,361,38,183,65,19
galaxyproject,galaxyproject/galaxy,645,440,76,65,64,16
opensim-org,opensim-org/opensim-core,643,308,52,249,34,17
torchbox,torchbox/wagtail,641,389,98,99,55,36
pallets,pallets/flask,641,479,65,58,39,33
smartdevicelink,smartdevicelink/sdl_core,639,474,91,62,12,20
docker,docker/compose,638,477,53,28,80,16
inverse-inc,inverse-inc/packetfence,636,212,25,337,62,15
firemodels,firemodels/fds-smv,636,195,133,284,24,14
influxdata,influxdata/telegraf,635,372,71,124,68,22
paparazzi,paparazzi/paparazzi,630,415,67,133,15,18
zooniverse,zooniverse/Panoptes-Front-End,627,342,69,165,51,13
LMFDB,LMFDB/lmfdb,627,356,111,117,43,11
mozilla,mozilla/addons-frontend,620,249,62,227,82,38
geodynamics,geodynamics/aspect,618,398,103,60,57,18
python,python/mypy,618,415,64,32,107,13
jruby,jruby/jruby,616,207,15,362,32,15
TryGhost,TryGhost/Ghost,615,351,73,131,60,12
mitmproxy,mitmproxy/mitmproxy,614,247,87,245,35,16
certbot,certbot/certbot,614,440,31,85,58,18
lede-project,lede-project/source,613,388,67,133,25,33
DataDog,DataDog/dd-agent,613,266,69,256,22,25
greenplum-db,greenplum-db/gpdb,613,382,93,127,11,33
cakephp,cakephp/cakephp,613,423,52,62,76,20
eclipse,eclipse/jetty.project,612,271,14,260,67,11
bioconda,bioconda/bioconda-recipes,612,197,183,220,12,45
steptools,steptools/StepNCViewer,611,50,114,398,49,14
devopsdays,devopsdays/devopsdays-web,608,218,167,205,18,39
ponylang,ponylang/ponyc,608,337,56,175,40,18
typelevel,typelevel/cats,605,449,68,60,28,20
contiki-os,contiki-os/contiki,605,481,50,55,19,34
Automattic,Automattic/mongoose,601,409,12,77,103,11
Yoast,Yoast/YoastSEO.js,601,211,78,217,95,12
ethereum,ethereum/go-ethereum,601,439,68,40,54,13
openwrt,openwrt/packages,598,370,93,106,29,45
driftyco,driftyco/ionic-site,595,66,24,490,15,20
uProxy,uProxy/uproxy,593,250,56,253,34,20
MinecraftForge,MinecraftForge/MinecraftForge,592,430,40,65,57,15
frappe,frappe/erpnext,590,281,63,116,130,16
commercialhaskell,commercialhaskell/stack,588,453,17,36,82,11
plotly,plotly/plotly.js,586,331,49,132,74,11
pimcore,pimcore/pimcore,584,156,12,347,69,16
mautic,mautic/mautic,574,312,38,138,86,17
18F,18F/web-design-standards,573,308,58,184,23,20
divio,divio/django-cms,572,383,70,59,60,16
keystonejs,keystonejs/keystone,571,307,28,189,47,16
gocd,gocd/gocd,566,348,91,84,43,17
LigaData,LigaData/Kamanja,564,121,49,354,40,18
MISP,MISP/MISP,562,308,67,125,62,14
Nukkit,Nukkit/Nukkit,560,372,66,59,63,16
composer,composer/composer,560,443,12,26,79,12
akkadotnet,akkadotnet/akka.net,558,384,71,69,34,15
prometheus,prometheus/prometheus,557,409,47,64,37,16
broadinstitute,broadinstitute/gatk-protected,557,182,32,306,37,13
Financial-Times,Financial-Times/n-ui,557,67,99,377,14,22
yakyak,yakyak/yakyak,554,381,36,53,84,18
Tribler,Tribler/tribler,554,412,38,68,36,11
kubernetes,kubernetes/kubernetes.github.io,553,309,83,98,63,47
PowerDNS,PowerDNS/pdns,553,283,101,99,70,12
yogstation13,yogstation13/yogstation,552,341,69,57,85,14
ubuntu,ubuntu/snappy-playpen,551,317,92,125,17,22
sphinx-doc,sphinx-doc/sphinx,544,389,23,69,63,11
palantir,palantir/atlasdb,541,162,75,274,30,29
NREL,NREL/EnergyPlus,539,319,33,164,23,22
Jumpscale,Jumpscale/jumpscale_core8,539,55,97,357,30,20
pfnet,pfnet/chainer,536,248,70,188,30,21
mobxjs,mobxjs/mobx,534,378,25,59,72,19
mesosphere,mesosphere/marathon,532,289,60,135,48,25
dotnet,dotnet/docfx,532,279,80,147,26,12
fpco,fpco/stackage,531,215,105,183,28,66
ehcache,ehcache/ehcache3,531,256,104,92,79,12
mapbox,mapbox/rasterio,530,305,44,140,41,17
scikit-image,scikit-image/scikit-image,529,442,36,25,26,13
girder,girder/girder,529,255,61,197,16,16
DynamoDS,DynamoDS/Dynamo,526,265,111,105,45,18
solidusio,solidusio/solidus,526,373,61,67,25,17
rethinkdb,rethinkdb/horizon,525,367,28,75,55,11
openthread,openthread/openthread,521,283,108,97,33,13
angular,angular/angularfire2,520,390,25,16,89,11
AnalyticalGraphicsInc,AnalyticalGraphicsInc/cesium,520,252,48,185,35,15
mozilla,mozilla/tofino,520,241,60,161,58,11
inspirehep,inspirehep/inspire-next,518,269,80,133,36,11
influxdata,influxdata/kapacitor,513,314,39,96,64,12
googleapis,googleapis/toolkit,512,326,79,68,39,13
chef,chef/chef,512,282,44,153,33,21
codecombat,codecombat/codecombat,511,129,54,306,22,23
google,google/protobuf,511,367,56,36,52,18
subutai-io,subutai-io/base,510,163,80,202,65,18
qutheory,qutheory/vapor,507,102,56,326,23,14
NamelessMC,NamelessMC/Nameless,506,349,39,63,55,13
Azure,Azure/azure-powershell,504,322,92,28,62,21
VOREStation,VOREStation/VOREStation,504,258,82,108,56,12
ofiwg,ofiwg/libfabric,499,323,78,77,21,17
GoogleChrome,GoogleChrome/lighthouse,499,275,59,132,33,16
typetools,typetools/checker-framework,498,125,32,309,32,11
top-think,top-think/framework,495,93,55,315,32,17
github,github/linguist,494,392,43,33,26,11
matrix-org,matrix-org/synapse,490,159,83,236,12,13
urho3d,urho3d/Urho3D,490,289,13,156,32,16
intellij-rust,intellij-rust/intellij-rust,487,190,32,221,44,12
cBioPortal,cBioPortal/cbioportal,487,267,88,80,52,20
playframework,playframework/playframework,485,305,78,70,32,27
kubernetes,kubernetes/helm,485,250,88,84,63,14
easydigitaldownloads,easydigitaldownloads/easy-digital-downloads,480,320,47,71,42,14
servicecatalog,servicecatalog/development,477,126,19,277,55,13
JabRef,JabRef/jabref,473,282,30,117,44,14
coala-analyzer,coala-analyzer/coala,472,245,46,99,82,14
SpongePowered,SpongePowered/SpongeCommon,471,157,14,248,52,17
facebook,facebook/jest,469,260,99,71,39,19
Microsoft,Microsoft/visualfsharp,469,344,47,48,30,14
quantopian,quantopian/zipline,469,104,61,292,12,20
weaveworks,weaveworks/scope,468,241,43,143,41,15
docker,docker/libnetwork,467,290,83,76,18,14
MN-Script-Team,MN-Script-Team/DHS-MAXIS-Scripts,467,249,67,90,61,13
Leaflet,Leaflet/Leaflet,466,312,45,64,45,17
w3c,w3c/web-platform-tests,466,203,134,108,21,55
opencontainers,opencontainers/runc,462,355,52,37,18,16
Azure,Azure/autorest,461,280,65,66,50,17
01org,01org/ciao,460,206,75,110,69,11
phpmyadmin,phpmyadmin/phpmyadmin,460,240,14,148,58,15
dotCMS,dotCMS/core,459,177,45,129,108,15
duckduckgo,duckduckgo/zeroclickinfo-spice,458,354,40,29,35,12
bolt,bolt/bolt,457,279,53,68,57,16
valor-software,valor-software/ng2-bootstrap,454,290,25,68,71,12
aspnet,aspnet/KestrelHttpServer,452,230,24,174,24,12
cloudfoundry,cloudfoundry/bosh,452,109,20,295,28,29
openai,openai/gym,451,293,58,70,30,16
docker,docker/machine,450,344,25,15,66,11
department-of-veterans-affairs,department-of-veterans-affairs/vets-website,450,212,37,159,42,14
apollostack,apollostack/apollo-client,447,266,27,130,24,15
oss-gate,oss-gate/workshop,447,385,18,31,13,18
flatpak,flatpak/flatpak,447,253,40,75,79,12
spark-jobserver,spark-jobserver/spark-jobserver,446,346,23,46,31,13
OP-TEE,OP-TEE/optee_os,444,344,30,29,41,12
sagemathinc,sagemathinc/smc,437,165,21,186,65,12
Microsoft,Microsoft/msbuild,435,304,34,42,55,13
openhab,openhab/openhab,434,321,42,29,42,18
ember-cli,ember-cli/ember-cli,432,291,35,77,29,17
docker,docker/swarm,429,323,36,30,40,15
AusDTO,AusDTO/gov-au-ui-kit,429,110,60,231,28,14
d-ronin,d-ronin/dRonin,428,338,44,34,12,11
acquia,acquia/blt,427,198,88,115,26,15
yogstation13,yogstation13/-tg-station-yog-rebase,424,189,88,83,64,11
ReactiveCocoa,ReactiveCocoa/ReactiveCocoa,424,282,47,66,29,15
NodeBB,NodeBB/NodeBB,423,209,28,112,74,12
supercollider,supercollider/supercollider,423,322,42,28,31,15
ckan,ckan/ckan,420,239,44,97,40,18
palantir,palantir/tslint,419,262,53,77,27,20
geany,geany/geany,414,327,19,28,40,11
plotly,plotly/documentation,413,35,47,316,15,11
Homebrew,Homebrew/homebrew-science,412,300,52,40,20,24
pantheon-systems,pantheon-systems/documentation,412,154,55,177,26,19
curl,curl/curl,410,299,26,54,31,16
pyinstaller,pyinstaller/pyinstaller,410,322,21,23,44,11
scality,scality/S3,409,194,39,164,12,14
salesagility,salesagility/SuiteCRM,407,177,90,66,74,16
kivy,kivy/kivy,404,258,38,41,67,21
concrete5,concrete5/concrete5,403,221,40,90,52,20
python-pillow,python-pillow/Pillow,402,254,44,78,26,12
HSLdevcom,HSLdevcom/digitransit-ui,401,94,85,209,13,14
citra-emu,citra-emu/citra,397,303,29,26,39,11
intelsdi-x,intelsdi-x/snap,396,267,45,43,41,20
Jumpscale,Jumpscale/jscockpit,395,48,14,295,38,15
tensorflow,tensorflow/models,393,290,18,16,69,13
driftyco,driftyco/ionic-native,393,217,36,94,46,20
timber,timber/timber,392,219,35,109,29,12
TechEmpower,TechEmpower/FrameworkBenchmarks,387,263,68,44,12,26
kamailio,kamailio/kamailio,387,196,23,148,20,23
pkp,pkp/pkp-lib,385,258,25,42,60,11
nopSolutions,nopSolutions/nopCommerce,383,97,15,183,88,11
dotnetcore,dotnetcore/aspnetcore-doc-cn,382,77,121,135,49,17
spring-cloud,spring-cloud/spring-cloud-dataflow,382,167,64,95,56,14
moment,moment/moment,382,277,31,32,42,21
emberjs,emberjs/guides,380,221,78,55,26,18
forkcms,forkcms/forkcms,380,167,78,89,46,12
webdriverio,webdriverio/webdriverio,378,269,17,35,57,13
leancloud,leancloud/docs,376,183,68,91,34,17
DIRACGrid,DIRACGrid/DIRAC,374,199,68,93,14,16
IBM-Swift,IBM-Swift/Kitura,373,200,14,102,57,12
hechoendrupal,hechoendrupal/DrupalConsole,371,208,67,59,37,20
NuCivic,NuCivic/dkan,370,62,54,237,17,12
micropython,micropython/micropython,368,276,31,28,33,13
airbnb,airbnb/enzyme,367,276,21,37,33,12
nlp-compromise,nlp-compromise/nlp_compromise,366,205,34,96,31,14
qooxdoo,qooxdoo/qooxdoo,364,291,25,22,26,11
Azure,Azure/azure-xplat-cli,363,266,34,29,34,13
magento,magento/devdocs,363,73,22,250,18,31
rails-api,rails-api/active_model_serializers,361,272,31,24,34,12
kaldi-asr,kaldi-asr/kaldi,360,267,31,39,23,18
cakephp,cakephp/docs,358,149,79,112,18,20
StackStorm,StackStorm/st2,354,187,50,102,15,14
pytest-dev,pytest-dev/pytest,354,239,44,30,41,16
ReactiveX,ReactiveX/rxjs,352,263,32,29,28,12
octobercms,octobercms/october,351,227,30,40,54,14
spring-projects,spring-projects/spring-security,351,274,18,28,31,13
NativeScript,NativeScript/android-runtime,349,169,29,138,13,12
cloudfoundry,cloudfoundry/cf-release,349,129,12,189,19,35
ansible,ansible/ansible-container,348,147,48,121,32,11
openstreetmap,openstreetmap/iD,346,170,31,112,33,13
ise-ethereum,ise-ethereum/on-chain-chess,343,103,28,144,68,18
firebase,firebase/angularfire,343,209,25,59,50,12
broadinstitute,broadinstitute/picard,342,174,25,131,12,13
w3c,w3c/html,342,196,39,78,29,12
geoadmin,geoadmin/mf-chsdi3,338,189,32,106,11,11
strongloop,strongloop/loopback-datasource-juggler,334,231,20,67,16,11
docker,docker/distribution,331,248,30,29,24,15
coreos,coreos/torus,325,168,57,53,47,15
google,google/WebFundamentals,324,86,62,140,36,30
w3c,w3c/wot,324,105,26,177,16,12
biolab,biolab/orange3,323,128,94,83,18,13
cplusplus,cplusplus/draft,322,144,39,128,11,15
varnishcache,varnishcache/varnish-cache,321,186,14,98,23,11
sulu,sulu/sulu,321,127,55,96,43,12
bosun-monitor,bosun-monitor/bosun,318,175,29,93,21,11
carteb,carteb/carte-blanche,317,191,37,51,38,15
Microsoft,Microsoft/WinObjC,317,205,22,29,61,17
angular-ui,angular-ui/ui-select,315,241,17,11,46,11
react-toolbox,react-toolbox/react-toolbox,313,206,25,34,48,14
mlr-org,mlr-org/mlr,313,183,26,79,25,17
Azure,Azure/azure-sdk-for-net,312,146,88,54,24,21
jwplayer,jwplayer/jwplayer,312,104,48,143,17,12
plone,plone/Products.CMFPlone,310,179,25,84,22,14
watson-developer-cloud,watson-developer-cloud/java-sdk,309,132,42,116,19,11
juju,juju/docs,303,140,55,59,49,14
Homebrew,Homebrew/homebrew-php,302,157,83,51,11,11
dealii,dealii/dealii,299,196,40,47,16,11
processing,processing/p5.js,299,213,15,30,41,16
audiokit,audiokit/AudioKit,298,104,44,133,17,11
aframevr,aframevr/aframe,298,201,36,29,32,13
mozilla,mozilla/fxa-auth-server,296,137,28,120,11,12
facebook,facebook/rocksdb,295,133,16,117,29,26
Comcast,Comcast/traffic_control,292,115,63,76,38,23
draft-js-plugins,draft-js-plugins/draft-js-plugins,288,192,26,43,27,14
Masterminds,Masterminds/glide,288,204,20,38,26,11
ZoneMinder,ZoneMinder/ZoneMinder,285,188,16,60,21,11
STScI-JWST,STScI-JWST/jwst,284,139,65,66,14,18
NREL,NREL/OpenStudio,284,90,22,155,17,13
grommet,grommet/grommet,283,157,23,58,45,12
projectcypress,projectcypress/cypress,280,67,63,138,12,16
getredash,getredash/redash,280,139,52,66,23,16
Yakindu,Yakindu/statecharts,280,57,41,140,42,11
openfoodfoundation,openfoodfoundation/openfoodnetwork,279,181,14,29,55,11
diffblue,diffblue/cbmc,277,71,42,144,20,11
metacloud,metacloud/molecule,276,197,32,31,16,11
openaddresses,openaddresses/openaddresses,276,151,43,68,14,11
2factorauth,2factorauth/twofactorauth,272,145,82,34,11,14
aspnet,aspnet/Templates,270,143,26,75,26,11
pantsbuild,pantsbuild/pants,269,114,59,66,30,15
desihub,desihub/desispec,268,133,21,102,12,15
tc39,tc39/ecma262,268,163,27,67,11,14
open-learning-exchange,open-learning-exchange/open-learning-exchange.github.io,268,112,59,54,43,24
Submitty,Submitty/Submitty,264,75,22,154,13,11
Microsoft,Microsoft/o365-moodle,260,74,13,159,14,11
I2PC,I2PC/scipion,259,88,18,122,31,12
OfficeDev,OfficeDev/office-js-docs,253,67,41,113,32,18
numixproject,numixproject/numix-icon-theme-circle,253,116,41,70,26,14
Azure,Azure/WALinuxAgent,253,153,50,38,12,11
PagePortrait,PagePortrait/Report,253,55,19,154,25,13
NEAT-project,NEAT-project/neat,252,92,16,130,14,15
studentinsights,studentinsights/studentinsights,252,129,31,68,24,14
deis,deis/workflow,251,139,40,38,34,14
tflearn,tflearn/tflearn,249,153,13,45,38,11
robotology,robotology/yarp,249,144,15,76,14,12
steptools,steptools/NC.js,248,32,38,162,16,13
dokku,dokku/dokku,248,143,25,53,27,14
urbit,urbit/docs,248,159,34,36,19,16
PurpleI2P,PurpleI2P/i2pd,248,65,28,131,24,12
Azure,Azure/azure-rest-api-specs,246,162,38,35,11,17
facebook,facebook/reason,245,168,27,26,24,11
forcedotcom,forcedotcom/SalesforceMobileSDK-iOS,243,120,47,64,12,14
RackHD,RackHD/RackHD,243,179,22,20,22,13
spotify,spotify/luigi,242,169,30,27,16,20
ReactiveX,ReactiveX/RxSwift,241,148,29,37,27,15
dotnet,dotnet/buildtools,241,135,53,42,11,15
EsotericSoftware,EsotericSoftware/spine-runtimes,240,71,15,139,15,11
ceph,ceph/ceph-ansible,240,157,27,44,12,15
KhronosGroup,KhronosGroup/glslang,239,139,28,47,25,13
Dash-Industry-Forum,Dash-Industry-Forum/dash.js,239,170,19,23,27,11
yandex,yandex/ClickHouse,239,85,19,115,20,15
OfficeDev,OfficeDev/PnP-Sites-Core,237,111,42,58,26,16
yahoo,yahoo/elide,236,102,22,99,13,12
NativeScript,NativeScript/docs,236,58,24,140,14,18
hmrc,hmrc/assets-frontend,234,95,23,95,21,11
