org,repo,activity,comments,prs,commits,issues,authors
ampproject,ampproject/amphtml,1827,1278,185,174,190,44
cfpb,cfpb/cfgov-refresh,1826,824,251,731,20,11
yogstation13,yogstation13/yogstation,1786,1263,171,211,141,20
CartoDB,CartoDB/cartodb,1774,719,152,765,138,23
mattermost,mattermost/platform,1750,1112,227,301,110,21
elastic,elastic/kibana,1729,1195,172,145,217,28
nylas,nylas/N1,1676,1134,29,190,323,18
driftyco,driftyco/ionic,1664,1140,44,168,312,26
fastlane,fastlane/fastlane,1655,1209,156,69,221,18
voidlinux,voidlinux/void-packages,1648,674,158,748,68,42
DefinitelyTyped,DefinitelyTyped/DefinitelyTyped,1597,777,418,333,69,220
TrinityCore,TrinityCore/TrinityCore,1565,1066,64,309,126,40
odoo,odoo/odoo,1547,678,303,441,125,80
ethcore,ethcore/parity,1540,337,232,875,96,14
aspnet,aspnet/EntityFramework,1524,973,82,252,217,22
Microsoft,Microsoft/CNTK,1501,661,15,704,121,38
CleverRaven,CleverRaven/Cataclysm-DDA,1483,998,199,154,132,31
eslint,eslint/eslint,1463,1099,116,69,179,18
RocketChat,RocketChat/Rocket.Chat,1458,915,93,218,232,13
atom,atom/electron,1434,986,94,144,210,19
pymedusa,pymedusa/SickRage,1419,334,177,881,27,14
Microsoft,Microsoft/ChakraCore,1394,1029,259,41,65,17
department-of-veterans-affairs,department-of-veterans-affairs/vets-website,1393,471,265,570,87,20
mozilla,mozilla/addons-server,1392,720,112,363,197,47
JabRef,JabRef/jabref,1378,949,116,235,78,17
facebook,facebook/react,1376,1085,96,72,123,35
druid-io,druid-io/druid,1365,913,237,157,58,25
sympy,sympy/sympy,1365,1058,140,73,94,37
subutai-io,subutai-io/base,1325,152,203,788,182,28
PX4,PX4/Firmware,1319,897,116,204,102,20
akeneo,akeneo/pim-community-dev,1313,345,175,773,20,24
HippieStationCode,HippieStationCode/HippieStation13,1307,1058,103,82,64,14
Project-OSRM,Project-OSRM/osrm-backend,1251,507,72,576,96,13
hazelcast,hazelcast/hazelcast,1243,753,199,223,68,26
callemall,callemall/material-ui,1223,918,104,54,147,23
mesosphere,mesosphere/marathon,1217,548,99,391,179,22
RIOT-OS,RIOT-OS/RIOT,1205,1083,64,38,20,16
ScottLogic,ScottLogic/StockFlux,1198,597,151,315,135,12
openssl,openssl/openssl,1197,661,120,374,42,37
flutter,flutter/flutter,1186,701,124,120,241,23
neo4j,neo4j/neo4j,1171,518,245,363,45,36
mapbox,mapbox/mapbox-gl-native,1170,686,80,239,165,19
iTXTech,iTXTech/Genisys,1164,804,33,163,164,16
metabase,metabase/metabase,1161,649,107,278,127,12
juttle,juttle/juttle,1155,546,118,426,65,13
ansible,ansible/ansible-modules-extras,1148,849,142,106,51,64
ocaml,ocaml/opam-repository,1146,494,329,308,15,70
getsentry,getsentry/sentry,1137,388,106,544,99,14
mamedev,mamedev/mame,1134,259,82,759,34,67
galaxyproject,galaxyproject/galaxy,1130,742,147,146,95,19
grafana,grafana/grafana,1113,675,96,120,222,17
HabitRPG,HabitRPG/habitrpg,1112,707,95,200,110,20
NativeScript,NativeScript/NativeScript,1096,676,90,199,131,23
caskroom,caskroom/homebrew-cask,1092,448,434,128,82,69
scikit-learn,scikit-learn/scikit-learn,1073,892,69,30,82,24
EFForg,EFForg/https-everywhere,1071,608,219,149,95,38
acemod,acemod/ACE3,1069,736,86,163,84,16
ansible,ansible/ansible-modules-core,1063,778,105,80,100,44
ponylang,ponylang/ponyc,1062,508,73,416,65,16
angular,angular/angular.js,1061,780,77,78,126,14
broadinstitute,broadinstitute/cromwell,1044,479,72,404,89,11
librenms,librenms/librenms,1034,738,108,98,90,29
playframework,playframework/playframework,1030,668,125,144,93,30
HubTurbo,HubTurbo/HubTurbo,1029,650,92,226,61,17
orientechnologies,orientechnologies/orientdb,1026,678,11,212,125,11
wordpress-mobile,wordpress-mobile/WordPress-iOS,1023,430,105,424,64,14
citra-emu,citra-emu/citra,1013,755,86,63,109,18
serverless,serverless/serverless,1007,602,86,176,143,23
akka,akka/akka,996,758,76,55,107,14
greenplum-db,greenplum-db/gpdb,993,722,123,121,27,41
NodeBB,NodeBB/NodeBB,990,483,39,299,169,18
Sylius,Sylius/Sylius,981,655,186,41,99,18
docker,docker/swarm,979,737,87,79,76,18
letsencrypt,letsencrypt/letsencrypt,978,671,70,134,103,17
bolt,bolt/bolt,973,652,98,136,87,16
Fermat-ORG,Fermat-ORG/fermat,969,118,100,141,610,32
RPCS3,RPCS3/rpcs3,965,763,71,75,56,14
KhronosGroup,KhronosGroup/Vulkan-LoaderAndValidationLayers,960,504,104,258,94,23
minetest,minetest/minetest,957,834,46,17,60,11
airbnb,airbnb/airflow,950,577,115,187,71,41
sakaiproject,sakaiproject/sakai,940,390,247,280,23,39
OpenRCT2,OpenRCT2/OpenRCT2,937,666,57,108,106,18
hashicorp,hashicorp/nomad,932,408,103,361,60,20
Yoast,Yoast/wordpress-seo,929,499,50,217,163,24
Microsoft,Microsoft/vso-agent-tasks,920,488,101,276,55,30
elsys,elsys/po-homework,918,154,62,612,90,96
ngageoint,ngageoint/hootenanny,909,492,45,289,83,12
esp8266,esp8266/Arduino,908,690,37,76,105,22
docker,docker/compose,899,670,48,39,142,13
openshift,openshift/openshift-docs,896,583,149,149,15,41
broadinstitute,broadinstitute/gatk,895,434,64,315,82,13
opencaching,opencaching/opencaching-pl,893,490,94,215,94,14
oppia,oppia/oppia,882,738,69,32,43,16
Azure,Azure/azure-content,880,364,315,179,22,119
numpy,numpy/numpy,876,710,61,40,65,18
realm,realm/realm-java,874,627,29,118,100,11
piwik,piwik/piwik,870,550,43,182,95,12
Flexget,Flexget/Flexget,870,288,27,487,68,19
Automattic,Automattic/jetpack,859,314,99,394,52,35
fish-shell,fish-shell/fish-shell,859,728,23,38,70,12
emberjs,emberjs/ember.js,856,586,116,81,73,19
torchbox,torchbox/wagtail,853,604,70,106,73,26
BVLC,BVLC/caffe,850,609,48,57,136,24
osmandapp,osmandapp/Osmand,850,333,19,396,102,47
dmlc,dmlc/mxnet,845,583,92,33,137,19
owncloud,owncloud/contacts,845,520,65,161,99,11
AnalyticalGraphicsInc,AnalyticalGraphicsInc/cesium,832,446,97,239,50,15
solettaproject,solettaproject/soletta,832,451,140,89,152,15
aspnet,aspnet/Mvc,831,445,43,242,101,18
wordpress-mobile,wordpress-mobile/WordPress-Android,829,295,71,419,44,11
systemd,systemd/systemd,828,583,92,75,78,39
openshift,openshift/openshift-ansible,825,539,120,132,34,28
idaholab,idaholab/moose,825,522,103,124,76,22
fxbox,fxbox/foxbox,825,434,140,197,54,18
Legion-Expansion,Legion-Expansion/Legion-Expansion,823,305,16,399,103,13
openSUSE,openSUSE/osem,821,599,91,84,47,14
cgeo,cgeo/cgeo,815,529,63,137,86,11
PolarisSS13,PolarisSS13/Polaris,811,457,160,132,62,22
openhab,openhab/openhab,809,630,52,64,63,23
dotnet,dotnet/orleans,806,584,87,94,41,20
MinecraftForge,MinecraftForge/MinecraftForge,805,509,69,145,82,20
weaveworks,weaveworks/scope,803,353,52,300,98,12
mpv-player,mpv-player/mpv,803,597,30,76,100,11
SeleniumHQ,SeleniumHQ/selenium,800,488,27,126,159,26
urho3d,urho3d/Urho3D,798,508,34,211,45,17
NREL,NREL/EnergyPlus,798,498,40,220,40,16
twosigma,twosigma/beaker-notebook,797,285,114,259,139,11
ant-design,ant-design/ant-design,795,420,55,163,157,11
elastic,elastic/beats,794,511,121,118,44,16
bioconda,bioconda/bioconda-recipes,784,300,216,253,15,27
MDAnalysis,MDAnalysis/mdanalysis,784,650,34,63,37,12
keystonejs,keystonejs/keystone,783,472,48,197,66,24
arduino,arduino/Arduino,782,564,30,39,149,13
biolab,biolab/orange3,779,600,89,56,34,18
Theano,Theano/Theano,774,559,94,38,83,18
OpenRA,OpenRA/OpenRA,772,578,53,65,76,17
rathena,rathena/rathena,771,521,26,112,112,11
ethereum,ethereum/go-ethereum,763,573,61,53,76,12
c4cs,c4cs/c4cs.github.io,754,389,108,149,108,83
chef,chef/chef,753,453,70,193,37,25
PCSX2,PCSX2/pcsx2,752,617,31,70,34,14
Dolibarr,Dolibarr/dolibarr,746,223,143,288,92,23
matplotlib,matplotlib/matplotlib,744,552,93,30,69,14
cocos2d,cocos2d/cocos2d-x,741,456,120,100,65,27
xcat2,xcat2/xcat-core,740,475,85,128,52,21
pi-hole,pi-hole/pi-hole,737,642,22,34,39,11
openblockchain,openblockchain/obc-peer,733,507,47,43,136,15
Azure,Azure/azure-powershell,733,505,89,72,67,30
MovingBlocks,MovingBlocks/Terasology,731,608,45,45,33,27
diydrones,diydrones/ardupilot,729,551,62,74,42,20
realm,realm/realm-cocoa,726,503,22,112,89,11
algonquindesign-grads,algonquindesign-grads/2016,716,163,121,378,54,11
Baystation12,Baystation12/Baystation12,714,378,133,121,82,24
rapid7,rapid7/metasploit-framework,713,478,87,113,35,39
IBM-Swift,IBM-Swift/Kitura,708,391,14,175,128,14
LMFDB,LMFDB/lmfdb,704,249,142,203,110,15
micropython,micropython/micropython,704,414,43,194,53,11
scipy,scipy/scipy,703,556,56,40,51,22
aframevr,aframevr/aframe,692,424,102,93,73,16
crystal-lang,crystal-lang/crystal,692,523,54,40,75,17
Azure,Azure/azure-iot-sdks,690,268,31,339,52,33
webpack,webpack/webpack,686,531,15,11,129,11
Particular,Particular/docs.particular.net,685,326,63,249,47,31
linkedin,linkedin/gobblin,682,457,88,92,45,12
KSP-RO,KSP-RO/RealismOverhaul,682,387,98,175,22,18
sandstorm-io,sandstorm-io/sandstorm,677,424,84,122,47,15
nengo,nengo/nengo,674,386,25,250,13,13
qutheory,qutheory/vapor,673,245,54,353,21,11
magefree,magefree/mage,672,249,96,233,94,19
Particular,Particular/NServiceBus,670,480,24,135,31,23
facebook,facebook/presto,669,427,109,93,40,23
zestedesavoir,zestedesavoir/zds-site,665,552,40,47,26,15
coala-analyzer,coala-analyzer/coala,665,477,85,47,56,11
astropy,astropy/astropy,665,501,66,59,39,23
JMRI,JMRI/JMRI,662,240,204,201,17,14
frappe,frappe/erpnext,660,246,127,192,95,22
pkp,pkp/pkp-lib,658,443,46,82,87,13
curl,curl/curl,657,455,24,139,39,18
DarkstarProject,DarkstarProject/darkstar,657,394,58,140,65,21
pingcap,pingcap/tidb,650,268,91,267,24,11
freenode,freenode/web-7.0,649,98,53,455,43,15
prometheus,prometheus/prometheus,647,431,35,130,51,13
facebook,facebook/osquery,647,438,72,68,69,21
angular,angular/angular-cli,642,458,54,63,67,15
ArmaLife,ArmaLife/Altis,641,400,77,119,45,20
coreos,coreos/rkt,638,463,73,55,47,14
woothemes,woothemes/woocommerce,638,284,60,180,114,11
rethinkdb,rethinkdb/rethinkdb,637,412,16,122,87,16
kaldi-asr,kaldi-asr/kaldi,636,420,81,113,22,21
docker,docker/distribution,626,490,39,43,54,21
Yelp,Yelp/paasta,623,184,77,333,29,15
bokeh,bokeh/bokeh,623,414,44,96,69,12
eclipse,eclipse/jetty.project,622,323,33,189,77,12
PaperMC,PaperMC/Paper,621,341,34,164,82,16
symengine,symengine/symengine,619,508,52,41,18,14
libretro,libretro/RetroArch,616,154,31,395,36,14
CGAL,CGAL/cgal,611,399,73,88,51,14
moment,moment/moment,610,493,32,27,58,19
rcbops,rcbops/rpc-openstack,609,462,49,66,32,12
africanmathsinitiative,africanmathsinitiative/Instat,607,291,166,137,13,11
ligaDATA,ligaDATA/Kamanja,605,60,17,514,14,18
zooniverse,zooniverse/Panoptes-Front-End,603,389,49,79,86,11
hydroshare,hydroshare/hydroshare,602,318,23,211,50,14
OpenELEC,OpenELEC/OpenELEC.tv,599,347,40,153,59,12
aimacode,aimacode/aima-python,599,311,129,132,27,22
IQSS,IQSS/dataverse,598,382,16,136,64,16
CiscoCloud,CiscoCloud/mantl,596,285,57,208,46,14
emberjs,emberjs/data,595,421,53,83,38,28
opencontainers,opencontainers/runc,594,461,72,27,34,14
jruby,jruby/jruby,590,277,12,252,49,11
Automattic,Automattic/mongoose,589,395,27,73,94,12
haskell,haskell/cabal,589,419,43,103,24,14
grpc,grpc/grpc-java,587,387,76,70,54,11
driftyco,driftyco/ionic-site,585,90,22,451,22,31
mapbox,mapbox/mapbox-gl-js,583,319,37,145,82,13
fossasia,fossasia/2016.fossasia.org,582,210,66,278,28,39
ClearSkyTeam,ClearSkyTeam/ClearSky,582,416,40,72,54,14
open-mpi,open-mpi/ompi,582,413,60,90,19,16
SpongePowered,SpongePowered/SpongeCommon,580,178,27,331,44,25
obspy,obspy/obspy,579,377,38,125,39,12
sulu-io,sulu-io/sulu,579,280,76,183,40,11
brave,brave/browser-laptop,574,328,31,54,161,11
telerik,telerik/kendo-ui-core,573,29,37,453,54,26
Windows-XAML,Windows-XAML/Template10,570,425,26,49,70,12
openwrt,openwrt/packages,569,317,96,123,33,47
syncthing,syncthing/syncthing,564,325,20,167,52,11
DynamoDS,DynamoDS/Dynamo,556,245,134,146,31,20
SF-WDI-LABS,SF-WDI-LABS/shared_modules,552,128,66,333,25,15
rackerlabs,rackerlabs/rackspace-how-to,548,214,117,191,26,22
processone,processone/ejabberd,548,342,20,123,63,17
pyinstaller,pyinstaller/pyinstaller,547,425,17,52,53,14
opensim-org,opensim-org/opensim-core,541,242,48,227,24,15
codecombat,codecombat/codecombat,541,141,60,312,28,26
supercollider,supercollider/supercollider,539,424,39,50,26,17
projecthydra,projecthydra/sufia,537,264,70,147,56,14
Z3Prover,Z3Prover/z3,537,332,32,121,52,13
FAC7,FAC7/amazon2.0,534,104,87,285,58,18
shogun-toolbox,shogun-toolbox/shogun,534,406,72,32,24,11
kubernetes,kubernetes/helm,530,245,118,118,49,12
g0v,g0v/summit.g0v.tw,528,151,61,260,56,21
WebAssembly,WebAssembly/design,527,367,46,94,20,15
Yoast,Yoast/YoastSEO.js,521,144,51,278,48,13
solidusio,solidusio/solidus,519,365,75,68,11,16
mlpack,mlpack/mlpack,518,389,39,56,34,14
FreeRDP,FreeRDP/FreeRDP,516,385,43,40,48,14
salesagility,salesagility/SuiteCRM,513,262,81,82,88,19
seqan,seqan/seqan,512,263,113,102,34,17
riot,riot/riot,511,395,21,34,61,13
grails,grails/grails-core,510,360,18,50,82,11
plone,plone/Products.CMFPlone,509,362,22,69,56,12
rsyslog,rsyslog/rsyslog,501,301,53,91,56,12
angular,angular/protractor,500,375,28,25,72,13
HerculesWS,HerculesWS/Hercules,499,293,34,139,33,11
amperser,amperser/proselint,498,226,66,138,68,20
aspnet,aspnet/Docs,496,259,69,136,32,31
cloudfoundry,cloudfoundry/bosh,495,127,13,330,25,33
domoticz,domoticz/domoticz,495,315,30,117,33,18
PowerDNS,PowerDNS/pdns,494,219,112,113,50,16
cBioPortal,cBioPortal/cbioportal,494,309,60,59,66,17
pfnet,pfnet/chainer,493,200,77,194,22,19
capitalone,capitalone/Hygieia,492,329,54,56,53,11
sonata-project,sonata-project/SonataAdminBundle,491,401,27,34,29,16
opencart,opencart/opencart,487,214,77,97,99,30
DataDog,DataDog/dd-agent,487,175,81,202,29,23
zurb,zurb/foundation-emails,486,293,15,90,88,12
pantheon-systems,pantheon-systems/documentation,485,135,54,266,30,22
dealii,dealii/dealii,483,309,77,74,23,17
libgdx,libgdx/libgdx,482,341,48,47,46,31
ceph,ceph/ceph-ansible,479,248,64,138,29,19
ofiwg,ofiwg/libfabric,475,284,92,81,18,18
docker,docker/docker-birthday-3,475,216,88,123,48,40
xitu,xitu/gold-miner,474,359,21,62,32,14
pydio,pydio/pydio-core,473,197,13,199,64,13
google,google/WebFundamentals,473,185,71,128,89,35
angular,angular/material2,470,281,71,77,41,18
scikit-image,scikit-image/scikit-image,464,373,36,30,25,11
GoogleCloudPlatform,GoogleCloudPlatform/PerfKitBenchmarker,464,311,37,81,35,11
wallabag,wallabag/wallabag,464,253,50,116,45,17
numfocus,numfocus/gsoc,464,342,42,54,26,35
openwhisk,openwhisk/openwhisk,463,278,82,56,47,17
SpongePowered,SpongePowered/SpongeAPI,463,248,19,167,29,16
poooi,poooi/poi,463,233,37,146,47,12
BugBusterSWE,BugBusterSWE/documentation,463,113,29,261,60,12
prestodb,prestodb/presto,462,290,81,63,28,21
yochiyochirb,yochiyochirb/kajaeru,461,215,34,181,31,12
libgit2,libgit2/libgit2,457,279,56,98,24,20
graalvm,graalvm/truffle,457,314,63,60,20,14
dailymotion,dailymotion/hls.js,454,320,14,69,51,11
akkadotnet,akkadotnet/akka.net,452,264,84,79,25,14
commercialhaskell,commercialhaskell/stack,451,286,27,53,85,12
valor-software,valor-software/ng2-bootstrap,450,291,26,76,57,15
datacleaner,datacleaner/DataCleaner,447,187,43,169,48,11
coreos,coreos/coreos-kubernetes,446,319,44,46,37,11
spinnaker,spinnaker/spinnaker,444,331,32,40,41,12
iNavFlight,iNavFlight/inav,443,269,17,124,33,11
google,google/protobuf,442,320,50,30,42,18
webdriverio,webdriverio/webdriverio,437,289,21,60,67,21
top-think,top-think/think,437,155,60,169,53,16
sharetribe,sharetribe/sharetribe,433,119,65,235,14,12
cms-l1t-offline,cms-l1t-offline/cmssw,430,265,36,113,16,24
kivy,kivy/kivy,430,283,32,56,59,18
graalvm,graalvm/graal-core,430,211,83,125,11,16
MN-Script-Team,MN-Script-Team/DHS-MAXIS-Scripts,430,241,61,59,69,13
geany,geany/geany,430,334,31,37,28,12
Codeception,Codeception/Codeception,430,257,44,73,56,15
concourse,concourse/concourse,428,54,12,329,33,19
owtf,owtf/owtf,427,280,60,53,34,12
pantsbuild,pantsbuild/pants,425,177,100,99,49,17
nim-lang,nim-lang/Nim,425,255,52,63,55,22
balderdashy,balderdashy/sails,425,282,14,82,47,12
draft-js-plugins,draft-js-plugins/draft-js-plugins,423,138,50,197,38,12
18F,18F/web-design-standards,422,246,57,95,24,16
cake-build,cake-build/cake,421,295,45,44,37,14
github,github/linguist,421,279,54,66,22,19
docker,docker/libnetwork,421,275,57,55,34,12
WhiteHouse,WhiteHouse/source-code-policy,419,299,26,25,69,11
koajs,koajs/koa,414,340,22,41,11,12
liqd,liqd/adhocracy3,414,178,65,148,23,11
este,este/este,413,260,30,76,47,11
developersdo,developersdo/empleo-dot-net,412,283,47,33,49,14
tc39,tc39/ecma262,412,283,35,71,23,15
unicorn-engine,unicorn-engine/unicorn,411,298,34,55,24,15
drush-ops,drush-ops/drush,410,246,24,96,44,13
pytest-dev,pytest-dev/pytest,406,296,31,32,47,17
presidential-innovation-fellows,presidential-innovation-fellows/apps-gov,405,116,40,202,47,25
BSData,BSData/wh40k,405,226,19,61,99,13
spree,spree/spree,405,231,87,67,20,16
schemaorg,schemaorg/schemaorg,405,283,22,60,40,13
labstack,labstack/echo,404,197,20,140,47,11
redox-os,redox-os/redox,402,169,23,176,34,14
errbotio,errbotio/errbot,401,135,34,189,43,14
STEllAR-GROUP,STEllAR-GROUP/hpx,400,110,45,231,14,13
notepad-plus-plus,notepad-plus-plus/notepad-plus-plus,399,229,23,28,119,17
dotCMS,dotCMS/core,399,69,90,193,47,14
NREL,NREL/OpenStudio,399,166,45,155,33,11
nodejs,nodejs/nodejs.org,397,276,44,52,25,22
vanilla,vanilla/vanilla,395,62,99,219,15,15
galaxyproject,galaxyproject/tools-iuc,394,314,39,25,16,12
haskell-servant,haskell-servant/servant,394,270,24,86,14,14
concrete5,concrete5/concrete5,391,266,47,57,21,18
Nukkit,Nukkit/Nukkit,390,219,61,76,34,12
primefaces,primefaces/primefaces,383,213,23,64,83,13
hechoendrupal,hechoendrupal/DrupalConsole,383,204,62,73,44,32
iovisor,iovisor/bcc,381,289,31,40,21,11
spotify,spotify/docker-client,381,201,46,123,11,15
cuberite,cuberite/cuberite,379,271,28,47,33,12
red,red/red,376,122,36,143,75,11
go-swagger,go-swagger/go-swagger,376,183,54,79,60,15
KleeGroup,KleeGroup/focus-components,376,122,63,178,13,11
angular-ui,angular-ui/ui-select,375,293,23,20,39,16
21hackers,21hackers/git-money,374,161,90,111,12,31
libuv,libuv/libuv,372,304,27,19,22,11
dotnet,dotnet/docfx,371,107,17,207,40,15
mitmproxy,mitmproxy/mitmproxy,370,234,37,54,45,14
auth0,auth0/docs,370,66,113,170,21,34
intelsdi-x,intelsdi-x/snap,370,243,51,38,38,16
freeorion,freeorion/freeorion,369,185,41,112,31,13
getcarina,getcarina/getcarina.com,369,238,47,62,22,19
spotify,spotify/luigi,369,288,36,27,18,13
openframeworks,openframeworks/openFrameworks,369,241,30,57,41,11
Comcast,Comcast/traffic_control,369,108,109,108,44,17
molgenis,molgenis/molgenis,369,155,85,62,67,12
fpco,fpco/stackage,368,184,46,108,30,33
VOLTTRON,VOLTTRON/volttron,366,103,26,187,50,12
aspnet,aspnet/KestrelHttpServer,365,223,23,85,34,14
HospitalRun,HospitalRun/hospitalrun-frontend,363,150,26,142,45,11
openSUSE,openSUSE/open-build-service,363,204,59,80,20,14
Leaflet,Leaflet/Leaflet,362,239,34,49,40,17
NuCivic,NuCivic/dkan,358,67,51,200,40,12
qgis,qgis/QGIS-Documentation,357,202,68,62,25,12
NativeScript,NativeScript/android-runtime,357,227,15,93,22,12
Jumpscale,Jumpscale/jumpscale_core8,357,37,33,272,15,12
google,google/closure-compiler,357,254,14,42,47,11
dotnet,dotnet/buildtools,355,212,71,59,13,15
StackStorm,StackStorm/st2,354,171,43,117,23,17
stan-dev,stan-dev/math,351,216,15,101,19,11
uProxy,uProxy/uproxy,349,159,32,118,40,11
fabric8io,fabric8io/fabric8,348,170,33,102,43,12
Homebrew,Homebrew/homebrew-php,348,98,140,91,19,12
openucx,openucx/ucx,345,231,52,51,11,11
SparkDevNetwork,SparkDevNetwork/Rock,344,58,21,233,32,12
celery,celery/celery,342,194,15,86,47,12
pypa,pypa/pip,340,237,28,33,42,14
OfficeDev,OfficeDev/Office-UI-Fabric,340,164,24,107,45,12
glpi-project,glpi-project/glpi,340,164,16,112,48,12
wp-erp,wp-erp/wp-erp,337,31,63,174,69,13
pimcore,pimcore/pimcore,335,107,20,186,22,19
idris-lang,idris-lang/Idris-dev,334,184,50,75,25,18
symfony,symfony/symfony-docs,334,187,74,60,13,27
aws,aws/aws-cli,331,204,45,54,28,14
RackHD,RackHD/RackHD,330,250,21,36,23,11
getredash,getredash/redash,330,165,54,75,36,17
ZoneMinder,ZoneMinder/ZoneMinder,330,176,40,84,30,15
MRtrix3,MRtrix3/mrtrix3,330,165,35,108,22,11
nodegit,nodegit/nodegit,330,230,34,49,17,15
kamailio,kamailio/kamailio,329,142,16,147,24,23
pixijs,pixijs/pixi.js,328,199,32,62,35,12
Homebrew,Homebrew/homebrew-science,322,206,62,39,15,30
marionettejs,marionettejs/backbone.marionette,320,226,30,32,32,12
palantir,palantir/tslint,319,208,29,47,35,14
Gizra,Gizra/Gizra,319,108,29,161,21,12
plexinc,plexinc/plex-media-player,318,166,16,110,26,14
samtools,samtools/htsjdk,315,208,24,66,17,15
mozilla,mozilla/thimble.mozilla.org,315,155,16,126,18,42
aspnet,aspnet/Templates,315,190,24,64,37,11
SatelliteQE,SatelliteQE/robottelo,314,222,40,38,14,11
react-toolbox,react-toolbox/react-toolbox,313,192,41,43,37,18
frappe,frappe/frappe,313,72,51,168,22,14
dotKom,dotKom/onlineweb4,310,134,41,113,22,15
driftyco,driftyco/ionic-native,310,121,44,103,42,19
sstsimulator,sstsimulator/sst-elements,310,116,56,126,12,11
ofi-cray,ofi-cray/libfabric-cray,309,187,35,43,44,17
manjaro,manjaro/manjaro-tools-iso-profiles,308,120,12,163,13,11
PolymerElements,PolymerElements/polymer-starter-kit,307,222,18,42,25,14
ckan,ckan/ckan,305,166,35,81,23,13
Azure,Azure/azure-webjobs-sdk-templates,305,146,57,57,45,11
contiki-os,contiki-os/contiki,305,238,20,23,24,14
mlr-org,mlr-org/mlr,305,123,35,120,27,14
cloud-elements,cloud-elements/churros,302,46,52,183,21,11
minio,minio/minio,301,131,66,66,38,12
ReactiveX,ReactiveX/RxSwift,300,175,41,48,36,23
typelevel,typelevel/cats,299,217,41,21,20,15
pocoproject,pocoproject/poco,298,131,29,104,34,15
dotnet,dotnet/corert,296,171,60,47,18,12
ArduPilot,ArduPilot/ardupilot,296,209,32,37,18,11
Financial-Times,Financial-Times/next-beacon-v2,295,38,63,173,21,15
ControlSystemStudio,ControlSystemStudio/cs-studio,294,173,39,51,31,12
angular,angular/angular.io,293,137,81,50,25,12
RoboJackets,RoboJackets/robocup-software,290,58,21,198,13,11
OpenMS,OpenMS/OpenMS,286,186,33,53,14,16
intel-iot-devkit,intel-iot-devkit/mraa,284,180,21,66,17,13
web2py,web2py/web2py,283,143,45,80,15,13
OpenSIPS,OpenSIPS/opensips,281,121,14,127,19,11
kriasoft,kriasoft/react-starter-kit,280,169,34,42,35,12
marmelab,marmelab/ng-admin,278,148,28,59,43,11
allegro,allegro/hermes,278,139,28,89,22,13
Rochester-NRT,Rochester-NRT/AlphaGo,277,152,16,72,37,12
w3c,w3c/aria,271,97,20,130,24,17
visionmedia,visionmedia/superagent,270,165,29,50,26,12
cplusplus,cplusplus/draft,269,106,34,118,11,22
jenkinsci,jenkinsci/gitlab-plugin,269,142,17,85,25,14
tiyd-rails-2016-01,tiyd-rails-2016-01/grade_master,269,63,14,140,52,15
airbnb,airbnb/enzyme,268,170,32,32,34,19
lagom,lagom/lagom,266,168,41,37,20,20
clementine-player,clementine-player/Clementine,261,194,13,19,35,13
mathquill,mathquill/mathquill,261,157,38,37,29,11
OfficeDev,OfficeDev/office-js-docs,261,23,45,180,13,22
nopSolutions,nopSolutions/nopCommerce,259,66,17,124,52,11
reactjs,reactjs/react-router-tutorial,257,153,57,26,21,15
