org,repo,activity,comments,prs,commits,issues,authors
driftyco,driftyco/ionic,3652,2770,95,229,558,39
HaxeFoundation,HaxeFoundation/haxe,3621,2381,92,789,359,29
voidlinux,voidlinux/void-packages,3596,676,277,2470,173,45
RIOT-OS,RIOT-OS/RIOT,3587,2978,337,190,82,29
ember-cli,ember-cli/ember-cli,3570,2740,294,78,458,39
HabitRPG,HabitRPG/habitrpg,3498,2631,141,381,345,29
twbs,twbs/bootstrap,3484,2575,241,238,430,34
docker,docker/machine,3468,2647,292,233,296,54
openhab,openhab/openhab,3465,2722,268,247,228,76
gitlabhq,gitlabhq/gitlabhq,3450,2280,201,609,360,127
cakephp,cakephp/cakephp,3415,2277,327,459,352,42
MarlinFirmware,MarlinFirmware/Marlin,3405,2941,190,73,201,19
zestedesavoir,zestedesavoir/zds-site,3402,2721,235,191,255,21
piwik,piwik/piwik,3361,1803,194,988,376,24
elasticsearch,elasticsearch/kibana,3336,2208,274,302,552,26
deis,deis/deis,3285,2570,261,182,272,36
jruby,jruby/jruby,3276,1341,166,1521,248,34
orientechnologies,orientechnologies/orientdb,3234,2140,62,511,521,26
sympy,sympy/sympy,3218,2514,298,186,220,48
appium,appium/appium,3194,2520,87,143,444,21
learningequality,learningequality/ka-lite,3169,2206,317,303,343,26
libretro,libretro/RetroArch,3168,451,175,2448,94,36
Semantic-Org,Semantic-Org/Semantic-UI,3164,1907,53,737,467,23
azavea,azavea/nyc-trees,3164,1685,406,664,409,13
cleanflight,cleanflight/cleanflight,3096,2331,180,326,259,49
hazelcast,hazelcast/hazelcast,3080,1873,342,570,295,31
LMMS,LMMS/lmms,3077,2591,175,122,189,17
WhisperSystems,WhisperSystems/TextSecure,3052,2258,165,204,425,14
DynamoDS,DynamoDS/Dynamo,2981,1562,518,742,159,28
mapbox,mapbox/mapbox-gl-native,2980,1672,178,867,263,19
mozilla,mozilla/webmaker-app,2950,1894,280,274,502,14
astropy,astropy/astropy,2936,2341,223,212,160,36
influxdb,influxdb/influxdb,2928,1401,292,883,352,29
muut,muut/riotjs,2921,2105,164,374,278,57
mono,mono/MonoGame,2921,2382,213,175,151,28
codecombat,codecombat/codecombat,2899,1329,321,964,285,115
aspnet,aspnet/EntityFramework,2891,1573,272,662,384,27
pydata,pydata/pandas,2880,2247,201,55,377,24
scipy,scipy/scipy,2871,2367,197,159,148,59
hashicorp,hashicorp/terraform,2847,1890,280,366,311,55
dotnet,dotnet/coreclr,2833,2164,271,167,231,54
BVLC,BVLC/caffe,2823,2062,228,169,364,47
angular,angular/angular,2822,1516,436,474,396,42
servo,servo/servo,2810,1766,640,229,175,27
emberjs,emberjs/ember.js,2784,1949,265,226,344,45
Sitefinity,Sitefinity/feather,2783,309,381,1287,806,23
ethereum,ethereum/cpp-ethereum,2713,1009,509,900,295,31
woothemes,woothemes/woocommerce,2700,1519,268,322,591,44
Elgg,Elgg/Elgg,2642,2095,212,156,179,16
AppliedEnergistics,AppliedEnergistics/Applied-Energistics-2,2636,2031,75,86,444,12
facebook,facebook/hhvm,2626,2006,134,56,430,24
diaspora,diaspora/diaspora,2625,2074,185,208,158,31
ipython,ipython/ipython,2624,2057,191,37,339,11
rackerlabs,rackerlabs/otter,2622,1313,247,901,161,13
uProxy,uProxy/uproxy,2599,1681,143,458,317,15
hypothesis,hypothesis/h,2538,1368,165,871,134,15
OpenELEC,OpenELEC/OpenELEC.tv,2531,1790,163,396,182,33
Cockatrice,Cockatrice/Cockatrice,2526,1903,194,224,205,13
ansible,ansible/ansible,2485,1564,266,291,364,49
spree,spree/spree,2457,1505,262,535,155,79
wordpress-mobile,wordpress-mobile/WordPress-iOS,2457,1072,297,862,226,17
numpy,numpy/numpy,2422,1936,179,146,161,65
github,github/linguist,2413,1755,217,285,156,79
bokeh,bokeh/bokeh,2357,1530,160,440,227,21
SpongePowered,SpongePowered/SpongeAPI,2334,1419,107,727,81,33
Automattic,Automattic/jetpack,2322,1020,211,858,233,67
angular-ui,angular-ui/bootstrap,2307,1849,109,100,249,61
keystonejs,keystonejs/keystone,2295,1567,176,291,261,38
neo4j,neo4j/neo4j,2292,919,532,744,97,33
project-hatohol,project-hatohol/hatohol,2284,816,225,1175,68,12
DoSomething,DoSomething/dosomething,2264,1254,354,338,318,11
jscs-dev,jscs-dev/node-jscs,2246,1715,131,209,191,43
rackt,rackt/react-router,2221,1705,108,123,285,37
ramda,ramda/ramda,2221,1747,200,169,105,38
mozilla,mozilla/teach.webmaker.org,2202,1598,140,171,293,12
chef,chef/chef,2201,1521,176,305,199,38
inveniosoftware,inveniosoftware/invenio,2200,1503,252,350,95,32
playframework,playframework/playframework,2191,1504,292,254,141,74
zfsonlinux,zfsonlinux/zfs,2134,1819,85,54,176,22
akka,akka/akka,2127,1606,131,121,269,28
cefsharp,cefsharp/CefSharp,2122,1795,51,117,159,16
elementary,elementary/mvp,2118,958,260,690,210,30
duckduckgo,duckduckgo/zeroclickinfo-spice,2106,1649,198,175,84,40
elastic,elastic/elasticsearch,2102,1350,139,427,186,44
mesosphere,mesosphere/marathon,2094,1288,195,366,245,48
marionettejs,marionettejs/backbone.marionette,2093,1606,151,178,158,42
jekyll,jekyll/jekyll,2074,1627,146,88,213,25
NREL,NREL/EnergyPlus,2067,1205,106,667,89,29
dotCMS,dotCMS/core,2064,878,238,484,464,14
coreos,coreos/etcd,2061,1184,215,465,197,24
arduino,arduino/Arduino,2049,1521,86,164,278,23
ga4gh,ga4gh/server,2025,1607,156,141,121,11
realm,realm/realm-java,2022,1311,112,405,194,16
UV-CDAT,UV-CDAT/uvcdat,2022,1516,119,259,128,12
TEAMMATES,TEAMMATES/repo,2017,1304,229,369,115,37
autolab,autolab/Autolab,2014,1052,221,555,186,13
wiredtiger,wiredtiger/wiredtiger,2012,957,202,729,124,12
iojs,iojs/website,2008,1644,134,150,80,37
Sylius,Sylius/Sylius,2000,1460,215,184,141,55
magento,magento/magento2,1994,1626,76,61,231,36
DarkstarProject,DarkstarProject/darkstar,1992,1033,301,470,188,40
openlayers,openlayers/ol3,1978,1420,218,185,155,28
pypa,pypa/pip,1965,1526,168,117,154,25
concrete5,concrete5/concrete5-5.7.0,1955,1136,209,412,198,37
SynoCommunity,SynoCommunity/spksrc,1944,1681,69,52,142,15
spring-projects,spring-projects/spring-boot,1928,1322,74,177,355,16
Sitefinity,Sitefinity/feather-widgets,1920,66,380,1188,286,21
marionettejs,marionettejs/marionettejs.com,1918,1162,193,402,161,19
facebook,facebook/react-native,1917,1410,162,109,236,44
biocore,biocore/qiita,1912,1513,130,109,160,12
openwrt,openwrt/packages,1894,1037,302,452,103,100
wet-boew,wet-boew/wet-boew,1888,1529,93,96,170,11
docker,docker/swarm,1866,1339,204,185,138,40
ansible,ansible/ansible-modules-core,1858,1252,277,145,184,51
opentx,opentx/opentx,1847,1108,59,502,178,15
mpv-player,mpv-player/mpv,1830,1285,91,193,261,13
sulu-cmf,sulu-cmf/sulu,1821,604,136,959,122,20
sass,sass/node-sass,1812,1489,72,96,155,19
sdelements,sdelements/lets-chat,1812,996,91,537,188,21
opencog,opencog/opencog,1799,1094,234,375,96,19
libgdx,libgdx/libgdx,1797,1249,119,229,200,53
ged-lab,ged-lab/khmer,1790,1143,87,464,96,23
Homebrew,Homebrew/homebrew-science,1787,1219,285,192,91,48
novus,novus/nvd3,1786,1441,101,136,108,28
realm,realm/realm-cocoa,1785,1017,114,438,216,16
matplotlib,matplotlib/matplotlib,1777,1425,154,66,132,26
ethereum,ethereum/go-ethereum,1762,789,161,561,251,20
wordpress-mobile,wordpress-mobile/WordPress-Android,1757,648,173,752,184,20
composer,composer/composer,1756,1359,97,107,193,48
netty,netty/netty,1754,1342,94,184,134,16
easydigitaldownloads,easydigitaldownloads/Easy-Digital-Downloads,1753,1099,178,296,180,18
YaleSTC,YaleSTC/reservations,1752,935,64,666,87,11
zikula,zikula/core,1747,1263,106,237,141,13
YetiForceCompany,YetiForceCompany/YetiForceCRM,1744,317,285,986,156,13
emberjs,emberjs/data,1742,1290,166,131,155,43
diydrones,diydrones/ardupilot,1742,1116,139,301,186,31
pyload,pyload/pyload,1737,1105,88,288,256,30
Yoast,Yoast/wordpress-seo,1725,953,122,407,243,17
yochiyochirb,yochiyochirb/meetups,1720,1255,162,251,52,31
angular,angular/protractor,1710,1275,102,110,223,25
loomio,loomio/loomio,1693,795,195,636,67,16
idaholab,idaholab/moose,1693,1090,202,199,202,24
TryGhost,TryGhost/Ghost,1684,1174,185,149,176,28
kivy,kivy/kivy,1681,903,249,360,169,41
zurb,zurb/foundation,1680,1179,104,219,178,81
silverstripe,silverstripe/silverstripe-framework,1676,1221,219,157,79,69
symfony,symfony/symfony-docs,1675,933,243,443,56,87
dotnet,dotnet/orleans,1670,1091,202,264,113,37
mozilla,mozilla/pdf.js,1640,1254,102,90,194,18
NREL,NREL/OpenStudio,1628,990,57,375,206,13
zendframework,zendframework/zf2,1622,1128,199,171,124,80
EFForg,EFForg/https-everywhere,1617,822,345,319,131,58
balderdashy,balderdashy/sails,1612,1223,66,93,230,36
facebook,facebook/presto,1611,861,317,279,154,20
PowerDNS,PowerDNS/pdns,1605,868,243,361,133,26
SemanticMediaWiki,SemanticMediaWiki/SemanticMediaWiki,1600,856,175,462,107,12
openframeworks,openframeworks/openFrameworks,1597,1203,121,152,121,39
hashicorp,hashicorp/consul,1594,989,114,330,161,40
twostairs,twostairs/paperwork,1588,1133,122,162,171,33
open-mpi,open-mpi/ompi,1587,976,115,432,64,34
strongloop,strongloop/loopback,1560,1183,52,109,216,18
ofiwg,ofiwg/libfabric,1553,874,267,264,148,18
numenta,numenta/nupic,1553,1118,122,127,186,12
stan-dev,stan-dev/stan,1549,817,87,503,142,17
nilearn,nilearn/nilearn,1536,1114,97,214,111,12
BuildCraft,BuildCraft/BuildCraft,1524,1053,61,204,206,16
PX4,PX4/Firmware,1515,927,239,270,79,21
micropython,micropython/micropython,1507,940,73,418,76,17
18F,18F/foia-hub,1505,887,70,311,237,16
DataDog,DataDog/dd-agent,1504,535,170,734,65,46
siacs,siacs/Conversations,1500,1001,95,218,186,21
Courseplay,Courseplay/courseplay,1489,1040,64,202,183,15
uber,uber/tchannel,1482,490,236,701,55,17
swagger-api,swagger-api/swagger-ui,1478,1015,122,151,190,23
AnalyticalGraphicsInc,AnalyticalGraphicsInc/cesium,1470,661,125,587,97,13
ReactiveCocoa,ReactiveCocoa/ReactiveCocoa,1469,1047,102,201,119,36
bcit-ci,bcit-ci/CodeIgniter,1464,950,143,240,131,42
angular-ui,angular-ui/ui-select,1459,1104,93,90,172,22
pantsbuild,pantsbuild/pants,1445,599,381,380,85,31
facebook,facebook/osquery,1443,839,220,238,146,12
haskell,haskell/cabal,1442,1078,79,150,135,31
SalesforceFoundation,SalesforceFoundation/Cumulus,1432,524,76,655,177,11
google,google/traceur-compiler,1425,1054,122,134,115,13
Tribler,Tribler/tribler,1419,1005,173,154,87,13
LearnBoost,LearnBoost/mongoose,1417,970,56,204,187,20
EricssonResearch,EricssonResearch/openwebrtc,1415,1106,83,101,125,15
select2,select2/select2,1402,941,69,115,277,37
zettio,zettio/weave,1398,969,81,215,133,13
ZeroK-RTS,ZeroK-RTS/Zero-K-Infrastructure,1397,487,156,610,144,17
frappe,frappe/erpnext,1394,538,136,346,374,12
uikit,uikit/uikit,1393,744,66,336,247,20
coreos,coreos/rocket,1389,937,228,116,108,16
pouchdb,pouchdb/pouchdb,1386,956,125,199,106,15
Originate,Originate/git-town,1383,477,93,749,64,11
angular-ui,angular-ui/angular-google-maps,1383,951,60,214,158,21
videojs,videojs/video.js,1383,1067,74,95,147,27
wallabag,wallabag/wallabag,1382,875,73,302,132,17
ReactiveX,ReactiveX/RxJava,1381,1007,122,124,128,20
mc-server,mc-server/MCServer,1376,922,71,288,95,22
openscore,openscore/score-language,1374,656,88,542,88,12
Graylog2,Graylog2/graylog2-server,1373,666,57,445,205,12
torchbox,torchbox/wagtail,1372,765,123,345,139,28
divio,divio/django-cms,1363,954,139,155,115,29
fabric8io,fabric8io/fabric8,1354,583,199,457,115,22
embulk,embulk/embulk,1353,180,80,1031,62,22
json-api,json-api/json-api,1351,1070,107,75,99,11
npm,npm/newww,1345,594,115,487,149,28
mozilla,mozilla/webmaker.org,1345,965,81,124,175,15
Microsoft,Microsoft/visualfsharp,1338,947,94,88,209,16
Polymer,Polymer/polymer,1338,749,54,287,248,30
akkadotnet,akkadotnet/akka.net,1333,931,141,143,118,20
druid-io,druid-io/druid,1332,722,236,321,53,25
less,less/less.js,1325,1044,58,101,122,16
numixproject,numixproject/numix-icon-theme-circle,1324,659,204,249,212,14
nodegit,nodegit/nodegit,1318,569,118,556,75,19
codeforamerica,codeforamerica/codeforamerica.org,1312,158,103,1000,51,46
mochajs,mochajs/mocha,1311,1090,73,61,87,32
drush-ops,drush-ops/drush,1305,859,95,206,145,44
jquery,jquery/jquery,1300,960,66,128,146,16
pyca,pyca/cryptography,1288,932,165,140,51,11
linuxmint,linuxmint/Cinnamon,1284,946,66,114,158,15
cockpit-project,cockpit-project/cockpit,1269,816,200,170,83,11
magefree,magefree/mage,1266,398,89,650,129,28
statsmodels,statsmodels/statsmodels,1265,1009,79,65,112,15
libgit2,libgit2/libgit2,1263,830,155,206,72,34
bundler,bundler/bundler,1260,905,80,156,119,41
kitematic,kitematic/kitematic,1258,647,74,401,136,16
twosigma,twosigma/beaker-notebook,1251,389,176,459,227,11
humhub,humhub/humhub,1243,693,80,209,261,20
aspnet,aspnet/XRE,1236,604,96,420,116,14
NFLabs,NFLabs/zeppelin,1232,866,78,223,65,14
meanjs,meanjs/mean,1231,1014,63,44,110,21
grpc,grpc/grpc,1231,683,241,201,106,34
mozilla,mozilla/browser.html,1227,730,106,195,196,12
taigaio,taigaio/taiga-front,1223,469,116,549,89,12
ngageoint,ngageoint/geowave,1223,208,72,870,73,14
akvo,akvo/akvo-rsr,1222,419,205,374,224,11
geonetwork,geonetwork/core-geonetwork,1212,506,56,494,156,17
bosun-monitor,bosun-monitor/bosun,1208,553,125,412,118,18
bem,bem/bem-components,1200,546,129,418,107,14
hydroshare,hydroshare/hydroshare,1197,344,102,587,164,23
OpenMS,OpenMS/OpenMS,1191,871,128,106,86,16
request,request/request,1190,900,88,92,110,27
mybb,mybb/mybb,1189,827,106,134,122,22
idris-lang,idris-lang/Idris-dev,1188,707,140,214,127,34
Theano,Theano/Theano,1185,814,146,122,103,31
RobotLocomotion,RobotLocomotion/drake,1179,732,188,157,102,18
iojs,iojs/iojs-cn,1170,855,92,160,63,28
TelescopeJS,TelescopeJS/Telescope,1160,752,86,185,137,35
vanilla,vanilla/vanilla,1146,490,179,413,64,24
FreeRDP,FreeRDP/FreeRDP,1145,791,147,119,88,31
openscad,openscad/openscad,1143,653,63,315,112,17
girder,girder/girder,1139,618,140,327,54,12
i3,i3/i3,1134,814,81,121,118,12
web2py,web2py/web2py,1129,643,110,168,208,25
networkx,networkx/networkx,1123,927,76,53,67,26
Leaflet,Leaflet/Leaflet,1121,757,89,125,150,45
gratipay,gratipay/gratipay.com,1121,607,88,368,58,13
mne-tools,mne-tools/mne-python,1117,930,79,31,77,14
sphinx-doc,sphinx-doc/sphinx,1117,328,51,628,110,75
IdleLands,IdleLands/IdleLands,1117,312,115,514,176,11
projectjellyfish,projectjellyfish/api,1107,352,93,486,176,16
open-keychain,open-keychain/open-keychain,1106,587,77,340,102,21
hyperium,hyperium/hyper,1105,606,126,301,72,38
ether,ether/etherpad-lite,1102,767,66,183,86,23
AIFDR,AIFDR/inasafe,1100,595,194,172,139,11
MovingBlocks,MovingBlocks/Terasology,1099,786,112,111,90,11
docker,docker/compose,1096,823,81,50,142,16
OfficeDev,OfficeDev/PnP,1096,405,200,417,74,37
modxcms,modxcms/revolution,1095,841,76,78,100,20
Gallopsled,Gallopsled/pwntools,1095,471,187,363,74,13
activeadmin,activeadmin/activeadmin,1094,833,64,107,90,38
girldevelopit,girldevelopit/gdi-new-site,1091,767,109,104,111,26
18F,18F/hub,1090,321,136,563,70,21
cfpb,cfpb/cfgov-refresh,1090,516,148,349,77,15
owncloud,owncloud/documentation,1087,536,177,305,69,17
zurb,zurb/foundation-apps,1085,666,54,224,141,31
bitovi,bitovi/canjs,1082,382,111,497,92,28
laterpay,laterpay/laterpay-wordpress-plugin,1081,394,65,507,115,14
callemall,callemall/material-ui,1081,576,135,199,171,42
GeoNode,GeoNode/geonode,1077,694,87,183,113,26
CodeCatz,CodeCatz/TrackCat,1069,677,159,130,103,12
fog,fog/fog,1067,839,83,90,55,50
rathena,rathena/rathena,1066,675,62,195,134,16
empirical-org,empirical-org/Empirical-Core,1062,346,52,506,158,18
libuv,libuv/libuv,1057,814,84,74,85,20
h2o,h2o/h2o,1052,475,77,405,95,20
Courseography,Courseography/courseography,1051,586,193,184,88,14
jshint,jshint/jshint,1045,762,99,70,114,19
elastic,elastic/kibana,1043,753,51,89,150,21
mozilla,mozilla/MozStumbler,1038,669,124,135,110,14
OnsenUI,OnsenUI/OnsenUI,1038,539,55,314,130,14
18F,18F/openFEC,1037,536,74,194,233,11
kbase,kbase/narrative,1037,155,179,649,54,19
rackerlabs,rackerlabs/encore-ui,1035,607,101,253,74,14
prometheus,prometheus/prometheus,1035,568,118,278,71,20
XLabs,XLabs/Xamarin-Forms-Labs,1026,667,67,149,143,30
4finance,4finance/micro-infra-spring,1022,400,115,400,107,20
CorsixTH,CorsixTH/CorsixTH,1020,802,76,59,83,18
mapbox,mapbox/mapbox-studio,1019,547,58,277,137,22
kframework,kframework/k,1013,488,93,361,71,12
DemocracyOS,DemocracyOS/app,1010,361,75,458,116,13
opencart,opencart/opencart,1003,552,110,138,203,18
mopidy,mopidy/mopidy,1001,651,82,168,100,12
bem,bem/bem-core,999,558,89,250,102,19
facebook,facebook/AsyncDisplayKit,994,596,99,170,129,16
robotology,robotology/yarp,993,580,52,278,83,22
forkcms,forkcms/forkcms,993,676,78,179,60,22
STEllAR-GROUP,STEllAR-GROUP/hpx,990,311,60,564,55,18
mapbox,mapbox/mapbox-gl-js,985,518,52,262,153,18
NativeScript,NativeScript/nativescript-cli,982,448,151,275,108,16
bitpay,bitpay/bitcore,981,512,154,169,146,19
shogun-toolbox,shogun-toolbox/shogun,979,748,76,97,58,21
sonata-project,sonata-project/SonataAdminBundle,978,618,131,145,84,44
openETCS,openETCS/modeling,972,304,86,483,99,20
octobercms,octobercms/october,967,395,91,374,107,34
thelia,thelia/thelia,956,383,230,260,83,20
w3c,w3c/webappsec,954,385,65,453,51,21
WP-API,WP-API/WP-API,946,619,63,116,148,13
denimgroup,denimgroup/threadfix,942,64,112,588,178,14
cocos2d,cocos2d/cocos2d-js,937,354,215,244,124,20
ckan,ckan/ckan,936,535,101,183,117,25
BladeRunnerJS,BladeRunnerJS/brjs,935,484,84,278,89,12
strongloop,strongloop/loopback-datasource-juggler,925,647,82,132,64,19
scikit-image,scikit-image/scikit-image,924,754,58,52,60,14
rebar,rebar/rebar3,921,567,155,133,66,14
jquery,jquery/esprima,917,693,64,54,106,15
angular,angular/router,917,638,51,96,132,12
spritebuilder,spritebuilder/SpriteBuilder,914,607,60,88,159,16
appserver-io,appserver-io/appserver,911,108,244,424,135,19
marmelab,marmelab/ng-admin,908,427,87,303,91,15
qTranslate-Team,qTranslate-Team/qtranslate-x,907,636,63,151,57,12
square,square/okhttp,901,604,75,116,106,16
robolectric,robolectric/robolectric,899,558,108,135,98,40
biocore,biocore/qiime,897,681,66,63,87,12
Block8,Block8/PHPCI,896,617,97,95,87,33
letsencrypt,letsencrypt/lets-encrypt-preview,881,506,89,228,58,15
Codeception,Codeception/Codeception,880,544,88,122,126,45
Metaswitch,Metaswitch/calico,876,378,102,330,66,16
GarageGames,GarageGames/Torque3D,872,569,116,117,70,18
molgenis,molgenis/molgenis,869,120,293,300,156,14
haskell,haskell/haskell-mode,865,638,103,67,57,17
sbt,sbt/sbt,864,604,62,102,96,14
ZeroK-RTS,ZeroK-RTS/Zero-K,861,352,140,297,72,16
mit-cml,mit-cml/appinventor-sources,861,638,79,76,68,17
facebook,facebook/rocksdb,857,415,63,319,60,43
telefonicaid,telefonicaid/fiware-orion,857,280,117,406,54,12
drone,drone/drone,857,615,81,70,91,29
ZoneMinder,ZoneMinder/ZoneMinder,856,568,55,152,81,18
slimphp,slimphp/Slim,855,583,77,137,58,27
MN-Script-Team,MN-Script-Team/DHS-MAXIS-Scripts,850,452,145,144,109,17
mysociety,mysociety/yournextmp-popit,848,369,69,294,116,12
iojs,iojs/iojs-es,848,661,53,70,64,22
aws,aws/aws-cli,845,516,95,145,89,16
wifidog,wifidog/wifidog-gateway,844,613,88,91,52,13
google,google/trace-viewer,842,402,59,264,117,39
supercollider,supercollider/supercollider,834,613,55,107,59,17
18F,18F/midas,833,447,130,152,104,13
projecthydra,projecthydra/sufia,832,406,115,225,86,13
scrapy,scrapy/scrapy,832,648,71,54,59,23
phoenixframework,phoenixframework/phoenix,832,512,71,185,64,14
webcomponents,webcomponents/webcomponentsjs,828,632,51,67,78,18
dmwm,dmwm/WMCore,828,504,127,127,70,11
Chantilly612Code,Chantilly612Code/612-2015,827,225,128,399,75,22
zeromq,zeromq/netmq,826,460,82,229,55,23
code-cracker,code-cracker/code-cracker,824,543,67,154,60,13
swagger-api,swagger-api/swagger-codegen,822,396,113,232,81,31
Dash-Industry-Forum,Dash-Industry-Forum/dash.js,819,571,96,88,64,15
MinecraftForge,MinecraftForge/MinecraftForge,815,580,75,74,86,21
gocd,gocd/gocd,810,545,81,79,105,14
Netflix,Netflix/Hystrix,805,528,101,106,70,20
xpressengine,xpressengine/xe-core,803,433,95,134,141,25
boto,boto/boto,802,533,120,43,106,22
CartoDB,CartoDB/cartodb.js,794,342,83,291,78,18
ExactTarget,ExactTarget/fuelux,792,400,111,136,145,19
codemirror,codemirror/CodeMirror,780,454,70,164,92,34
aspnet,aspnet/dnx,774,388,53,257,76,14
vispy,vispy/vispy,774,604,64,32,74,11
Financial-Times,Financial-Times/polyfill-service,768,479,62,150,77,15
shapesecurity,shapesecurity/shift-parser-js,767,195,95,404,73,14
hechoendrupal,hechoendrupal/DrupalAppConsole,742,283,190,166,103,27
bigboringsystem,bigboringsystem/bigboringsystem,734,498,68,100,68,22
OfficeDev,OfficeDev/ews-java-api,733,561,62,50,60,16
dropwizard,dropwizard/dropwizard,732,466,64,125,77,35
gfx-rs,gfx-rs/gfx-rs,729,448,111,100,70,18
opentripplanner,opentripplanner/OpenTripPlanner,728,381,59,168,120,16
octokit,octokit/octokit.net,724,439,76,151,58,21
NancyFx,NancyFx/Nancy,723,520,67,83,53,26
mozilla-services,mozilla-services/heka,721,368,115,149,89,33
Reactive-Extensions,Reactive-Extensions/RxJS,721,428,71,147,75,39
Azure,Azure/azure-powershell,719,340,182,130,67,48
ControlSystemStudio,ControlSystemStudio/cs-studio,714,308,107,230,69,12
appirio-tech,appirio-tech/arena-web,709,401,88,127,93,22
open-source-parsers,open-source-parsers/jsoncpp,705,395,80,166,64,16
rancherio,rancherio/cattle,703,305,179,140,79,14
CMPUT301W15T01,CMPUT301W15T01/Team1Project,696,97,153,294,152,15
Homebrew,Homebrew/homebrew-php,693,443,101,98,51,37
MahApps,MahApps/MahApps.Metro,689,367,57,180,85,12
mozilla,mozilla/webmaker-curriculum,684,333,70,217,64,11
driftyco,driftyco/ng-cordova,684,351,72,146,115,38
facebook,facebook/jest,681,537,51,27,66,21
swagger-api,swagger-api/swagger-js,680,342,81,191,66,16
openfarmcc,openfarmcc/OpenFarm,679,391,88,91,109,11
gap-system,gap-system/gap,678,419,97,107,55,12
pythonindia,pythonindia/junction,672,293,65,204,110,13
python-pillow,python-pillow/Pillow,655,449,56,97,53,19
ocaml,ocaml/opam,652,397,86,85,84,12
open-ideas,open-ideas/IDEAS,644,288,55,238,63,13
pkp,pkp/pkp-lib,638,281,51,172,134,12
bigdatagenomics,bigdatagenomics/adam,637,480,55,46,56,17
stepmania,stepmania/stepmania,635,345,61,170,59,20
TauLabs,TauLabs/TauLabs,623,453,59,54,57,12
oxyplot,oxyplot/oxyplot,620,410,51,77,82,18
gitextensions,gitextensions/gitextensions,618,370,57,71,120,26
freedomofpress,freedomofpress/securedrop,613,368,72,99,74,18
SoftwareFoundationGroupAtKyotoU,SoftwareFoundationGroupAtKyotoU/automata,612,238,123,173,78,11
chef,chef/chef-provisioning-aws,610,330,53,174,53,14
Squirrel,Squirrel/Squirrel.Windows,599,393,53,76,77,13
librenms,librenms/librenms,595,335,89,108,63,11
GoldenCheetah,GoldenCheetah/GoldenCheetah,593,259,76,198,60,12
ploneintranet,ploneintranet/ploneintranet,582,160,55,289,78,25
california-civic-data-coalition,california-civic-data-coalition/django-calaccess-raw-data,579,208,75,181,115,46
django,django/djangoproject.com,578,289,55,158,76,19
getpelican,getpelican/pelican,571,423,51,45,52,23
MarkUsProject,MarkUsProject/Markus,570,336,99,79,56,17
