org,repo,activity,comments,prs,commits,issues,authors
ZeroK-RTS,ZeroK-RTS/Zero-K,2216,1139,71,658,348,15
plotly,plotly/plotly.js,2216,1341,175,514,186,17
4teamwork,4teamwork/opengever.core,2199,502,252,1259,186,19
wireapp,wireapp/wire-ios,2196,518,389,1222,67,20
swagger-api,swagger-api/swagger-ui,2196,1593,130,168,305,38
ethereum,ethereum/mist,2192,1061,106,487,538,12
emberjs,emberjs/ember.js,2187,1418,257,340,172,83
termux,termux/termux-packages,2183,1329,122,507,225,25
rubberduck-vba,rubberduck-vba/Rubberduck,2181,1466,193,188,334,12
ipython,ipython/ipython,2177,1604,187,217,169,30
junit-team,junit-team/junit5,2176,1226,83,740,127,24
zooniverse,zooniverse/Panoptes-Front-End,2172,1074,247,705,146,28
hpi-swt2,hpi-swt2/workshop-portal,2169,482,217,1259,211,44
raspberrypi,raspberrypi/linux,2169,1720,78,237,134,83
auth0,auth0/docs,2163,228,744,1056,135,100
easydigitaldownloads,easydigitaldownloads/easy-digital-downloads,2162,1294,171,485,212,28
Looking4Group,Looking4Group/L4G_Core,2161,953,187,661,360,15
dmwm,dmwm/WMCore,2152,1577,215,249,111,16
iview,iview/iview,2147,1177,99,302,569,17
curl,curl/curl,2145,1500,158,367,120,58
conan-io,conan-io/conan,2134,1483,177,201,273,23
spring-cloud,spring-cloud/spring-cloud-netflix,2133,1643,72,168,250,39
sequelize,sequelize/sequelize,2128,1462,150,129,387,54
matrix-org,matrix-org/synapse,2126,994,211,708,213,41
uTox,uTox/uTox,2123,1523,163,295,142,15
vmware,vmware/docker-volume-vsphere,2123,1048,170,691,214,18
payara,payara/Payara,2122,1556,220,252,94,45
broadinstitute,broadinstitute/gatk,2113,1332,133,469,179,26
Cockatrice,Cockatrice/Cockatrice,2112,1570,135,187,220,14
HippieStation,HippieStation/HippieStation13,2111,1481,241,223,166,26
cloudmesh,cloudmesh/classes,2110,607,490,927,86,71
01org,01org/zephyr.js,2110,1284,334,326,166,13
chamilo,chamilo/chamilo-lms,2107,571,176,1201,159,15
facebook,facebook/AsyncDisplayKit,2107,1116,236,547,208,29
arduino,arduino/Arduino,2107,1566,70,69,402,20
Talend,Talend/ui,2102,156,282,1601,63,30
ISWPOLI,ISWPOLI/Pacto-de-Honor,2101,1069,86,508,438,32
magefree,magefree/mage,2094,863,272,690,269,45
diesel-rs,diesel-rs/diesel,2094,875,173,901,145,32
concrete5,concrete5/concrete5,2094,1120,302,459,213,38
pkp,pkp/pkp-lib,2092,1441,144,293,214,20
canonical-ols,canonical-ols/build.snapcraft.io,2092,762,316,690,324,12
GeekyAnts,GeekyAnts/NativeBase,2091,1322,54,352,363,30
minetest,minetest/minetest_game,2090,1876,93,27,94,12
fusionpbx,fusionpbx/fusionpbx,2089,531,141,1286,131,27
pypa,pypa/pip,2088,1759,100,72,157,35
mozilla,mozilla/fxa-content-server,2081,968,241,660,212,17
symfony,symfony/symfony-docs,2080,1157,394,358,171,130
paritytech,paritytech/parity,2080,686,205,772,417,31
IQSS,IQSS/dataverse,2074,1256,64,539,215,17
pojome,pojome/elementor,2073,941,282,568,282,12
bitpay,bitpay/copay,2072,1264,256,235,317,15
cockroachdb,cockroachdb/docs,2070,1244,179,435,212,18
driftyco,driftyco/ionic-native,2070,1103,198,447,322,120
eclipse,eclipse/omr,2064,1324,345,312,83,52
kubernetes,kubernetes/minikube,2064,1359,267,230,208,50
VSCodeVim,VSCodeVim/Vim,2063,1445,125,198,295,30
bolt,bolt/bolt,2063,1145,273,533,112,27
18F,18F/fec-cms,2060,1146,168,590,156,14
angular,angular/material,2058,1469,102,144,343,38
git-lfs,git-lfs/git-lfs,2057,1215,169,480,193,15
uclouvain,uclouvain/osis,2053,565,279,998,211,22
singularityware,singularityware/singularity,2053,1605,88,226,134,24
KhronosGroup,KhronosGroup/Vulkan-LoaderAndValidationLayers,2050,698,266,957,129,44
aspnetboilerplate,aspnetboilerplate/aspnetboilerplate,2041,1341,51,314,335,16
neomake,neomake/neomake,2040,1012,270,661,97,31
mozilla,mozilla/pdf.js,2036,1419,209,176,232,21
bloomberg,bloomberg/bucklescript,2035,1007,282,507,239,26
apache,apache/trafficserver,2014,1173,310,388,143,53
yandex,yandex/ClickHouse,2000,575,327,980,118,39
OP-TEE,OP-TEE/optee_os,1993,1617,131,123,122,18
telerik,telerik/kendo-ui-core,1984,404,113,1007,460,74
NativeScript,NativeScript/nativescript-cli,1983,982,204,609,188,36
qTox,qTox/qTox,1980,1486,178,165,151,22
Aurorastation,Aurorastation/Aurora.3,1979,833,348,370,428,22
pybind,pybind/pybind11,1979,1569,123,158,129,23
OpenAngelArena,OpenAngelArena/oaa,1976,1123,347,336,170,22
vuetifyjs,vuetifyjs/vuetify,1967,721,78,834,334,17
duckduckgo,duckduckgo/zeroclickinfo-goodies,1966,1165,186,490,125,65
weaveworks,weaveworks/weave,1959,906,95,846,112,21
openscope,openscope/openscope,1951,659,106,879,307,17
HaxeFoundation,HaxeFoundation/haxe,1951,1151,57,481,262,23
chocolatey,chocolatey/chocolatey-coreteampackages,1946,920,148,815,63,30
adobe,adobe/brackets,1946,1339,111,268,228,29
playframework,playframework/playframework,1945,1196,309,285,155,43
vmware,vmware/clarity,1942,1098,189,323,332,19
esp8266,esp8266/Arduino,1942,1510,57,68,307,23
centreon,centreon/centreon,1942,587,102,1020,233,25
bigchaindb,bigchaindb/bigchaindb,1941,737,252,762,190,26
ngageoint,ngageoint/hootenanny,1940,968,110,716,146,18
Polymer,Polymer/polymer,1939,961,135,635,208,29
redaxo,redaxo/redaxo,1935,1357,99,282,197,20
espressif,espressif/esp-idf,1932,1490,80,73,289,24
tangrams,tangrams/tangram-es,1931,750,164,896,121,14
NodeBB,NodeBB/NodeBB,1930,928,106,668,228,21
yarpc,yarpc/yarpc-go,1929,423,204,1204,98,21
wireapp,wireapp/wire-android,1921,770,227,753,171,18
infinitered,infinitered/ignite,1921,1029,223,454,215,34
openthread,openthread/openthread,1917,877,499,447,94,39
frappe,frappe/frappe,1914,513,531,724,146,54
MinecraftForge,MinecraftForge/MinecraftForge,1910,1502,154,123,131,46
airbnb,airbnb/react-native-maps,1909,1476,82,70,281,33
circleci,circleci/circleci-docs,1906,596,393,799,118,67
Dolibarr,Dolibarr/dolibarr,1906,535,300,836,235,50
modxcms,modxcms/revolution,1904,1522,131,145,106,38
acquia,acquia/blt,1904,858,351,489,206,33
algolia,algolia/instantsearch.js,1901,810,164,747,180,37
Particular,Particular/NServiceBus,1901,1166,153,510,72,18
capitalone,capitalone/Hygieia,1898,1527,64,64,243,14
kaldi-asr,kaldi-asr/kaldi,1896,1359,209,231,97,44
Azure,Azure/azure-webjobs-sdk-script,1896,1240,125,266,265,18
linuxmint,linuxmint/cinnamon-spices-applets,1895,909,455,452,79,48
MDAnalysis,MDAnalysis/mdanalysis,1892,1237,114,463,78,21
Azure,Azure/azure-sdk-for-net,1889,1046,392,356,95,84
cilium,cilium/cilium,1886,491,276,1018,101,21
ReactiveX,ReactiveX/rxjs,1881,1400,170,127,184,46
qutebrowser,qutebrowser/qutebrowser,1880,1210,54,394,222,24
material-components,material-components/material-components-web,1879,902,191,565,221,45
Azure,Azure/autorest,1874,1022,327,293,232,29
intellij-rust,intellij-rust/intellij-rust,1874,1043,147,510,174,18
activeadmin,activeadmin/activeadmin,1871,1407,131,212,121,41
rear,rear/rear,1866,1567,95,104,100,11
hashicorp,hashicorp/consul,1865,874,205,625,161,64
fossasia,fossasia/phimpme-android,1864,1159,200,319,186,29
publiclab,publiclab/plots2,1862,1353,189,253,67,36
SatelliteQE,SatelliteQE/robottelo,1860,1028,329,340,163,22
kubernetes,kubernetes/contrib,1856,1488,232,28,108,14
istio,istio/manager,1852,911,301,495,145,27
OrchardCMS,OrchardCMS/Orchard2,1851,967,127,640,117,15
kubernetes-incubator,kubernetes-incubator/kargo,1850,1112,307,285,146,46
instedd,instedd/ask,1847,630,64,743,410,11
marmelab,marmelab/admin-on-rest,1844,982,182,448,232,40
NSwag,NSwag/NSwag,1840,1006,59,573,202,13
opnsense,opnsense/core,1840,1001,51,569,219,19
blei-lab,blei-lab/edward,1830,652,133,940,105,36
PlayOnLinux,PlayOnLinux/POL-POM-5,1828,1324,183,170,151,11
thewca,thewca/worldcubeassociation.org,1826,1041,251,393,141,16
ReactiveX,ReactiveX/RxJava,1823,1258,165,185,215,37
alphagov,alphagov/verify-local-patterns,1821,816,84,522,399,13
aspnet,aspnet/SignalR,1813,707,167,760,179,23
openlayers,openlayers/openlayers,1813,1191,186,204,232,32
explosion,explosion/spaCy,1811,999,68,489,255,48
nunit,nunit/nunit,1811,1454,84,153,120,19
buildbot,buildbot/buildbot,1811,771,457,348,235,53
moby,moby/moby,1801,1491,100,60,150,40
Instagram,Instagram/IGListKit,1796,1334,131,133,198,19
fossasia,fossasia/open-event-webapp,1794,1240,153,230,171,27
BSData,BSData/wh40k,1792,854,72,396,470,14
PolarisSS13,PolarisSS13/Polaris,1786,840,470,420,56,25
restrictcontentpro,restrictcontentpro/restrict-content-pro,1784,947,201,453,183,12
zulip,zulip/zulip-android,1784,1534,117,47,86,15
stylelint,stylelint/stylelint,1784,1240,122,281,141,35
mozilla-services,mozilla-services/screenshots,1782,548,128,909,197,108
MetaMask,MetaMask/metamask-plugin,1782,850,202,510,220,12
commercialhaskell,commercialhaskell/stack,1778,1261,76,246,195,36
ethereum,ethereum/cpp-ethereum,1774,592,150,596,436,16
videojs,videojs/video.js,1771,922,188,466,195,31
dash-project,dash-project/dash,1771,678,94,930,69,19
google,google/WebFundamentals,1770,528,336,734,172,69
Microsoft,Microsoft/vscode-go,1768,1328,84,177,179,25
humhub,humhub/humhub,1765,1008,94,402,261,20
valor-software,valor-software/ng2-bootstrap,1765,1230,81,168,286,30
antlr,antlr/antlr4,1765,1315,170,167,113,28
mozilla,mozilla/activity-stream,1760,840,240,304,376,12
laradock,laradock/laradock,1760,1127,166,265,202,66
realm,realm/SwiftLint,1758,1130,156,253,219,34
wekan,wekan/wekan,1757,1176,63,305,213,27
dotnet,dotnet/templating,1749,826,368,367,188,30
MovingBlocks,MovingBlocks/Terasology,1748,1463,129,79,77,48
hail-is,hail-is/hail,1740,849,383,358,150,16
python,python/typeshed,1738,939,355,378,66,89
Microsoft,Microsoft/vstest,1736,1088,215,223,210,17
tesseract-ocr,tesseract-ocr/tesseract,1733,1368,65,131,169,22
thaliproject,thaliproject/Thali_CordovaPlugin,1730,1236,66,334,94,18
mozilla,mozilla/geckodriver,1729,1348,52,69,260,11
octobercms,octobercms/october,1724,1261,89,183,191,47
haikuports,haikuports/haikuports,1724,900,239,497,88,38
trailofbits,trailofbits/algo,1724,1047,94,372,211,40
facebook,facebook/osquery,1723,1159,223,215,126,35
vanilla,vanilla/vanilla,1720,344,304,852,220,20
mattermost,mattermost/docs,1719,363,288,969,99,27
d-ronin,d-ronin/dRonin,1715,1273,200,179,63,12
AffiliateWP,AffiliateWP/AffiliateWP,1711,902,121,486,202,16
vaadin,vaadin/vaadin-grid,1710,799,113,667,131,12
empirical-org,empirical-org/Empirical-Core,1707,170,412,860,265,13
RestComm,RestComm/Restcomm-Connect,1707,782,74,480,371,20
grpc,grpc/grpc-java,1704,1061,265,241,137,18
aspnet,aspnet/Razor,1702,720,184,629,169,19
haskell,haskell/cabal,1696,1241,139,171,145,24
hyperspy,hyperspy/hyperspy,1694,1321,131,127,115,16
eclipse,eclipse/kura,1694,869,241,446,138,16
Freeyourgadget,Freeyourgadget/Gadgetbridge,1689,1137,53,360,139,15
RocketMap,RocketMap/RocketMap,1689,1283,181,149,76,37
jwplayer,jwplayer/jwplayer,1682,509,287,797,89,23
terasolunaorg,terasolunaorg/guideline,1677,569,214,762,132,27
thelounge,thelounge/lounge,1673,1146,106,315,106,23
NLog,NLog/NLog,1666,1246,97,197,126,12
statsmodels,statsmodels/statsmodels,1664,1307,121,74,162,16
jruby,jruby/jruby,1662,1147,53,346,116,34
firemodels,firemodels/fds,1660,900,333,326,101,14
OpenMS,OpenMS/OpenMS,1653,1274,136,148,95,24
lerna,lerna/lerna,1652,1148,162,182,160,50
openstates,openstates/openstates,1649,856,220,361,212,29
google,google/oss-fuzz,1648,881,180,437,150,46
fabric-composer,fabric-composer/fabric-composer,1648,552,387,388,321,38
citra-emu,citra-emu/citra,1648,1228,165,125,130,28
bezlio,bezlio/bezlio-apps,1643,98,96,1319,130,13
UniMath,UniMath/UniMath,1640,1383,108,86,63,13
MoonchildProductions,MoonchildProductions/Pale-Moon,1636,1060,152,305,119,17
HTBox,HTBox/allReady,1633,1179,159,142,153,40
elysium-project,elysium-project/server,1632,813,230,253,336,30
facebook,facebook/rocksdb,1628,1031,378,118,101,15
youtube,youtube/vitess,1628,934,313,307,74,31
fpco,fpco/stackage,1625,759,217,537,112,120
linuxmint,linuxmint/Cinnamon,1623,1149,124,114,236,21
triplea-game,triplea-game/triplea,1619,1198,178,154,89,13
mitmproxy,mitmproxy/mitmproxy,1618,944,242,277,155,41
FreeRDP,FreeRDP/FreeRDP,1618,1222,150,130,116,32
Autodesk,Autodesk/genetic-constructor,1616,318,178,782,338,13
eclipse,eclipse/kapua,1615,494,205,766,150,16
wagtail,wagtail/wagtail,1613,1047,192,242,132,70
wireapp,wireapp/wire-desktop,1607,921,117,406,163,14
BlueLightJapan,BlueLightJapan/BlueLight,1607,490,82,811,224,20
http4s,http4s/http4s,1605,707,236,562,100,40
lbryio,lbryio/lbry,1605,487,164,851,103,14
facebook,facebook/reason,1604,1026,159,258,161,36
SharePoint,SharePoint/sp-dev-docs,1604,880,56,485,183,28
DroidKaigi,DroidKaigi/conference-app-2017,1603,998,263,265,77,72
nteract,nteract/nteract,1601,1079,160,228,134,23
EDDiscovery,EDDiscovery/EDDiscovery,1597,710,221,518,148,15
Teradata,Teradata/covalent,1597,657,136,623,181,24
obspy,obspy/obspy,1593,1030,102,388,73,21
jitsi,jitsi/jitsi-meet,1592,832,227,436,97,22
gatsbyjs,gatsbyjs/gatsby,1591,884,160,440,107,70
pimcore,pimcore/pimcore,1590,474,111,798,207,53
strongloop,strongloop/loopback-datasource-juggler,1585,1092,112,330,51,40
angular,angular/angular.io,1577,776,329,299,173,78
girder,girder/girder,1577,713,182,619,63,23
smartdevicelink,smartdevicelink/sdl_core,1576,958,274,246,98,22
kamailio,kamailio/kamailio,1576,676,121,693,86,47
BitcoinUnlimited,BitcoinUnlimited/BitcoinUnlimited,1576,1060,244,217,55,36
ceph,ceph/ceph-ansible,1572,860,190,442,80,32
pyinstaller,pyinstaller/pyinstaller,1569,1268,74,55,172,26
MISP,MISP/MISP,1567,837,73,363,294,31
rails,rails/webpacker,1566,1187,136,120,123,63
open-learning-exchange,open-learning-exchange/BeLL-Apps,1565,142,115,1241,67,16
kubernetes,kubernetes/dashboard,1564,1114,117,148,185,24
notepad-plus-plus,notepad-plus-plus/notepad-plus-plus,1564,945,109,134,376,44
ufal,ufal/neuralmonkey,1561,661,122,700,78,15
uber,uber/deck.gl,1558,412,272,805,69,24
Midburn,Midburn/Spark,1557,675,194,508,180,29
deployphp,deployphp/deployer,1556,1057,127,239,133,31
SimpleMachines,SimpleMachines/SMF2.1,1554,1170,157,122,105,14
cerebral,cerebral/cerebral,1553,695,235,561,62,32
RealismusModding,RealismusModding/FS17_seasons,1553,462,61,859,171,20
opensim-org,opensim-org/opensim-core,1550,878,138,447,87,11
scikit-image,scikit-image/scikit-image,1549,1220,121,102,106,48
wallabag,wallabag/wallabag,1549,1039,99,166,245,31
acemod,acemod/ACE3,1548,969,148,254,177,36
chef,chef/inspec,1547,746,187,428,186,43
gobuffalo,gobuffalo/buffalo,1546,764,161,464,157,30
GoogleCloudPlatform,GoogleCloudPlatform/google-cloud-ruby,1545,883,144,389,129,16
coreos,coreos/kube-aws,1543,1219,92,97,135,32
enonic,enonic/xp,1542,229,344,643,326,13
digitalocean,digitalocean/netbox,1541,896,56,283,306,17
swimlane,swimlane/ngx-datatable,1538,1077,77,140,244,34
tiny-dnn,tiny-dnn/tiny-dnn,1531,1246,90,90,105,22
dmlc,dmlc/xgboost,1529,1135,85,71,238,43
sonata-project,sonata-project/SonataAdminBundle,1524,1163,164,129,68,49
se-edu,se-edu/addressbook-level4,1523,1312,92,57,62,15
pantheon-systems,pantheon-systems/documentation,1519,394,248,766,111,53
google,google/tie,1518,547,195,657,119,64
openSUSE,openSUSE/osem,1516,1184,145,95,92,31
angular,angular/protractor,1513,1069,115,98,231,27
attic-labs,attic-labs/noms,1512,760,289,301,162,13
cBioPortal,cBioPortal/cbioportal,1511,704,212,426,169,31
pythonnet,pythonnet/pythonnet,1508,1177,68,166,97,13
kivy,kivy/kivy,1507,1041,128,177,161,39
Icinga,Icinga/icinga2,1506,938,78,265,225,39
crocodic-studio,crocodic-studio/crudbooster,1506,910,65,253,278,13
Alfresco,Alfresco/alfresco-ng2-components,1498,403,233,607,255,15
react-toolbox,react-toolbox/react-toolbox,1498,1018,99,133,248,55
abixen,abixen/abixen-platform,1496,62,344,665,425,18
rathena,rathena/rathena,1495,905,77,321,192,24
vuejs,vuejs/vue-router,1495,1046,80,121,248,29
espressif,espressif/arduino-esp32,1494,1090,59,173,172,20
urho3d,urho3d/Urho3D,1493,917,61,386,129,32
openstreetmap,openstreetmap/iD,1490,803,60,447,180,32
avajs,avajs/ava,1489,1092,82,189,126,31
open-learning-exchange,open-learning-exchange/open-learning-exchange.github.io,1489,1000,198,158,133,36
ElektraInitiative,ElektraInitiative/libelektra,1487,1057,92,188,150,17
BoostIO,BoostIO/Boostnote,1484,968,144,173,199,20
exercism,exercism/x-common,1484,1004,189,195,96,47
clab,clab/dynet,1483,904,134,303,142,37
eXist-db,eXist-db/exist,1473,1142,117,107,107,18
spotify,spotify/scio,1472,394,113,874,91,22
NuGet,NuGet/NuGetGallery,1470,694,108,348,320,22
rackerlabs,rackerlabs/rackspace-how-to,1469,917,169,275,108,35
apollographql,apollographql/apollo-android,1468,629,189,502,148,17
justarrived,justarrived/just-match-web,1468,322,141,776,229,11
zestedesavoir,zestedesavoir/zds-site,1466,1085,130,159,92,21
mumble-voip,mumble-voip/mumble,1461,927,211,204,119,13
18F,18F/18f.gsa.gov,1460,599,175,606,80,22
5calls,5calls/5calls,1459,949,137,207,166,31
zeromq,zeromq/libzmq,1459,990,204,194,71,124
fsprojects,fsprojects/Paket,1459,946,91,301,121,38
valhalla,valhalla/valhalla,1458,406,149,375,528,22
mozilla,mozilla/fxa-auth-server,1457,574,170,616,97,14
alphagov,alphagov/manuals-publisher,1449,396,161,802,90,14
caffe2,caffe2/caffe2,1447,659,227,392,169,19
nexB,nexB/scancode-toolkit,1444,1021,75,237,111,17
kubernetes-incubator,kubernetes-incubator/cri-o,1444,1161,113,108,62,25
leanprover,leanprover/lean,1444,805,170,353,116,15
kanboard,kanboard/kanboard,1442,926,68,196,252,33
dask,dask/distributed,1439,996,175,174,94,22
lagom,lagom/lagom,1438,826,188,255,169,36
Flexget,Flexget/Flexget,1434,781,95,437,121,44
iovisor,iovisor/bcc,1433,1003,170,164,96,42
foundersandcoders,foundersandcoders/master-reference,1431,909,112,334,76,30
RaRe-Technologies,RaRe-Technologies/gensim,1430,1048,122,158,102,42
mobxjs,mobxjs/mobx,1429,1023,101,155,150,67
api-platform,api-platform/core,1427,1121,109,104,93,23
google,google/closure-compiler,1427,1063,70,99,195,29
projecthydra-labs,projecthydra-labs/hyku,1426,614,170,345,297,13
conda,conda/conda-build,1424,881,186,184,173,25
gravitational,gravitational/teleport,1424,518,145,629,132,15
rtfd,rtfd/readthedocs.org,1423,970,73,221,159,23
otland,otland/forgottenserver,1423,1087,118,134,84,19
kubernetes-incubator,kubernetes-incubator/kompose,1422,1063,141,124,94,13
primefaces,primefaces/primefaces,1416,909,61,172,274,26
42shpimanmls,42shpimanmls/42sh,1415,640,146,537,92,27
intel-analytics,intel-analytics/BigDL,1413,617,330,287,179,29
kubernetes-incubator,kubernetes-incubator/bootkube,1413,1018,147,166,82,25
PowerDNS,PowerDNS/pdns,1412,670,295,293,154,33
jerryscript-project,jerryscript-project/jerryscript,1411,908,214,214,75,25
mysociety,mysociety/alaveteli,1409,414,134,780,81,13
siacs,siacs/Conversations,1407,1046,55,115,191,16
fable-compiler,fable-compiler/Fable,1405,770,104,386,145,22
sitespeedio,sitespeedio/sitespeed.io,1404,694,74,517,119,13
Microsoft,Microsoft/vsts-agent,1404,713,104,480,107,19
missioncommand,missioncommand/emp3-web,1404,336,87,759,222,14
vector-im,vector-im/riot-android,1400,466,111,569,254,16
ucb-bar,ucb-bar/chisel3,1398,919,73,297,109,17
biopython,biopython/biopython,1398,1039,103,183,73,44
sveltejs,sveltejs/svelte,1398,742,150,354,152,13
NREL,NREL/EnergyPlus,1396,718,85,537,56,24
BabylonJS,BabylonJS/Babylon.js,1390,404,343,549,94,50
cplusplus,cplusplus/draft,1389,714,188,362,125,21
OAI,OAI/OpenAPI-Specification,1387,972,127,186,102,21
flynn,flynn/flynn,1385,927,102,183,173,13
react-boilerplate,react-boilerplate/react-boilerplate,1385,1112,74,34,165,17
PowerShell,PowerShell/xSQLServer,1382,1043,81,78,180,15
anchorchat,anchorchat/anchor-ui,1378,90,325,841,122,15
pouchdb,pouchdb/pouchdb,1377,856,66,241,214,20
rust-lang,rust-lang/book,1376,586,147,510,133,58
Tribler,Tribler/tribler,1372,1064,83,75,150,17
inspirehep,inspirehep/inspire-next,1372,712,285,196,179,12
OpenSCAP,OpenSCAP/scap-security-guide,1371,865,175,159,172,12
OWASP,OWASP/owasp-mstg,1370,225,153,760,232,33
opencart,opencart/opencart,1369,837,102,230,200,18
sbt,sbt/sbt,1369,987,117,112,153,21
StackStorm,StackStorm/st2,1365,683,125,445,112,20
ng-bootstrap,ng-bootstrap/ng-bootstrap,1364,879,159,119,207,26
code-corps,code-corps/code-corps-ember,1363,322,154,778,109,25
blackbaud,blackbaud/skyux2,1363,420,145,568,230,14
wpninjas,wpninjas/ninja-forms,1363,539,127,423,274,25
duckduckgo,duckduckgo/zeroclickinfo-fathead,1363,1080,98,88,97,38
uclouvain,uclouvain/osis-portal,1361,328,256,627,150,14
AngularClass,AngularClass/angular2-webpack-starter,1359,986,93,82,198,26
Codeception,Codeception/Codeception,1359,900,137,156,166,51
shogun-toolbox,shogun-toolbox/shogun,1358,870,136,263,89,23
shakacode,shakacode/react_on_rails,1358,945,86,239,88,33
Coursemology,Coursemology/coursemology2,1357,586,286,302,183,12
gocd,gocd/gocd,1357,763,227,206,161,23
mockito,mockito/mockito,1356,882,101,269,104,24
meetecho,meetecho/janus-gateway,1354,943,60,253,98,16
scrapy,scrapy/scrapy,1354,955,131,147,121,34
keboola,keboola/kbc-ui,1350,501,106,593,150,14
steemit,steemit/steem,1350,589,174,406,181,18
SemanticMediaWiki,SemanticMediaWiki/SemanticMediaWiki,1348,605,231,448,64,12
Azure,Azure/azure-quickstart-templates,1348,559,409,303,77,134
quasarframework,quasarframework/quasar,1347,755,58,337,197,26
NebulousLabs,NebulousLabs/Sia,1344,570,150,549,75,11
golastmile,golastmile/rasa_nlu,1344,714,81,395,154,16
google,google/grumpy,1343,848,202,195,98,30
SparkDevNetwork,SparkDevNetwork/Rock,1341,420,91,702,128,26
text-mask,text-mask/text-mask,1339,878,83,249,129,26
zaproxy,zaproxy/zaproxy,1338,824,161,217,136,18
zulip,zulip/zulip-mobile,1338,815,196,155,172,16
serde-rs,serde-rs/serde,1337,752,99,331,155,20
Roll20,Roll20/roll20-character-sheets,1336,432,414,437,53,95
typetools,typetools/checker-framework,1335,593,162,490,90,15
restic,restic/restic,1335,952,101,158,124,20
wp-cli,wp-cli/wp-cli,1332,762,154,244,172,30
redux-saga,redux-saga/redux-saga,1329,1020,74,99,136,37
hashcat,hashcat/hashcat,1321,672,151,360,138,16
prebid,prebid/Prebid.js,1321,807,165,244,105,67
DynamoRIO,DynamoRIO/dynamorio,1321,636,145,409,131,17
Turfjs,Turfjs/turf,1316,667,92,481,76,21
Nukkit,Nukkit/Nukkit,1314,836,146,108,224,27
KeepSafe,KeepSafe/aiohttp,1314,820,61,323,110,29
openpnp,openpnp/openpnp,1313,828,53,340,92,11
biolab,biolab/orange3,1313,634,267,257,155,23
SynoCommunity,SynoCommunity/spksrc,1312,1065,73,70,104,15
pytest-dev,pytest-dev/pytest,1312,1003,89,78,142,42
telerik,telerik/kendo-theme-default,1309,199,236,736,138,19
opencontainers,opencontainers/runc,1307,1035,127,91,54,40
wso2,wso2/product-ei,1307,469,255,275,308,18
Moya,Moya/Moya,1306,933,78,184,111,32
gap-system,gap-system/gap,1306,888,164,172,82,13
bootstrap-vue,bootstrap-vue/bootstrap-vue,1305,723,106,323,153,40
SharePoint,SharePoint/PnP-Sites-Core,1304,834,117,209,144,31
mozilla,mozilla/mentat,1300,578,109,434,179,11
OpenBazaar,OpenBazaar/openbazaar-go,1299,679,85,393,142,14
freedomofpress,freedomofpress/securedrop,1298,740,82,379,97,23
Elgg,Elgg/Elgg,1297,907,159,116,115,15
golemfactory,golemfactory/golem,1296,148,178,852,118,15
pantsbuild,pantsbuild/pants,1293,684,219,233,157,31
naver,naver/pinpoint,1292,558,271,258,205,13
SmingHub,SmingHub/Sming,1291,889,154,140,108,20
keystonejs,keystonejs/keystone,1290,836,67,273,114,27
EFForg,EFForg/privacybadger,1286,844,56,187,199,24
cleanflight,cleanflight/cleanflight,1285,832,103,237,113,26
p4lang,p4lang/p4c,1279,712,214,237,116,18
moment,moment/moment,1278,969,93,63,153,39
flatpak,flatpak/flatpak,1276,761,98,225,192,40
JGCRI,JGCRI/gcamdata,1274,525,129,461,159,16
pydata,pydata/xarray,1273,960,74,109,130,20
linkerd,linkerd/linkerd,1273,542,140,429,162,20
eclipse,eclipse/vert.x,1272,860,104,206,102,24
coala,coala/projects,1272,811,160,196,105,27
hyperium,hyperium/hyper,1271,601,93,500,77,46
HypothesisWorks,HypothesisWorks/hypothesis-python,1271,656,120,439,56,18
linq2db,linq2db/linq2db,1270,982,71,152,65,16
openucx,openucx/ucx,1270,845,180,165,80,11
angular,angular/flex-layout,1267,742,62,312,151,16
beetbox,beetbox/beets,1267,997,69,101,100,40
perl6,perl6/doc,1266,476,60,587,143,44
opentoonz,opentoonz/opentoonz,1264,993,81,67,123,13
quran,quran/quran.com-frontend,1262,807,114,227,114,15
coreos,coreos/tectonic-installer,1260,685,205,256,114,35
avalonmediasystem,avalonmediasystem/avalon,1257,594,125,288,250,13
vuejs,vuejs/vue-loader,1255,845,82,156,172,41
broadinstitute,broadinstitute/gatk-protected,1255,454,73,618,110,16
Leaflet,Leaflet/Leaflet,1253,827,107,156,163,56
DynamoDS,DynamoDS/Dynamo,1252,672,297,209,74,25
openMF,openMF/community-app,1245,748,206,118,173,21
DarkstarProject,DarkstarProject/darkstar,1245,727,157,270,91,31
exercism,exercism/exercism.io,1244,887,80,190,87,36
ceph,ceph/ceph-docker,1240,442,103,628,67,23
BOINC,BOINC/boinc,1237,782,98,292,65,20
GoldenCheetah,GoldenCheetah/GoldenCheetah,1237,575,111,437,114,21
cloud-elements,cloud-elements/churros,1236,135,245,756,100,32
magento,magento/devdocs,1236,407,100,667,62,94
KhronosGroup,KhronosGroup/glTF,1232,976,73,120,63,16
celery,celery/celery,1232,892,97,64,179,44
dokku,dokku/dokku,1228,803,98,214,113,28
OnsenUI,OnsenUI/OnsenUI,1226,457,130,540,99,15
vscode-icons,vscode-icons/vscode-icons,1226,726,163,212,125,20
emberjs,emberjs/data,1224,720,149,275,80,41
rstudio,rstudio/sparklyr,1219,773,70,185,191,13
NixOS,NixOS/nix,1219,890,57,131,141,24
CGAL,CGAL/cgal,1217,780,183,132,122,16
