project,key,value
Apache Mesos,issues,3
Apache Spark,issues,9787
Apache Kafka,issues,1569
Apache Camel,issues,1945
Apache Flink,issues,6185
Apache CloudStack,9
Apache Beam,518
Apache Zeppelin,231
Apache Cassandra,1898
# This is skipped by map/skip.csv
# Apache (other),issues,52578
