org,repo,activity,comments,prs,commits,issues,authors
openfoodfacts,openfoodfacts/openfoodfacts-androidapp,1560,63,31,1442,24,6
w3c,w3c/web-platform-tests,1544,916,224,268,136,82
ant-design,ant-design/ant-design,1532,933,73,199,327,40
openshift,openshift/openshift-ansible,1524,1231,161,79,53,17
dmlc,dmlc/mxnet,1522,953,198,171,200,54
grafana,grafana/grafana,1499,1066,53,170,210,33
metabase,metabase/metabase,1498,796,105,454,143,17
vmware,vmware/vic,1496,870,152,158,316,24
minetest,minetest/minetest,1472,1154,120,125,73,31
neovim,neovim/neovim,1470,1157,131,101,81,22
kubernetes,kubernetes/test-infra,1469,1059,195,162,53,37
pingcap,pingcap/tidb,1465,703,175,559,28,40
kubernetes,kubernetes/kubernetes.github.io,1455,656,312,396,91,87
atom,atom/atom,1434,900,48,308,178,22
realm,realm/realm-java,1425,977,68,259,121,9
WordPress,WordPress/gutenberg,1421,858,108,351,104,15
bitcoin,bitcoin/bitcoin,1408,1126,143,107,32,36
electron,electron/electron,1400,880,86,267,167,32
CartoDB,CartoDB/cartodb,1386,707,77,505,97,16
odoo,odoo/odoo,1385,597,299,378,111,86
Microsoft,Microsoft/CNTK,1365,341,36,883,105,41
fabric8io,fabric8io/fabric8-planner,1352,731,285,187,149,26
swagger-api,swagger-api/swagger-codegen,1352,914,119,198,121,59
RocketChat,RocketChat/Rocket.Chat,1346,815,100,237,194,27
Looking4Group,Looking4Group/L4G_Core,1344,647,99,317,281,10
mozilla-services,mozilla-services/screenshots,1332,375,89,719,149,97
highfidelity,highfidelity/hifi,1326,901,207,187,31,35
minishift,minishift/minishift,1321,1030,79,67,145,10
wireapp,wireapp/wire-webapp,1320,159,139,1001,21,9
spring-projects,spring-projects/spring-boot,1308,781,42,253,232,24
dotnet,dotnet/cli,1289,938,98,116,137,29
aspnet,aspnet/KestrelHttpServer,1287,679,127,390,91,15
appcelerator,appcelerator/amp,1281,108,154,929,90,6
habitat-sh,habitat-sh/habitat,1279,784,103,322,70,23
vega,vega/vega-lite,1278,414,136,588,140,13
callemall,callemall/material-ui,1273,862,109,154,148,32
qbittorrent,qbittorrent/qBittorrent,1273,1076,39,61,97,13
pytorch,pytorch/pytorch,1271,857,115,153,146,48
Kodi-vStream,Kodi-vStream/venom-xbmc-addons,1270,837,113,278,42,8
mapbox,mapbox/mapbox-gl-native,1267,539,113,477,138,34
facebook,facebook/react,1266,910,138,127,91,30
pandas-dev,pandas-dev/pandas,1262,966,130,38,128,16
checkstyle,checkstyle/checkstyle,1255,950,121,139,45,26
yiisoft,yiisoft/yii2,1242,923,92,115,112,43
TEAMMATES,TEAMMATES/teammates,1239,964,97,68,110,33
ioam,ioam/holoviews,1235,619,110,464,42,6
Automattic,Automattic/jetpack,1228,598,126,389,115,44
kubernetes,kubernetes/kops,1222,902,116,92,112,32
betaflight,betaflight/betaflight,1219,890,116,121,92,26
minio,minio/minio,1218,945,78,81,114,16
EFForg,EFForg/https-everywhere,1216,449,358,357,52,42
ScreepsOCS,ScreepsOCS/screeps.behaviour-action-pattern,1196,372,148,608,68,10
matplotlib,matplotlib/matplotlib,1183,951,70,89,73,34
Microsoft,Microsoft/vsts-tasks,1164,527,158,366,113,42
frappe,frappe/erpnext,1159,645,122,148,244,24
librenms,librenms/librenms,1157,787,154,136,80,25
Microsoft,Microsoft/pxt,1156,528,92,422,114,13
webpack,webpack/webpack,1151,838,87,104,122,36
wordpress-mobile,wordpress-mobile/WordPress-Android,1150,481,114,427,128,14
google,google/tie,1147,452,127,463,105,58
ArduPilot,ArduPilot/ardupilot,1125,776,136,165,48,34
pfnet,pfnet/chainer,1125,542,144,397,42,34
RIOT-OS,RIOT-OS/RIOT,1124,874,121,102,27,21
zeit,zeit/next.js,1123,807,77,87,152,33
coreos,coreos/tectonic-installer,1122,630,171,227,94,34
mantidproject,mantidproject/mantid,1109,311,97,627,74,37
trailofbits,trailofbits/algo,1107,726,70,204,107,28
systemd,systemd/systemd,1100,828,91,83,98,50
Mashape,Mashape/kong,1098,722,62,219,95,10
twbs,twbs/bootstrap,1095,701,94,169,131,16
azavea,azavea/raster-foundry,1073,222,64,623,164,15
nextcloud,nextcloud/android,1071,584,49,353,85,10
OpenAngelArena,OpenAngelArena/oaa,1069,562,207,222,78,19
PowerShell,PowerShell/PowerShell,1068,815,68,50,135,17
FStarLang,FStarLang/FStar,1064,327,30,637,70,24
SeleniumHQ,SeleniumHQ/selenium,1062,729,40,124,169,20
eslint,eslint/eslint,1052,732,55,168,97,20
mne-tools,mne-tools/mne-python,1045,902,45,56,42,16
voidlinux,voidlinux/void-packages,1041,237,187,577,40,55
owncloud,owncloud/core,1040,692,78,161,109,21
OpenRA,OpenRA/OpenRA,1037,753,104,104,76,21
Minecolonies,Minecolonies/minecolonies,1031,589,86,279,77,8
vector-im,vector-im/riot-web,1031,699,45,97,190,10
influxdata,influxdata/chronograf,1024,270,76,543,135,16
elastic,elastic/beats,1016,558,206,192,60,20
python,python/mypy,1015,733,77,90,115,14
elysium-project,elysium-project/server,1014,501,143,164,206,19
lyft,lyft/envoy,1014,417,162,387,48,21
rapid7,rapid7/metasploit-framework,1013,765,99,98,51,35
mozilla,mozilla/addons-server,1009,462,80,358,109,58
ludumdare,ludumdare/ludumdare,1003,537,181,174,111,6
TrinityCore,TrinityCore/TrinityCore,1001,638,34,226,103,30
Ultimaker,Ultimaker/Cura,1000,658,42,202,98,17
KratosMultiphysics,KratosMultiphysics/Kratos,996,369,89,512,26,32
openhab,openhab/openhab2-addons,996,780,115,60,41,28
Baystation12,Baystation12/Baystation12,996,697,135,121,43,28
pmmp,pmmp/PocketMine-MP,986,459,37,150,340,9
anbox,anbox/anbox,983,747,24,22,190,8
conda,conda/conda,983,691,71,82,139,15
wix,wix/react-native-navigation,981,507,91,255,128,28
kontena,kontena/kontena,981,362,111,424,84,11
jhipster,jhipster/generator-jhipster,976,690,77,115,94,34
pymedusa,pymedusa/Medusa,970,511,104,281,74,10
styled-components,styled-components/styled-components,962,717,54,119,72,24
OfficeDev,OfficeDev/office-ui-fabric-react,957,520,137,153,147,35
coreos,coreos/etcd,951,631,116,121,83,20
prestodb,prestodb/presto,951,608,148,123,72,35
open-mpi,open-mpi/ompi,951,671,138,108,34,16
scikit-learn,scikit-learn/scikit-learn,950,783,61,34,72,27
eggjs,eggjs/egg,949,616,32,207,94,14
salesagility,salesagility/SuiteCRM,946,771,60,41,74,11
hazelcast,hazelcast/hazelcast,942,478,173,189,102,14
containous,containous/traefik,935,647,64,143,81,27
aspnet,aspnet/Mvc,933,537,52,236,108,19
meteor,meteor/meteor,927,725,30,97,75,16
akka,akka/akka,926,637,89,139,61,27
kubernetes-incubator,kubernetes-incubator/service-catalog,925,694,92,71,68,20
dotnet,dotnet/core-setup,923,631,105,123,64,23
SickRage,SickRage/SickRage,918,674,30,115,99,8
facebook,facebook/jest,917,635,106,96,80,38
dealii,dealii/dealii,913,611,130,131,41,17
paritytech,paritytech/parity,911,390,82,358,81,27
oppia,oppia/oppia,910,709,59,84,58,23
openshift,openshift/openshift-docs,908,473,198,211,26,44
mozilla,mozilla/thimble.mozilla.org,904,629,50,168,57,49
pachyderm,pachyderm/pachyderm,901,331,96,369,105,14
42shpimanmls,42shpimanmls/42sh,898,445,100,301,52,13
koreader,koreader/koreader,892,688,69,75,60,9
idaholab,idaholab/moose,890,542,104,173,71,24
opendatakit,opendatakit/collect,889,590,135,114,50,21
dotnet,dotnet/project-system,889,614,74,98,103,15
BVLC,BVLC/caffe,888,729,34,52,73,28
xitu,xitu/gold-miner,885,619,49,137,80,26
coala,coala/coala,884,707,42,76,59,15
Microsoft,Microsoft/LightGBM,883,609,47,169,58,10
hydroshare,hydroshare/hydroshare,883,465,43,318,57,16
RPCS3,RPCS3/rpcs3,881,691,72,62,56,21
medic,medic/medic-webapp,881,585,25,182,89,9
mesonbuild,mesonbuild/meson,876,616,85,98,77,26
Necrobot-Private,Necrobot-Private/NecroBot,875,544,83,125,123,12
ant-design,ant-design/ant-design-mobile,873,548,39,154,132,17
learningequality,learningequality/kolibri,872,495,111,142,124,14
VSCodeVim,VSCodeVim/Vim,871,629,60,79,103,15
CleverRaven,CleverRaven/Cataclysm-DDA,871,645,86,52,88,13
thelounge,thelounge/lounge,868,594,61,162,51,19
GoogleChrome,GoogleChrome/lighthouse,867,428,79,278,82,13
hashicorp,hashicorp/vault,866,517,47,237,65,37
zfsonlinux,zfsonlinux/zfs,862,673,73,55,61,30
magefree,magefree/mage,860,359,99,262,140,20
libretro,libretro/RetroArch,858,290,27,489,52,16
rcbops,rcbops/rpc-openstack,850,505,110,205,30,20
jupyter,jupyter/notebook,849,705,34,29,81,15
Microsoft,Microsoft/WinObjC,845,462,109,126,148,19
caffe2,caffe2/caffe2,844,501,76,118,149,14
chapel-lang,chapel-lang/chapel,842,480,158,142,62,21
ReactTraining,ReactTraining/react-router,840,634,35,36,135,24
vuejs,vuejs/vue,840,553,22,63,202,19
certbot,certbot/certbot,839,599,46,103,91,25
realm,realm/realm-cocoa,837,589,23,140,85,14
NativeScript,NativeScript/NativeScript,836,576,51,85,124,19
ethereum,ethereum/go-ethereum,835,371,54,52,358,18
swagger-api,swagger-api/swagger-ui,834,571,65,77,121,16
pymc-devs,pymc-devs/pymc3,833,608,67,98,60,20
jasmine-team,jasmine-team/Jasmine,832,52,123,616,41,11
JGCRI,JGCRI/gcamdata,831,374,63,317,77,15
Microsoft,Microsoft/BotBuilder,829,622,28,61,118,11
dotnet,dotnet/docs,829,418,191,149,71,45
singularityware,singularityware/singularity,828,641,41,84,62,11
ESMCI,ESMCI/cime,822,510,86,156,70,16
codenvy,codenvy/codenvy,821,428,41,260,92,19
zurb,zurb/foundation-sites,819,628,42,107,42,37
ISWPOLI,ISWPOLI/Pacto-de-Honor,818,393,59,216,150,24
getsentry,getsentry/sentry,817,201,105,474,37,27
metasfresh,metasfresh/metasfresh,816,190,62,458,106,7
dotCMS,dotCMS/core,814,279,117,291,127,23
openemr,openemr/openemr,807,650,57,71,29,17
Cacti,Cacti/cacti,806,497,26,166,117,8
citusdata,citusdata/citus,802,278,35,453,36,15
uTox,uTox/uTox,801,601,64,90,46,10
HypothesisWorks,HypothesisWorks/hypothesis-python,801,406,77,287,31,9
mitodl,mitodl/micromasters,800,299,77,364,60,11
primefaces,primefaces/primeng,800,492,34,91,183,11
streamlink,streamlink/streamlink,794,636,49,40,69,11
sympy,sympy/sympy,793,597,81,44,71,21
vaadin,vaadin/framework,792,426,105,156,105,23
VOREStation,VOREStation/VOREStation,789,402,84,226,77,21
eclipse,eclipse/smarthome,788,560,102,72,54,25
bokeh,bokeh/bokeh,787,512,57,145,73,20
reactioncommerce,reactioncommerce/reaction,787,351,46,327,63,18
africanmathsinitiative,africanmathsinitiative/Instat,786,604,67,71,44,12
openscholar,openscholar/openscholar,783,392,37,306,48,11
cockpit-project,cockpit-project/cockpit,780,465,125,103,87,13
kubernetes,kubernetes/helm,779,565,59,65,90,28
lxc,lxc/lxd,777,600,48,61,68,10
influxdata,influxdata/telegraf,774,524,56,119,75,25
mautic,mautic/mautic,774,555,48,65,106,19
storybooks,storybooks/storybook,771,463,37,100,171,18
kubernetes-incubator,kubernetes-incubator/kube-aws,770,575,58,63,74,16
cakephp,cakephp/cakephp,767,502,92,131,42,25
resin-io,resin-io/etcher,766,370,84,279,33,8
devtools-html,devtools-html/debugger.html,765,370,142,167,86,37
golang,golang/dep,764,589,40,42,93,14
dotnet,dotnet/corert,756,281,164,272,39,40
the-control-group,the-control-group/voyager,756,549,52,35,120,18
juju,juju/juju-gui,755,544,89,80,42,6
apereo,apereo/cas,752,349,28,316,59,9
facebookincubator,facebookincubator/create-react-app,752,594,37,22,99,11
apinf,apinf/platform,751,363,43,283,62,11
vuetifyjs,vuetifyjs/vuetify,750,317,45,259,129,7
duckduckgo,duckduckgo/zeroclickinfo-goodies,750,361,61,300,28,22
healthlocker,healthlocker/healthlocker,750,352,65,221,112,6
netty,netty/netty,747,534,45,118,50,18
prometheus,prometheus/prometheus,744,519,67,109,49,18
opentx,opentx/opentx,743,388,59,201,95,13
Azure,Azure/acs-engine,741,553,55,86,47,22
serverless,serverless/serverless,739,541,48,90,60,24
strongloop,strongloop/loopback-datasource-juggler,737,490,46,179,22,25
iview,iview/iview,737,425,30,51,231,8
dotnet,dotnet/corefxlab,735,564,55,80,36,12
geneontology,geneontology/go-ontology,731,411,84,138,98,8
crystal-lang,crystal-lang/crystal,729,539,33,45,112,16
ateamwpi,ateamwpi/HospitalKiosk,729,60,73,534,62,9
openaddresses,openaddresses/openaddresses,727,350,152,176,49,10
WhisperSystems,WhisperSystems/Signal-Android,724,525,32,57,110,11
chef,chef/chef,723,324,76,276,47,28
GoogleCloudPlatform,GoogleCloudPlatform/google-cloud-eclipse,721,175,102,362,82,8
AnalyticalGraphicsInc,AnalyticalGraphicsInc/cesium,718,441,44,197,36,19
chamilo,chamilo/chamilo-lms,717,232,72,375,38,15
yarpc,yarpc/yarpc-go,717,166,75,444,32,16
airbnb,airbnb/superset,713,400,95,141,77,17
mapbox,mapbox/mapbox-gl-js,711,402,69,166,74,26
dgraph-io,dgraph-io/dgraph,710,319,53,286,52,11
fusionpbx,fusionpbx/fusionpbx,709,183,49,437,40,14
firehol,firehol/netdata,709,583,27,28,71,9
Project-OSRM,Project-OSRM/osrm-backend,705,363,35,241,66,8
BoostIO,BoostIO/Boostnote,702,461,51,83,107,13
OpenMS,OpenMS/OpenMS,701,567,49,58,27,14
almighty,almighty/almighty-core,701,432,107,97,65,13
openshiftio,openshiftio/appdev-documentation,697,345,104,150,98,19
galaxyproject,galaxyproject/galaxy,697,483,74,74,66,19
kubernetes,kubernetes/ingress,697,479,81,72,65,23
GoogleCloudPlatform,GoogleCloudPlatform/google-cloud-java,696,389,119,124,64,15
hashicorp,hashicorp/consul,695,347,72,218,58,32
vmware,vmware/harbor,694,311,120,97,166,13
BlueLightJapan,BlueLightJapan/BlueLight,694,278,30,227,159,15
biopython,biopython/biopython,692,524,45,93,30,21
lampepfl,lampepfl/dotty,690,433,89,86,82,12
PolarisSS13,PolarisSS13/Polaris,689,310,187,166,26,18
palantir,palantir/atlasdb,688,207,73,374,34,28
dask,dask/dask,688,536,52,57,43,15
Homebrew,Homebrew/brew,688,455,94,91,48,23
01org,01org/cc-oci-runtime,685,554,39,52,40,12
mono,mono/Embeddinator-4000,683,334,130,171,48,9
paypal,paypal/glamorous,681,523,51,76,31,31
iNavFlight,iNavFlight/inav,680,477,66,77,60,19
yogstation13,yogstation13/yogstation,678,561,36,30,51,12
cockroachdb,cockroachdb/docs,677,414,47,153,63,12
NebulousLabs,NebulousLabs/Sia,676,325,76,229,46,10
Azure,Azure/azure-powershell,676,446,95,59,76,28
junit-team,junit-team/junit5,675,365,24,248,38,11
xcat2,xcat2/xcat-core,674,440,66,61,107,16
projecthydra-labs,projecthydra-labs/hyrax,671,287,113,208,63,17
SpaceVim,SpaceVim/SpaceVim,670,346,42,223,59,9
Shippable,Shippable/admiral,669,121,173,178,197,6
whatwg,whatwg/html,667,489,39,88,51,10
tensorflow,tensorflow/models,666,471,65,49,81,25
bezlio,bezlio/bezlio-apps,666,55,43,510,58,11
palantir,palantir/tslint,666,362,102,107,95,20
Double-Fine-Game-Club,Double-Fine-Game-Club/pongball,665,345,110,148,62,12
mozilla,mozilla/geckodriver,665,507,28,37,93,6
openscope,openscope/openscope,665,292,35,260,78,11
twosigma,twosigma/beakerx,660,235,83,253,89,11
OpenRCT2,OpenRCT2/OpenRCT2,659,474,37,103,45,25
mpv-player,mpv-player/mpv,659,488,23,73,75,11
TresAmigosSD,TresAmigosSD/SMV,657,329,36,203,89,13
palantir,palantir/blueprint,656,360,50,173,73,17
concrete5,concrete5/concrete5,649,367,101,126,55,14
FRRouting,FRRouting/frr,647,465,75,65,42,16
mantl,mantl/mantl,647,398,69,132,48,31
dotnet,dotnet/sdk,646,508,30,38,70,16
2graphic,2graphic/sinap-ide,643,161,28,374,80,7
sqlcollaborative,sqlcollaborative/dbatools,640,250,83,264,43,24
elastic,elastic/logstash,639,464,66,37,72,9
artsy,artsy/force,639,316,152,143,28,23
broadinstitute,broadinstitute/cromwell,639,320,42,214,63,14
Cockatrice,Cockatrice/Cockatrice,636,451,40,62,83,7
cilium,cilium/cilium,636,119,98,397,22,16
fsprojects,fsprojects/Paket,634,456,40,83,55,18
frappe,frappe/frappe,633,199,169,217,48,28
Mudlet,Mudlet/Mudlet,631,449,84,76,22,7
freeorion,freeorion/freeorion,631,408,56,139,28,11
GoogleCloudPlatform,GoogleCloudPlatform/google-cloud-node,630,417,55,115,43,15
laradock,laradock/laradock,624,331,75,142,76,27
vmware,vmware/clarity,621,362,62,106,91,13
openwhisk,openwhisk/openwhisk,617,450,62,51,54,23
jupyterlab,jupyterlab/jupyterlab,614,460,39,45,70,9
mavlink,mavlink/qgroundcontrol,614,321,114,117,62,11
cerner,cerner/terra-core,613,96,60,420,37,22
PaddlePaddle,PaddlePaddle/Paddle,612,279,106,118,109,21
JabRef,JabRef/jabref,612,323,52,177,60,18
uclouvain,uclouvain/osis,612,139,75,347,51,17
gatsbyjs,gatsbyjs/gatsby,611,360,72,136,43,32
claroline,claroline/Distribution,611,132,80,362,37,15
istio,istio/manager,611,340,86,147,38,18
Theano,Theano/Theano,611,454,47,48,62,20
dotnet,dotnet/templating,608,290,133,131,54,19
crocodic-studio,crocodic-studio/crudbooster,607,424,34,35,114,9
symfony,symfony/symfony-docs,607,327,98,149,33,65
wordpress-mobile,wordpress-mobile/WordPress-iOS,603,218,83,235,67,16
open-learning-exchange,open-learning-exchange/open-learning-exchange.github.io,602,393,77,76,56,15
BOINC,BOINC/boinc,602,484,34,55,29,9
koding,koding/koding,602,102,69,365,66,10
acquia,acquia/blt,601,265,110,159,67,16
ponylang,ponylang/ponyc,600,422,47,93,38,15
status-im,status-im/status-react,600,160,66,273,101,9
bootstrap-vue,bootstrap-vue/bootstrap-vue,598,380,51,103,64,19
Compro-Single-Step,Compro-Single-Step/SIMS-Builder,596,25,101,440,30,16
mozilla,mozilla/pdf.js,596,399,72,62,63,9
facebook,facebook/osquery,594,405,75,73,41,14
zurb,zurb/building-blocks,593,287,78,171,57,17
Midburn,Midburn/Spark,591,299,63,158,71,14
sul-dlss,sul-dlss/arclight,590,169,56,193,172,8
pixijs,pixijs/pixi.js,590,417,33,88,52,11
TauCetiStation,TauCetiStation/TauCetiClassic,590,383,64,100,43,12
bundler,bundler/bundler,588,457,34,59,38,10
phalcon,phalcon/cphalcon,588,384,90,86,28,9
aframevr,aframevr/aframe,587,423,54,58,52,27
cleanflight,cleanflight/cleanflight,586,374,44,125,43,15
01org,01org/zephyr.js,583,376,88,84,35,7
Microsoft,Microsoft/vcpkg,582,302,59,156,65,29
webcompat,webcompat/webcompat.com,582,443,28,62,49,10
plotly,plotly/plotly.js,580,364,47,121,48,7
aspnet,aspnet/Razor,578,296,55,162,65,10
Homebrew,Homebrew/homebrew-science,574,406,74,56,38,19
glpi-project,glpi-project/glpi,574,312,59,128,75,11
mozilla,mozilla/fxa-content-server,574,272,62,167,73,9
aspnet,aspnet/Docs,572,206,141,203,22,37
rails,rails/webpacker,571,433,47,44,47,27
fossasia,fossasia/phimpme-android,569,340,58,114,57,15
TryGhost,TryGhost/Ghost,566,263,57,130,116,8
diffblue,diffblue/cbmc,561,326,113,101,21,21
react-native-training,react-native-training/react-native-elements,560,359,40,118,43,18
tarantool,tarantool/tarantool,559,181,21,249,108,13
jupyter-widgets,jupyter-widgets/ipywidgets,559,427,46,50,36,8
Cadasta,Cadasta/cadasta-platform,557,284,35,198,40,14
bitpay,bitpay/copay,555,405,41,44,65,7
qutebrowser,qutebrowser/qutebrowser,551,363,21,115,52,11
RealismusModding,RealismusModding/FS17_seasons,551,180,25,270,76,13
camptocamp,camptocamp/ngeo,549,139,39,344,27,11
broadinstitute,broadinstitute/gatk,547,316,33,151,47,20
chef,chef/inspec,546,270,69,144,63,16
pimcore,pimcore/pimcore,546,93,28,354,71,16
alphagov,alphagov/manuals-publisher,545,149,54,296,46,6
firemodels,firemodels/fds,545,330,97,96,22,9
apollographql,apollographql/apollo-client,545,392,29,54,70,15
spyder-ide,spyder-ide/spyder,545,394,21,48,82,7
FTL13,FTL13/FTL13,544,297,106,92,49,17
curl,curl/curl,542,351,53,108,30,14
scipy,scipy/scipy,541,398,52,31,60,23
HabitRPG,HabitRPG/habitica,541,363,54,98,26,15
kubernetes,kubernetes/charts,540,388,68,62,22,31
Azure,Azure/azure-sdk-for-net,538,277,109,129,23,34
hashicorp,hashicorp/nomad,536,297,30,149,60,11
MusicConnectionMachine,MusicConnectionMachine/UnstructuredData,535,230,81,199,25,8
mozilla,mozilla/network,535,342,47,77,69,7
Instagram,Instagram/IGListKit,535,381,46,50,58,7
fish-shell,fish-shell/fish-shell,535,397,23,64,51,15
rathena,rathena/rathena,535,317,32,136,50,13
ethereum,ethereum/solidity,534,240,56,198,40,11
stylelint,stylelint/stylelint,533,384,28,82,39,17
OpenSCAP,OpenSCAP/scap-security-guide,532,312,66,62,92,9
JMRI,JMRI/JMRI,532,292,108,104,28,18
emberjs,emberjs/ember.js,531,343,63,93,32,34
containerd,containerd/containerd,531,366,74,60,31,25
sequelize,sequelize/sequelize,529,372,33,38,86,19
micropython,micropython/micropython,528,348,31,111,38,6
p4lang,p4lang/p4c,528,316,80,85,47,14
borgbackup,borgbackup/borg,526,381,38,44,63,9
linuxkit,linuxkit/linuxkit,525,376,65,53,31,19
mozilla,mozilla/activity-stream,523,269,81,94,79,8
openthread,openthread/openthread,522,265,125,110,22,20
kubernetes,kubernetes/minikube,522,360,56,49,57,13
apache,apache/trafficserver,521,318,91,85,27,16
projectkudu,projectkudu/AzureFunctionsPortal,520,211,30,165,114,12
Microsoft,Microsoft/ApplicationInsights-dotnet-server,519,143,91,248,37,14
adobe,adobe/brackets,518,353,31,72,62,12
neomutt,neomutt/neomutt,518,239,21,210,48,10
kaldi-asr,kaldi-asr/kaldi,518,373,48,69,28,18
kaola-fed,kaola-fed/foxman,516,53,26,380,57,6
influxdata,influxdata/influxdb,513,275,49,134,55,12
Semantic-Org,Semantic-Org/Semantic-UI-React,512,306,39,113,54,17
Shippable,Shippable/docs,512,89,137,134,152,17
openwrt,openwrt/packages,512,312,77,102,21,42
OrchardCMS,OrchardCMS/Orchard2,511,263,48,162,38,11
chartjs,chartjs/Chart.js,509,389,22,19,79,10
IQSS,IQSS/dataverse,508,305,22,134,47,14
LMMS,LMMS/lmms,508,430,25,28,25,6
owncloud,owncloud/client,507,395,23,40,49,13
odota,odota/ui,505,105,25,347,28,8
matrix-org,matrix-org/synapse,502,271,44,146,41,19
ember-cli,ember-cli/ember-cli,501,327,42,104,28,18
material-components,material-components/material-components-web,498,254,54,138,52,22
openSUSE,openSUSE/open-build-service,498,293,98,79,28,18
neo4j,neo4j/neo4j,497,182,134,156,25,21
ninjadev,ninjadev/re,497,39,196,238,24,7
nim-lang,nim-lang/Nim,497,288,49,80,80,20
GoogleCloudPlatform,GoogleCloudPlatform/google-cloud-python,496,354,40,46,56,10
api-platform,api-platform/core,495,384,39,43,29,14
zooniverse,zooniverse/Panoptes-Front-End,494,258,40,170,26,14
kubernetes,kubernetes/dashboard,493,371,32,39,51,10
