org,repo,activity,comments,prs,commits,issues,authors
PX4,PX4/Firmware,1258,787,138,258,75,32
mesosphere,mesosphere/marathon,1258,619,45,420,174,20
zeit,zeit/next.js,1236,911,61,81,183,16
CleverRaven,CleverRaven/Cataclysm-DDA,1231,880,141,104,106,32
betaflight,betaflight/betaflight,1224,871,109,136,108,17
greenplum-db,greenplum-db/gpdb,1221,693,225,289,14,54
libretro,libretro/RetroArch,1197,609,87,404,97,33
godotengine,godotengine/godot,1190,835,100,129,126,36
systemd,systemd/systemd,1170,846,129,84,111,33
owncloud,owncloud/core,1163,788,81,219,75,21
highfidelity,highfidelity/hifi,1158,777,193,162,26,29
cloudmesh,cloudmesh/classes,1147,422,299,392,34,60
openshift,openshift/openshift-ansible,1136,836,184,61,55,17
grafana,grafana/grafana,1131,731,60,131,209,17
ManageIQ,ManageIQ/manageiq-ui-classic,1131,757,217,133,24,38
department-of-veterans-affairs,department-of-veterans-affairs/vets-website,1130,364,145,610,11,41
atom,atom/atom,1130,763,36,187,144,21
minetest,minetest/minetest,1128,951,64,29,84,13
pymedusa,pymedusa/Medusa,1127,626,94,318,89,11
pingcap,pingcap/tidb,1121,478,125,461,57,20
mattermost,mattermost/platform,1117,481,230,321,85,33
wordpress-mobile,wordpress-mobile/WordPress-iOS,1116,457,136,390,133,21
scikit-learn,scikit-learn/scikit-learn,1115,890,98,22,105,20
open-mpi,open-mpi/ompi,1101,764,140,156,41,28
crate,crate/crate,1098,125,174,783,16,13
realm,realm/realm-java,1087,700,67,228,92,16
electron,electron/electron,1079,818,50,51,160,14
jhipster,jhipster/generator-jhipster,1078,743,150,49,136,24
ant-design,ant-design/ant-design,1077,684,71,58,264,14
voidlinux,voidlinux/void-packages,1077,377,151,497,52,50
metabase,metabase/metabase,1074,702,63,183,126,12
opentx,opentx/opentx,1068,594,81,297,96,20
EFForg,EFForg/https-everywhere,1068,339,521,165,43,14
mozilla,mozilla/addons-server,1068,420,80,445,123,73
vmware,vmware/vic,1061,670,116,103,172,21
eslint,eslint/eslint,1059,744,74,152,89,25
w3c,w3c/web-platform-tests,1052,534,226,269,23,58
ArduPilot,ArduPilot/ardupilot,1045,806,83,96,60,20
mautic,mautic/mautic,1035,734,67,72,162,13
LLNL,LLNL/spack,1012,621,160,163,68,31
hpi-swt2,hpi-swt2/workshop-portal,1007,238,114,573,82,42
prestodb,prestodb/presto,1007,670,157,120,60,35
mozilla,mozilla/addons-frontend,1006,522,79,286,119,43
librenms,librenms/librenms,996,686,163,34,113,11
matplotlib,matplotlib/matplotlib,993,764,81,61,87,26
chain,chain/chain,976,329,166,464,17,19
Yoast,Yoast/wordpress-seo,975,645,34,142,154,16
OpenRA,OpenRA/OpenRA,972,727,83,68,94,13
RIOT-OS,RIOT-OS/RIOT,961,739,107,86,29,27
koding,koding/koding,960,149,139,655,17,14
bazelbuild,bazelbuild/bazel,958,732,18,73,135,23
wordpress-mobile,wordpress-mobile/WordPress-Android,957,380,89,371,117,14
GoogleChrome,GoogleChrome/lighthouse,950,479,90,286,95,17
neomutt,neomutt/neomutt,945,607,58,239,41,21
palantir,palantir/atlasdb,944,251,93,556,44,28
TesseractTeam,TesseractTeam/Tesseract,932,582,41,187,122,17
airbnb,airbnb/superset,927,504,86,200,137,12
woocommerce,woocommerce/woocommerce,923,489,83,148,203,14
codenvy,codenvy/codenvy,922,483,47,267,125,24
bioconda,bioconda/bioconda-recipes,920,406,256,231,27,61
NativeScript,NativeScript/NativeScript,918,607,63,128,120,12
,monero-project/monero,917,637,111,113,56,18
valhalla,valhalla/valhalla,915,213,65,147,490,16
freeorion,freeorion/freeorion,914,653,57,147,57,14
ReactTraining,ReactTraining/react-router,908,662,54,62,130,14
hydroshare,hydroshare/hydroshare,905,574,42,242,47,14
getsentry,getsentry/sentry,903,245,115,504,39,23
Project-OSRM,Project-OSRM/osrm-backend,902,364,64,411,63,19
Microsoft,Microsoft/vsts-tasks,898,399,118,310,71,34
PowerShell,PowerShell/PowerShell,898,678,55,59,106,21
RPCS3,RPCS3/rpcs3,896,702,73,62,59,20
yiisoft,yiisoft/yii2,893,668,103,27,95,11
kubernetes,kubernetes/kubernetes.github.io,888,445,188,197,58,94
idaholab,idaholab/moose,884,583,104,116,81,24
atomist,atomist/rug,881,231,95,514,41,18
palantir,palantir/blueprint,873,390,88,318,77,24
crystal-lang,crystal-lang/crystal,869,660,35,80,94,19
ONSdigital,ONSdigital/eq-survey-runner,857,136,69,622,30,13
TEAMMATES,TEAMMATES/teammates,855,563,92,127,73,24
mpv-player,mpv-player/mpv,854,656,31,89,78,16
qbittorrent,qbittorrent/qBittorrent,850,718,23,24,85,11
,syl20bnr/spacemacs,850,639,50,41,120,12
rapid7,rapid7/metasploit-framework,845,618,92,87,48,36
Microsoft,Microsoft/UWPCommunityToolkit,840,634,46,83,77,23
PaddlePaddle,PaddlePaddle/Paddle,830,519,93,63,155,18
dotCMS,dotCMS/core,828,301,98,279,150,19
quicwg,quicwg/base-drafts,823,302,51,424,46,13
numpy,numpy/numpy,817,638,59,57,63,22
oss-gate,oss-gate/workshop,813,697,41,50,25,40
ScreepsOCS,ScreepsOCS/screeps.behaviour-action-pattern,812,367,103,281,61,13
openscholar,openscholar/openscholar,811,443,60,252,56,14
Courseplay,Courseplay/courseplay,807,633,22,57,95,13
mapbox,mapbox/mapbox-gl-js,805,451,69,188,97,23
rcbops,rcbops/rpc-openstack,804,310,157,308,29,24
TauCetiStation,TauCetiStation/TauCetiClassic,799,616,81,60,42,13
cakephp,cakephp/cakephp,799,547,93,83,76,24
,pirate/sites-using-cloudflare,789,523,131,56,79,34
dotnet,dotnet/orleans,787,553,94,97,43,21
facebook,facebook/AsyncDisplayKit,786,411,85,225,65,18
KratosMultiphysics,KratosMultiphysics/Kratos,780,377,83,284,36,23
Particular,Particular/docs.particular.net,780,241,65,448,26,34
uber-go,uber-go/fx,778,337,106,306,29,17
JMRI,JMRI/JMRI,777,440,147,145,45,19
Cloud-CV,Cloud-CV/EvalAI,773,535,83,110,45,15
kubernetes,kubernetes/charts,772,472,151,114,35,31
OfficeDev,OfficeDev/office-ui-fabric-react,769,371,124,153,121,35
mozilla,mozilla/testpilot,766,281,67,344,74,59
Microsoft,Microsoft/pxt,765,274,116,274,101,14
facebook,facebook/react,764,546,107,54,57,17
frappe,frappe/erpnext,760,350,115,140,155,19
k9mail,k9mail/k-9,758,546,67,70,75,15
pfnet,pfnet/chainer,758,364,107,262,25,28
kubernetes,kubernetes/kops,753,533,78,39,103,14
salesagility,salesagility/SuiteCRM,751,509,96,50,96,15
reactioncommerce,reactioncommerce/reaction,747,203,68,387,89,18
docker,docker/compose,744,574,39,35,96,14
lyft,lyft/envoy,743,268,100,341,34,27
oppia,oppia/oppia,742,598,68,24,52,19
zfsonlinux,zfsonlinux/zfs,742,553,83,58,48,23
Homebrew,Homebrew/brew,738,300,207,168,63,14
sympy,sympy/sympy,737,587,74,29,47,18
TrueCar,TrueCar/gluestick,736,155,114,387,80,11
Charcoal-SE,Charcoal-SE/SmokeDetector,729,103,59,555,12,19
CS3733-TeamAlpha,CS3733-TeamAlpha/Project,728,69,48,548,63,11
druid-io,druid-io/druid,726,544,97,61,24,22
SeleniumHQ,SeleniumHQ/selenium,726,490,30,88,118,20
zeit,zeit/hyper,726,561,28,43,94,15
influxdata,influxdata/telegraf,724,475,71,110,68,22
realm,realm/realm-cocoa,722,520,25,110,67,15
openwrt,openwrt/packages,721,446,115,129,31,55
weaveworks,weaveworks/scope,717,350,51,251,65,15
openaddresses,openaddresses/openaddresses,714,332,98,227,57,14
python,python/mypy,714,492,71,77,74,16
cocos2d,cocos2d/cocos2d-x,714,505,63,79,67,13
qTox,qTox/qTox,713,540,58,64,51,13
duckduckgo,duckduckgo/zeroclickinfo-fathead,709,545,60,46,58,27
revaturelabs,revaturelabs/assignforce,709,28,137,528,16,11
Microsoft,Microsoft/WinObjC,709,385,82,94,148,14
Microsoft,Microsoft/visualfsharp,707,563,32,69,43,17
Theano,Theano/Theano,706,556,53,21,76,15
dealii,dealii/dealii,706,543,74,69,20,13
home-assistant,home-assistant/home-assistant.github.io,704,176,226,284,18,112
CS-Worcester-CS-348-SP-2017,CS-Worcester-CS-348-SP-2017/GitIssueActivity,702,70,46,50,536,25
micropython,micropython/micropython,702,498,40,108,56,15
babel,babel/babel,700,535,71,43,51,16
Ultimaker,Ultimaker/Cura,698,449,19,159,71,12
corda,corda/corda,698,223,86,378,11,26
scipy,scipy/scipy,696,508,74,67,47,32
kontena,kontena/kontena,693,327,61,217,88,12
JabRef,JabRef/jabref,684,348,54,237,45,20
coala,coala/coala,681,530,66,59,26,12
kubernetes,kubernetes/test-infra,680,449,108,83,40,22
5calls,5calls/5calls,678,450,62,83,83,20
metasfresh,metasfresh/metasfresh,678,125,69,419,65,11
terasolunaorg,terasolunaorg/guideline,678,219,70,335,54,11
broadinstitute,broadinstitute/cromwell,677,354,41,212,70,12
fossasia,fossasia/open-event-orga-server,676,403,88,85,100,18
,KELiON/cerebro,674,458,43,88,85,16
wireapp,wireapp/wire-ios,673,207,105,338,23,13
apereo,apereo/cas,671,267,25,333,46,14
elastic,elastic/beats,670,334,151,144,41,20
realm,realm/realm-core,669,320,42,295,12,17
primefaces,primefaces/primeng,667,345,40,100,182,15
containous,containous/traefik,666,496,45,58,67,24
neo4j,neo4j/neo4j,666,257,144,237,28,28
mapsme,mapsme/omim,664,362,136,136,30,18
pixijs,pixijs/pixi.js,661,451,60,89,61,21
elastic,elastic/logstash,661,453,71,71,66,13
styled-components,styled-components/styled-components,660,516,37,40,67,18
4teamwork,4teamwork/opengever.core,657,135,77,389,56,13
sphinx-doc,sphinx-doc/sphinx,657,420,58,130,49,16
chapel-lang,chapel-lang/chapel,656,336,149,130,41,19
habitat-sh,habitat-sh/habitat,655,321,106,192,36,16
fish-shell,fish-shell/fish-shell,654,497,22,75,60,20
certbot,certbot/certbot,651,415,70,86,80,15
DroidKaigi,DroidKaigi/conference-app-2017,649,361,232,23,33,11
GoogleCloudPlatform,GoogleCloudPlatform/google-cloud-python,648,480,48,60,60,11
airbnb,airbnb/lottie-android,637,340,55,145,97,18
GeekyAnts,GeekyAnts/NativeBase,635,413,18,97,107,11
zammad,zammad/zammad,635,397,15,116,107,11
OpenRCT2,OpenRCT2/OpenRCT2,634,440,54,75,65,16
almighty,almighty/almighty-core,634,341,92,95,106,14
hazelcast,hazelcast/hazelcast,633,267,125,158,83,24
influxdata,influxdata/influxdb,630,379,53,94,104,11
hashicorp,hashicorp/nomad,630,267,70,246,47,21
angular,angular/angular.js,629,452,50,70,57,16
sakaiproject,sakaiproject/sakai,629,273,147,195,14,32
videojs,videojs/video.js,628,322,64,184,58,14
Azure,Azure/azure-rest-api-specs,625,487,72,46,20,27
archesproject,archesproject/arches,624,111,101,317,95,13
nim-lang,nim-lang/Nim,623,328,67,136,92,22
fabric-composer,fabric-composer/fabric-composer,621,196,146,129,150,24
mamedev,mamedev/mame,618,159,56,387,16,52
galaxyproject,galaxyproject/galaxy,616,363,102,98,53,13
,Zarel/Pokemon-Showdown,613,372,87,138,16,27
kubernetes-incubator,kubernetes-incubator/service-catalog,612,419,91,74,28,12
openwhisk,openwhisk/openwhisk,611,440,84,45,42,20
aspnet,aspnet/Docs,611,275,127,174,35,28
koreader,koreader/koreader,609,491,38,43,37,12
material-components,material-components/material-components-web,609,281,60,194,74,20
NREL,NREL/EnergyPlus,607,315,26,250,16,18
hashicorp,hashicorp/vault,607,254,56,251,46,33
akka,akka/akka,606,413,80,48,65,23
wallabag,wallabag/wallabag,605,426,42,47,90,16
influxdata,influxdata/chronograf,605,177,45,321,62,11
conda-forge,conda-forge/staged-recipes,604,362,155,73,14,11
RocketMap,RocketMap/RocketMap,604,454,66,48,36,15
,marcosmoura/vue-material,602,366,40,78,118,14
domoticz,domoticz/domoticz,602,379,72,121,30,30
ponylang,ponylang/ponyc,601,392,50,134,25,14
WordPress,WordPress/gutenberg,600,355,67,112,66,12
Mashape,Mashape/kong,597,395,49,92,61,14
vega,vega/vega-lite,595,190,58,314,33,11
ParsePlatform,ParsePlatform/parse-server,593,420,21,74,78,13
google,google/WebFundamentals,592,173,94,254,71,28
aspnet,aspnet/Mvc,588,298,52,166,72,15
astropy,astropy/astropy,587,472,41,33,41,16
Talend,Talend/ui,581,50,79,436,16,19
fabric8io,fabric8io/fabric8-planner,580,303,79,105,93,22
kubernetes-incubator,kubernetes-incubator/kargo,580,328,113,97,42,23
geneontology,geneontology/go-ontology,579,387,41,91,60,13
google,google/protobuf,577,420,55,39,63,22
infernojs,infernojs/inferno,575,355,33,131,56,20
AnalyticalGraphicsInc,AnalyticalGraphicsInc/cesium,573,335,61,145,32,19
Microsoft,Microsoft/vcpkg,572,337,38,128,69,22
NativeScript,NativeScript/nativescript-cli,571,347,47,104,73,18
,darklordabc/Legends-of-Dota-Redux,569,134,39,335,61,13
pi-hole,pi-hole/pi-hole,566,393,36,93,44,15
syncthing,syncthing/syncthing,566,388,22,116,40,11
,bwinton/SnoozeTabs,564,274,48,186,56,35
webpack,webpack/webpack.js.org,564,295,132,96,41,46
,zodern/meteor-up,563,450,11,40,62,11
pingcap,pingcap/tikv,560,171,45,323,21,12
citra-emu,citra-emu/citra,559,415,49,49,46,15
git,git/git-scm.com,558,497,21,26,14,14
kubernetes,kubernetes/community,557,393,79,73,12,40
ReactiveX,ReactiveX/rxjs,556,400,55,48,53,15
dotnet,dotnet/docs,553,254,85,174,40,32
kubernetes,kubernetes/minikube,549,329,90,81,49,20
linuxmint,linuxmint/cinnamon-spices-applets,548,321,91,113,23,20
SharePoint,SharePoint/sp-dev-docs,548,261,22,229,36,11
,lhorie/mithril.js,548,393,42,65,48,22
18F,18F/18f.gsa.gov,547,252,62,207,26,15
RestComm,RestComm/Restcomm-Connect,542,207,25,176,134,13
aframevr,aframevr/aframe,542,373,54,62,53,22
azavea,azavea/raster-foundry,541,137,63,261,80,11
openthread,openthread/openthread,539,250,135,126,28,22
trilinos,trilinos/Trilinos,538,335,21,139,43,35
streamlink,streamlink/streamlink,538,403,19,55,61,11
MonoGame,MonoGame/MonoGame,536,433,44,29,30,15
NodeBB,NodeBB/NodeBB,535,242,34,206,53,11
ESMCI,ESMCI/cime,534,283,48,128,75,19
chocolatey,chocolatey/chocolatey-coreteampackages,533,257,31,226,19,13
StackStorm,StackStorm/st2,533,263,44,185,41,13
scp-fs2open,scp-fs2open/fs2open.github.com,532,353,81,75,23,13
ucb-bar,ucb-bar/chisel3,531,351,32,114,34,13
lagom,lagom/lagom,530,300,65,95,70,20
Microsoft,Microsoft/vstest,529,325,72,81,51,13
bolt,bolt/bolt,528,287,69,141,31,13
,Zulko/moviepy,526,423,34,44,25,20
foundersandcoders,foundersandcoders/master-reference,525,290,58,155,22,19
LMMS,LMMS/lmms,525,408,30,39,48,13
vmware,vmware/docker-volume-vsphere,525,278,43,144,60,12
devtools-html,devtools-html/debugger.html,524,302,105,50,67,13
OAI,OAI/OpenAPI-Specification,519,344,58,101,16,13
curl,curl/curl,518,378,36,74,30,19
wix,wix/react-native-navigation,518,259,43,150,66,16
scrapy,scrapy/scrapy,513,350,45,79,39,18
payara,payara/Payara,513,334,78,85,16,26
apollographql,apollographql/apollo-android,513,247,68,148,50,11
telerik,telerik/kendo-ui-core,512,157,16,210,129,38
,kennethreitz/pipenv,512,320,18,119,55,12
pymc-devs,pymc-devs/pymc3,512,375,65,40,32,14
,hydrabolt/discord.js,511,259,57,164,31,18
KhronosGroup,KhronosGroup/Vulkan-LoaderAndValidationLayers,510,162,68,260,20,23
01org,01org/cc-oci-runtime,510,330,45,104,31,11
,Alexpux/MINGW-packages,509,327,56,89,37,20
MISP,MISP/MISP,508,271,37,113,87,15
opendatakit,opendatakit/collect,507,349,58,46,54,11
centreon,centreon/centreon,507,163,37,236,71,15
,kwsch/PKHeX,506,253,42,139,72,15
supercollider,supercollider/supercollider,505,392,41,41,31,11
dash-project,dash-project/dash,505,199,30,255,21,11
halide,halide/Halide,505,178,65,244,18,13
inverse-inc,inverse-inc/packetfence,503,125,33,316,29,11
devopsdays,devopsdays/devopsdays-web,502,122,179,187,14,43
dotnet,dotnet/docfx,501,173,98,216,14,12
wireapp,wireapp/wire-android,500,208,61,176,55,12
TryGhost,TryGhost/Ghost,498,227,61,162,48,14
fossasia,fossasia/open-event-android,498,296,50,90,62,16
5calls,5calls/ios,495,250,57,139,49,15
Teradata,Teradata/covalent,495,187,48,216,44,14
xcat2,xcat2/xcat-core,494,318,72,56,48,17
activeadmin,activeadmin/activeadmin,493,381,30,55,27,11
airbnb,airbnb/lottie-ios,491,275,55,75,86,32
fossiiita,fossiiita/opencodecollab,490,185,136,131,38,52
algolia,algolia/instantsearch.js,487,254,43,146,44,15
silverstripe,silverstripe/silverstripe-framework,487,336,56,63,32,18
concrete5,concrete5/concrete5,486,258,70,112,46,17
fossasia,fossasia/open-event-webapp,485,331,45,65,44,13
diffblue,diffblue/cbmc,484,326,62,64,32,18
zurb,zurb/foundation-sites,483,371,33,26,53,12
kubernetes,kubernetes/helm,483,340,52,24,67,11
mitmproxy,mitmproxy/mitmproxy,482,293,67,84,38,19
dotnet,dotnet/core-setup,482,368,43,42,29,16
Particular,Particular/NServiceBus,482,312,43,104,23,12
apache,apache/trafficserver,482,263,85,101,33,30
artsy,artsy/force,481,204,135,109,33,11
sequelize,sequelize/sequelize,480,323,36,26,95,17
commercialhaskell,commercialhaskell/stack,478,321,23,86,48,15
datproject,datproject/dat-desktop,478,214,47,167,50,11
MinecraftForge,MinecraftForge/MinecraftForge,478,365,36,43,34,22
,channelcat/sanic,478,287,81,77,33,23
notepad-plus-plus,notepad-plus-plus/notepad-plus-plus,476,300,37,59,80,24
code-corps,code-corps/code-corps-ember,476,99,67,277,33,12
claroline,claroline/Distribution,475,61,77,303,34,17
OP-TEE,OP-TEE/optee_os,474,407,23,24,20,11
Dolibarr,Dolibarr/dolibarr,472,119,71,239,43,23
deptofdefense,deptofdefense/code.mil,471,350,27,35,59,14
freerangerouting,freerangerouting/frr,470,324,73,59,14,13
openSUSE,openSUSE/open-build-service,469,280,73,87,29,17
chef,chef/chef,469,211,46,182,30,18
HabitRPG,HabitRPG/habitica,469,304,32,105,28,18
eclipse,eclipse/kapua,468,161,74,187,46,12
auth0,auth0/docs,467,62,172,216,17,38
stylelint,stylelint/stylelint,465,330,33,71,31,15
istio,istio/manager,465,197,92,134,42,11
hail-is,hail-is/hail,464,261,85,77,41,11
yandex,yandex/ClickHouse,461,207,73,148,33,15
dotnet,dotnet/corert,461,220,96,113,32,19
haskell,haskell/cabal,461,326,44,59,32,14
citusdata,citusdata/citus,460,242,32,139,47,16
google,google/oss-fuzz,459,249,50,122,38,19
kaldi-asr,kaldi-asr/kaldi,459,317,57,61,24,17
,wenzhixin/bootstrap-table,458,338,14,36,70,23
Azure,Azure/azure-powershell,458,285,67,69,37,32
apollographql,apollographql/apollo-client,453,322,30,43,58,16
mesonbuild,mesonbuild/meson,451,273,49,85,44,12
jruby,jruby/jruby,451,335,15,66,35,13
,dahlbyk/posh-git,449,277,36,114,22,12
wagtail,wagtail/wagtail,447,294,61,58,34,28
marmelab,marmelab/admin-on-rest,446,226,51,113,56,12
,corradio/electricitymap,445,241,30,137,37,15
Cadasta,Cadasta/cadasta-platform,444,246,34,113,51,12
ethereum,ethereum/go-ethereum,444,281,67,59,37,17
learningequality,learningequality/kolibri,444,199,109,116,20,12
ngageoint,ngageoint/hootenanny,444,209,23,183,29,13
BVLC,BVLC/caffe,443,316,26,29,72,18
circleci,circleci/circleci-docs,443,132,80,196,35,20
alliance-genome,alliance-genome/agr,442,175,72,124,71,19
fpco,fpco/stackage,437,202,61,146,28,47
glpi-project,glpi-project/glpi,437,192,50,101,94,12
GoogleCloudPlatform,GoogleCloudPlatform/google-cloud-java,434,284,50,55,45,12
vanilla,vanilla/vanilla,434,65,83,197,89,12
kanboard,kanboard/kanboard,434,273,23,76,62,15
simulationcraft,simulationcraft/simc,434,138,32,185,79,25
perl6,perl6/doc,431,187,14,187,43,16
OpenMS,OpenMS/OpenMS,430,333,36,37,24,13
mlr-org,mlr-org/mlr,429,186,22,164,57,21
,mitchellh/vagrant,427,306,22,50,49,15
wix,wix/wix-style-react,427,39,54,316,18,19
uclouvain,uclouvain/osis-portal,427,93,86,202,46,13
,malonnnn/ServerConfig,426,117,166,120,23,12
mirumee,mirumee/saleor,425,173,61,142,49,12
acemod,acemod/ACE3,423,256,40,71,56,16
shimohq,shimohq/chinese-programmer-wrong-pronunciation,423,249,51,70,53,27
VSCodeVim,VSCodeVim/Vim,423,307,29,29,58,13
shogun-toolbox,shogun-toolbox/shogun,421,268,32,99,22,11
DataDog,DataDog/dd-agent,419,146,58,204,11,34
Azure,Azure/azure-sdk-for-net,419,254,82,67,16,38
fabric8io,fabric8io/fabric8-ui,418,167,63,126,62,11
publiclab,publiclab/plots2,418,248,59,91,20,12
capitalone,capitalone/cloud-custodian,417,217,56,97,47,15
gap-system,gap-system/gap,417,315,41,41,20,11
shiftos-game,shiftos-game/ShiftOS,417,148,24,208,37,12
swimlane,swimlane/ngx-datatable,417,285,40,38,54,12
angular,angular/angular.io,417,189,94,78,56,38
uber-go,uber-go/zap,416,170,57,161,28,15
iovisor,iovisor/bcc,416,279,61,49,27,20
zooniverse,zooniverse/Panoptes-Front-End,416,200,57,131,28,14
infinitered,infinitered/ignite,416,219,44,108,45,15
raspberrypi,raspberrypi/linux,415,321,20,46,28,23
linkerd,linkerd/linkerd,415,184,54,136,41,13
interledgerjs,interledgerjs/ilp-kit,413,157,27,184,45,11
bigchaindb,bigchaindb/bigchaindb,412,155,58,151,48,13
palantir,palantir/tslint,409,248,60,48,53,18
Azure,Azure/autorest,408,177,88,96,47,21
docker,docker/swarmkit,407,318,52,25,12,12
tensorflow,tensorflow/models,404,261,44,27,72,11
,katspaugh/wavesurfer.js,403,247,35,91,30,11
Aurorastation,Aurorastation/Aurora.3,402,171,73,64,94,11
smartdevicelink,smartdevicelink/sdl_core,402,238,71,73,20,17
jitsi,jitsi/jitsi-meet,398,189,63,128,18,14
kivy,kivy/kivy,397,284,25,52,36,15
,danielpopdan/drupal-community-cluj,397,29,109,191,68,15
phpmyadmin,phpmyadmin/phpmyadmin,396,231,17,72,76,17
Microsoft,Microsoft/AirSim,396,223,20,105,48,17
urho3d,urho3d/Urho3D,395,223,16,121,35,13
Microsoft,Microsoft/msbuild,395,279,27,34,55,12
hashicorp,hashicorp/consul,395,187,41,122,45,16
linq2db,linq2db/linq2db,393,303,19,49,22,11
AngularClass,AngularClass/angular2-webpack-starter,393,246,42,35,70,14
exercism,exercism/x-common,393,312,32,37,12,19
part-up,part-up/part-up,393,85,24,220,64,13
playframework,playframework/playframework,392,236,62,60,34,16
jwplayer,jwplayer/jwplayer,392,138,60,170,24,13
openstates,openstates/openstates,391,188,51,82,70,13
,bbatsov/rubocop,391,266,45,42,38,21
openhab,openhab/openhab1-addons,390,261,46,55,28,16
scikit-image,scikit-image/scikit-image,390,296,37,29,28,19
HSLdevcom,HSLdevcom/digitransit-ui,390,129,68,174,19,12
pioneers,pioneers/PieCentral,387,50,46,280,11,32
qmk,qmk/qmk_firmware,386,226,47,91,22,38
DarkstarProject,DarkstarProject/darkstar,385,218,52,92,23,15
elixir-lang,elixir-lang/elixir,384,226,70,63,25,20
HaxeFoundation,HaxeFoundation/haxe,383,238,14,64,67,12
openstreetmap,openstreetmap/openstreetmap-website,382,267,35,64,16,12
rackerlabs,rackerlabs/rackspace-how-to,382,229,54,64,35,17
prometheus,prometheus/prometheus,381,250,28,60,43,13
