project,url,label,activity,comments,prs,commits,issues,authors,sum_activity,sum_comments,sum_prs,sum_commits,sum_issues,sum_authors
Julia,julialang.org,2016-01,7349,5451,468,896,534,117,80723,58976,5070,11523,5154,115
Julia,julialang.org,2016-04,7823,5796,498,957,572,117,80723,58976,5070,11523,5154,115
Julia,julialang.org,2016-07,8376,5888,673,1200,615,127,80723,58976,5070,11523,5154,115
Julia,julialang.org,2016-10,9052,6540,607,1278,627,127,80723,58976,5070,11523,5154,115
Julia,julialang.org,2017-01,6601,4478,482,1176,465,127,80723,58976,5070,11523,5154,115
Julia,julialang.org,2017-04,9111,5920,670,1988,533,127,80723,58976,5070,11523,5154,115
The Void distribution,voidlinux.eu,2015-04,3596,676,277,2470,173,45,35780,10127,3997,20277,1379,115
The Void distribution,voidlinux.eu,2015-07,5118,1478,542,2909,189,55,35780,10127,3997,20277,1379,115
The Void distribution,voidlinux.eu,2015-10,4603,1209,581,2670,143,55,35780,10127,3997,20277,1379,115
The Void distribution,voidlinux.eu,2016-01,3968,968,482,2361,157,65,35780,10127,3997,20277,1379,115
The Void distribution,voidlinux.eu,2016-04,4175,1288,566,2176,145,67,35780,10127,3997,20277,1379,115
The Void distribution,voidlinux.eu,2016-07,3587,1106,311,2005,165,97,35780,10127,3997,20277,1379,115
The Void distribution,voidlinux.eu,2016-10,3259,1078,331,1722,128,97,35780,10127,3997,20277,1379,115
The Void distribution,voidlinux.eu,2017-01,4029,1226,441,2223,139,97,35780,10127,3997,20277,1379,115
The Void distribution,voidlinux.eu,2017-04,3445,1098,466,1741,140,97,35780,10127,3997,20277,1379,115
Automattic Jetpack,jetpack.com,2015-04,2322,1020,211,858,233,67,32569,14768,3332,12210,2259,113
Automattic Jetpack,jetpack.com,2015-07,2889,1549,236,874,230,75,32569,14768,3332,12210,2259,113
Automattic Jetpack,jetpack.com,2015-10,2691,1296,296,910,189,75,32569,14768,3332,12210,2259,113
Automattic Jetpack,jetpack.com,2016-01,2454,1190,264,813,187,75,32569,14768,3332,12210,2259,113
Automattic Jetpack,jetpack.com,2016-04,2299,1013,270,859,157,75,32569,14768,3332,12210,2259,113
Automattic Jetpack,jetpack.com,2016-07,4436,1823,427,1927,259,81,32569,14768,3332,12210,2259,113
Automattic Jetpack,jetpack.com,2016-10,5038,1983,631,2074,350,81,32569,14768,3332,12210,2259,113
Automattic Jetpack,jetpack.com,2017-01,4881,1971,493,2107,310,85,32569,14768,3332,12210,2259,113
Automattic Jetpack,jetpack.com,2017-04,5559,2923,504,1788,344,98,32569,14768,3332,12210,2259,113
Chef,chef.io/chef,2015-04,2811,1851,229,479,252,52,30400,16213,2873,9097,2217,101
Chef,chef.io/chef,2015-07,4502,2580,375,1195,352,78,30400,16213,2873,9097,2217,101
Chef,chef.io/chef,2015-10,3331,2095,260,739,237,78,30400,16213,2873,9097,2217,101
Chef,chef.io/chef,2016-01,3559,1894,310,1088,267,105,30400,16213,2873,9097,2217,101
Chef,chef.io/chef,2016-04,4166,2103,447,1393,223,105,30400,16213,2873,9097,2217,101
Chef,chef.io/chef,2016-07,3595,1778,346,1228,243,105,30400,16213,2873,9097,2217,101
Chef,chef.io/chef,2016-10,3875,1720,410,1497,248,105,30400,16213,2873,9097,2217,101
Chef,chef.io/chef,2017-01,2343,1147,249,757,190,105,30400,16213,2873,9097,2217,101
Chef,chef.io/chef,2017-04,2218,1045,247,721,205,105,30400,16213,2873,9097,2217,101
GRPC,grpc.io,2015-04,1231,683,241,201,106,34,54003,34169,8002,6752,5080,96
GRPC,grpc.io,2015-07,5716,3313,979,887,537,62,54003,34169,8002,6752,5080,96
GRPC,grpc.io,2015-10,6949,3928,1221,1135,665,62,54003,34169,8002,6752,5080,96
GRPC,grpc.io,2016-01,4426,2576,682,603,565,62,54003,34169,8002,6752,5080,96
GRPC,grpc.io,2016-04,7641,4799,1131,938,773,73,54003,34169,8002,6752,5080,96
GRPC,grpc.io,2016-07,8461,5837,1071,873,680,134,54003,34169,8002,6752,5080,96
GRPC,grpc.io,2016-10,7363,5074,977,733,579,134,54003,34169,8002,6752,5080,96
GRPC,grpc.io,2017-01,5049,3265,703,565,516,134,54003,34169,8002,6752,5080,96
GRPC,grpc.io,2017-04,7167,4694,997,817,659,134,54003,34169,8002,6752,5080,96
matplotlib,"",2015-04,1777,1425,154,66,132,26,24382,18918,2133,1369,1962,95
matplotlib,"",2015-07,1409,1132,90,51,136,26,24382,18918,2133,1369,1962,95
matplotlib,"",2015-10,3125,2411,322,192,200,42,24382,18918,2133,1369,1962,95
matplotlib,"",2016-01,3519,2707,280,236,296,43,24382,18918,2133,1369,1962,95
matplotlib,"",2016-04,2333,1773,211,102,247,43,24382,18918,2133,1369,1962,95
matplotlib,"",2016-07,2377,1856,217,127,177,43,24382,18918,2133,1369,1962,95
matplotlib,"",2016-10,2828,2228,245,107,248,43,24382,18918,2133,1369,1962,95
matplotlib,"",2017-01,3043,2367,243,207,226,54,24382,18918,2133,1369,1962,95
matplotlib,"",2017-04,3971,3019,371,281,300,68,24382,18918,2133,1369,1962,95
Joomla,joomla.org,2015-04,6640,5069,469,675,427,87,66634,52053,4486,6781,3314,95
Joomla,joomla.org,2015-07,4778,3718,329,466,265,87,66634,52053,4486,6781,3314,95
Joomla,joomla.org,2015-10,4484,3370,363,503,248,87,66634,52053,4486,6781,3314,95
Joomla,joomla.org,2016-01,5435,4099,420,631,285,101,66634,52053,4486,6781,3314,95
Joomla,joomla.org,2016-04,8037,6582,406,664,385,101,66634,52053,4486,6781,3314,95
Joomla,joomla.org,2016-07,9022,6945,685,1039,353,139,66634,52053,4486,6781,3314,95
Joomla,joomla.org,2016-10,9809,7944,550,909,406,139,66634,52053,4486,6781,3314,95
Joomla,joomla.org,2017-01,8070,6375,597,729,369,139,66634,52053,4486,6781,3314,95
Joomla,joomla.org,2017-04,10359,7951,667,1165,576,139,66634,52053,4486,6781,3314,95
Ethereum,ethereum.org,2015-04,4475,1798,670,1461,546,51,54671,26236,4990,8037,15408,92
Ethereum,ethereum.org,2015-07,6320,3384,855,1235,846,57,54671,26236,4990,8037,15408,92
Ethereum,ethereum.org,2015-10,4972,2881,704,903,484,57,54671,26236,4990,8037,15408,92
Ethereum,ethereum.org,2016-01,1915,1139,277,282,217,57,54671,26236,4990,8037,15408,92
Ethereum,ethereum.org,2016-04,2435,1773,232,196,234,57,54671,26236,4990,8037,15408,92
Ethereum,ethereum.org,2016-07,5759,4244,395,429,691,94,54671,26236,4990,8037,15408,92
Ethereum,ethereum.org,2016-10,7121,4950,617,657,897,102,54671,26236,4990,8037,15408,92
Ethereum,ethereum.org,2017-01,6404,3421,699,1679,605,102,54671,26236,4990,8037,15408,92
Ethereum,ethereum.org,2017-04,15270,2646,541,1195,10888,102,54671,26236,4990,8037,15408,92
librenms,"",2015-04,595,335,89,108,63,11,16585,10503,2416,1351,2315,92
librenms,"",2015-07,1623,955,247,208,213,20,16585,10503,2416,1351,2315,92
librenms,"",2015-10,1964,1155,294,254,261,37,16585,10503,2416,1351,2315,92
librenms,"",2016-01,1858,1180,201,135,342,37,16585,10503,2416,1351,2315,92
librenms,"",2016-04,2180,1477,280,130,293,37,16585,10503,2416,1351,2315,92
librenms,"",2016-07,1393,929,178,79,207,37,16585,10503,2416,1351,2315,92
librenms,"",2016-10,2489,1525,468,184,312,37,16585,10503,2416,1351,2315,92
librenms,"",2017-01,1546,997,203,91,255,37,16585,10503,2416,1351,2315,92
librenms,"",2017-04,2937,1950,456,162,369,37,16585,10503,2416,1351,2315,92
TEAMMATES,teammatesv4.appspot.com,2015-04,2017,1304,229,369,115,37,20809,11804,2138,5242,1625,90
TEAMMATES,teammatesv4.appspot.com,2015-07,2495,1189,348,720,238,37,20809,11804,2138,5242,1625,90
TEAMMATES,teammatesv4.appspot.com,2015-10,2484,1133,246,876,229,37,20809,11804,2138,5242,1625,90
TEAMMATES,teammatesv4.appspot.com,2016-01,871,450,87,278,56,37,20809,11804,2138,5242,1625,90
TEAMMATES,teammatesv4.appspot.com,2016-04,3468,2219,301,739,209,57,20809,11804,2138,5242,1625,90
TEAMMATES,teammatesv4.appspot.com,2016-07,3237,1606,326,1044,261,57,20809,11804,2138,5242,1625,90
TEAMMATES,teammatesv4.appspot.com,2016-10,1903,1074,152,585,92,57,20809,11804,2138,5242,1625,90
TEAMMATES,teammatesv4.appspot.com,2017-01,927,550,108,192,77,57,20809,11804,2138,5242,1625,90
TEAMMATES,teammatesv4.appspot.com,2017-04,3407,2279,341,439,348,74,20809,11804,2138,5242,1625,90
Rapid7,rapid7.com,2015-04,4159,2900,414,682,163,84,25258,18344,2588,3067,1259,83
Rapid7,rapid7.com,2015-07,3901,2821,460,455,165,84,25258,18344,2588,3067,1259,83
Rapid7,rapid7.com,2015-10,2719,1990,292,302,135,84,25258,18344,2588,3067,1259,83
Rapid7,rapid7.com,2016-01,2515,1827,263,292,133,84,25258,18344,2588,3067,1259,83
Rapid7,rapid7.com,2016-04,2241,1645,232,250,114,84,25258,18344,2588,3067,1259,83
Rapid7,rapid7.com,2016-07,2044,1451,216,259,118,84,25258,18344,2588,3067,1259,83
Rapid7,rapid7.com,2016-10,2126,1520,219,264,123,84,25258,18344,2588,3067,1259,83
Rapid7,rapid7.com,2017-01,2637,1973,224,273,167,84,25258,18344,2588,3067,1259,83
Rapid7,rapid7.com,2017-04,2916,2217,268,290,141,84,25258,18344,2588,3067,1259,83
ReactiveX,reactivex.io,2015-04,1381,1007,122,124,128,20,33196,23384,3332,3715,2765,83
ReactiveX,reactivex.io,2015-07,1331,1016,118,99,98,20,33196,23384,3332,3715,2765,83
ReactiveX,reactivex.io,2015-10,3616,2403,468,450,295,35,33196,23384,3332,3715,2765,83
ReactiveX,reactivex.io,2016-01,6322,4357,738,836,391,82,33196,23384,3332,3715,2765,83
ReactiveX,reactivex.io,2016-04,5228,3954,455,428,391,111,33196,23384,3332,3715,2765,83
ReactiveX,reactivex.io,2016-07,4289,3105,381,455,348,111,33196,23384,3332,3715,2765,83
ReactiveX,reactivex.io,2016-10,4014,2690,406,533,385,111,33196,23384,3332,3715,2765,83
ReactiveX,reactivex.io,2017-01,3509,2403,315,433,358,111,33196,23384,3332,3715,2765,83
ReactiveX,reactivex.io,2017-04,3506,2449,329,357,371,111,33196,23384,3332,3715,2765,83
CakePHP,cakephp.org,2015-04,3415,2277,327,459,352,42,23896,16541,2236,2598,2521,82
CakePHP,cakephp.org,2015-07,3223,2250,267,338,368,42,23896,16541,2236,2598,2521,82
CakePHP,cakephp.org,2015-10,2647,1880,232,222,313,42,23896,16541,2236,2598,2521,82
CakePHP,cakephp.org,2016-01,2236,1604,181,216,235,42,23896,16541,2236,2598,2521,82
CakePHP,cakephp.org,2016-04,2937,2041,265,306,325,46,23896,16541,2236,2598,2521,82
CakePHP,cakephp.org,2016-07,3060,1934,373,461,292,89,23896,16541,2236,2598,2521,82
CakePHP,cakephp.org,2016-10,2272,1685,171,172,244,89,23896,16541,2236,2598,2521,82
CakePHP,cakephp.org,2017-01,1842,1300,174,193,175,89,23896,16541,2236,2598,2521,82
CakePHP,cakephp.org,2017-04,2264,1570,246,231,217,89,23896,16541,2236,2598,2521,82
Office Developer,dev.office.com,2015-04,1829,966,262,467,134,53,16126,6992,2563,4916,1655,80
Office Developer,dev.office.com,2015-07,1388,611,307,352,118,53,16126,6992,2563,4916,1655,80
Office Developer,dev.office.com,2015-10,1156,546,163,292,155,55,16126,6992,2563,4916,1655,80
Office Developer,dev.office.com,2016-01,654,222,138,233,61,55,16126,6992,2563,4916,1655,80
Office Developer,dev.office.com,2016-04,2491,1130,316,763,282,75,16126,6992,2563,4916,1655,80
Office Developer,dev.office.com,2016-07,2577,871,359,1132,215,110,16126,6992,2563,4916,1655,80
Office Developer,dev.office.com,2016-10,1786,703,380,575,128,110,16126,6992,2563,4916,1655,80
Office Developer,dev.office.com,2017-01,1837,686,300,625,226,110,16126,6992,2563,4916,1655,80
Office Developer,dev.office.com,2017-04,2408,1257,338,477,336,110,16126,6992,2563,4916,1655,80
numpy,"",2015-04,2422,1936,179,146,161,65,24528,19478,1864,1530,1656,79
numpy,"",2015-07,2568,2132,153,131,152,65,24528,19478,1864,1530,1656,79
numpy,"",2015-10,2255,1722,202,153,178,65,24528,19478,1864,1530,1656,79
numpy,"",2016-01,3341,2544,320,260,217,76,24528,19478,1864,1530,1656,79
numpy,"",2016-04,4548,3691,319,287,251,77,24528,19478,1864,1530,1656,79
numpy,"",2016-07,2158,1719,152,131,156,77,24528,19478,1864,1530,1656,79
numpy,"",2016-10,1783,1364,154,106,159,77,24528,19478,1864,1530,1656,79
numpy,"",2017-01,2145,1683,167,139,156,77,24528,19478,1864,1530,1656,79
numpy,"",2017-04,3308,2687,218,177,226,77,24528,19478,1864,1530,1656,79
fabric8,fabric8.io,2015-04,1354,583,199,457,115,22,18970,7886,2675,6411,1998,75
fabric8,fabric8.io,2015-07,2792,1114,386,1059,233,23,18970,7886,2675,6411,1998,75
fabric8,fabric8.io,2015-10,1630,466,264,757,143,23,18970,7886,2675,6411,1998,75
fabric8,fabric8.io,2016-01,2161,635,407,924,195,25,18970,7886,2675,6411,1998,75
fabric8,fabric8.io,2016-04,1298,597,140,390,171,25,18970,7886,2675,6411,1998,75
fabric8,fabric8.io,2016-07,649,228,103,250,68,28,18970,7886,2675,6411,1998,75
fabric8,fabric8.io,2016-10,2631,1106,301,1000,224,30,18970,7886,2675,6411,1998,75
fabric8,fabric8.io,2017-01,2082,948,253,682,199,46,18970,7886,2675,6411,1998,75
fabric8,fabric8.io,2017-04,4373,2209,622,892,650,81,18970,7886,2675,6411,1998,75
scipy,"",2015-04,2871,2367,197,159,148,59,21075,16728,1623,1382,1342,75
scipy,"",2015-07,2801,2296,185,169,151,59,21075,16728,1623,1382,1342,75
scipy,"",2015-10,1871,1458,169,109,135,59,21075,16728,1623,1382,1342,75
scipy,"",2016-01,2676,2104,203,209,160,71,21075,16728,1623,1382,1342,75
scipy,"",2016-04,2708,2138,225,191,154,71,21075,16728,1623,1382,1342,75
scipy,"",2016-07,2010,1540,166,144,160,71,21075,16728,1623,1382,1342,75
scipy,"",2016-10,1917,1502,147,111,157,71,21075,16728,1623,1382,1342,75
scipy,"",2017-01,2075,1680,155,128,112,71,21075,16728,1623,1382,1342,75
scipy,"",2017-04,2146,1643,176,162,165,71,21075,16728,1623,1382,1342,75
Sylius,"",2015-04,2000,1460,215,184,141,55,24579,15802,3713,3199,1865,73
Sylius,"",2015-07,1587,1089,199,170,129,55,24579,15802,3713,3199,1865,73
Sylius,"",2015-10,2098,1480,266,174,178,55,24579,15802,3713,3199,1865,73
Sylius,"",2016-01,2330,1679,285,226,140,60,24579,15802,3713,3199,1865,73
Sylius,"",2016-04,4197,2841,541,483,332,63,24579,15802,3713,3199,1865,73
Sylius,"",2016-07,2974,1825,472,429,248,74,24579,15802,3713,3199,1865,73
Sylius,"",2016-10,3158,1831,549,482,296,74,24579,15802,3713,3199,1865,73
Sylius,"",2017-01,3541,2036,678,607,220,74,24579,15802,3713,3199,1865,73
Sylius,"",2017-04,2694,1561,508,444,181,74,24579,15802,3713,3199,1865,73
TrinityCore,trinitycore.org,2015-04,5113,3594,173,887,459,54,44713,31445,1584,7660,4024,72
TrinityCore,trinitycore.org,2015-07,5083,3668,135,867,413,54,44713,31445,1584,7660,4024,72
TrinityCore,trinitycore.org,2015-10,5135,3677,177,757,524,71,44713,31445,1584,7660,4024,72
TrinityCore,trinitycore.org,2016-01,3846,2660,129,669,388,71,44713,31445,1584,7660,4024,72
TrinityCore,trinitycore.org,2016-04,5751,4185,231,788,547,71,44713,31445,1584,7660,4024,72
TrinityCore,trinitycore.org,2016-07,5704,4116,175,943,470,93,44713,31445,1584,7660,4024,72
TrinityCore,trinitycore.org,2016-10,4527,2895,214,1056,362,93,44713,31445,1584,7660,4024,72
TrinityCore,trinitycore.org,2017-01,4798,3314,154,844,486,93,44713,31445,1584,7660,4024,72
TrinityCore,trinitycore.org,2017-04,4756,3336,196,849,375,93,44713,31445,1584,7660,4024,72
minetest,"",2015-04,4224,3281,275,372,296,37,28183,23266,1556,1539,1822,72
minetest,"",2015-07,2247,1767,105,221,154,38,28183,23266,1556,1539,1822,72
minetest,"",2015-10,2543,1990,157,190,206,41,28183,23266,1556,1539,1822,72
minetest,"",2016-01,2334,1901,137,159,137,41,28183,23266,1556,1539,1822,72
minetest,"",2016-04,3836,3301,208,109,218,41,28183,23266,1556,1539,1822,72
minetest,"",2016-07,3262,2848,126,108,180,46,28183,23266,1556,1539,1822,72
minetest,"",2016-10,2167,1794,122,68,183,46,28183,23266,1556,1539,1822,72
minetest,"",2017-01,3551,3034,185,125,207,46,28183,23266,1556,1539,1822,72
minetest,"",2017-04,4019,3350,241,187,241,46,28183,23266,1556,1539,1822,72
openHAB,openhab.org,2015-04,3465,2722,268,247,228,76,22562,17338,1904,1782,1538,71
openHAB,openhab.org,2015-07,3115,2377,271,275,192,83,22562,17338,1904,1782,1538,71
openHAB,openhab.org,2015-10,2308,1733,219,174,182,83,22562,17338,1904,1782,1538,71
openHAB,openhab.org,2016-01,3517,2803,265,264,185,86,22562,17338,1904,1782,1538,71
openHAB,openhab.org,2016-04,3552,2626,331,331,264,87,22562,17338,1904,1782,1538,71
openHAB,openhab.org,2016-07,1873,1494,139,116,124,87,22562,17338,1904,1782,1538,71
openHAB,openhab.org,2016-10,985,770,77,56,82,87,22562,17338,1904,1782,1538,71
openHAB,openhab.org,2017-01,1956,1555,144,120,137,87,22562,17338,1904,1782,1538,71
openHAB,openhab.org,2017-04,1791,1258,190,199,144,87,22562,17338,1904,1782,1538,71
ownCloud,owncloud.org,2015-04,10476,7984,498,880,1114,57,92054,67785,4621,10689,8959,70
ownCloud,owncloud.org,2015-07,8802,6547,417,847,991,57,92054,67785,4621,10689,8959,70
ownCloud,owncloud.org,2015-10,19870,14762,969,2338,1801,118,92054,67785,4621,10689,8959,70
ownCloud,owncloud.org,2016-01,11349,8323,548,1445,1033,118,92054,67785,4621,10689,8959,70
ownCloud,owncloud.org,2016-04,12366,8989,689,1324,1364,118,92054,67785,4621,10689,8959,70
ownCloud,owncloud.org,2016-07,15115,10833,745,2165,1372,174,92054,67785,4621,10689,8959,70
ownCloud,owncloud.org,2016-10,4819,3531,237,552,499,174,92054,67785,4621,10689,8959,70
ownCloud,owncloud.org,2017-01,4221,3279,194,366,382,174,92054,67785,4621,10689,8959,70
ownCloud,owncloud.org,2017-04,5036,3537,324,772,403,174,92054,67785,4621,10689,8959,70
PX4,"",2015-04,1515,927,239,270,79,21,25521,16966,2827,3949,1779,69
PX4,"",2015-07,2259,1680,269,173,137,23,25521,16966,2827,3949,1779,69
PX4,"",2015-10,1483,933,231,215,104,23,25521,16966,2827,3949,1779,69
PX4,"",2016-01,1748,1124,224,273,127,23,25521,16966,2827,3949,1779,69
PX4,"",2016-04,3590,2445,342,509,294,30,25521,16966,2827,3949,1779,69
PX4,"",2016-07,4228,2713,475,744,296,57,25521,16966,2827,3949,1779,69
PX4,"",2016-10,3458,2227,353,643,235,57,25521,16966,2827,3949,1779,69
PX4,"",2017-01,3429,2350,321,533,225,57,25521,16966,2827,3949,1779,69
PX4,"",2017-04,3811,2567,373,589,282,57,25521,16966,2827,3949,1779,69
Baystation12,baystation12.net,2015-04,4526,2810,683,580,453,52,36125,22359,5674,4940,3152,67
Baystation12,baystation12.net,2015-07,5410,3374,805,683,548,52,36125,22359,5674,4940,3152,67
Baystation12,baystation12.net,2015-10,4940,2936,803,700,501,52,36125,22359,5674,4940,3152,67
Baystation12,baystation12.net,2016-01,2347,1307,409,395,236,52,36125,22359,5674,4940,3152,67
Baystation12,baystation12.net,2016-04,2486,1333,463,452,238,52,36125,22359,5674,4940,3152,67
Baystation12,baystation12.net,2016-07,4690,2995,708,620,367,77,36125,22359,5674,4940,3152,67
Baystation12,baystation12.net,2016-10,3468,2164,551,478,275,77,36125,22359,5674,4940,3152,67
Baystation12,baystation12.net,2017-01,2909,1832,482,394,201,77,36125,22359,5674,4940,3152,67
Baystation12,baystation12.net,2017-04,5349,3608,770,638,333,77,36125,22359,5674,4940,3152,67
NativeScript,nativescript.org,2015-04,982,448,151,275,108,16,34788,20205,3079,7500,4004,67
NativeScript,nativescript.org,2015-07,2597,1360,292,596,349,28,34788,20205,3079,7500,4004,67
NativeScript,nativescript.org,2015-10,4388,2422,436,1011,519,44,34788,20205,3079,7500,4004,67
NativeScript,nativescript.org,2016-01,4709,2592,432,1229,456,46,34788,20205,3079,7500,4004,67
NativeScript,nativescript.org,2016-04,5065,3145,372,983,565,49,34788,20205,3079,7500,4004,67
NativeScript,nativescript.org,2016-07,5061,2948,455,1112,546,101,34788,20205,3079,7500,4004,67
NativeScript,nativescript.org,2016-10,3581,2362,229,558,432,101,34788,20205,3079,7500,4004,67
NativeScript,nativescript.org,2017-01,4266,2564,326,828,548,101,34788,20205,3079,7500,4004,67
NativeScript,nativescript.org,2017-04,4139,2364,386,908,481,101,34788,20205,3079,7500,4004,67
Theano,"",2015-04,1185,814,146,122,103,31,12686,9080,1449,771,1386,66
Theano,"",2015-07,1431,1003,175,123,130,32,12686,9080,1449,771,1386,66
Theano,"",2015-10,1215,813,174,99,129,36,12686,9080,1449,771,1386,66
Theano,"",2016-01,1233,857,137,72,167,36,12686,9080,1449,771,1386,66
Theano,"",2016-04,2105,1524,238,110,233,36,12686,9080,1449,771,1386,66
Theano,"",2016-07,1330,966,129,66,169,36,12686,9080,1449,771,1386,66
Theano,"",2016-10,1268,907,158,59,144,36,12686,9080,1449,771,1386,66
Theano,"",2017-01,1252,922,135,65,130,36,12686,9080,1449,771,1386,66
Theano,"",2017-04,1667,1274,157,55,181,36,12686,9080,1449,771,1386,66
Consul,consul.io,2015-04,1594,989,114,330,161,40,12156,7290,1009,2486,1371,64
Consul,consul.io,2015-07,1318,844,88,228,158,51,12156,7290,1009,2486,1371,64
Consul,consul.io,2015-10,1258,897,65,158,138,51,12156,7290,1009,2486,1371,64
Consul,consul.io,2016-01,1398,802,108,287,201,51,12156,7290,1009,2486,1371,64
Consul,consul.io,2016-04,1911,1244,154,289,224,52,12156,7290,1009,2486,1371,64
Consul,consul.io,2016-07,1057,649,90,150,168,52,12156,7290,1009,2486,1371,64
Consul,consul.io,2016-10,1181,678,120,277,106,52,12156,7290,1009,2486,1371,64
Consul,consul.io,2017-01,1269,660,137,360,112,52,12156,7290,1009,2486,1371,64
Consul,consul.io,2017-04,1170,527,133,407,103,52,12156,7290,1009,2486,1371,64
neovim,"",2015-04,4978,4340,253,82,303,18,28283,23316,2051,654,2262,64
neovim,"",2015-07,4899,4131,326,151,291,35,28283,23316,2051,654,2262,64
neovim,"",2015-10,3164,2662,203,61,238,35,28283,23316,2051,654,2262,64
neovim,"",2016-01,2856,2288,190,73,305,35,28283,23316,2051,654,2262,64
neovim,"",2016-04,3420,2773,287,73,287,35,28283,23316,2051,654,2262,64
neovim,"",2016-07,2280,1801,225,35,219,35,28283,23316,2051,654,2262,64
neovim,"",2016-10,2510,2098,179,42,191,35,28283,23316,2051,654,2262,64
neovim,"",2017-01,1749,1305,161,84,199,35,28283,23316,2051,654,2262,64
neovim,"",2017-04,2427,1918,227,53,229,35,28283,23316,2051,654,2262,64
TypeScript,typescriptlang.org,2015-04,5137,3641,215,598,683,28,70205,49454,3193,7532,10026,62
TypeScript,typescriptlang.org,2015-07,6357,4653,284,626,794,34,70205,49454,3193,7532,10026,62
TypeScript,typescriptlang.org,2015-10,7403,5427,344,602,1030,37,70205,49454,3193,7532,10026,62
TypeScript,typescriptlang.org,2016-01,7145,5043,332,800,970,37,70205,49454,3193,7532,10026,62
TypeScript,typescriptlang.org,2016-04,8413,6110,350,771,1182,37,70205,49454,3193,7532,10026,62
TypeScript,typescriptlang.org,2016-07,8777,6032,489,1103,1153,52,70205,49454,3193,7532,10026,62
TypeScript,typescriptlang.org,2016-10,9989,7026,422,1148,1393,52,70205,49454,3193,7532,10026,62
TypeScript,typescriptlang.org,2017-01,9293,6329,455,1065,1444,52,70205,49454,3193,7532,10026,62
TypeScript,typescriptlang.org,2017-04,7691,5193,302,819,1377,52,70205,49454,3193,7532,10026,62
BVLC,"",2015-04,2823,2062,228,169,364,47,19785,14869,1319,932,2665,61
BVLC,"",2015-07,2396,1852,152,83,309,47,19785,14869,1319,932,2665,61
BVLC,"",2015-10,2966,2357,197,116,296,47,19785,14869,1319,932,2665,61
BVLC,"",2016-01,1890,1431,145,76,238,47,19785,14869,1319,932,2665,61
BVLC,"",2016-04,2282,1671,149,151,311,54,19785,14869,1319,932,2665,61
BVLC,"",2016-07,2464,1867,138,100,359,54,19785,14869,1319,932,2665,61
BVLC,"",2016-10,1691,1222,100,70,299,54,19785,14869,1319,932,2665,61
BVLC,"",2017-01,1601,1180,102,62,257,54,19785,14869,1319,932,2665,61
BVLC,"",2017-04,1672,1227,108,105,232,54,19785,14869,1319,932,2665,61
zurb,zurb.com,2015-04,2765,1845,158,443,319,112,20321,14091,1371,2306,2553,61
zurb,zurb.com,2015-07,929,579,68,103,179,112,20321,14091,1371,2306,2553,61
zurb,zurb.com,2015-10,923,663,60,89,111,112,20321,14091,1371,2306,2553,61
zurb,zurb.com,2016-01,3075,1945,200,380,550,112,20321,14091,1371,2306,2553,61
zurb,zurb.com,2016-04,4109,2796,208,508,597,112,20321,14091,1371,2306,2553,61
zurb,zurb.com,2016-07,2529,1817,226,197,289,112,20321,14091,1371,2306,2553,61
zurb,zurb.com,2016-10,1341,969,119,126,127,112,20321,14091,1371,2306,2553,61
zurb,zurb.com,2017-01,2523,1809,213,344,157,112,20321,14091,1371,2306,2553,61
zurb,zurb.com,2017-04,2127,1668,119,116,224,112,20321,14091,1371,2306,2553,61
sympy,"",2015-04,3218,2514,298,186,220,48,22149,17462,2051,1084,1552,60
sympy,"",2015-07,2889,2343,224,161,161,48,22149,17462,2051,1084,1552,60
sympy,"",2015-10,2322,1816,215,143,148,48,22149,17462,2051,1084,1552,60
sympy,"",2016-01,2157,1676,208,106,167,48,22149,17462,2051,1084,1552,60
sympy,"",2016-04,3519,2763,362,173,221,63,22149,17462,2051,1084,1552,60
sympy,"",2016-07,2120,1700,153,74,193,63,22149,17462,2051,1084,1552,60
sympy,"",2016-10,1768,1384,160,75,149,63,22149,17462,2051,1084,1552,60
sympy,"",2017-01,1599,1235,159,78,127,63,22149,17462,2051,1084,1552,60
sympy,"",2017-04,2557,2031,272,88,166,63,22149,17462,2051,1084,1552,60
RIOT-OS,"",2015-04,3587,2978,337,190,82,29,36280,30529,2980,2046,725,59
RIOT-OS,"",2015-07,4082,3471,344,203,64,33,36280,30529,2980,2046,725,59
RIOT-OS,"",2015-10,4340,3644,353,254,89,33,36280,30529,2980,2046,725,59
RIOT-OS,"",2016-01,3537,2929,325,218,65,33,36280,30529,2980,2046,725,59
RIOT-OS,"",2016-04,5821,4997,428,284,112,43,36280,30529,2980,2046,725,59
RIOT-OS,"",2016-07,2726,2278,221,155,72,50,36280,30529,2980,2046,725,59
RIOT-OS,"",2016-10,3624,3153,242,166,63,50,36280,30529,2980,2046,725,59
RIOT-OS,"",2017-01,3632,3041,309,217,65,50,36280,30529,2980,2046,725,59
RIOT-OS,"",2017-04,4931,4038,421,359,113,51,36280,30529,2980,2046,725,59
Cataclysm-DDA,en.cataclysmdda.com,2015-04,6123,4634,744,367,378,56,52148,39622,5768,3188,3570,58
Cataclysm-DDA,en.cataclysmdda.com,2015-07,5278,4134,486,301,357,57,52148,39622,5768,3188,3570,58
Cataclysm-DDA,en.cataclysmdda.com,2015-10,4636,3535,550,269,282,57,52148,39622,5768,3188,3570,58
